"word","ipa","pos","inflections","derivatives","definition","example","collocations","context_type"
"Abject","/ˈæbdʒɛkt/","adj.","abject, more abject, most abject","abjection (n.)","悲慘的；卑劣的","The refugees lived in abject poverty, struggling to find their next meal.","abject poverty; abject misery; abject failure","C2"
"Abjure","/æbˈdʒʊr/","v.","abjure, abjures, abjured, abjured, abjuring","abjuration (n.); abjurer (n.)","正式宣布放棄；誓言放棄","He had to abjure his former beliefs when he converted to the new religion.","abjure one's faith; abjure violence; abjure one's citizenship","C2"
"Ablution","/əˈbluʃən/","n.","ablution, ablutions","ablutionary (adj.)","洗滌；沐浴","The ancient ritual involved ablution with sacred water before entering the temple.","perform ablutions; ritual ablutions; daily ablutions","C2"
"Abnegate","/ˈæbnɪˌɡeɪt/","v.","abnegate, abnegates, abnegated, abnegated, abnegating","abnegation (n.); abnegator (n.)","放棄（權利）；克制","She decided to abnegate her right to inheritance to support her brother's claim.","abnegate one's rights; abnegate worldly pleasures; abnegate authority","C2"
"Abolish","/əˈbɑlɪʃ/","v.","abolish, abolishes, abolished, abolished, abolishing","abolishable (adj.); abolishment (n.); abolition (n.)","廢除；撤銷","The new government promised to abolish outdated laws that restricted freedom of speech.","abolish slavery; abolish the law; abolish the death penalty","C2"
"Abominate","/əˈbɑmɪˌneɪt/","v.","abominate, abominates, abominated, abominated, abominating","abomination (n.)","厭惡；痛恨","He abominates the taste of cilantro and avoids it in all his dishes.","abominate cruelty; abominate injustice; abominate violence","C2"
"Aboriginal","/æbəˈɹɪdʒɪnəl/","adj.","no changes","aborigine (n.)","原始的；土著的","The aboriginal tribes of Australia have a deep connection to their ancestral lands.","aboriginal people; aboriginal culture; aboriginal art","C2"
"Abortive","/əˈbɔɹtɪv/","adj.","no changes","abort (v.)","失敗的；無效的","The abortive attempt to climb the mountain was called off due to bad weather.","abortive attempt; abortive plan; abortive effort","C2"
"Abound","/əˈbaʊnd/","v.","abound, abounds, abounded, abounded, abounding","abundance (n.)","大量存在；充滿","The forests abound with wildlife, making it a popular destination for nature lovers.","abound in wildlife; abound with opportunities; abound in resources","C2"
"Abrade","/əˈbreɪd/","v.","abrade, abrades, abraded, abraded, abrading","abrasion (n.); abradant (n.); abrader (n.); abrasive (adj.)","磨損；刮擦","Constant use of the old road had abraded the surface, making it bumpy and uneven.","abrade the surface; abrade the skin; abrade the metal","C2"
"Abridge","/əˈbɹɪdʒ/","v.","abridge, abridges, abridged, abridged, abridging","abridgement (n.); abridger (n.)","縮短；刪節","The editor decided to abridge the novel to make it more suitable for younger readers.","abridge the text; abridge the speech; abridge the novel","C2"
"Abrogate","/ˈæbɹəˌɡeɪt/","v.","abrogate, abrogates, abrogated, abrogated, abrogating","abrogation (n.); abrogator (n.)","廢除；撤銷（法律）","The new government sought to abrogate the treaty that had been signed by the previous administration.","abrogate the treaty; abrogate the law; abrogate the contract","C2"
"Abrupt","/əˈbɹʌpt/","adj.","abrupt, more abrupt, most abrupt","abruptness (n.)","突然的；唐突的","The abrupt ending of the play left the audience shocked and confused.","abrupt change; abrupt departure; abrupt halt","C2"
"Abscond","/æbˈskɑnd/","v.","abscond, absconds, absconded, absconded, absconding","absconder (n.); abscondment (n.)","潛逃；逃匿","The thief absconded with the jewels, disappearing without a trace.","abscond with the money; abscond from prison; abscond from justice","C2"
"Absolve","/əˈbzɑlv/","v.","absolve, absolves, absolved, absolved, absolving","absolution (n.); absolvitory (adj.); absolver (n.)","赦免；免除（罪責）","The court absolved him of all charges, declaring him not guilty of the crime.","absolve someone of guilt; absolve from blame; absolve from sin","C2"
"Abstain","/əbˈsteɪn/","v.","abstain, abstains, abstained, abstained, abstaining","abstainer (n.); abstinent (n.); abstention (n.); abstinence (n.)","棄權；節制","During the vote, several members chose to abstain to show their disapproval.","abstain from voting; abstain from alcohol; abstain from smoking","C2"
"Abstemious","/æbˈstimiəs/","adj.","abstemious, more abstemious, most abstemious","abstemiousness (n.)","節制的；節儉的","Despite his wealth, he led an abstemious lifestyle, avoiding excess and luxury.","abstemious lifestyle; abstemious diet; abstemious person","C2"
"Abstinence","/ˈæbstənəns/","n. [U]","no changes","abstain (v.); abstinent (adj.); abstentious (adj.)","節制；戒除","Her doctor recommended abstinence from alcohol to improve her health.","complete abstinence; abstinence from alcohol; abstinence from drugs","C2"
"Abstract","/æbsˈtɹækt/","adj.","abstract, more abstract, most abstract","abstraction (n.); abstractness (n.); abstractive (adj.); abstracter (n.); abstractionist (n.)","抽象的；理論上的","Philosophers often engage in abstract debates about the nature of reality.","abstract concept; abstract idea; abstract theory","C2"
"Abstruse","/əbsˈtɹus/","adj.","abstruse, more abstruse, most abstruse","abstruseness (n.); abstrusity (n.)","深奧的；難懂的","The professor's lectures were so abstruse that most students struggled to understand them.","abstruse concept; abstruse theory; abstruse language","C2"
"Absurd","/əˈbsɝd/","adj.","absurd, more absurd, most absurd","absurdity (n.); absurdness (n.)","荒謬的；荒唐的","It seemed absurd to believe that such a small creature could cause so much trouble.","absurd situation; absurd idea; absurd argument","C2"
"Abundant","/əˈbʌndənt/","adj.","abundant, more abundant, most abundant","abundance (n.)","豐富的；大量的","The abundant harvest filled the granaries to capacity and ensured food security for the winter.","abundant resources; abundant supply; abundant opportunities","C2"
"Abusive","/əˈbjusɪv/","adj.","abusive, more abusive, most abusive","abuse (v.)","虐待的；辱罵的","The abusive language in the comment section was removed to maintain a respectful environment.","abusive language; abusive behavior; abusive relationship","C2"
"Abut","/əˈbʌt/","v.","abut, abuts, abutted, abutted, abutting","abutment (n.); abutter (n.)","毗連；緊靠","The new building will abut the park, providing easy access for visitors.","abut on the river; abut against the wall; abut each other","C2"
"Abysmal","/əˈbɪzməl/","adj.","abysmal, more abysmal, most abysmal","abysm (n.); abyss (n.)","深淵的；極惡劣的","The company's financial situation was abysmal, with losses mounting every quarter.","abysmal failure; abysmal ignorance; abysmal conditions","C2"
"Abyss","/əˈbɪs/","n.","abyss, abysses","abysmal (adj.); abyssal (adj.)","深淵；深坑","The explorer stared into the dark abyss, feeling both fear and fascination.","bottomless abyss; dark abyss; abyss of despair","C2"
"Academic","/ˌækəˈdɛmɪk/","adj.","academic, more academic, most academic","academy (n.); academia (n.)","學術的；理論的","She pursued an academic career, driven by her passion for research and teaching.","academic research; academic career; academic discipline","C2"
"Accede","/æˈksid/","v.","accede, accedes, acceded, acceded, acceding","accession (n.)","同意；即位；加入","After much discussion, the committee decided to accede to the proposal.","accede to demands; accede to the throne; accede to a treaty","C2"
"Accelerate","/æˈksɛlɚˌeɪt/","v.","accelerate, accelerates, accelerated, accelerated, accelerating","acceleration (n.); accelerative (adj.); accelerator (n.); acceleratory (adj.)","加速；加快","The new policy changes are designed to accelerate the development of renewable energy sources.","accelerate the process; accelerate growth; accelerate development","C2"
"Accentuate","/æˈksɛntʃueɪt/","v.","accentuate, accentuates, accentuated, accentuated, accentuating","accent (n.); accentuation (n.)","強調；突出","The artist used bold colors to accentuate the emotions in his paintings.","accentuate the differences; accentuate the point; accentuate the contrast","C2"
"Accessible","/æˈksɛsəbəl/","adj.","accessible, more accessible, most accessible","accessibility (n.)","可接近的；可進入的","The museum's new wing is designed to be accessible to people of all abilities.","easily accessible; accessible to everyone; accessible location","C2"
"Accessory","/æˈksɛsɚi/","n.","accessory, accessories","accessorial (adj.)","附件；幫凶","The police arrested both the thief and his accessory, who had provided the getaway car.","car accessories; fashion accessories; accessory to a crime","C2"
"Acclaim","/əˈkleɪm/","v.","acclaim, acclaims, acclaimed, acclaimed, acclaiming","acclamation (n.)","歡呼；稱讚","The novel was acclaimed by critics for its innovative style and compelling characters.","acclaim the victory; acclaim the achievement; acclaim the performance","C2"
"Acclimate","/ˈækləˌmeɪt/","v.","acclimate, acclimates, acclimated, acclimated, acclimating","climate (n.); acclimation (n.); acclimatisation (n.); acclimatization (n.)","使適應（新環境）","It took him a while to acclimate to the cold weather after moving from a tropical country.","acclimate to the heat; acclimate to the new environment; acclimate to the culture","C2"
"Accolade","/ˈækəˌleɪd/","n.","accolade, accolades","","讚譽；獎勵","The actress received accolades for her powerful performance in the award-winning film.","receive accolades; earn accolades; accolades for excellence","C2"
"Accommodate","/əˈkɑməˌdeɪt/","v.","accommodate, accommodates, accommodated, accommodated, accommodating","accommodation (n.); accommodative (adj.); accommodator (n.)","容納；提供住宿；使適應","The hotel manager worked hard to accommodate the needs of all the guests.","accommodate guests; accommodate changes; accommodate needs","C2"
"Accompany","/əˈkʌmpəni/","v.","accompany, accompanies, accompanied, accompanied, accompanying","accompaniment (n.); accompanist (n.); company (n.)","陪同；伴隨","The guide will accompany us on the hike to ensure our safety and provide information.","accompany on the piano; accompany the tour; accompany the shipment","C2"
"Accomplice","/əˈkɑmpləs/","n.","accomplice, accomplices","","共犯；幫兇","The detective discovered that the bank robber had an accomplice who distracted the guards.","unwitting accomplice; accomplice in crime; accomplice to murder","C2"
"Accost","/əˈkɔst/","v.","accost, accosts, accosted, accosted, accosting","","上前搭話；迎上前去","The stranger accosted him on the street, asking for directions to the nearest subway station.","accost a stranger; accost someone on the street; accost for money","C2"
"Accrete","/əˈkrit/","v.","accrete, accretes, accreted, accreted, accreting","accretion (n.); accretive (adj.)","逐漸增長；合生","As the company grew, its profits accreted steadily, allowing for further expansion.","accrete over time; accrete gradually; accrete slowly","C2"
"Accumulate","/əˈkjumjəˌleɪt/","v.","accumulate, accumulates, accumulated, accumulated, accumulating","accumulative (adj.); accumulation (n.)","累積；積聚","Over time, the company was able to accumulate enough capital to expand its operations internationally.","accumulate wealth; accumulate experience; accumulate evidence","C2"
"Accurate","/ˈækjɚət/","adj.","accurate, more accurate, most accurate","","精確的；準確的","The scientist's research provided an accurate description of the phenomenon, earning praise from colleagues.","accurate description; accurate measurement; accurate prediction","C2"
"Accusation","/ˌækjəˈzeɪʃən/","n.","accusation, accusations","accuse (v.); accusatorial (adj.)","指控；譴責","The accusation of fraud led to a lengthy investigation by the authorities.","false accusation; face accusation; make accusation","C2"
"Accusatory","/əˈkjuzəˌtɔɹi/","adj.","accusatory, more accusatory, most accusatory","accuse (v.); accusative (n.)","指控的；譴責的","His accusatory tone made it clear he believed I was responsible for the mistake.","accusatory tone; accusatory glance; accusatory finger","C2"
"Accuse","/əˈkjuz/","v.","accuse, accuses, accused, accused, accusing","accusal (n.); accusation (n.); accusative (adj.); accusatory (adj.); accuser (n.)","指控；譴責","She accused him of stealing her idea and presenting it as his own at the meeting.","accuse someone of; accuse falsely; accuse publicly","C2"
"Accustom","/əˈkʌstəm/","v.","accustom, accustoms, accustomed, accustomed, accustoming","","使習慣於","After living in the city for a few months, he quickly became accustomed to the noise and fast pace.","accustom oneself to; become accustomed; quickly accustom","C2"
"Acerbic","/əˈsɛɹbɪk/","adj.","acerbic, more acerbic, most acerbic","acerbity (n.)","尖酸的；刻薄的","Her acerbic comments during the debate left many of her opponents speechless.","acerbic wit; acerbic remark; acerbic tone","C2"
"Achieve","/əˈtʃiv/","v.","achieve, achieves, achieved, achieved, achieving","achievable (adj.); achievement (n.); achiever (n.)","達到；實現","The team worked hard to achieve their goal of winning the championship.","achieve success; achieve goal; achieve victory","C2"
"Acidulous","/əˈsɪdʒələs/","adj.","acidulous, more acidulous, most acidulous","acidulousness (n.)","帶酸味的；刻薄的","The sauce had an acidulous taste that complemented the dish perfectly.","acidulous taste; acidulous comment; acidulous personality","C2"
"Acknowledge","/æˈknɑlɪdʒ/","v.","acknowledge, acknowledges, acknowledged, acknowledged, acknowledging","acknowledgment (n.); acknowledgeable (adj.)","承認；確認","He acknowledged his mistake and promised to rectify it as soon as possible.","acknowledge receipt; acknowledge mistake; acknowledge contribution","C2"
"Acme","/ˈækmi/","n.","acme, acmes","","頂點；極點","The acme of her career was winning the prestigious award for her contributions to science.","reach acme; acme of perfection; acme of success","C2"
"Acolyte","/ˈækəˌlaɪt/","n.","acolyte, acolytes","None","侍從；助手；信徒","The acolyte followed the priest closely, assisting him during the ceremony.","loyal acolyte; devoted acolyte; acolyte of fashion","C2"
"Acoustic","/əˈkustɪk/","adj.","no changes","acoustics (n.)","聽覺的；聲學的","The acoustic design of the concert hall provided excellent sound quality for the audience.","acoustic guitar; acoustic performance; acoustic properties","C2"
"Acquiesce","/ˌækwiˈɛs/","v.","acquiesce, acquiesces, acquiesced, acquiesced, acquiescing","acquiescence (n.); acquiescent (adj.)","默許；勉強同意","Reluctantly, he acquiesced to his boss's request for an extended work week.","acquiesce reluctantly; acquiesce to demand; acquiesce in decision","C2"
"Acquire","/əˈkwaɪɚ/","v.","acquire, acquires, acquired, acquired, acquiring","acquirer (n.); acquisition (n.)","獲得；學到","She was able to acquire new skills quickly, impressing her employers.","acquire knowledge; acquire skill; acquire asset","C2"
"Acquit","/əˈkwɪt/","v.","acquit, acquits, acquitted, acquitted, acquitting","acquittal (n.)","宣判無罪；表現（良好）","The jury acquitted the defendant due to a lack of evidence.","acquit someone of; acquit honorably; acquit of charge","C2"
"Acrid","/ˈækɹɪd/","adj.","acrid, more acrid, most acrid","acridity (n.); acridness (n.)","辛辣的；刺鼻的","The acrid smell of smoke filled the room after the fire broke out.","acrid smell; acrid taste; acrid remark","C2"
"Acrimony","/ˈækɹɪˌmoʊni/","n.","acrimony, acrimonies","acrimonious (adj.)","刻薄；激烈","The acrimony between the two siblings was evident in their frequent arguments.","bitter acrimony; acrimony between; acrimony in debate","C2"
"Acrophobia","/ˌækrəˈfoʊbiə/","n.","acrophobia, acrophobias","acrophobic (adj.)","高空恐懼症","Suffering from acrophobia, she avoided visiting tall buildings and bridges.","suffer from acrophobia; acrophobia symptoms; acrophobia treatment","C2"
"Activate","/ˈæktəˌveɪt/","v.","activate, activates, activated, activated, activating","activation (n.); act (n.); activator (n.); actuation (n.); actuator (n.)","啟動；激活","The alarm system was activated as soon as the door was opened.","activate alarm; activate device; activate account","C2"
"Acumen","/əˈkjumən/","n.","acumen, acumens","acuminate (v.)","敏銳；精明","His business acumen allowed him to navigate the complex market with ease.","business acumen; political acumen; show acumen","C2"
"Acute","/əˈkjut/","adj.","acute, more acute, most acute","acuteness (n.)","敏銳的；急性的；嚴重的","The acute pain in his chest prompted him to seek medical attention immediately.","acute observer; acute pain; acute angle","C2"
"Adage","/ˈædədʒ/","n. [U]","no changes","","格言；諺語","The old adage 'actions speak louder than words' often guided her decisions.","common adage; old adage; adage says","C2"
"Adamant","/ˈædəmənt/","adj.","adamant, more adamant, most adamant","adamance (n.)","堅決的；固執的","Despite the challenges, she remained adamant about completing the project on time.","adamant refusal; remain adamant; adamant stance","C2"
"Adapt","/əˈdæpt/","v.","adapt, adapts, adapted, adapted, adapting","adaptation (n.); adapter (n.); adaption (n.)","使適應；改編","The company adapted its strategies to meet the changing demands of consumers.","adapt to change; adapt for screen; adapt quickly","C2"
"Addiction","/əˈdɪkʃən/","n.","addiction, addictions","addict (v.)","上癮；沉溺","His addiction to social media has caused him to neglect his studies and personal relationships.","drug addiction; gambling addiction; overcome addiction","C2"
"Addle","/ˈædəl/","v.","addle, addles, addled, addled, addling","","使腐敗；使糊塗","The prolonged heat wave began to addle the vegetables in the garden, making them rot prematurely.","addle the mind; addle the brain; addle the eggs","C2"
"Adept","/əˈdɛpt/","adj.","adept, more adept, most adept","adeptness (n.)","熟練的；擅長的","She is adept at playing the piano, having practiced for over a decade.","adept at solving; adept musician; adept in martial arts","C2"
"Adequate","/ˈædəkwət/","adj.","adequate, more adequate, most adequate","adequateness (n.)","足夠的；適當的","The room was not adequate for the meeting as it could not accommodate all the attendees.","adequate supply; adequate compensation; adequate resources","C2"
"Adhere","/əˈdhɪɹ/","v.","adhere, adheres, adhered, adhered, adhering","adherent (adj.); adhesion (n.)","附著；堅持","The ivy tends to adhere to the brick walls of old buildings, creating a classic look.","adhere to principles; adhere to the rules; adhere to the surface","C2"
"Adjacent","/əˈdʒeɪsənt/","adj.","adjacent, more adjacent, most adjacent","adjacency (n.)","相鄰的；毗連的","The library is adjacent to the student center, making it easy to visit both in one trip.","adjacent to the park; adjacent rooms; adjacent buildings","C2"
"Adjunct","/ˈæˌdʒʌŋkt/","n.","adjunct, adjuncts","","附屬物；修飾語","The new wing of the museum serves as an adjunct to the main building, providing additional space for exhibits.","useful adjunct; adjunct professor; adjunct therapy","C2"
"Admonish","/æˈdmɑnɪʃ/","v.","admonish, admonishes, admonished, admonished, admonishing","admonition (n.); admonitory (adj.); admonisher (n.); admonishment (n.)","警告；勸誡","The teacher had to admonish the students for their disruptive behavior during the lecture.","admonish for negligence; admonish the children; sternly admonish","C2"
"Adorn","/əˈdɔɹn/","v.","adorn, adorns, adorned, adorned, adorning","adornment (n.)","裝飾；美化","The bride's dress was adorned with intricate lace and delicate pearls.","adorn with jewels; adorn the walls; beautifully adorn","C2"
"Adroit","/əˈdɹɔɪt/","adj.","adroit, more adroit, most adroit","adroitness (n.)","靈巧的；熟練的","The adroit surgeon completed the complex operation with precision and skill.","adroit negotiator; adroit handling; adroit musician","C2"
"Adulate","/ˈædʒəˌleɪt/","v.","adulate, adulates, adulated, adulated, adulating","adulator (n.); adulatory (adj.)","諂媚；奉承","The employees felt uncomfortable when their boss began to adulate the new client in front of everyone.","adulate the leader; adulate celebrities; shamelessly adulate","C2"
"Adulterate","/əˈdʌltɚˌeɪt/","v.","adulterate, adulterates, adulterated, adulterated, adulterating","adulterator (n.); adulterant (n.)","摻假；摻雜","The company was fined for adulterating the olive oil with cheaper vegetable oils.","adulterate the food; adulterate the product; adulterate with chemicals","C2"
"Advent","/ˈæˌdvɛnt/","n.","advent, advents","","到來；出現","The advent of the internet has revolutionized the way people communicate and access information.","advent of technology; advent of spring; sudden advent","C2"
"Adventitious","/ˌædvɛnˈtɪʃəs/","adj.","adventitious, more adventitious, most adventitious","adventitiously (adv.)","偶然的；外來的","The adventitious meeting at the conference led to a fruitful collaboration between the two companies.","adventitious circumstances; adventitious growth; adventitious roots","C2"
"Adversary","/ˈædvɚˌsɛɹi/","n.","adversary, adversaries","","對手；敵人","The tennis player faced a formidable adversary in the championship match, but she managed to win.","formidable adversary; political adversary; face an adversary","C2"
"Adverse","/æˈdvɝs/","adj.","adverse, more adverse, most adverse","adversity (n.)","不利的；相反的","The adverse weather conditions forced the cancellation of the outdoor concert.","adverse effects; adverse conditions; adverse reaction","C2"
"Adversity","/æˈdvɝsɪti/","n. [U]","no changes","adverse (adj.)","逆境；苦難","Despite facing adversity, he remained optimistic and continued to work towards his goals.","overcome adversity; face adversity; economic adversity","C2"
"Advocate","/ˈædvəkət/","v.","advocate, advocates, advocated, advocated, advocating","advocacy (n.); advocator (n.)","倡導；支持","She advocates for environmental protection and often speaks at public forums about sustainability.","advocate for change; advocate for reform; strongly advocate","C2"
"Aerial","/ˈɛɹiəl/","adj.","no changes","","空中的；航空的","The aerial view of the city from the helicopter was breathtaking, revealing a sprawling urban landscape.","aerial view; aerial photography; aerial combat","C2"
"Aesthetic","/ɛˈsθɛtɪk/","adj.","aesthetic, more aesthetic, most aesthetic","aesthetics (n.)","美學的；美感的","The museum's architecture is not only functional but also aesthetic, attracting many art enthusiasts.","aesthetic appeal; aesthetic value; aesthetic sense","C2"
"Affable","/ˈæfəbəl/","adj.","affable, more affable, most affable","affability (n.); affableness (n.)","和藹的；友善的","The affable host greeted each guest warmly and made them feel welcome at the party.","affable personality; affable manner; affable host","C2"
"Affectation","/ˌæfɛˈkteɪʃən/","n.","affectation, affectations","","裝腔作勢；嬌揉造作","His affectation of a British accent seemed forced and did not impress anyone.","ridiculous affectation; unnecessary affectation; avoid affectation","C2"
"Affidavit","/ˌæfəˈdeɪvət/","n.","affidavit, affidavits","None","宣誓書；書面證詞","The witness provided an affidavit detailing the events she had observed during the incident.","sign an affidavit; submit an affidavit; sworn affidavit","C2"
"Affiliate","/əˈfɪliˌeɪt/","v.","affiliate, affiliates, affiliated, affiliated, affiliating","affiliation (n.)","使隸屬；使加入","The small bookstore was affiliated with a larger chain, allowing it to offer a wider selection of books.","affiliate with a party; affiliate with a group; closely affiliate","C2"
"Affinity","/əˈfɪnəti/","n. [U]","no changes","affine (adj.)","親和力；密切關係","There is a strong affinity between the two cultures, as they share many traditions and values.","natural affinity; strong affinity; affinity for art","C2"
"Affliction","/əˈflɪkʃən/","n.","affliction, afflictions","afflict (v.)","苦難；折磨","The family bore their affliction with great courage and dignity despite the hardships.","chronic affliction; mental affliction; suffer from an affliction","C2"
"Affluent","/ˈæfluənt/","adj.","affluent, more affluent, most affluent","affluence (n.)","富裕的；豐富的","The affluent neighborhood was filled with large mansions and luxury cars.","affluent neighborhood; affluent society; affluent lifestyle","C2"
"Aggrandize","/əˈɡɹæˌndaɪz/","v.","aggrandize, aggrandizes, aggrandized, aggrandized, aggrandizing","aggrandisement (n.); aggrandizement (n.)","增大；擴張；吹捧","The company sought to aggrandize its influence by acquiring smaller competitors.","aggrandize one's reputation; aggrandize power; aggrandize wealth","C2"
"Aggravate","/ˈæɡɹəˌveɪt/","v.","aggravate, aggravates, aggravated, aggravated, aggravating","aggravation (n.); aggravator (n.)","使惡化；使加重","His constant arguing only served to aggravate the situation further.","aggravate the situation; aggravate the problem; aggravate symptoms","C2"
"Aggregate","/ˈæɡɹəɡət/","v.","aggregate, aggregates, aggregated, aggregated, aggregating","aggregative (adj.); aggregator (n.)","合計；聚集","The data was aggregated to provide a comprehensive overview of the market trends.","aggregate data; aggregate results; aggregate demand","C2"
"Aggressive","/əˈɡɹɛsɪv/","adj.","aggressive, more aggressive, most aggressive","aggressiveness (n.); aggress (v.)","侵略性的；咄咄逼人的","His aggressive behavior made it difficult for others to work with him.","aggressive behavior; aggressive marketing; aggressive stance","C2"
"Aggrieve","/əˈɡɹiv/","v.","aggrieve, aggrieves, aggrieved, aggrieved, aggrieving","None","使苦惱；侵害","The news of the layoff deeply aggrieved the employees who had given years of service.","aggrieve the innocent; deeply aggrieve; aggrieve the community","C2"
"Aghast","/əˈɡæst/","adj.","aghast, more aghast, most aghast","None","驚恐的；嚇呆的","She stood aghast as the building crumbled to the ground in front of her eyes.","aghast at the news; look aghast; stand aghast","C2"
"Agile","/ˈædʒəl/","adj.","agile, more agile, most agile","agility (n.)","敏捷的；灵活的","The agile dancer moved across the stage with grace and precision.","agile mind; agile athlete; agile dancer","C2"
"Agitate","/ˈædʒəˌteɪt/","v.","agitate, agitates, agitated, agitated, agitating","agitative (adj.); agitator (n.)","煽動；使焦慮","The protest was organized to agitate for better working conditions and fair wages.","agitate the crowd; agitate for change; agitate the issue","C2"
"Agnostic","/æˈɡnɑstɪk/","n.","agnostic, agnostics","agnostical (adj.)","不可知論者","As an agnostic, he was skeptical of all religious doctrines and preferred to rely on science.","philosophical agnostic; agnostic viewpoint; agnostic approach","C2"
"Agrarian","/əˈɡɹɛɹiən/","adj.","no changes","agrarianism (n.)","農村的；土地的","The agrarian society depended heavily on farming and agriculture for its livelihood.","agrarian society; agrarian reform; agrarian economy","C2"
"Alacrity","/əˈlækɹəti/","n. [U]","no changes","alacritous (adj.)","欣然；敏捷","He accepted the challenge with alacrity, eager to prove his abilities.","with alacrity; show alacrity; greet with alacrity","C2"
"Albeit","/ɔˈlbiɪt/","conj.","no changes","None","雖然；即使","Albeit challenging, the project was completed on time and under budget.","albeit briefly; albeit slowly; albeit with difficulty","C2"
"Alchemy","/ˈælkəmi/","n.","alchemy, alchemies","alchemic (adj.); alchemical (adj.); alchemist (n.); alchemize (v.)","煉金術；魔力","The ancient art of alchemy was believed to turn base metals into gold.","alchemy of love; alchemy of transformation; modern alchemy","C2"
"Alienate","/ˈeɪljəˌneɪt/","v.","alienate, alienates, alienated, alienated, alienating","alienator (n.)","使疏遠；轉讓","His rude remarks alienated many of his friends and colleagues.","alienate friends; alienate supporters; alienate the audience","C2"
"Align","/əˈlaɪn/","v.","align, aligns, aligned, aligned, aligning","alignment (n.)","使對齊；使一致","The team worked hard to align their strategies with the company's goals.","align with goals; align resources; align interests","C2"
"Allay","/əˈleɪ/","v.","allay, allays, allayed, allayed, allaying","allayer (n.)","減輕；使安心","The soothing music helped to allay her anxiety and stress.","allay fears; allay concerns; allay suspicions","C2"
"Allege","/əˈlɛdʒ/","v.","allege, alleges, alleged, alleged, alleging","allegement (n.)","宣稱；指稱","The witness alleged that she saw the suspect leaving the scene of the crime.","allege wrongdoing; allege misconduct; allege a crime","C2"
"Allegiance","/əˈlidʒəns/","n. [U]","no changes","allegiant (adj.)","忠誠；效忠","The soldiers pledged their allegiance to their country and its flag.","swear allegiance; pledge allegiance; allegiance to the flag","C2"
"Allocate","/ˈæləˌkeɪt/","v.","allocate, allocates, allocated, allocated, allocating","allocation (n.); allocable (adj.); allocatable (adj.); allocator (n.)","分配；分攤","The funds were allocated to different departments based on their needs and priorities.","allocate funds; allocate resources; allocate time","C2"
"Allude","/əˈlud/","v.","allude, alludes, alluded, alluded, alluding","allusion (n.); allusive (adj.)","暗指；提及","He did not directly accuse her but alluded to her mistakes during the meeting.","allude to the past; allude to a problem; allude to a solution","C2"
"Allure","/əˈlʊɹ/","v.","allure, allures, allured, allured, alluring","allurement (n.)","誘惑；吸引","The promise of adventure and discovery served to allure many to the unknown lands.","allure of fame; allure of power; allure of success","C2"
"Ally","/ˈælaɪ/","n.","ally, allies","alliance (n.)","同盟者；盟友","The two nations became allies after signing a treaty to support each other in times of war.","loyal ally; trusted ally; political ally","C2"
