"word","ipa","pos","inflections","derivatives","definition","example","collocations","context_type"
"Divest","/daɪˈvɛst/","v.","divest, divests, divested, divested, divesting","divestiture (n.), divestment (n.)","take away possessions from someone","The court ruled to divest the corrupt executive of all his assets acquired through illegal means.","divest of assets; divest of power; divest of responsibility","C2"
"Dwindle","/ˈdwɪndəl/","v.","dwindle, dwindles, dwindled, dwindled, dwindling","dwindling (n.)","become smaller or lose substance","The town's population began to dwindle as young people moved away in search of better opportunities.","dwindle in size; dwindle away; dwindle to nothing","C2"
"Dissipate","/ˈdɪsəˌpeɪt/","v.","dissipate, dissipates, dissipated, dissipated, dissipating","dissipation (n.), dissipative (adj.)","to cause to separate and go in different directions","The crowd dissipated quickly after the concert ended, leaving only a few stragglers behind.","dissipate energy; dissipate fear; dissipate resources","C2"
"Eccentric","/ɪˈksɛntɹɪk/","n.","eccentric, eccentrics","eccentricity (n.)","a person with an unusual or odd personality","The eccentric artist was known for wearing mismatched clothes and hosting unusual exhibitions in his backyard.","benevolent eccentric; social eccentric; harmless eccentric","C2"
"Distort","/dɪˈstɔɹt/","v.","distort, distorts, distorted, distorted, distorting","distortion (n.)","make false by mutilation or addition; as of a message or story","The rumors were distorted as they spread, making it difficult to discern the truth.","distort the truth; distort reality; distort facts","C2"
"Disseminate","/dɪˈsɛməˌneɪt/","v.","disseminate, disseminates, disseminated, disseminated, disseminating","dissemination (n.)","cause to become widely known","The organization worked hard to disseminate information about the importance of vaccination.","disseminate information; widely disseminate; disseminate ideas","C2"
"Dissuade","/dɪˈsweɪd/","v.","dissuade, dissuades, dissuaded, dissuaded, dissuading","dissuasion (n.), dissuasive (adj.)","turn away from by persuasion","The lawyer tried to dissuade the jury from convicting her client by highlighting inconsistencies in the evidence.","dissuade from action; dissuade from doing; attempt to dissuade","C2"
"Eclectic","/ɪˈklɛktɪk/","n.","eclectic, eclectics","eclecticism (n.)","someone who selects according to the eclectic method","As an eclectic reader, she enjoyed exploring a wide range of genres, from science fiction to historical non-fiction.","eclectic taste; eclectic approach; eclectic mix","C2"
"Distend","/dɪˈstɛnd/","v.","distend, distends, distended, distended, distending","distension (n.), distended (v.)","become wider","The balloon distended as it filled with air, eventually lifting off the ground.","distend with air; distend due to; stomach distend","C2"
"Efficacy","/ˈɛfɪˌkæsi/","n.","efficacy, efficacies","efficacious (adj.)","capacity or power to produce a desired effect","The efficacy of the new medication was evident as patients reported significant improvements in their symptoms.","efficacy of treatment; demonstrate efficacy; lack of efficacy","C2"
"Efface","/ɪˈfeɪs/","v.","efface, effaces, effaced, effaced, effacing","effacement (n.)","remove completely from recognition or memory","The passage of time did not efface the memory of the tragic event from the minds of those who had witnessed it.","efface the memory; efface the past; efface the evidence","C2"
"Effrontery","/ɪˈfɹʌntɚi/","n.","effrontery, effronteries","None","audacious (even arrogant) behavior that you have no right to","His effrontery in interrupting the meeting and questioning the CEO shocked everyone in the room.","sheer effrontery; act of effrontery; display of effrontery","C2"
"Effusive","/ˈɛfjusɪv/","adj.","effusive, more effusive, most effusive","effusion (n.)","uttered with unrestrained enthusiasm","The effusive praise from the critics helped the novel become an instant bestseller.","effusive praise; effusive gratitude; effusive welcome","C2"
"Elaborate","/ɪˈlæbɹət/","v.","elaborate, elaborates, elaborated, elaborated, elaborating","elaboration (n.), elaborative (adj.)","add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing","The professor asked the students to elaborate on their arguments, providing more examples to support their claims.","elaborate on the topic; elaborate explanation; elaborate plan","C2"
"Edify","/ˈɛdəˌfaɪ/","v.","edify, edifies, edified, edified, edifying","edification (n.)","make understand","The teacher used simple language to edify the students about the complex concepts of quantum physics.","edify the audience; edify the reader; edify the public","C2"
"Ebullient","/ɪˈbʌljənt/","adj.","ebullient, more ebullient, most ebullient","ebullience (n.)","joyously unrestrained","The ebullient crowd cheered as the team scored the winning goal in the final seconds of the game.","ebullient personality; ebullient crowd; ebullient mood","C2"
"Egregious","/ɪˈɡɹidʒəs/","adj.","egregious, more egregious, most egregious","egregiousness (n.)","conspicuously and outrageously bad or reprehensible","The company's egregious mismanagement led to a complete loss of investor confidence and a sharp decline in stock value.","egregious error; egregious misconduct; egregious oversight","C2"
"Eloquent","/ˈɛləkwənt/","adj.","eloquent, more eloquent, most eloquent","eloquence (n.)","expressing yourself readily, clearly, effectively","The eloquent speaker captivated the audience with her clear and persuasive arguments on the importance of climate action.","eloquent speaker; eloquent speech; eloquent words","C2"
"Eminent","/ˈɛmənənt/","adj.","eminent, more eminent, most eminent","eminence (n.)","standing above others in quality or position","The eminent scientist was awarded the Nobel Prize for his groundbreaking research in genetics.","eminent scientist; eminent scholar; eminent domain","C2"
"Elicit","/ɪˈlɪsɪt/","v.","elicit, elicits, elicited, elicited, eliciting","elicitation (n.)","call forth (emotions, feelings, and responses)","The film director skillfully elicited tears from the audience during the emotional climax of the movie.","elicit response; elicit emotion; elicit reaction","C2"
"Embellish","/ɪˈmbɛlɪʃ/","v.","embellish, embellishes, embellished, embellished, embellishing","embellishment (n.)","add details to","The author embellished the story with vivid descriptions of the characters' intricate costumes and elaborate settings.","embellish story; embellish details; embellish truth","C2"
"Endemic","/ɛˈndɛmɪk/","adj.","no changes","endemicity (n.)","of or relating to a disease (or anything resembling a disease) constantly present to greater or lesser extent in a particular locality","Malaria remains endemic in certain tropical regions, posing a persistent challenge to public health efforts.","endemic disease; endemic problem; endemic to a region","C2"
"Elated","/ɪˈleɪtəd/","adj.","elated, more elated, most elated","elation (n.)","exultantly proud and joyful; in high spirits","The team was elated after winning the championship, celebrating their hard-earned victory with joyous cheers.","elated crowd; elated mood; elated spirit","C2"
"Enhance","/ɛˈnhæns/","v.","enhance, enhances, enhanced, enhanced, enhancing","enhancement (n.)","to improve the quality, value, or attractiveness of something.","The chef worked hard to enhance the flavor of the dish by adding fresh herbs and spices.","enhance performance; enhance beauty; enhance reputation","C2"
"Enigma","/ɪˈnɪɡmə/","n.","enigma, enigmas","enigmatic (adj.)","something that baffles understanding and cannot be explained","The sudden disappearance of the ancient civilization remains an enigma that puzzles historians to this day.","enigma to solve; enigma of life; enigma wrapped in mystery","C2"
"Emulate","/ˈɛmjəˌleɪt/","v.","emulate, emulates, emulated, emulated, emulating","emulation (n.), emulative (adj.)","strive to equal or match, especially by imitating","Ambitious young athletes often emulate the training routines of their sports idols in hopes of achieving similar success.","emulate success; emulate behavior; emulate mentor","C2"
"Elucidate","/ɪˈlusəˌdeɪt/","v.","elucidate, elucidates, elucidated, elucidated, elucidating","elucidation (n.)","make clear and (more) comprehensible","The professor's detailed explanation helped to elucidate the complex theory, making it more accessible to the students.","elucidate meaning; elucidate concept; elucidate point","C2"
"Enormity","/ɪˈnɔɹməti/","n.","enormity, enormities","enormous (adj.)","the quality of being outrageous","The enormity of the disaster became clear as images of the destruction were broadcast worldwide.","enormity of the crime; enormity of the task; enormity of the situation","C2"
"Elude","/ɪˈlud/","v.","elude, eludes, eluded, eluded, eluding","elusive (adj.), elusion (n.)","escape, either physically or mentally","The clever fox managed to elude the hunters by diving into the dense forest and disappearing from view.","elude capture; elude understanding; elude grasp","C2"
"Empathy","/ˈɛmpəθi/","n.","empathy, empathies","empathetic (adj.), empathize (v.)","understanding and entering into another's feelings","Her empathy for the refugees led her to volunteer at the local shelter, offering comfort and support to those in need.","empathy for others; empathy in action; empathy towards strangers","C2"
"Empirical","/ˌɛˈmpɪɹɪkəl/","adj.","no changes","empiricism (n.), empiricist (n.)","derived from experiment and observation rather than theory","The research team conducted empirical studies to test the effectiveness of the new drug, relying on data rather than assumptions.","empirical evidence; empirical research; empirical study","C2"
"Engender","/ɛˈndʒɛndɚ/","v.","engender, engenders, engendered, engendered, engendering","engendering (v.)","call forth","The controversial policy seemed to engender more public distrust than it aimed to resolve.","engender controversy; engender debate; engender sympathy","C2"
"Eradicate","/ɪˈɹædəˌkeɪt/","v.","eradicate, eradicates, eradicated, eradicated, eradicating","eradication (n.)","kill in large numbers","The invasive plant species was eradicated from the nature reserve through a carefully planned removal program.","eradicate disease; eradicate poverty; eradicate corruption","C2"
"Equilibrium","/ˌikwəˈlɪbɹiəm/","n.","equilibrium, equilibriums","None","a stable situation in which forces cancel one another","The acrobats maintained their equilibrium on the tightrope through intense concentration and years of practice.","equilibrium of power; equilibrium of forces; equilibrium of nature","C2"
"Ephemeral","/ɪˈfɛmɚəl/","adj.","ephemeral, more ephemeral, most ephemeral","ephemera (n.), ephemerality (n.)","lasting for a very short time","The beauty of cherry blossoms is ephemeral, lasting only a week before the petals fall and the trees turn green again.","ephemeral moment; ephemeral beauty; ephemeral nature","C2"
"Enervate","/ˌɛnɚˈveɪt/","v.","enervate, enervates, enervated, enervated, enervating","enervation (n.)","weaken mentally or morally","The long hours at work left him feeling enervated, sapping his energy and motivation.","enervate strength; enervate will; enervate resolve","C2"
"Equivocal","/ɪˈkwɪvəkəl/","adj.","equivocal, more equivocal, most equivocal","equivocate (v.), equivocation (n.)","open to two or more interpretations; or of uncertain nature or significance; or (often) intended to mislead","The politician's equivocal statement left voters confused about his actual stance on the issue.","equivocal answer; equivocal statement; equivocal situation","C2"
"Erratic","/ɪˈɹætɪk/","adj.","erratic, more erratic, most erratic","erratically (adv.)","liable to sudden unpredictable change","The weather in this region is notoriously erratic, with sudden storms appearing without warning.","erratic behavior; erratic weather; erratic performance","C2"
"Erroneous","/ɛˈɹoʊniəs/","adj.","erroneous, more erroneous, most erroneous","error (n.)","containing or characterized by error","The judge overturned the conviction after discovering the erroneous testimony that had misled the jury.","erroneous assumption; erroneous belief; erroneous conclusion","C2"
"Ethereal","/ɪˈθɪɹiəl/","adj.","ethereal, more ethereal, most ethereal","ethereality (n.)","characterized by lightness and insubstantiality; as impalpable or intangible as air","The ballet dancer's movements were so ethereal that she seemed to float across the stage, defying gravity.","ethereal beauty; ethereal glow; ethereal spirit","C2"
"Esoteric","/ˌɛsəˈtɛɹɪk/","adj.","esoteric, more esoteric, most esoteric","esotericism (n.)","confined to and understandable by only an enlightened inner circle","The esoteric teachings of the ancient sect were known only to a select few who had undergone rigorous training.","esoteric knowledge; esoteric teachings; esoteric philosophy","C2"
"Eschew","/ɛˈstʃu/","v.","eschew, eschews, eschewed, eschewed, eschewing","eschewal (adj.)","avoid and stay away from deliberately; stay clear of","She chose to eschew social media in order to focus on her studies and personal well-being.","eschew violence; eschew controversy; eschew unhealthy habits","C2"
"Erudite","/ˈɛɹəˌdaɪt/","adj.","erudite, more erudite, most erudite","erudition (n.)","having or showing profound knowledge","The erudite professor was often invited to speak at conferences due to his profound knowledge in the field of astrophysics.","erudite scholar; erudite discussion; erudite analysis","C2"
"Espouse","/ɪˈspaʊz/","v.","espouse, espouses, espoused, espoused, espousing","espousal (adj.)","choose and follow; as of theories, ideas, policies, strategies or plans","The political party decided to espouse a new strategy that focused on environmental sustainability.","espouse a cause; espouse a theory; espouse a belief","C2"
"Ennui","/ɛˈnui/","n.","ennui, ennuis","None","the feeling of being bored by something tedious","After hours of listening to the monotonous lecture, a sense of ennui settled over the students.","feel ennui; suffer from ennui; overcome ennui","C2"
"Equanimity","/ˌikwəˈnɪmɪti/","n. [U]","no changes","None","steadiness of mind under stress","Despite the chaos around him, he faced the situation with remarkable equanimity.","maintain equanimity; display equanimity; equanimity in the face of adversity","C2"
"Evanescent","/ˌɛvəˈnɛsənt/","adj.","evanescent, more evanescent, most evanescent","evanescence (n.)","tending to vanish like vapor","The evanescent beauty of the sunset was captured perfectly in the photograph.","evanescent moment; evanescent memory; evanescent beauty","C2"
"Evoke","/ɪˈvoʊk/","v.","evoke, evokes, evoked, evoked, evoking","evocative (adj.), evocation (n.)","To call out; to draw out or bring forth.","The song was able to evoke memories of her childhood summers at the beach.","evoke emotion; evoke a response; evoke memories","C2"
"Exacting","/ɪˈɡzæktɪŋ/","adj.","exacting, more exacting, most exacting","exactingness (n.)","having complicated nutritional requirements; especially growing only in special artificial cultures","The scientist was frustrated by the exacting nature of the bacteria, which required a special medium for growth.","exacting standards; exacting requirements; exacting process","C2"
"Evasive","/ɪˈveɪsɪv/","adj.","evasive, more evasive, most evasive","evasion (n.), evade (v.)","deliberately vague or ambiguous","The politician's evasive answers during the debate did little to satisfy the voters' concerns.","evasive answer; evasive action; evasive maneuver","C2"
"Exacerbate","/ɪˈɡzæsɚˌbeɪt/","v.","exacerbate, exacerbates, exacerbated, exacerbated, exacerbating","exacerbation (n.)","make worse","The lack of rain will only exacerbate the current drought conditions.","exacerbate the situation; exacerbate tensions; exacerbate the problem","C2"
"Exalt","/ɪˈɡzɔlt/","v.","exalt, exalts, exalted, exalted, exalting","exaltation (n.)","praise, glorify, or honor","The community came together to exalt the local hero who saved a family from a burning building.","exalt the virtues; exalt the hero; exalt the achievements","C2"
"Euphemism","/ˈjufəˌmɪzəm/","n.","euphemism, euphemisms","euphemistic (adj.)","an inoffensive or indirect expression that is substituted for one that is considered offensive or too harsh","The term 'downsizing' is often used as a euphemism for layoffs in the corporate world.","use a euphemism; employ a euphemism; euphemism for death","C2"
"Exhaustive","/ɪˈɡzɔstɪv/","adj.","no changes","exhaustion (n.)","performed comprehensively and completely","The researchers conducted an exhaustive study to ensure all variables were accounted for.","exhaustive research; exhaustive study; exhaustive investigation","C2"
"Exhort","/ɪˈɡzɔɹt/","v.","exhort, exhorts, exhorted, exhorted, exhorting","exhortation (n.)","spur on or encourage especially by cheers and shouts","The coach continued to exhort his team, shouting words of encouragement from the sidelines.","exhort the troops; exhort the audience; exhort the team","C2"
"Exonerate","/ɪˈɡzɑnɚˌeɪt/","v.","exonerate, exonerates, exonerated, exonerated, exonerating","exoneration (n.)","pronounce not guilty of criminal charges","After a thorough investigation, the judge decided to exonerate the defendant of all charges.","exonerate the accused; exonerate from blame; exonerate from charges","C2"
"Exemplary","/ɪˈɡzɛmplɚi/","adj.","exemplary, more exemplary, most exemplary","exemplar (n.), exemplify (v.)","worthy of imitation","The student's exemplary behavior earned her the respect of both her peers and teachers.","exemplary behavior; exemplary conduct; exemplary performance","C2"
"Exasperate","/ɪˈɡzæspɚˌeɪt/","v.","exasperate, exasperates, exasperated, exasperated, exasperating","exasperation (n.)","exasperate or irritate","His constant interruptions during the meeting began to exasperate his colleagues.","exasperate the situation; exasperate the problem; exasperate the person","C2"
"Eulogize","/ˈjuləˌdʒaɪz/","v.","eulogize, eulogizes, eulogized, eulogized, eulogizing","eulogy (n.), eulogistic (adj.)","praise formally and eloquently","The president took the stage to eulogize the late senator, highlighting his many achievements and contributions.","eulogize the deceased; eulogize the leader; eulogize the achievements","C2"
"Expedite","/ˈɛkspɪˌdaɪt/","v.","expedite, expedites, expedited, expedited, expediting","expedition (n.), expeditious (adj.)","speed up the progress of; facilitate","The new software update will expedite the process of data analysis, saving the company valuable time.","expedite the process; expedite the delivery; expedite the project","C2"
"Extant","/ˈɛkstənt/","adj.","no changes","None","still in existence; not extinct or destroyed or lost","Despite the efforts to preserve the ancient language, few texts are extant today.","extant documents; extant species; extant evidence","C2"
"Expedient","/ɪkˈspidiənt/","adj.","expedient, more expedient, most expedient","expediency (n.)","serving to promote your interest","Taking the shorter route was an expedient decision when they were running late for the meeting.","expedient solution; expedient measure; expedient decision","C2"
"Exigency","/ˌɛˈksɪdʒənsi/","n.","exigency, exigencies","exigent (adj.)","a pressing or urgent situation","The exigency of the wildfire situation required immediate action from the local authorities.","face an exigency; respond to an exigency; exigency of the situation","C2"
"Extol","/ɪkˈstoʊl/","v.","extol, extols, extolled, extolled, extolling","extolment (n.)","praise, glorify, or honor","The athlete's incredible performance during the game was extolled by fans and commentators alike.","extol the virtues; extol the hero; extol the achievements","C2"
"Excoriate","/ɛkˈskɔɹiˌeɪt/","v.","excoriate, excoriates, excoriated, excoriated, excoriating","excoriation (n.)","express strong disapproval of","The reviewer chose to excoriate the film, calling it one of the worst he had ever seen.","excoriate the policy; excoriate the behavior; excoriate the decision","C2"
"Explicit","/ɪksˈplɪsət/","adj.","explicit, more explicit, most explicit","explicitness (n.)","precisely and clearly expressed or readily observable; leaving nothing to implication","The contract included explicit terms about the responsibilities of each party.","explicit instructions; explicit language; explicit warning","C2"
"Exorbitant","/ɪˈɡzɔɹbɪtənt/","adj.","exorbitant, more exorbitant, most exorbitant","exorbitance (n.)","greatly exceeding bounds of reason or moderation","The restaurant charged an exorbitant amount for a simple meal and a glass of wine.","exorbitant prices; exorbitant fees; exorbitant demands","C2"
"Exculpate","/ˌɛkˈskʌlpeɪt/","v.","exculpate, exculpates, exculpated, exculpated, exculpating","exculpation (n.), exculpatory (adj.)","pronounce not guilty of criminal charges","The evidence presented was enough to exculpate the suspect from any criminal wrongdoing.","exculpate from blame; exculpate from charges; exculpate in court","C2"
"Exuberant","/ɪˈɡzubɚənt/","adj.","exuberant, more exuberant, most exuberant","exuberance (n.)","joyously unrestrained","The children were exuberant as they ran around the playground, laughing and shouting.","exuberant joy; exuberant personality; exuberant celebration","C2"
"Extricate","/ˈɛkstɹəˌkeɪt/","v.","extricate, extricates, extricated, extricated, extricating","extrication (n.)","release from entanglement of difficulty","The hikers had to extricate themselves from the thorny bushes that lined the narrow trail.","extricate from trouble; extricate from predicament; extricate from situation","C2"
"Extemporize","/ɪkstɛmpɝaɪz/","v.","extemporize, extemporizes, extemporized, extemporized, extemporizing","extemporaneous (adj.), extemporization (n.)","manage in a makeshift way; do with whatever is at hand","With no utensils available, they had to extemporize by using large leaves as plates.","extemporize a solution; extemporize with available resources; extemporize on stage","C2"
"Facetious","/fəˈsiʃəs/","adj.","facetious, more facetious, most facetious","facetiousness (n.)","cleverly amusing in tone","His facetious remark about the boss's new haircut did not go over well in the meeting.","facetious remark; facetious tone; facetious comment","C2"
"Fathom","/ˈfæðəm/","v.","fathom, fathoms, fathomed, fathomed, fathoming","fathomable (adj.)","come to understand","It took her a moment to fathom why everyone was suddenly laughing at the joke.","fathom the problem; fathom the situation; fathom the meaning","C2"
"Extenuate","/ɪkˈstɛnjuˌeɪt/","v.","extenuate, extenuates, extenuated, extenuated, extenuating","extenuation (n.), extenuating (v.)","lessen or to try to lessen the seriousness or extent of","The lawyer tried to extenuate his client's actions by citing extenuating circumstances.","extenuate circumstances; extenuate the offense; extenuate the crime","C2"
"Facilitate","/fəˈsɪləˌteɪt/","v.","facilitate, facilitates, facilitated, facilitated, facilitating","facilitation (n.), facilitator (n.)","make easier","The new software will facilitate the process of data analysis for our team.","facilitate learning; facilitate communication; facilitate the process","C2"
"Feign","/ˈfeɪn/","v.","feign, feigns, feigned, feigned, feigning","feint (n.)","make believe with the intent to deceive","She decided to feign illness to avoid attending the boring company meeting.","feign illness; feign interest; feign innocence","C2"
"Feral","/ˈfɛɹəl/","adj.","feral, more feral, most feral","ferality (n.)","wild and menacing","The feral cat hissed and ran away as soon as it saw the approaching humans.","feral cat; feral dog; feral expression","C2"
"Fecund","/ˈfɛk.ənd/","adj.","fecund, more fecund, most fecund","fecundity (n.), fecundate (v.)","capable of producing offspring or vegetation","The farmer was pleased with the fecund soil that produced an abundant crop of corn.","fecund imagination; fecund soil; fecund period","C2"
"Fidelity","/fəˈdɛləti/","n.","fidelity, fidelities","None","accuracy with which an electronic system reproduces the sound or image of its input signal","The audio system was known for its fidelity, reproducing sound exactly as it was recorded.","fidelity to the original; fidelity in sound; fidelity in reproduction","C2"
"Fastidious","/fæˈstɪdiəs/","adj.","fastidious, more fastidious, most fastidious","fastidiousness (n.)","giving careful attention to detail; hard to please; excessively concerned with cleanliness","The fastidious editor spent hours checking every detail of the manuscript for errors.","fastidious attention; fastidious taste; fastidious standards","C2"
"Fervent","/ˈfɝvənt/","adj.","fervent, more fervent, most fervent","fervency (n.), fervor (n.)","characterized by intense emotion","The fervent speech about climate change inspired many in the audience to take action.","fervent belief; fervent prayer; fervent supporter","C2"
"Felicitous","/fɪˈlɪsətəs/","adj.","felicitous, more felicitous, most felicitous","felicity (n.)","exhibiting an agreeably appropriate manner or style","The felicitous turn of phrase in the novel made readers pause and reflect on its meaning.","felicitous phrase; felicitous timing; felicitous choice","C2"
"Fluctuate","/ˈflʌktʃəˌweɪt/","v.","fluctuate, fluctuates, fluctuated, fluctuated, fluctuating","fluctuation (n.)","cause to fluctuate or move in a wavelike pattern","The stock market tends to fluctuate based on economic indicators and global events.","fluctuate wildly; fluctuate between; fluctuate in value","C2"
"Flamboyant","/flæˈmbɔɪənt/","adj.","flamboyant, more flamboyant, most flamboyant","flamboyance (n.)","marked by ostentation but often tasteless","The flamboyant actor arrived at the premiere in a bright purple suit and oversized hat.","flamboyant style; flamboyant personality; flamboyant display","C2"
"Fatuous","/ˈfætʃəwəs/","adj.","fatuous, more fatuous, most fatuous","fatuity (n.), fatuousness (n.)","devoid of intelligence","His fatuous comments during the debate made it clear he had not prepared properly.","fatuous comment; fatuous idea; fatuous behavior","C2"
"Foment","/ˈfoʊmɛnt/","v.","foment, foments, fomented, fomented, fomenting","fomentation (n.)","try to stir up public opinion","The activist worked to foment support for the cause by speaking at local community events.","foment unrest; foment rebellion; foment dissent","C2"
"Fickle","/ˈfɪkəl/","adj.","fickle, fickler, ficklest","fickleness (n.)","marked by erratic changeableness in affections or attachments","The fickle weather in the region made it difficult for farmers to plan their planting schedules.","fickle nature; fickle lover; fickle weather","C2"
"Formidable","/ˈfɔɹmədəbəl/","adj.","formidable, more formidable, most formidable","formidability (n.)","Causing fear, dread, awe, or discouragement as a result of size, strength, or some other impressive feature; commanding respect; causing wonder or astonishment.","The new CEO was a formidable leader, commanding respect from employees and competitors alike.","formidable opponent; formidable challenge; formidable presence","C2"
"Forestall","/fɔɹˈstɔl/","v.","forestall, forestalls, forestalled, forestalled, forestalling","forestallment (n.)","keep from happening or arising; make impossible","The city council hoped to forestall the construction of the new highway through their neighborhood.","forestall disaster; forestall attack; forestall crisis","C2"
"Fraudulent","/ˈfɹɔdʒələnt/","adj.","fraudulent, more fraudulent, most fraudulent","fraud (n.), fraudulence (n.)","intended to deceive","The fraudulent scheme involved creating fake invoices to deceive the company into paying for nonexistent services.","fraudulent scheme; fraudulent activity; fraudulent claim","C2"
"Flaunt","/ˈflɔnt/","v.","flaunt, flaunts, flaunted, flaunted, flaunting","flauntingly (adv.)","display proudly; act ostentatiously or pretentiously","She couldn't resist flaunting her new designer bag to everyone at the party.","flaunt wealth; flaunt success; flaunt designer clothes","C2"
"Forbearance","/fɔˈɹbɛɹəns/","n.","forbearance, forbearances","forbear (v.)","good-natured tolerance of delay or incompetence","His forbearance with the slow internet connection was impressive given his busy schedule.","show forbearance; exercise forbearance; remarkable forbearance","C2"
"Flippant","/ˈflɪpənt/","adj.","flippant, more flippant, most flippant","flippancy (n.)","showing inappropriate levity","His flippant remarks about the accident were inappropriate and offended many people.","flippant remark; flippant attitude; flippant response","C2"
"Fraught","/ˈfɹɔt/","adj.","fraught, fraughter, fraughtest","None","marked by distress","The meeting was fraught with tension as the board members argued over the budget cuts.","fraught with danger; fraught with tension; fraught situation","C2"
"Fortuitous","/fɔˈɹtuɪtəs/","adj.","fortuitous, more fortuitous, most fortuitous","fortuity (n.)","having no cause or apparent cause","Their meeting was entirely fortuitous; neither of them had planned to be at the café that day.","fortuitous encounter; fortuitous event; fortuitous circumstances","C2"
"Frivolous","/ˈfɹɪvələs/","adj.","frivolous, more frivolous, most frivolous","frivolity (n.)","not serious in content or attitude or behavior","The lawyer's frivolous lawsuit wasted everyone's time and resources.","frivolous lawsuit; frivolous argument; frivolous behavior","C2"
"Frugal","/ˈfɹuɡəl/","adj.","frugal, more frugal, most frugal","frugality (n.)","avoiding waste","She was frugal with her money, always looking for ways to save and avoid unnecessary expenses.","frugal lifestyle; frugal shopper; frugal with money","C2"
"Galvanize","/ˈɡælvəˌnaɪz/","v.","galvanize, galvanizes, galvanized, galvanized, galvanizing","galvanization (n.)","to stimulate to action","The speech galvanized the crowd, inspiring them to take immediate action.","galvanize support; galvanize into action; galvanize the community","C2"
"Futile","/ˈfjutəl/","adj.","futile, more futile, most futile","futility (n.)","producing no result or effect","Their attempts to negotiate were futile as neither side was willing to compromise.","futile attempt; futile effort; futile endeavor","C2"
"Garner","/ˈɡɑɹnɚ/","v.","garner, garners, garnered, garnered, garnering","garnering (v.)","acquire or deserve by one's efforts or actions","He managed to garner widespread support for his proposal through persistent lobbying.","garner attention; garner praise; garner support","C2"
"Fractious","/ˈfɹækʃəs/","adj.","fractious, more fractious, most fractious","fractiousness (n.)","stubbornly resistant to authority or control","The fractious child refused to sit still and constantly disrupted the class.","fractious child; fractious behavior; fractious relationship","C2"
"Fulminate","/ˈfʊlməˌneɪt/","v.","fulminate, fulminates, fulminated, fulminated, fulminating","fulmination (n.)","criticize severely","The environmental group fulminated against the new policy, calling it a disaster for nature.","fulminate against injustice; fulminate in anger; fulminate vehemently","C2"
"Frenetic","/fɹəˈnɛtɪk/","adj.","frenetic, more frenetic, most frenetic","frenetically (adv.)","excessively agitated; distraught with fear or other violent emotion","The frenetic pace of the emergency room left the staff feeling exhausted and overwhelmed.","frenetic pace; frenetic activity; frenetic energy","C2"
"Germane","/dʒɚˈmeɪn/","adj.","germane, more germane, most germane","germaneness (n.)","relevant and appropriate","The professor reminded the students that their comments must be germane to the topic at hand.","germane to the topic; germane information; germane discussion","C2"
