"word","ipa","pos","inflections","derivatives","definition","example","collocations","context_type"
"Succor","/ˈsʌkɚ/","n.","succor, succors","succorer (n.)","assistance in time of difficulty","The Red Cross provided succor to the earthquake victims, offering food, shelter, and medical aid.","seek succor; provide succor; offer succor","C2"
"Superfluous","/ˈsupɚfˌlwʌs/","adj.","no changes","superfluity (n.)","serving no useful purpose; having no excuse for being","The meeting was filled with superfluous discussions that could have been summarized in a few minutes.","superfluous detail; superfluous comment; superfluous information","C2"
"Succinct","/səˈksɪŋkt/","adj.","succinct, more succinct, most succinct","succinctness (n.)","briefly giving the gist of something","The professor's succinct explanation helped the students understand the complex topic quickly.","succinct summary; succinct explanation; succinct response","C2"
"Supple","/ˈsʌpəl/","adj.","supple, suppler, supplest","suppleness (n.)","moving and bending with ease","The gymnast's supple movements impressed the judges, earning her high scores.","supple movement; supple body; supple leather","C2"
"Supine","/səˈpaɪn/","adj.","no changes","None","lying face upward; failing to act or protest as a result of moral weakness or indolence","In Latin, the supine form is often used to express purpose, as in 'ambulare' meaning 'to walk'.","supine position; supine posture; supine figure","C2"
"Supersede","/ˌsupɚˈsid/","v.","supersede, supersedes, superseded, superseded, superseding","supersedure (n.), supersession (n.)","take the place or move into the position of","The new software will supersede the old system, offering better features and performance.","supersede previous; supersede outdated; supersede existing","C2"
"Subjugate","/ˈsʌbdʒəˌɡeɪt/","v.","subjugate, subjugates, subjugated, subjugated, subjugating","subjugator (n.), subjugation (n.)","put down by force or intimidation","The invading army sought to subjugate the local population through fear and violence.","subjugate a nation; subjugate the opposition; subjugate through fear","C2"
"Subside","/səˈbsaɪd/","v.","subside, subsides, subsided, subsided, subsiding","subsiding (n.), subsidence (n.)","wear off or die down","The storm gradually subsided, leaving the streets covered in debris and fallen branches.","storm subsides; pain subsides; excitement subsides","C2"
"Stipulate","/ˈstɪpjəˌleɪt/","v.","stipulate, stipulates, stipulated, stipulated, stipulating","stipulation (n.), stipulatory (adj.)","specify as a condition or requirement in a contract or agreement; make an express demand or provision in an agreement","The contract stipulated that all payments must be made within 30 days of receiving the invoice.","stipulate conditions; stipulate requirements; stipulate in the contract","C2"
"Supplicate","/ˈsʌplɪkeɪt/","v.","supplicate, supplicates, supplicated, supplicated, supplicating","suppliant (n.), supplicant (adj.), supplication (n.), supplicatory (adj.)","ask humbly (for something)","The refugees supplicated the border guards to allow them to cross into safety.","supplicate for mercy; supplicate the court; supplicate humbly","C2"
"Supplant","/səˈplænt/","v.","supplant, supplants, supplanted, supplanted, supplanting","supplanter (n.), supplanting (n.)","take the place or move into the position of","The new software was designed to supplant the outdated system currently in use.","supplant the leader; supplant old technology; supplant traditional methods","C2"
"Surmise","/sɚˈmaɪz/","v.","surmise, surmises, surmised, surmised, surmising","surmisal (n.)","infer from incomplete evidence","Based on the clues left at the scene, the detective could surmise what had happened.","surmise the outcome; surmise from evidence; surmise the truth","C2"
"Suppress","/səˈpɹɛs/","v.","suppress, suppresses, suppressed, suppressed, suppressing","suppresser (n.), suppressor (n.), suppression (n.), suppressive (adj.)","To put an end to, especially with force, to crush, do away with; to prohibit, subdue.","The dictator attempted to suppress any form of political dissent through intimidation and censorship.","suppress a rebellion; suppress emotions; suppress information","C2"
"Strut","/ˈstɹʌt/","v.","strut, struts, strutted, strutted, strutting","None","to walk with a lofty proud gait, often in an attempt to impress others","The peacock strutted around the yard, displaying its colorful feathers to attract a mate.","strut across the stage; strut in front of peers; strut confidently","C2"
"Surreptitious","/ˌsɝəˈptɪʃəs/","adj.","surreptitious, more surreptitious, most surreptitious","None","marked by quiet and caution and secrecy; taking pains to avoid being observed","The spies met in a surreptitious location to exchange confidential information.","surreptitious glance; surreptitious meeting; surreptitious behavior","C2"
"Susceptible","/səˈsɛptəbəl/","adj.","susceptible, more susceptible, most susceptible","susceptibility (n.), susceptibleness (n.)","(often followed by `of' or `to') yielding readily to or capable of","People with fair skin are particularly susceptible to sunburn.","susceptible to disease; susceptible of proof; susceptible to influence","C2"
"Symmetry","/ˈsɪmətɹi/","n.","symmetry, symmetries","symmetric (adj.), symmetrise (v.), symmetrize (v.)","Exact correspondence on either side of a dividing line, plane, center or axis.","The symmetry of the butterfly's wings was truly remarkable.","symmetry in design; perfect symmetry; symmetry of the building","C2"
"Synthesis","/ˈsɪnθəsəs/","n.","synthesis, syntheses","synthetic (adj.), synthesise (v.), synthesist (n.), synthetical (adj.)","the process of producing a chemical compound (usually by the union of simpler chemical compounds)","The synthesis of new compounds is crucial for developing innovative medicines.","chemical synthesis; synthesis of ideas; synthesis of data","C2"
"Tacit","/ˈtæsɪt/","adj.","tacit, more tacit, most tacit","None","implied by or inferred from actions or statements","Her tacit agreement was evident in her nod of approval.","tacit agreement; tacit approval; tacit understanding","C2"
"Tangible","/ˈtændʒəbəl/","n.","tangible, tangibles","tangibly (adv.), tangibility (n.)","A physical object; something that can be touched.","The artist worked with various tangibles like clay and paint to create her sculptures.","tangible evidence; tangible benefits; tangible object","C2"
"Surfeit","/ˈsɝfət/","n.","surfeit, surfeits","None","the state of being more than full","The surfeit of food at the banquet left many guests unable to finish their meals.","surfeit of food; surfeit of wealth; surfeit of information","C2"
"Temperance","/ˈtɛmpɚəns/","n. [U]","no changes","temper (v.)","the trait of avoiding excesses","His temperance was evident in his moderate eating and drinking habits.","temperance in eating; temperance movement; temperance society","C2"
"Taciturn","/ˈtæsɪˌtɝn/","adj.","taciturn, more taciturn, most taciturn","taciturnity (n.)","habitually reserved and uncommunicative","The taciturn old man rarely spoke, preferring to keep his thoughts to himself.","taciturn personality; taciturn demeanor; taciturn nature","C2"
"Tantamount","/ˈtæntəˌmaʊnt/","adj.","no changes","None","being essentially equal to something","The student's careless actions were tantamount to cheating.","tantamount to treason; tantamount to dismissal; tantamount to refusal","C2"
"Sycophant","/ˈsɪkəfænt/","n.","sycophant, sycophants","sycophancy (n.), sycophantic (adj.)","a person who tries to please someone in order to gain a personal advantage","The CEO was surrounded by sycophants who would agree with everything he said.","suck up to a sycophant; sycophant in the office; sycophant behavior","C2"
"Stultify","/ˈstʌltəˌfaɪ/","v.","stultify, stultifies, stultified, stultified, stultifying","stultification (n.)","prove to be of unsound mind or demonstrate someone's incompetence","The defendant's erratic behavior served to stultify any attempts at serious discussion.","stultify the process; stultify the argument; stultify the debate","C2"
"Tentative","/ˈtɛntətɪv/","adj.","tentative, more tentative, most tentative","None","Of or pertaining to a trial or trials; essaying; experimental.","The project was still in a tentative stage, with many details yet to be finalized.","tentative agreement; tentative plan; tentative conclusion","C2"
"Tenet","/ˈtɛnət/","n.","tenet, tenets","None","a religious doctrine that is proclaimed as true without proof","The central tenet of their faith was belief in one God.","fundamental tenet; religious tenet; tenet of belief","C2"
"Tedious","/ˈtidiəs/","adj.","tedious, more tedious, most tedious","tedium (n.), tediousness (n.)","Boring, monotonous, time-consuming, wearisome, livelong.","The lecture was so tedious that many students struggled to stay awake.","tedious task; tedious journey; tedious lecture","C2"
"Tenacious","/təˈneɪʃəs/","adj.","tenacious, more tenacious, most tenacious","tenaciously (adv.), tenacity (n.)","good at remembering","Despite his age, he remained tenacious in his efforts to complete the marathon.","tenacious memory; tenacious effort; tenacious spirit","C2"
"Thwart","/ˈθwɔɹt/","v.","thwart, thwarts, thwarted, thwarted, thwarting","thwarter (n.), thwarting (n.)","hinder or prevent (the efforts, plans, or desires) of","The bad weather threatened to thwart their plans for an outdoor wedding.","thwart the plan; thwart the attempt; thwart the enemy","C2"
"Temerity","/təˈmɛɹəti/","n. [U]","no changes","temerarious (adj.)","fearless daring","The young entrepreneur had the temerity to propose a new business model that challenged the industry giants.","display temerity; act with temerity; sheer temerity","C2"
"Tenuous","/ˈtɛnjəwəs/","adj.","tenuous, more tenuous, most tenuous","tenuity (n.)","having thin consistency","The soup had a tenuous consistency, more like broth than a hearty meal.","tenuous connection; tenuous argument; tenuous relationship","C2"
"Terse","/ˈtɝs/","adj.","terse, terser, tersest","terseness (n.)","brief and to the point; effectively cut short","The professor's terse response left no room for further discussion.","terse reply; terse statement; terse explanation","C2"
"Tawdry","/ˈtɔdɹi/","adj.","tawdry, tawdrier, tawdriest","tawdriness (n.)","tastelessly showy","The actress wore a tawdry outfit that was more distracting than impressive.","tawdry jewelry; tawdry display; tawdry decorations","C2"
"Timorous","/ˈtɪmɚəs/","adj.","timorous, more timorous, most timorous","timorousness (n.)","timid by nature or revealing timidity","The timorous kitten hid under the couch at the slightest noise.","timorous nature; timorous voice; timorous demeanor","C2"
"Tempestuous","/ˌtɛˈmpɛstʃuəs/","adj.","tempestuous, more tempestuous, most tempestuous","tempest (n.), tempestuousness (n.)","characterized by violent emotions or behavior","Their tempestuous relationship was filled with passionate arguments and reconciliations.","tempestuous relationship; tempestuous storm; tempestuous outburst","C2"
"Thrifty","/ˈθɹɪfti/","adj.","thrifty, thriftier, thriftiest","None","careful and diligent in the use of resources","She was known for her thrifty habits, always finding ways to save money without sacrificing quality.","thrifty shopper; thrifty habits; thrifty lifestyle","C2"
"Tout","/ˈtaʊt/","v.","tout, touts, touted, touted, touting","touter (n.)","to promote or praise loudly or aggressively; to solicit business loudly","The salesman tried to tout the new software as the best solution for managing projects.","tout a product; tout a service; tout aggressively","C2"
"Transgress","/tɹænzˈɡɹɛs/","v.","transgress, transgresses, transgressed, transgressed, transgressing","transgressor (n.), transgression (n.)","act in disregard of laws, rules, contracts, or promises","He knew that transgressing the company's code of conduct could lead to serious consequences.","transgress boundaries; transgress rules; transgress laws","C2"
"Tepid","/ˈtɛpɪd/","adj.","tepid, more tepid, most tepid","tepidity (n.), tepidness (n.)","moderately warm","The bath water was tepid, providing a relaxing soak without the shock of cold or heat.","tepid response; tepid water; tepid support","C2"
"Tirade","/taɪˈɹeɪd/","n.","tirade, tirades","None","a speech of violent denunciation","The politician launched into a tirade against the proposed policy, calling it a 'disaster in the making'.","lengthy tirade; angry tirade; deliver a tirade","C2"
"Transient","/ˈtɹænʒənt/","n.","transient, transients","transience (n.), transiency (n.)","one who stays for only a short time","The hotel was filled with transients who stayed only for a night before moving on.","transient guest; transient worker; transient population","C2"
"Treatise","/ˈtɹitəs/","n.","treatise, treatises","None","a formal exposition","The philosopher's treatise on ethics became a cornerstone of modern moral philosophy.","scholarly treatise; philosophical treatise; treatise on ethics","C2"
"Translucent","/tɹænˈslusənt/","adj.","translucent, more translucent, most translucent","translucence (n.), translucency (n.)","allowing light to pass through diffusely","The lampshade was made of a translucent material that softened the light in the room.","translucent glass; translucent material; translucent quality","C2"
"Transmute","/tɹænˈzmut/","v.","transmute, transmutes, transmuted, transmuted, transmuting","transmutation (n.)","change in outward structure or looks","The alchemist claimed he could transmute lead into gold, but no one had seen it happen.","transmute energy; transmute elements; transmute form","C2"
"Traumatic","/tɹɔˈmætɪk/","adj.","traumatic, more traumatic, most traumatic","trauma (n.)","of or relating to a physical injury or wound to the body","The traumatic accident left him with a permanent scar and a fear of driving.","traumatic experience; traumatic injury; traumatic event","C2"
"Tortuous","/ˈtɔɹtʃəwəs/","adj.","tortuous, more tortuous, most tortuous","tortuosity (n.), tortuousness (n.)","full of twists and turns; excessively lengthy and complex","The path through the forest was tortuous, with unexpected twists and turns.","tortuous path; tortuous journey; tortuous logic","C2"
"Treacherous","/ˈtɹɛtʃɚəs/","adj.","treacherous, more treacherous, most treacherous","treachery (n.)","dangerously unstable and unpredictable","The road conditions were treacherous, with ice making driving extremely dangerous.","treacherous terrain; treacherous weather; treacherous conditions","C2"
"Torrid","/ˈtɔɹəd/","adj.","torrid, more torrid, most torrid","torridity (n.)","characterized by intense emotion","Their torrid love affair was the subject of many rumors and speculations.","torrid affair; torrid love; torrid passion","C2"
"Tractable","/ˈtɹæktəbəl/","adj.","tractable, more tractable, most tractable","tractability (n.), tractableness (n.)","easily managed (controlled or taught or molded)","The new employee proved to be tractable, quickly adapting to the company's procedures.","tractable problem; tractable student; tractable material","C2"
"Trifling","/ˈtɹaɪflɪŋ/","adj.","trifling, more trifling, most trifling","trifle (n.)","of little value or importance; trivial","The cost was a trifling sum compared to the value it delivered.","trifling matter; trifling sum; trifling concern","C2"
"Truncate","/ˈtɹʌˌŋkeɪt/","v.","truncate, truncates, truncated, truncated, truncating","truncation (n.)","replace a corner by a plane","The artist decided to truncate the sculpture, giving it a more abstract appearance.","truncate sentence; truncate process; truncate data","C2"
"Stentorian","/stɛˈntɔɹiən/","adj.","stentorian, more stentorian, most stentorian","stentor (n.)","used of the voice","The stentorian voice of the coach could be heard across the entire field.","stentorian voice; stentorian tones; stentorian roar","C2"
"Tumultuous","/ˌtuˈmʌltʃuəs/","adj.","tumultuous, more tumultuous, most tumultuous","tumult (n.), tumultuousness (n.)","characterized by unrest or disorder or insubordination","The tumultuous crowd demanded justice, their chants echoing through the streets.","tumultuous crowd; tumultuous period; tumultuous change","C2"
"Trite","/ˈtɹaɪt/","adj.","trite, triter, tritest","triteness (n.)","repeated too often; overfamiliar through overuse","The lecture was filled with trite phrases, leaving the audience unimpressed and bored.","trite expression; trite phrase; trite remark","C2"
"Tutelage","/ˈtjutɪlɪdʒ/","n.","tutelage, tutelages","None","teaching pupils individually (usually by a tutor hired privately)","The young pianist's remarkable progress was largely due to the expert tutelage of her private instructor.","undergo tutelage; receive tutelage; provide tutelage","C2"
"Turmoil","/ˈtɝˌmɔɪl/","n.","turmoil, turmoils","None","a violent disturbance","The city was thrown into turmoil as protesters clashed with police in the streets.","political turmoil; economic turmoil; social turmoil","C2"
"Ubiquitous","/juˈbɪkwɪtəs/","adj.","no changes","ubiquity (n.), ubiquitousness (n.)","being present everywhere at once","Smartphones have become ubiquitous in modern society, with people using them constantly throughout the day.","ubiquitous presence; ubiquitous technology; ubiquitous influence","C2"
"Tremulous","/ˈtɹɛmjələs/","adj.","tremulous, more tremulous, most tremulous","None","(of the voice) quivering as from weakness or fear","Her voice was tremulous as she recounted the terrifying experience she had endured.","tremulous voice; tremulous hands; tremulous with fear","C2"
"Trepidation","/ˌtɹɛpɪˈdeɪʃən/","n.","trepidation, trepidations","None","a feeling of alarm or dread","The hikers proceeded with trepidation as they entered the dark and unfamiliar forest.","feel trepidation; cause trepidation; trepidation filled the room","C2"
"Uncanny","/əˈnkæni/","adj.","uncanny, more uncanny, most uncanny","None","suggesting the operation of supernatural influences","The old mansion had an uncanny atmosphere, as if it were haunted by the spirits of its past inhabitants.","uncanny ability; uncanny resemblance; uncanny feeling","C2"
"Unbridled","/ənˈbɹaɪdəld/","adj.","unbridled, more unbridled, most unbridled","None","not restrained or controlled; lacking restraint or discipline","The CEO's unbridled ambition drove the company to expand aggressively, often at the expense of its employees.","unbridled passion; unbridled enthusiasm; unbridled anger","C2"
"Turpitude","/ˈtɝpɪˌtud/","n.","turpitude, turpitudes","None","wickedness or immorality; morally corrupt or depraved conduct","The politician's turpitude was exposed when investigative journalists uncovered his corrupt dealings.","moral turpitude; commit turpitude; act of turpitude","C2"
"Turgid","/ˈtɝdʒɪd/","adj.","turgid, more turgid, most turgid","turgidity (n.), turgidness (n.)","ostentatiously lofty in style","The professor's lectures were often criticized for being turgid and difficult to follow.","turgid prose; turgid style; turgid writing","C2"
"Truculent","/ˈtɹʌkjələnt/","adj.","truculent, more truculent, most truculent","truculence (n.), truculency (n.)","defiantly aggressive","The boxer's truculent attitude in the ring intimidated many of his opponents before the fight even began.","truculent attitude; truculent behavior; truculent response","C2"
"Undermine","/ˈʌndɚˌmaɪn/","v.","undermine, undermines, undermined, undermined, undermining","None","destroy property or hinder normal operations","The saboteur sought to undermine the company's operations by tampering with their software systems.","undermine authority; undermine efforts; undermine confidence","C2"
"Unassuming","/ˌʌnəˈsumɪŋ/","adj.","unassuming, more unassuming, most unassuming","unassumingness (n.)","not arrogant or presuming","Despite his success, the artist remained unassuming and always credited his team for their contributions.","unassuming manner; unassuming personality; unassuming demeanor","C2"
"Undulate","/ˈʌndʒəˌleɪt/","v.","undulate, undulates, undulated, undulated, undulating","undulation (n.)","stir up (water) so as to form ripples","The gentle breeze caused the surface of the lake to undulate with small, soothing ripples.","undulate waves; undulate rhythmically; undulate through the crowd","C2"
"Unequivocal","/ˌʌnɪˈkwɪvəkəl/","adj.","no changes","unequivocalness (n.)","admitting of no doubt or misunderstanding; having only one meaning or interpretation and leading to only one conclusion","The evidence of his guilt was unequivocal; there was no question of his involvement in the crime.","unequivocal support; unequivocal evidence; unequivocal statement","C2"
"Umbrage","/ˈʌmbɹɪdʒ/","n. [U]","no changes","umbrageous (adj.)","a feeling of anger caused by being offended","She took umbrage at the suggestion that her work was anything less than exemplary.","take umbrage at; give umbrage; cause umbrage","C2"
"Unctuous","/ˈʌŋtʃwəs/","adj.","unctuous, more unctuous, most unctuous","unctuousness (n.)","unpleasantly and excessively suave or ingratiating in manner or speech","The car salesman's unctuous manner made the customers feel uneasy and suspicious of his intentions.","unctuous tone; unctuous manner; unctuous speech","C2"
"Unalloyed","/əˈnæˌlɔɪd/","adj.","no changes","None","free from admixture","The joy she felt at her son's graduation was unalloyed, without a single worry to diminish it.","unalloyed joy; unalloyed pleasure; unalloyed success","C2"
"Underscore","/ˌʌndɚˈskɔɹ/","v.","underscore, underscores, underscored, underscored, underscoring","None","give extra weight to (a communication)","The report underscored the importance of immediate action to address the climate crisis.","underscore importance; underscore need; underscore message","C2"
"Unruly","/əˈnɹuli/","adj.","unruly, more unruly, most unruly","unruliness (n.)","noisy and lacking in restraint or discipline","The unruly crowd at the concert ignored the security staff's attempts to maintain order.","unruly crowd; unruly behavior; unruly child","C2"
"Unprecedented","/ənˈpɹɛsɪˌdɛntɪd/","adj.","no changes","None","having no precedent; novel","The rapid advancement of technology has led to unprecedented changes in how we communicate.","unprecedented success; unprecedented event; unprecedented opportunity","C2"
"Unerring","/əˈnɝɪŋ/","adj.","no changes","None","not liable to error","The sharpshooter had an unerring aim, hitting the target with precision every time.","unerring accuracy; unerring judgment; unerring instinct","C2"
"Ungainly","/əˈnɡeɪnli/","adj.","ungainly, more ungainly, most ungainly","ungainliness (n.)","lacking grace in movement or posture","The newborn foal's first attempts to stand were ungainly but endearing to the observers.","ungainly movement; ungainly posture; ungainly appearance","C2"
"Unfathomable","/əˈnfæðəməbəl/","adj.","unfathomable, more unfathomable, most unfathomable","None","of depth; not capable of being sounded or measured","The ocean's unfathomable depths have always intrigued scientists and explorers alike.","unfathomable depths; unfathomable mystery; unfathomable complexity","C2"
"Unkempt","/əˈnkɛmpt/","adj.","unkempt, more unkempt, most unkempt","unkemptness (n.)","not neatly combed","The hiker's hair was unkempt after spending a week in the wilderness without access to grooming tools.","unkempt hair; unkempt appearance; unkempt state","C2"
"Unscathed","/ənˈskeɪðd/","adj.","no changes","None","not injured","The car was left unscathed after the accident, much to the relief of its passengers.","escape unscathed; remain unscathed; emerge unscathed","C2"
"Untenable","/əˈntɛnəbəl/","adj.","untenable, more untenable, most untenable","None","(of theories etc) incapable of being defended or justified","The theory that the Earth is flat is untenable given the overwhelming scientific evidence supporting a spherical Earth.","untenable position; untenable argument; untenable situation","C2"
"Urbane","/ɚˈbeɪn/","adj.","urbane, more urbane, most urbane","urbanity (n.)","showing a high degree of refinement and the assurance that comes from wide social experience","His urbane demeanor and witty conversation made him popular at social gatherings in the city.","urbane manner; urbane sophistication; urbane gentleman","C2"
"Usurp","/ˌjuˈsɝp/","v.","usurp, usurps, usurped, usurped, usurping","usurper (n.), usurpation (n.)","seize and take control without authority and possibly with force; take as one's right or possession","The CEO was accused of trying to usurp power by manipulating the board of directors to vote in his favor.","usurp power; usurp authority; usurp the throne","C2"
"Utilitarian","/juˌtɪləˈtɛɹiən/","adj.","utilitarian, more utilitarian, most utilitarian","utility (n.)","having a useful function","The new ergonomic chair was highly utilitarian, providing both comfort and support for long hours at the desk.","utilitarian design; utilitarian purpose; utilitarian approach","C2"
"Unimpeachable","/ˌʌnɪˈmpitʃəbəl/","adj.","no changes","None","beyond doubt or reproach","The witness's unimpeachable testimony played a crucial role in securing the defendant's conviction.","unimpeachable source; unimpeachable character; unimpeachable integrity","C2"
"Unseemly","/əˈnsimli/","adj.","unseemly, more unseemly, most unseemly","unseemliness (n.)","not knowing about or intending the bad result of a particular action","It would be unseemly for a teacher to argue with a student in front of the entire class.","unseemly behavior; unseemly conduct; unseemly display","C2"
"Unwitting","/əˈnwɪtɪŋ/","adj.","unwitting, more unwitting, most unwitting","None","not done with purpose or intent","The unwitting participant was brought into the experiment without being informed of its true purpose.","unwitting participant; unwitting accomplice; unwitting mistake","C2"
"Venerate","/ˈvɛnɚˌeɪt/","v.","venerate, venerates, venerated, venerated, venerating","venerator (n.), veneration (n.)","regard with feelings of respect and reverence; consider hallowed or exalted or be in awe of","In many cultures, people venerate their ancestors and honor their contributions to the family and society.","venerate tradition; venerate ancestors; venerate memory","C2"
"Venerable","/ˈvɛnɚəbəl/","adj.","venerable, more venerable, most venerable","venerability (n.), venerableness (n.)","impressive by reason of age","The venerable oak tree in the town square had stood for over three hundred years, witnessing generations of change.","venerable institution; venerable leader; venerable age","C2"
"Vacillate","/ˈvæsəˌleɪt/","v.","vacillate, vacillates, vacillated, vacillated, vacillating","vacillant (adj.), vacillator (n.), vacillation (n.)","be undecided about something; waver between conflicting positions or courses of action","She tends to vacillate between different career options, unable to commit to a single path.","vacillate between; vacillate indecisively; vacillate constantly","C2"
"Upbraid","/ˈʌpˌbɹeɪd/","v.","upbraid, upbraids, upbraided, upbraided, upbraiding","upbraider (n.), upbraiding (n.)","express criticism towards","The coach had to upbraid the team for their lack of effort during the first half of the game.","upbraid someone; upbraid harshly; upbraid for mistakes","C2"
"Vagary","/ˈveɪɡɚi/","n.","vagary, vagaries","None","an unexpected and inexplicable change in something (in a situation or a person's behavior, etc.)","The vagaries of the stock market can make investors wary, as prices can change unpredictably.","vagary of fate; strange vagary; unexpected vagary","C2"
"Vapid","/ˈvæpɪd/","adj.","vapid, more vapid, most vapid","vapidity (n.), vapidness (n.)","lacking taste or flavor or tang","The restaurant's vapid tomato soup lacked any hint of seasoning or depth of flavor.","vapid conversation; vapid personality; vapid expression","C2"
"Vacuous","/ˈvækjuəs/","adj.","vacuous, more vacuous, most vacuous","vacuity (n.), vacuousness (n.)","devoid of intelligence","His vacuous comments during the debate made it clear he had not prepared for the discussion.","vacuous stare; vacuous remark; vacuous expression","C2"
"Vernacular","/vɚˈnækjəlɚ/","n.","vernacular, vernaculars","None","a characteristic language of a particular group (as among thieves)","The thieves used a unique vernacular that was unintelligible to outsiders, allowing them to communicate secretly.","vernacular language; vernacular speech; vernacular term","C2"
"Unstinting","/ənˈstɪntɪŋ/","adj.","unstinting, more unstinting, most unstinting","None","very generous","Her unstinting support and encouragement helped her friend achieve their dream of opening a bakery.","unstinting support; unstinting generosity; unstinting effort","C2"
"Vehemence","/ˈviəməns/","n.","vehemence, vehemences","vehement (adj.)","intensity or forcefulness of expression","The vehemence of his argument left no room for doubt about his passionate opposition to the proposal.","vehemence of tone; vehemence of protest; vehemence of emotion","C2"
"Venal","/ˈvinəl/","adj.","venal, more venal, most venal","venality (n.)","capable of being corrupted","The corrupt official was known to be venal, accepting bribes in exchange for political favors.","venal politician; venal act; venal nature","C2"
"Veto","/ˈvitoʊ/","v.","veto, vetoes, vetoed, vetoed, vetoing","None","To use a veto against.","The president decided to veto the bill, citing concerns over its potential economic impact.","veto a proposal; veto power; veto legislation","C2"
