"word","ipa","pos","inflections","derivatives","definition","example","collocations","context_type"
"Indebted","/ɪˈndɛtəd/","adj.","indebted, more indebted, most indebted","indebtedness (n.)","owing gratitude or recognition to another for help or favors etc","I am indebted to my mentor for guiding me through the challenges of my early career.","indebted to someone; deeply indebted; financially indebted","C2"
"Indefatigable","/ˌɪndɪˈfætɪɡəbəl/","adj.","no changes","indefatigability (n.)","showing sustained enthusiastic action with unflagging vitality","The indefatigable volunteers worked tirelessly, handing out supplies to the hurricane victims.","indefatigable worker; indefatigable spirit; indefatigable efforts","C2"
"Indigenous","/ɪˈndɪdʒənəs/","adj.","no changes","indigeneity (n.)","originating where it is found","The indigenous people of the Amazon have lived in harmony with the rainforest for centuries.","indigenous people; indigenous culture; indigenous species","C2"
"Indelible","/ɪˈndɛlɪbəl/","adj.","no changes","indelibility (n.)","cannot be removed or erased","The events of that fateful day left an indelible mark on everyone who was there.","indelible mark; indelible impression; indelible ink","C2"
"Indignant","/ɪˈndɪɡnənt/","adj.","indignant, more indignant, most indignant","indignation (n.)","Showing anger or indignation, especially at something unjust or wrong.","The workers were indignant when they found out their boss had been cheating them out of overtime pay.","indignant response; indignant protest; indignant tone","C2"
"Indigent","/ˈɪndɪdʒənt/","adj.","indigent, more indigent, most indigent","indigence (n.)","poor enough to need help from others","The indigent family relied on the local food bank to make ends meet during the winter months.","indigent families; indigent population; indigent patients","C2"
"Incubate","/ˈɪnkjəˌbeɪt/","v.","incubate, incubates, incubated, incubated, incubating","incubator (n.), incubation (n.)","grow under conditions that promote development","The scientist worked tirelessly to incubate the cells needed for the groundbreaking experiment.","incubate eggs; incubate virus; incubate bacteria","C2"
"Incite","/ɪˈnsaɪt/","v.","incite, incites, incited, incited, inciting","incitement (n.)","give an incentive for action","The protest leader's speech was designed to incite the crowd to demand change from the government.","incite violence; incite rebellion; incite anger","C2"
"Indiscretion","/ˌɪndɪsˈkɹɛʃən/","n.","indiscretion, indiscretions","None","the trait of being injudicious","His indiscretion at the party led to a scandal that damaged his reputation.","act of indiscretion; indiscretion of youth; personal indiscretion","C2"
"Incriminate","/ɪnˈkɹɪməˌneɪt/","v.","incriminate, incriminates, incriminated, incriminated, incriminating","incrimination (n.), incriminatory (adj.)","suggest that someone is guilty","The detective's questions were meant to incriminate the suspect, but he had an alibi.","incriminate someone; incriminate oneself; incriminate by association","C2"
"Incur","/ɪˈnkɝ/","v.","incur, incurs, incurred, incurred, incurring","incurring (n.), incursion (n.), incurrence (n.)","To bring upon oneself or expose oneself to, especially something inconvenient, harmful, or onerous; to become liable or subject to.","By signing the contract without reading it, he incurred a lot of unexpected expenses.","incur debt; incur expenses; incur losses","C2"
"Indolent","/ˈɪndələnt/","adj.","indolent, more indolent, most indolent","indolence (n.)","disinclined to work or exertion","He was indolent and preferred to spend his days lounging on the couch rather than working.","indolent lifestyle; indolent behavior; indolent attitude","C2"
"Industrious","/ɪˈndʌstɹiəs/","adj.","industrious, more industrious, most industrious","industry (n.), industriousness (n.)","characterized by hard work and perseverance","The industrious student spent every weekend studying at the library to maintain her perfect GPA.","industrious worker; industrious student; industrious nature","C2"
"Indict","/ɪˈndaɪt/","v.","indict, indicts, indicted, indicted, indicting","indictment (n.)","accuse formally of a crime","The district attorney decided to indict the corrupt politician after gathering enough evidence.","indict someone for; indict on charges; indict for fraud","C2"
"Indulge","/ɪˈndʌldʒ/","v.","indulge, indulges, indulged, indulged, indulging","indulging (n.), indulgence (n.)","give free rein to","She decided to indulge her craving for chocolate by buying a box of gourmet truffles.","indulge in luxury; indulge in pleasures; indulge oneself","C2"
"Inert","/ɪˈnɝt/","adj.","inert, more inert, most inert","inertness (n.)","unable to move or resist motion","The old dog lay inert on the rug, unable to move even when the children played around him.","inert gas; inert object; chemically inert","C2"
"Inculcate","/ˈɪŋkəˌlkeɪt/","v.","inculcate, inculcates, inculcated, inculcated, inculcating","inculcation (n.)","teach and impress by frequent repetitions or admonitions","The coach worked hard to inculcate discipline in the team, repeating the same advice every day.","inculcate values; inculcate beliefs; inculcate habits","C2"
"Indomitable","/ɪˈndɑmətəbəl/","adj.","no changes","indomitability (n.)","impossible to subdue","Despite facing numerous setbacks, the indomitable spirit of the athlete never wavered.","indomitable spirit; indomitable will; indomitable courage","C2"
"Infallible","/ɪˈnfæləbəl/","adj.","no changes","infallibility (n.)","incapable of failure or error","The new software was touted as infallible, but it crashed during the first live demonstration.","infallible method; infallible system; infallible proof","C2"
"Inept","/ɪˈnɛpt/","adj.","inept, more inept, most inept","ineptness (n.)","not elegant or graceful in expression","His inept speech left the audience confused, filled with awkward pauses and unclear points.","inept handling; inept attempt; socially inept","C2"
"Infamous","/ˈɪnfəməs/","adj.","infamous, more infamous, most infamous","infamy (n.)","known widely and usually unfavorably","The infamous pirate Blackbeard struck fear into the hearts of sailors across the Caribbean.","infamous criminal; infamous scandal; infamous dictator","C2"
"Inevitable","/ɪˈnɛvətəbəl/","adj.","no changes","inevitability (n.), inevitableness (n.)","incapable of being avoided or prevented","It was inevitable that the old building would be torn down to make way for the new development.","inevitable conclusion; inevitable outcome; inevitable consequence","C2"
"Ineffable","/ɪˈnɛfəbəl/","adj.","no changes","ineffability (n.)","defying expression or description","The beauty of the sunset was ineffable, leaving the onlookers speechless and in awe.","ineffable beauty; ineffable joy; ineffable mystery","C2"
"Inebriated","/ɪˈnɛbɹiˌeɪtəd/","adj.","inebriated, more inebriated, most inebriated","None","drunk; intoxicated (literally or figuratively)","The audience was inebriated by the poet's words, filling them with a sense of wonder and delight.","inebriated state; inebriated driver; inebriated with success","C2"
"Infinitesimal","/ˌɪnfɪnɪˈtɛsɪməl/","n.","infinitesimal, infinitesimals","infinitesimally (adv.)","(mathematics) a variable that has zero as its limit","In calculus, the concept of an infinitesimal helps describe quantities approaching zero.","infinitesimal amount; infinitesimal change; infinitesimal particle","C2"
"Infringe","/ɪnˈfɹɪndʒ/","v.","infringe, infringes, infringed, infringed, infringing","infringement (n.)","go against, as of rules and laws","The company was accused of infringing on the competitor's patent with their latest product.","infringe rights; infringe law; infringe upon privacy","C2"
"Ineluctable","/ɪn.ɪˈlʌk.tə.bəl/","adj.","no changes","ineluctability (n.)","impossible to avoid or evade:","The ineluctable passage of time means we cannot stop ourselves from growing older.","ineluctable fate; ineluctable truth; ineluctable reality","C2"
"Inflate","/ɪnˈfleɪt/","v.","inflate, inflates, inflated, inflated, inflating","inflater (n.), inflator (n.), inflation (n.), inflatable (adj.)","exaggerate or make bigger","The company decided to inflate the sales numbers to impress the shareholders.","inflate prices; inflate numbers; inflate ego","C2"
"Influx","/ˈɪnˌflʌks/","n.","influx, influxes","None","the process of flowing in","The influx of tourists during the summer months overwhelmed the small town's infrastructure.","sudden influx; influx of refugees; influx of tourists","C2"
"Infer","/ɪˈnfɝ/","v.","infer, infers, inferred, inferred, inferring","inference (n.)","To introduce (something) as a reasoned conclusion; to conclude by reasoning or deduction, as from premises or evidence.","Based on the evidence, the detective could infer that the suspect had left the country.","infer meaning; infer conclusion; infer from evidence","C2"
"Inexorable","/ˌɪˈnɛksɚəbəl/","adj.","no changes","inexorability (n.)","not to be placated or appeased or moved by entreaty","The inexorable advance of technology continues to change the way we live and work.","inexorable march; inexorable progress; inexorable decline","C2"
"Infirm","/ɪˈnfɝm/","adj.","infirm, more infirm, most infirm","infirmity (n.)","lacking bodily or muscular strength or vitality","His infirm condition made it difficult for him to climb the stairs without assistance.","infirm health; infirm body; infirm mind","C2"
"Ingenuous","/ɪˈndʒɛnjuəs/","adj.","ingenuous, more ingenuous, most ingenuous","ingenuousness (n.)","characterized by an inability to mask your feelings; not devious","Her ingenuous laughter was infectious, revealing her genuine and open nature.","ingenuous smile; ingenuous manner; ingenuous question","C2"
"Ingenious","/ɪˈndʒinjəs/","adj.","ingenious, more ingenious, most ingenious","ingenuity (n.), ingeniousness (n.)","showing inventiveness and skill","The ingenious inventor created a device that could purify water using only sunlight.","ingenious solution; ingenious design; ingenious plan","C2"
"Inhibit","/ɪˈnhɪbət/","v.","inhibit, inhibits, inhibited, inhibited, inhibiting","inhibitor (n.), inhibition (n.), inhibitory (adj.)","to put down by force or authority","The new policy was designed to inhibit excessive spending and reduce waste.","inhibit growth; inhibit progress; inhibit behavior","C2"
"Inherent","/ɪˈnhɪɹənt/","adj.","no changes","inherence (n.)","existing as an essential constituent or characteristic","Creativity is an inherent part of human nature, present in everyone to some degree.","inherent quality; inherent risk; inherent flaw","C2"
"Innate","/ɪˈneɪt/","adj.","no changes","innateness (n.)","not established by conditioning or learning","The child's innate curiosity drove them to explore every corner of the house.","innate ability; innate talent; innate sense","C2"
"Ingratiate","/ɪŋˈɡɹeɪʃiˌeɪt/","v.","ingratiate, ingratiates, ingratiated, ingratiated, ingratiating","ingratiatory (adj.)","gain favor with somebody by deliberate efforts","The new employee tried to ingratiate himself with his colleagues by bringing in donuts every morning.","ingratiate oneself; ingratiate with boss; ingratiate with peers","C2"
"Ingrained","/ɪnˈɡɹeɪnd/","adj.","ingrained, more ingrained, most ingrained","ingrain (v.)","firmly fixed or deep-rooted","The habit of reading was ingrained in her from a young age, becoming a lifelong passion.","ingrained habit; ingrained belief; ingrained prejudice","C2"
"Innovation","/ˌɪnəˈveɪʃən/","n.","innovation, innovations","innovate (v.), innovational (adj.)","a creation (a new device or process) resulting from study and experimentation","The company's latest innovation, a solar-powered car, attracted attention from around the world.","technological innovation; innovation in technology; innovation in design","C2"
"Innuendo","/ɪnjuˈɛndoʊ/","n.","innuendo, innuendos","None","an indirect (and usually malicious) implication","The email contained an innuendo suggesting that the employee was not qualified for the promotion.","malicious innuendo; veiled innuendo; sexual innuendo","C2"
"Innocuous","/ɪˈnɑkjuəs/","adj.","innocuous, more innocuous, most innocuous","innocuousness (n.)","not injurious to physical or mental health","The medication is innocuous and has no known side effects on mental health.","innocuous substance; innocuous remark; innocuous question","C2"
"Insatiable","/ɪˈnseɪʃəbəl/","adj.","no changes","insatiability (n.)","impossible to satisfy","His insatiable appetite for success drove him to work 80-hour weeks.","insatiable appetite; insatiable demand; insatiable curiosity","C2"
"Inordinate","/ɪˈnɔɹdənɪt/","adj.","inordinate, more inordinate, most inordinate","inordinateness (n.)","beyond normal limits","She had an inordinate amount of confidence for someone who had just started the job.","inordinate amount; inordinate delay; inordinate influence","C2"
"Inscrutable","/ɪnsˈkɹutəbəl/","adj.","inscrutable, more inscrutable, most inscrutable","inscrutability (n.)","of an obscure nature","The famously inscrutable artist never explained the meaning behind his abstract paintings.","inscrutable expression; inscrutable motives; inscrutable smile","C2"
"Inimical","/ɪˈnɪmɪkəl/","adj.","inimical, more inimical, most inimical","inimicality (n.)","not friendly","The two countries have long had inimical relations due to their ongoing border disputes.","inimical to health; inimical forces; inimical relationship","C2"
"Insolent","/ˈɪnsələnt/","adj.","insolent, more insolent, most insolent","insolence (n.)","marked by casual disrespect","The teenager's insolent remarks towards the teacher resulted in detention.","insolent behavior; insolent remark; insolent attitude","C2"
"Iniquitous","/ɪˈnɪkwɪtəs/","adj.","iniquitous, more iniquitous, most iniquitous","iniquity (n.)","characterized by iniquity; wicked because it is believed to be a sin","The dictator's iniquitous regime was overthrown after years of oppression.","iniquitous act; iniquitous scheme; iniquitous policy","C2"
"Instigate","/ˈɪnstəˌɡeɪt/","v.","instigate, instigates, instigated, instigated, instigating","instigation (n.), instigator (n.)","provoke or stir up","The protesters were accused of instigating violence during the demonstration.","instigate violence; instigate rebellion; instigate change","C2"
"Insensible","/ɪˈnsɛnsəbəl/","adj.","insensible, more insensible, most insensible","insensibility (n.)","incapable of physical sensation","After the accident, he was insensible to pain for hours due to the shock.","insensible to pain; insensible to criticism; insensible to danger","C2"
"Insurgent","/ɪˈnsɝdʒənt/","n.","insurgent, insurgents","insurgency (n.)","a person who takes part in an armed rebellion against the constituted authority (especially in the hope of improving conditions)","The insurgent leader called for a nationwide uprising against the government.","armed insurgent; insurgent group; insurgent leader","C2"
"Insidious","/ɪˈnsɪdiəs/","adj.","insidious, more insidious, most insidious","insidiousness (n.)","beguiling but harmful","The insidious virus spread rapidly, often without any noticeable symptoms.","insidious disease; insidious plot; insidious threat","C2"
"Insular","/ˈɪnsəlɚ/","adj.","insular, more insular, most insular","insularity (n.)","relating to or characteristic of or situated on an island","The island's insular culture was largely unaffected by outside influences for centuries.","insular community; insular mindset; insular attitude","C2"
"Insubordinate","/ɪnsəˈbɔɹdəˌneɪt/","adj.","insubordinate, more insubordinate, most insubordinate","None","not submissive to authority","The soldier was court-martialed for being insubordinate to his commanding officer.","insubordinate behavior; insubordinate employee; insubordinate act","C2"
"Intangible","/ɪˈntændʒəbəl/","adj.","intangible, more intangible, most intangible","intangibility (n.)","(of especially business assets) not having physical substance or intrinsic productive value","The value of the company's intangible assets, such as brand recognition, was difficult to quantify.","intangible assets; intangible benefits; intangible value","C2"
"Integral","/ˈɪntəɡɹəl/","adj.","integral, more integral, most integral","integrality (n.)","existing as an essential constituent or characteristic","Teamwork is integral to the success of any large-scale project.","integral part; integral component; integral element","C2"
"Intermittent","/ˌɪntɚˈmɪtənt/","adj.","intermittent, more intermittent, most intermittent","intermittence (n.), intermittency (n.)","stopping and starting at irregular intervals","The intermittent power outages were caused by a faulty transformer.","intermittent rain; intermittent pain; intermittent power","C2"
"Intricate","/ˈɪntɹəkət/","adj.","intricate, more intricate, most intricate","None","having many complexly arranged elements; elaborate","The intricate design of the cathedral's stained glass windows left visitors in awe.","intricate design; intricate pattern; intricate network","C2"
"Insipid","/ɪnˈsɪp.ɪd/","adj.","insipid, more insipid, most insipid","insipidity (n.)","lacking taste or flavor or tang","The restaurant's food was so insipid that we left without finishing our meal.","insipid food; insipid personality; insipid performance","C2"
"Invalidate","/ɪˈnvælɪˌdeɪt/","v.","invalidate, invalidates, invalidated, invalidated, invalidating","invalidator (n.), invalidation (n.)","declare invalid","The judge decided to invalidate the previous ruling due to procedural errors.","invalidate a claim; invalidate a contract; invalidate an argument","C2"
"Inundate","/ˈɪnəˌndeɪt/","v.","inundate, inundates, inundated, inundated, inundating","inundation (n.)","fill quickly beyond capacity; as with a liquid","The heavy rain caused the river to inundate the nearby village.","inundate with requests; inundate with complaints; inundate with information","C2"
"Intrepid","/ɪnˈtɹɛpəd/","adj.","intrepid, more intrepid, most intrepid","intrepidity (n.)","invulnerable to fear or intimidation","The intrepid explorers ventured into the uncharted wilderness without hesitation.","intrepid explorer; intrepid spirit; intrepid leader","C2"
"Intrinsic","/ɪnˈtɹɪnsɪk/","adj.","no changes","intrinsically (adv.)","belonging to a thing by its very nature","The intrinsic beauty of the landscape was untouched by human intervention.","intrinsic value; intrinsic quality; intrinsic nature","C2"
"Intemperate","/ɪˈntɛmpɚət/","adj.","intemperate, more intemperate, most intemperate","intemperateness (n.)","(of weather or climate) not mild; subject to extremes","The intemperate climate of the region made farming difficult for the locals.","intemperate behavior; intemperate climate; intemperate outburst","C2"
"Invincible","/ɪˈnvɪnsəbəl/","adj.","no changes","invincibility (n.)","incapable of being overcome or subdued","The invincible army had not lost a battle in over a decade.","invincible army; invincible spirit; invincible will","C2"
"Iota","/aɪˈoʊtə/","n.","iota, iotas","None","a tiny or scarcely detectable amount","There wasn't an iota of evidence to support his wild claims.","iota of truth; iota of difference; not one iota","C2"
"Interminable","/ɪˈntɝmənəbəl/","adj.","no changes","None","tiresomely long; seemingly without end","The interminable meeting lasted for hours, leaving everyone exhausted.","interminable wait; interminable meeting; interminable debate","C2"
"Invective","/ɪˈnvɛktɪv/","n.","invective, invectives","None","abusive or venomous language used to express blame or censure or bitter deep-seated ill will","The politician resorted to invective, hurling insults at his opponent.","stream of invective; launch into invective; bitter invective","C2"
"Invigorate","/ɪˈnvɪɡɚɪt/","v.","invigorate, invigorates, invigorated, invigorated, invigorating","invigorator (n.), invigoration (n.)","heighten or intensify","The coach's speech served to invigorate the team before the big game.","invigorate economy; invigorate debate; invigorate spirit","C2"
"Ironic","/aɪˈɹɑnɪk/","adj.","ironic, more ironic, most ironic","irony (n.)","humorously sarcastic or mocking","His ironic comment about the weather drew laughter from the crowd.","ironic twist; ironic humor; ironic tone","C2"
"Inure","/ɪˈnjʊɹ/","v.","inure, inures, inured, inured, inuring","inurement (n.)","cause to accept or become hardened to; habituate","She had become inured to the constant noise of the city after a few months.","inure to cold; inure to hardship; inure oneself to","C2"
"Irrational","/ɪˈɹæʃənəl/","adj.","irrational, more irrational, most irrational","irrationally (adv.), irrationality (n.)","not consistent with or using reason","His irrational fear of spiders often led to panicked reactions.","irrational fear; irrational behavior; irrational decision","C2"
"Iridescent","/ˌɪɹəˈdɛsənt/","adj.","iridescent, more iridescent, most iridescent","iridesce (v.), iridescence (n.)","varying in color when seen in different lights or from different angles","The soap bubbles were iridescent, shimmering with different colors in the sunlight.","iridescent colors; iridescent sheen; iridescent fabric","C2"
"Inveterate","/ɪˈnvɛtɚət/","adj.","inveterate, more inveterate, most inveterate","inveteracy (n.)","habitual","His inveterate smoking habit was hard to break despite numerous attempts.","inveterate gambler; inveterate liar; inveterate habit","C2"
"Irascible","/ɪˈɹæsɪbəl/","adj.","irascible, more irascible, most irascible","irascibility (n.)","quickly aroused to anger","The irascible old man would often shout at passersby for no reason.","irascible temper; irascible old man; irascible response","C2"
"Invidious","/ɪˈnvɪdiəs/","adj.","invidious, more invidious, most invidious","invidiousness (n.)","containing or implying a slight or showing prejudice","The invidious comparison between the two sisters caused a rift in the family.","invidious comparison; invidious distinction; invidious remark","C2"
"Irrevocable","/ɪˈɹɛvəkəbəl/","adj.","no changes","irrevocability (n.)","incapable of being retracted or revoked; - Shakespeare","Once the decision was made, it was irrevocable and could not be changed.","irrevocable decision; irrevocable step; irrevocable change","C2"
"Inchoate","/ˈɪntʃəˌweɪt/","adj.","inchoate, more inchoate, most inchoate","inchoately (adv.)","only partly in existence; imperfectly formed","The project was still inchoate, with many details yet to be finalized.","inchoate idea; inchoate plan; inchoate form","C2"
"Irreverent","/ɪˈɹɛvɚənt/","adj.","irreverent, more irreverent, most irreverent","irreverence (n.)","showing lack of due respect or veneration","His irreverent attitude towards authority often got him into trouble.","irreverent attitude; irreverent humor; irreverent comment","C2"
"Itinerant","/aɪˈtɪnɚənt/","n.","itinerant, itinerants","itinerancy (n.)","a laborer who moves from place to place as demanded by employment","The itinerant workers moved from farm to farm following the harvest season.","itinerant worker; itinerant musician; itinerant preacher","C2"
"Itinerary","/aɪˈtɪnɚˌɛɹi/","n.","itinerary, itineraries","None","an established line of travel or access","The travel agent provided an itinerary for the entire trip, including all stops.","travel itinerary; detailed itinerary; planned itinerary","C2"
"Jargon","/ˈdʒɑɹɡən/","n.","jargon, jargons","None","a characteristic language of a particular group (as among thieves)","The jargon used by the hackers was unintelligible to anyone outside their group.","medical jargon; legal jargon; technical jargon","C2"
"Jaded","/ˈdʒeɪdəd/","adj.","jaded, more jaded, most jaded","jadedness (n.)","tired, bored, or lacking enthusiasm after overexposure","After years of teaching, she found herself jaded and longing for a change.","jaded palate; jaded audience; jaded by experience","C2"
"Judicious","/dʒuˈdɪʃəs/","adj.","judicious, more judicious, most judicious","judiciousness (n.)","marked by the exercise of good judgment or common sense in practical matters","It was a judicious decision to postpone the event due to the storm.","judicious decision; judicious choice; judicious use","C2"
"Irksome","/ˈɝksəm/","adj.","irksome, more irksome, most irksome","None","so lacking in interest as to cause mental weariness","The lecture was so irksome that many students struggled to stay awake.","irksome task; irksome habit; irksome delay","C2"
"Jeopardize","/ˈdʒɛpɚˌdaɪz/","v.","jeopardize, jeopardizes, jeopardized, jeopardized, jeopardizing","jeopardy (n.)","pose a threat to; present a danger to","The new policy could jeopardize the company's future if not implemented carefully.","jeopardize safety; jeopardize chances; jeopardize reputation","C2"
"Jurisdiction","/ˌdʒʊɹəˈsdɪkʃən/","n.","jurisdiction, jurisdictions","jurisdictional (adj.)","(law) the right and power to interpret and apply the law","The court's jurisdiction extended to all cases within the state boundaries.","jurisdiction over; legal jurisdiction; criminal jurisdiction","C2"
"Irreproachable","/ɪɹɹipɑɹəbəl/","adj.","no changes","None","free of guilt; not subject to blame","His reputation for being irreproachable made him the ideal candidate for the job.","irreproachable character; irreproachable conduct; irreproachable reputation","C2"
"Irresolute","/ˈɪɹəˌsoʊlut/","adj.","irresolute, more irresolute, most irresolute","irresolution (n.)","uncertain how to act or proceed","The irresolute leader struggled to make decisions, causing frustration among the team.","irresolute action; irresolute leader; irresolute decision","C2"
"Jubilant","/ˈdʒubələnt/","adj.","jubilant, more jubilant, most jubilant","jubilance (n.), jubilation (n.)","joyful and proud especially because of triumph or success","The team was jubilant after winning the championship, celebrating late into the night.","jubilant crowd; jubilant mood; jubilant celebration","C2"
"Juxtapose","/ˌdʒʌkstəˈpoʊz/","v.","juxtapose, juxtaposes, juxtaposed, juxtaposed, juxtaposing","juxtaposition (n.)","place side by side","The art exhibit juxtaposes paintings from the Renaissance with modern abstract pieces to highlight their differences.","juxtapose ideas; juxtapose images; juxtapose contrasting elements","C2"
"Justification","/ˌdʒʌstəfəˈkeɪʃən/","n.","justification, justifications","justify (v.)","something (such as a fact or circumstance) that shows an action to be reasonable or necessary","The judge demanded a clear justification for the officer's use of force during the arrest.","seek justification; provide justification; find justification","C2"
"Keen","/ˈkin/","adj.","keen, keener, keenest","keenness (n.)","having or demonstrating ability to recognize or draw fine distinctions","Her keen eye for detail allowed her to spot the one tiny error in the otherwise perfect manuscript.","keen observer; keen sense; keen insight","C2"
"Juggernaut","/ˈdʒʌɡɚˌnɔt/","n.","juggernaut, juggernauts","None","a massive inexorable force that seems to crush everything in its way","The company's expansion was like a juggernaut, crushing all competitors in its path.","relentless juggernaut; unstoppable juggernaut; corporate juggernaut","C2"
"Labyrinth","/ˈlæbɚˌɪnθ/","n.","labyrinth, labyrinths","labyrinthian (adj.)","complex system of paths or tunnels in which it is easy to get lost","The old mansion had a labyrinth of corridors, making it easy for guests to lose their way.","maze-like labyrinth; complex labyrinth; navigate labyrinth","C2"
"Jovial","/ˈdʒoʊviəl/","adj.","jovial, more jovial, most jovial","joviality (n.)","full of or showing high-spirited merriment; - Wordsworth","The reunion was a jovial event, filled with laughter and nostalgic stories from the past.","jovial mood; jovial personality; jovial atmosphere","C2"
"Jocular","/ˈdʒɑkjəlɚ/","adj.","jocular, more jocular, most jocular","jocularity (n.)","characterized by jokes and good humor","His jocular personality made him popular at parties, where he always had a joke ready.","jocular tone; jocular remark; jocular character","C2"
"Kindle","/ˈkɪndəl/","v.","kindle, kindles, kindled, kindled, kindling","kindling (n.)","To start (a fire) or light (a torch, a match, coals, etc.).","The campers kindled a fire to stay warm during the chilly autumn night.","kindle flames; kindle interest; kindle hope","C2"
"Juncture","/ˈdʒʌŋktʃɚ/","n.","juncture, junctures","None","an event that occurs at a critical time","The company's success hinged on the juncture of launching the product at the perfect time.","critical juncture; pivotal juncture; at this juncture","C2"
"Lament","/ləˈmɛnt/","n.","lament, laments","lamenter (n.), lamentable (adj.), lamentation (n.)","a cry of sorrow and grief","A lament echoed through the village as the community mourned the loss of their beloved leader.","express lament; heartfelt lament; lament the loss","C2"
"Lampoon","/læˈmpun/","v.","lampoon, lampoons, lampooned, lampooned, lampooning","lampooner (n.)","ridicule with satire","The comedian's new show lampoons celebrity culture and its many absurdities.","lampoon politicians; mercilessly lampoon; lampoon in print","C2"
"Kinetic","/kəˈnɛtɪk/","adj.","no changes","kinesis (n.)","relating to the motion of material bodies and the forces associated therewith","The study of kinetic energy is crucial in understanding the motion of objects in physics.","kinetic energy; kinetic art; kinetic force","C2"
"Lambaste","/ˌlæˈmbæst/","v.","lambaste, lambastes, lambasted, lambasted, lambasting","lambasting (v.)","beat with a cane","The coach threatened to lambaste any player who showed up late to practice again.","publicly lambaste; harshly lambaste; lambaste for mistakes","C2"
"Kudos","/ˈkudoʊs/","n.","kudos, kudoses","None","an expression of approval and commendation","The team received kudos from the manager for their outstanding performance in the championship game.","receive kudos; earn kudos; kudos for efforts","C2"
"Latent","/ˈleɪtənt/","adj.","latent, more latent, most latent","latency (n.)","potentially existing but not presently evident or realized","The detective searched for latent clues that might reveal the true identity of the culprit.","latent potential; latent talent; latent threat","C2"
"Larceny","/ˈlɑɹsəni/","n.","larceny, larcenies","larcener (n.), larcenist (n.)","the act of taking something from someone unlawfully","The man was charged with larceny after stealing money from the cash register.","commit larceny; petty larceny; grand larceny","C2"
"Lachrymose","/ˈkælkɹiˌmoʊz/","adj.","lachrymose, more lachrymose, most lachrymose","None","showing sorrow","The lachrymose film left the audience in tears, as it depicted a heartbreaking story of loss.","lachrymose mood; lachrymose expression; lachrymose story","C2"
"Laud","/ˈlɔd/","v.","laud, lauds, lauded, lauded, lauding","laudable (adj.), laudatory (adj.)","praise, glorify, or honor","The community came together to laud the volunteers who had dedicated so much time to the charity event.","loudly laud; publicly laud; laud achievements","C2"
"Languish","/ˈlæŋɡwɪʃ/","v.","languish, languishes, languished, languished, languishing","languisher (n.)","lose vigor, health, or flesh, as through grief","Without proper care, the plant will languish and eventually die.","languish in prison; languish for years; languish in neglect","C2"
"Laconic","/lɑˈkɑnɪk/","adj.","laconic, more laconic, most laconic","laconicism (n.)","brief and to the point; effectively cut short","The professor's laconic response left the students pondering the deeper meaning behind his words.","laconic response; laconic style; laconic statement","C2"
