word,ipa,pos,inflections,derivatives,definition,example,collocations,context_type
Quarantine,/ˈkwɔɹəˌntin/,n.,"quarantine, quarantines",None,enforced isolation of patients suffering from a contagious disease in order to prevent the spread of disease｜為防止疾病傳播而對傳染病患者進行的強制隔離,"During the outbreak, the hospital set up a quarantine area to isolate infected patients.",mandatory quarantine; quarantine period; quarantine measures,C2
Quell,/ˈkwɛl/,v.,"quell, quells, quelled, quelled, quelling",None,suppress or crush completely｜完全鎮壓或粉碎,The military moved quickly to quell the rebellion before it could spread.,quell rebellion; quell unrest; quell dissent,C2
Punctilious,/pəŋˈktɪliəs/,adj.,"punctilious, more punctilious, most punctilious","punctiliously (adv.), punctiliousness (n.)",marked by precise accordance with details｜一絲不苟的; 精確遵循細節的,The punctilious lawyer reviewed every detail of the contract to ensure accuracy.,punctilious attention; punctilious detail; punctilious manner,C2
Quaint,/ˈkweɪnt/,adj.,"quaint, more quaint, most quaint",quaintness (n.),strange in an interesting or pleasing way｜以有趣或令人愉悅的方式呈現奇特,"The quaint village, with its cobblestone streets and old-world charm, attracted many tourists.",quaint village; quaint cottage; quaint tradition,C2
Quisling,/ˈkwɪzlɪŋ/,n.,"quisling, quislings",None,someone who collaborates with an enemy occupying force｜與敵對占領軍合作的人,"The quisling provided the enemy with crucial information, betraying his own country.",notorious quisling; accused quisling; exposed quisling,C2
Quixotic,/kwɪˈksɑtɪk/,adj.,"quixotic, more quixotic, most quixotic",quixotically (adv.),not sensible about practical matters; idealistic and unrealistic｜不切實際的; 充滿理想主義且不現實的,His quixotic plan to build a spaceship in his backyard was met with skepticism by his friends.,quixotic dream; quixotic quest; quixotic idealist,C2
Prurient,/ˈpɹʊɹiənt/,adj.,"prurient, more prurient, most prurient","prurience (n.), pruriency (n.)",characterized by lust｜充滿情慾的; 好色的,"The novel's prurient themes attracted the attention of censors, leading to a ban in some countries.",prurient interest; prurient thoughts; prurient content,C2
Qualm,/ˈkwɔlm/,n.,"qualm, qualms",None,uneasiness about the fitness of an action｜對行動適當性的不安,"She had qualms about accepting the job offer, fearing it might interfere with her family life.",momentary qualm; ethical qualm; moral qualm,C2
Quash,/ˈkwɔʃ/,v.,"quash, quashes, quashed, quashed, quashing",None,put down by force or intimidation｜以武力或威脅加以鎮壓,"The government moved to quash the protests, using force to disperse the crowd.",quash rumors; quash rebellion; quash opposition,C2
Quandary,/ˈkwɑndɚi/,n.,"quandary, quandaries",None,"a situation from which extrication is difficult especially an unpleasant or trying one｜難以脫身的處境,尤其是令人不悅或艱難的情況","The student was in a quandary, torn between accepting a dream job and pursuing further education.",difficult quandary; legal quandary; financial quandary,C2
Quorum,/ˈkwɔɹəm/,n.,"quorum, quorums",None,a gathering of the minimal number of members of an organization to conduct business｜組織開會所需的最少人數,The club's bylaws state that a quorum of at least ten members is required to vote on new policies.,achieve a quorum; minimum quorum; establish a quorum,C2
Quirk,/ˈkwɝk/,n.,"quirk, quirks",quirky (adj.),a strange attitude or habit｜奇怪的態度或習慣,His quirk of always wearing mismatched socks amused his colleagues.,strange quirk; personality quirk; peculiar quirk,C2
Quintessence,/kwɪˈntɛsəns/,n.,"quintessence, quintessences","quintessential (adj.), quintessentially (adv.)",the most perfect or typical embodiment of something; the purest essence｜完美典型; 最純粹的本質,Alchemists believed the quintessence was the pure essence that filled the heavens and stars.,quintessence of beauty; very quintessence; quintessence of life,C2
Quiescent,/kwaɪˈɛsənt/,adj.,"quiescent, more quiescent, most quiescent","quiescence (n.), quiescently (adv.)",not active or activated｜不活躍的; 未激活的,The volcano remained quiescent for years before unexpectedly erupting.,remain quiescent; quiescent state; lie quiescent,C2
Rampant,/ˈɹæmpənt/,adj.,"rampant, more rampant, most rampant",ramp (v.),unrestrained and violent｜猖獗的; 狂暴的,Violence became rampant as tensions rose during the once peaceful protest.,rampant corruption; rampant growth; rampant inflation,C2
Ramification,/ˌɹæməfəˈkeɪʃən/,n.,"ramification, ramifications",ramify (v.),"a consequence or further development of an action or event, often a complicated or unwelcome one｜後果; 衍生問題（通常指複雜或不利的）",The ramifications of the new tax law affected businesses across multiple sectors.,serious ramifications; unforeseen ramifications; potential ramifications,C2
Querulous,/ˈkwɛɹələs/,adj.,"querulous, more querulous, most querulous","querulously (adv.), querulousness (n.)",habitually complaining｜愛抱怨的,"Her querulous nature made her difficult to work with, as she constantly found faults.",querulous tone; querulous voice; querulous complaint,C2
Rant,/ˈɹænt/,n.,"rant, rants","ranter (n.), ranting (n.)",a loud bombastic declamation expressed with strong emotion｜慷慨激昂的長篇大論,The politician's rant about government inefficiency lasted over an hour.,angry rant; political rant; lengthy rant,C2
Rabid,/ˈɹæbɪd/,adj.,no changes,"rabidity (n.), rabidness (n.)",of or infected by rabies｜患有狂犬病的; 感染狂犬病的,The dog was rushed to the vet after showing signs of being rabid.,rabid dog; rabid fan; rabid supporter,C2
Ratify,/ˈɹætəˌfaɪ/,v.,"ratify, ratifies, ratified, ratified, ratifying","ratifier (n.), ratification (n.)","To give formal consent to; make officially valid, sign off on.｜正式批准; 使正式生效","The Senate voted to ratify the treaty, making it legally binding.",ratify treaty; formally ratify; ratify agreement,C2
Ravenous,/ˈɹævənəs/,adj.,"ravenous, more ravenous, most ravenous",ravenously (adv.),extremely hungry｜極度飢餓的,"After not eating for two days, he was ravenous and devoured the entire pizza.",ravenous hunger; ravenous appetite; ravenous beast,C2
Rancor,/ˈɹæŋkɚ/,n.,"rancor, rancors","rancorous (adj.), rancorously (adv.)",a feeling of deep and bitter anger and ill-will｜深仇大恨; 怨恨,Old grudges and rancor between the two families dated back several generations.,deep rancor; bitter rancor; old rancor,C2
Rapport,/ɹæˈpɔɹ/,n.,"rapport, rapports",None,a relationship of mutual understanding or trust and agreement between people｜和諧的關係; 友好關係,"The teacher worked hard to build rapport with her students, gaining their trust and respect.",build rapport; establish rapport; good rapport,C2
Rash,/ˈɹæʃ/,n.,"rash, rashes",rashness (n.),any red eruption of the skin｜皮疹,The doctor prescribed a cream to treat the rash on her arm.,skin rash; allergic rash; develop rash,C2
Raze,/ˈɹeɪz/,v.,"raze, razes, razed, razed, razing",None,tear down so as to make flat with the ground｜拆除; 夷為平地,The ancient city was razed to the ground during the invasion.,raze to ground; raze building; completely raze,C2
Rebuke,/ɹiˈbjuk/,v.,"rebuke, rebukes, rebuked, rebuked, rebuking",None,censure severely or angrily｜嚴厲斥責,The coach sharply rebuked the team for their lack of effort during practice.,rebuke harshly; stern rebuke; receive rebuke,C2
Quotidian,/ˌkwɑtɪˈdaɪən/,adj.,"quotidian, more quotidian, most quotidian",None,found in the ordinary course of events｜日常的; 平凡的,"In the novel, the protagonist's quotidian life is disrupted by unexpected events.",quotidian life; quotidian tasks; quotidian activities,C2
Recant,/ɹiˈkænt/,v.,"recant, recants, recanted, recanted, recanting",recantation (n.),"formally reject or disavow a formerly held belief, usually under pressure｜正式放棄（通常在壓力下）","Under pressure from the authorities, the activist agreed to recant his statements.",recant statement; publicly recant; forced to recant,C2
Rapacious,/ɹəˈpæʃɪs/,adj.,"rapacious, more rapacious, most rapacious","rapacity (n.), rapaciously (adv.)",living by preying on other animals especially by catching living prey｜掠食性的,"The owl is a rapacious bird, hunting small mammals in the night.",rapacious appetite; rapacious predator; rapacious behavior,C2
Recapitulate,/ˌɹikəˈpɪtʃəˌleɪt/,v.,"recapitulate, recapitulates, recapitulated, recapitulated, recapitulating",recapitulation (n.),summarize briefly｜簡要總結,The professor asked us to recapitulate the main points of the lecture in our own words.,recapitulate main points; briefly recapitulate; recapitulate argument,C2
Receptive,/ɹɪˈsɛptɪv/,adj.,"receptive, more receptive, most receptive","receive (v.), receptivity (n.), receptiveness (n.)","open to arguments, ideas, or change｜樂於接受論點、想法或改變",The company is receptive to new ideas and encourages employees to share their thoughts.,receptive audience; receptive to ideas; receptive mindset,C2
Realm,/ˈɹɛlm/,n.,"realm, realms",None,a domain in which something is dominant｜某事物占主導地位的領域,The realm of digital technology has transformed nearly every aspect of modern life.,realm of possibility; political realm; spiritual realm,C2
Rarefied,/ˈɹɛɹəfaɪd/,adj.,"rarefied, more rarefied, most rarefied","rarefy (v.), rarefaction (n.)","(of air) thin, as at high altitudes; (of a group or sphere) select and exclusive｜(空氣)稀薄的，如在高海拔地區；(團體或領域)精英的、封閉的",Few outsiders are admitted to the rarefied world of elite diplomacy.,rarefied atmosphere; rarefied air; rarefied environment,C2
Raucous,/ˈɹɔkəs/,adj.,"raucous, more raucous, most raucous","raucously (adv.), raucousness (n.)",unpleasantly loud and harsh｜刺耳的、喧鬧的,The raucous crowd at the concert made so much noise that people in the neighborhood complained.,raucous laughter; raucous crowd; raucous noise,C2
Reciprocity,/ˌɹɛsɪˈpɹɑsɪti/,n. [U],no changes,"reciprocal (adj.), reciprocate (v.)",a relation of mutual dependence or action or influence｜相互依賴或相互作用的關係,"The principle of reciprocity is key in diplomacy, as countries rely on mutual cooperation.",principle of reciprocity; mutual reciprocity; establish reciprocity,C2
Reclusive,/ɹɪˈklusɪv/,adj.,"reclusive, more reclusive, most reclusive","recluse (n.), reclusion (n.)",withdrawn from society; seeking solitude｜離群索居的；尋求孤獨的,"The reclusive author rarely left his cabin in the woods, preferring the company of his books to that of people.",reclusive lifestyle; reclusive tendencies; reclusive nature,C2
Redress,/ɹɪˈdɹɛs/,n.,"redress, redresses",None,a sum of money paid in compensation for loss or injury｜為補償損失或傷害而支付的款項,"The court awarded her $50,000 in redress for the injuries she sustained in the accident.",seek redress; financial redress; legal redress,C2
Reconcile,/ˈɹɛkəˌnsaɪl/,v.,"reconcile, reconciles, reconciled, reconciled, reconciling",reconciliation (n.),To restore a friendly relationship; to bring back or return to harmony.｜恢復友好關係；使重歸和睦,"After a long argument, they managed to reconcile their differences and restore their friendship.",reconcile differences; reconcile with family; reconcile conflicting ideas,C2
Refute,/ɹɪˈfjut/,v.,"refute, refutes, refuted, refuted, refuting","refutation (n.), refutable (adj.)",To prove (something) to be false or incorrect.｜證明(某事物)為錯誤或不當,The scientist refuted the claim that the Earth was flat with extensive evidence and research.,refute claims; refute arguments; refute evidence,C2
Recalcitrant,/ɹɪˈkælsɪtɹənt/,adj.,"recalcitrant, more recalcitrant, most recalcitrant",recalcitrance (n.),stubbornly resistant to authority or control｜頑固地抗拒權威或控制,The recalcitrant teenager refused to follow the rules set by his parents and teachers.,recalcitrant child; recalcitrant behavior; recalcitrant attitude,C2
Recidivism,/ɹəˈsɪdɪˌvɪzəm/,n.,"recidivism, recidivisms","recidivist (n.), recidivistic (adj.)",habitual relapse into crime｜習慣性再次犯罪,The program aimed to reduce recidivism by providing education and job training to former inmates.,recidivism rate; recidivism prevention; recidivism risk,C2
Relegate,/ˈɹɛləˌɡeɪt/,v.,"relegate, relegates, relegated, relegated, relegating",relegation (n.),"to assign to a lower rank, position, or category; to demote or transfer to a less important role｜降級、貶低或調至較不重要的職位","After the scandal, the coach was relegated to a minor role within the organization.",relegate to the background; relegate responsibility; relegate to a lower position,C2
Reiterate,/ɹiˈɪtɚˌeɪt/,v.,"reiterate, reiterates, reiterated, reiterated, reiterating","reiteration (n.), reiterative (adj.)","to say, state, or perform again｜重複說、表達或進行",The teacher reiterated the importance of completing homework on time to the students.,reiterate a point; reiterate concerns; reiterate commitment,C2
Redundant,/ɹɪˈdʌndənt/,adj.,"redundant, more redundant, most redundant","redundancy (n.), redundantly (adv.)","more than is needed, desired, or required｜超出需要、期望或要求的","The software update removed redundant code, making the program run more efficiently.",redundant information; redundant staff; redundant systems,C2
Refractory,/ɹəˈfɹæktɚi/,adj.,"refractory, more refractory, most refractory",refractoriness (n.),not responding to treatment｜對治療無反應的,"The doctors tried various treatments, but the infection proved refractory and continued to spread.",refractory material; refractory disease; refractory patient,C2
Regurgitate,/ɹɪˈɡɝdʒɪteɪt/,v.,"regurgitate, regurgitates, regurgitated, regurgitated, regurgitating",regurgitation (n.),to bring swallowed food back up to the mouth; to repeat or reproduce without understanding｜將吞下的食物嘔吐出來；未經理解地複述或複製,The patient began to regurgitate his food shortly after the operation.,regurgitate food; regurgitate information; regurgitate facts,C2
Remediable,/ɹɪˈmidiəbəl/,adj.,"remediable, more remediable, most remediable",None,capable of being remedied or redressed｜能夠被補救或糾正的,"The situation seemed dire, but it was remediable if they acted quickly and decisively.",remediable problem; remediable situation; remediable defect,C2
Remiss,/ɹiˈmɪs/,adj.,"remiss, more remiss, most remiss",remissness (n.),failing in what duty requires｜未盡職責的,The manager was remiss in not addressing the safety concerns raised by the employees.,remiss in duties; remiss in responsibilities; remiss in obligations,C2
Relinquish,/ɹɪˈlɪŋkwɪʃ/,v.,"relinquish, relinquishes, relinquished, relinquished, relinquishing",relinquishment (n.),part with a possession or right｜放棄財產或權利,"After much deliberation, she decided to relinquish her claim to the family estate.",relinquish control; relinquish power; relinquish rights,C2
Reminiscence,/ˌɹɛməˈnɪsəns/,n.,"reminiscence, reminiscences","reminisce (v.), reminiscent (adj.)",a mental impression retained and recalled from the past｜對過去事物的記憶回憶,The old man smiled as he shared his reminiscences of his time in the war with the young soldiers.,childhood reminiscence; share reminiscence; vivid reminiscence,C2
Rejuvenate,/ɹɪˈdʒuvəˌneɪt/,v.,"rejuvenate, rejuvenates, rejuvenated, rejuvenated, rejuvenating","rejuvenation (n.), rejuvenator (n.)",to restore to a youthful condition or vigour; to give new life or energy to｜使恢復年輕活力；給予新生命或能量,"A short vacation was enough to rejuvenate her, and she returned to work full of energy and fresh ideas.",rejuvenate skin; rejuvenate energy; rejuvenate economy,C2
Remorse,/ɹɪˈmɔɹs/,n.,"remorse, remorses","remorseful (adj.), remorseless (adj.)",a feeling of deep regret and guilt for a wrongdoing; anguished sorrow for past misdeeds｜深切的悔恨與罪惡感；對過去錯誤的悲痛,He felt remorse for his actions and apologized sincerely to those he had hurt.,feel remorse; remorse for actions; deep remorse,C2
Relentless,/ɹɪˈlɛntlɪs/,adj.,"relentless, more relentless, most relentless","relentlessly (adv.), relentlessness (n.)",Unrelenting or unyielding in severity.｜毫不放鬆的；不妥協的,"The relentless heatwave showed no signs of abating, leaving residents struggling to cope.",relentless pursuit; relentless pressure; relentless criticism,C2
Renounce,/ɹɪˈnaʊns/,v.,"renounce, renounces, renounced, renounced, renouncing",renunciation (n.),"give up, such as power, as of monarchs and emperors, or duties and obligations｜放棄，如權力（君主和皇帝），或義務和責任","The king decided to renounce his throne in favor of his son, opting for a quieter life.",renounce violence; renounce citizenship; renounce claim,C2
Remonstrate,/ˈɹɛmənsˌtɹeɪt/,v.,"remonstrate, remonstrates, remonstrated, remonstrated, remonstrating","remonstrance (n.), remonstration (n.)",argue in protest or opposition｜激烈反對；提出異議,"The employees remonstrated against the new policy, arguing that it was unfair and unrealistic.",remonstrate against; remonstrate with; remonstrate over,C2
Renown,/ɹɪˈnaʊn/,n.,"renown, renowns",None,the state or quality of being widely honored and acclaimed｜廣受尊敬和讚譽的狀態或品質,The artist's renown grew as her work was exhibited in galleries around the world.,win renown; gain renown; earn renown,C2
Repeal,/ɹɪˈpil/,v.,"repeal, repeals, repealed, repealed, repealing",None,cancel officially｜正式撤銷,The government repealed the outdated law that had caused much confusion among citizens.,repeal law; repeal legislation; repeal amendment,C2
Renovate,/ˈɹɛnəˌveɪt/,v.,"renovate, renovates, renovated, renovated, renovating","renovator (n.), renovation (n.)",restore to a previous or better condition｜修復至先前或更好的狀態,The old house was renovated to restore its original charm and modernize its facilities.,renovate house; renovate kitchen; renovate building,C2
Recondite,/ˈɹɛkəˌndaɪt/,adj.,"recondite, more recondite, most recondite",None,difficult to penetrate; incomprehensible to one of ordinary understanding or knowledge｜難以理解的；凡人難以理解的,The professor's lectures were so recondite that most students found them difficult to understand.,recondite subject; recondite knowledge; recondite theory,C2
Relevant,/ˈɹɛləvənt/,adj.,"relevant, more relevant, most relevant","relevance (n.), relevancy (n.)",having a bearing on or connection with the subject at issue｜與討論中的主題相關的,The lawyer argued that the evidence presented was not relevant to the case at hand.,relevant information; relevant details; relevant experience,C2
Repel,/ɹɪˈpɛl/,v.,"repel, repels, repelled, repelled, repelling","repellant (adj.), repellent (adj.)",cause to move back by force or influence｜用力量或影響力使退卻,The soldiers used tear gas to repel the advancing crowd.,repel invaders; repel an attack; repel insects,C2
Renegade,/ˈɹɛnəˌɡeɪd/,n.,"renegade, renegades",None,someone who rebels and becomes an outlaw｜叛變並成為逃犯的人,The renegade soldier deserted his post and joined the rebellion.,renegade soldier; renegade group; renegade leader,C2
Replenish,/ɹiˈplɛnɪʃ/,v.,"replenish, replenishes, replenished, replenished, replenishing",replenishment (n.),fill something that had previously been emptied｜填補先前已空的事物,"After the long journey, they stopped to replenish their water supply.",replenish supplies; replenish fluids; replenish stocks,C2
Remunerate,/ɹɪˌmjunɚˈeɪt/,v.,"remunerate, remunerates, remunerated, remunerated, remunerating","remunerator (n.), remuneration (n.), remunerative (adj.)",make payment to; compensate｜付款給予；補償,The company agreed to remunerate him for his overtime work.,remunerate employees; remunerate fairly; remunerate for services,C2
Repercussion,/ˌɹipɚˈkʌʃən/,n.,"repercussion, repercussions",repercuss (v.),a remote or indirect consequence of some action｜某種行為的間接或遠距離後果,The policy change had repercussions that affected the entire industry.,repercussion of actions; unforeseen repercussions; serious repercussions,C2
Reproach,/ɹiˈpɹoʊtʃ/,n.,"reproach, reproaches","reproachful (adj.), reproachfully (adv.)",a mild rebuke or criticism｜輕微的責備或批評,His mother cast a look of reproach when he arrived home late.,voice reproach; mild reproach; look of reproach,C2
Repudiate,/ɹiˈpjudiˌeɪt/,v.,"repudiate, repudiates, repudiated, repudiated, repudiating",repudiation (n.),cast off｜拋棄,The committee decided to repudiate the proposal due to its flaws.,repudiate claims; repudiate a contract; repudiate an agreement,C2
Rescind,/ɹɪˈsɪnd/,v.,"rescind, rescinds, rescinded, rescinded, rescinding",rescission (n.),cancel officially｜正式撤銷,The court decided to rescind the previous ruling due to new evidence.,rescind a policy; rescind an order; rescind a decision,C2
Requisite,/ˈɹɛkwəzət/,n.,"requisite, requisites",requisition (n.),anything indispensable｜任何不可或缺的東西,Patience is a requisite for any successful negotiation.,requisite skills; requisite knowledge; requisite for success,C2
Replete,/ɹiˈplit/,adj.,"replete, more replete, most replete",repletion (n.),filled to satisfaction with food or drink｜充滿食物或飲料的,"After the feast, the guests were replete and couldn't eat another bite.",replete with nutrients; replete with history; replete with examples,C2
Resolute,/ˈɹɛzəˌlut/,adj.,"resolute, more resolute, most resolute","resolution (n.), resolutely (adv.)",firm in purpose or belief; characterized by firmness and determination｜意志堅定的；決心堅定的,"Despite the challenges, she remained resolute in her decision to pursue her dreams.",resolute leader; resolute action; resolute determination,C2
Reprobate,/ˈɹɛpɹɔbeɪt/,n.,"reprobate, reprobates",reprobation (n.),a person of unprincipled or immoral character; a scoundrel｜行為不檢者；無賴,The villagers regarded the gambler as a reprobate who could not be trusted.,reprobate behavior; reprobate character; reprobate lifestyle,C2
Resurgent,/ɹɪˈsɝdʒənt/,adj.,"resurgent, more resurgent, most resurgent","resurge (v.), resurgence (n.)",rising again as to new life and vigor｜復甦的；再次興起的,"After years of decline, the city experienced a resurgent period of growth and development.",resurgent economy; resurgent nationalism; resurgent popularity,C2
Restitution,/ˌɹɛstɪˈtuʃən/,n.,"restitution, restitutions",None,a sum of money paid in compensation for loss or injury｜賠償金；損失補償,The court ordered the defendant to pay restitution for the damages caused.,seek restitution; full restitution; restitution payment,C2
Retaliate,/ɹɪˈtæliˌeɪt/,v.,"retaliate, retaliates, retaliated, retaliated, retaliating","retaliator (n.), retaliation (n.), retaliatory (adj.)",take revenge for a perceived wrong｜報復；報仇,The country decided to retaliate after the unprovoked attack on its embassy.,retaliate against enemies; retaliate with force; retaliate immediately,C2
Repast,/ɹiˈpæst/,n.,"repast, repasts",None,the food served and eaten at one time｜一餐；膳食,"The lavish repast included roasted duck, fresh vegetables, and a variety of desserts.",enjoy a repast; hearty repast; lavish repast,C2
Reprehensible,/ˌɹɛpɹɪˈhɛnsəbəl/,adj.,"reprehensible, more reprehensible, most reprehensible","reprehensibly (adv.), reprehensibility (n.)",bringing or deserving severe rebuke or censure｜應受譴責的；可責備的,His reprehensible behavior at the party led to his dismissal from the club.,reprehensible actions; reprehensible behavior; morally reprehensible,C2
Respite,/ˈɹɛspɪt/,n. [U],no changes,None,a (temporary) relief from harm or discomfort｜暫時的緩解；喘息,The doctor advised her to take a brief respite from work to recover her strength.,brief respite; temporary respite; respite from pain,C2
Revel,/ˈɹɛvəl/,v.,"revel, revels, reveled, reveled, reveling","revelry (n.), reveller (n.)",take delight in｜沈醉；歡樂,She loved to revel in the joys of a quiet evening with a good book.,revel in success; revel in glory; revel in luxury,C2
Resilient,/ɹɪˈzɪljənt/,adj.,"resilient, more resilient, most resilient","resilience (n.), resiliency (n.)","recovering readily from adversity, depression, or the like｜能迅速恢復的；適應力強的","Despite facing numerous setbacks, he remained resilient and determined to succeed.",resilient nature; resilient personality; resilient to change,C2
Retract,/ɹiˈtɹækt/,v.,"retract, retracts, retracted, retracted, retracting","retractor (n.), retraction (n.)","formally reject or disavow a formerly held belief, usually under pressure｜正式收回；撤回","Under pressure from the media, the politician was forced to retract his previous statement.",retract a statement; retract a claim; retract a confession,C2
Resplendent,/ɹisˈplɛndənt/,adj.,"resplendent, more resplendent, most resplendent","resplendence (n.), resplendently (adv.)",having great beauty and splendor｜華麗的；光彩奪目的,The ballroom was resplendent with crystal chandeliers and golden decorations.,resplendent in gold; resplendent attire; resplendent palace,C2
Retribution,/ˌɹɛtɹəˈbjuʃən/,n.,"retribution, retributions",retributive (adj.),punishment inflicted as a just penalty for wrongdoing; retaliatory justice｜報應；懲罰,The victims demanded retribution for the crimes committed against them.,seek retribution; swift retribution; retribution for crimes,C2
Restive,/ˈɹɛstɪv/,adj.,"restive, more restive, most restive","restiveness (n.), restively (adv.)",being in a tense state｜焦躁不安的；緊張的,The restive crowd grew impatient waiting for the concert to begin.,restive crowd; restive behavior; restive mood,C2
Rhetoric,/ˈɹɛtɚɪk/,n. [U],no changes,"rhetorical (adj.), rhetorically (adv.)",using language effectively to please or persuade｜修辭；雄辯,The politician's rhetoric was so persuasive that it swayed many voters.,political rhetoric; empty rhetoric; rhetoric of war,C2
Rococo,/ɹəˈkoʊˌkoʊ/,n.,"rococo, rococos",None,fanciful but graceful asymmetric ornamentation in art and architecture that originated in France in the 18th century｜起源於法國十八世紀的裝飾藝術風格，特點為精緻而不對稱的裝飾,"The rococo style, with its fanciful and graceful ornamentation, can be seen in the interiors of many 18th-century French palaces.",rococo style; rococo architecture; rococo design,C2
Reverberate,/ɹɪˈvɝbɚət/,v.,"reverberate, reverberates, reverberated, reverberated, reverberating",reverberation (n.),ring or echo with sound｜回響；迴盪,"The sound of the church bells reverberated through the entire valley, reaching every distant home.",reverberate through; reverberate across; reverberate with sound,C2
Reticent,/ˈɹɛtɪsənt/,adj.,"reticent, more reticent, most reticent","reticence (n.), reticently (adv.)",temperamentally disinclined to talk｜不善言辭的；沉默寡言的,"Despite the lively conversation around him, John remained reticent, only occasionally offering brief comments.",reticent personality; reticent about; reticent nature,C2
Rudimentary,/ˌɹudəˈmɛntɚi/,adj.,"rudimentary, more rudimentary, most rudimentary",rudiment (n.),being or involving basic facts or principles｜基本的；初步的,"The course covers rudimentary concepts in physics, ensuring all students have a solid foundation before moving on to more complex topics.",rudimentary knowledge; rudimentary understanding; rudimentary skills,C2
Rustic,/ˈɹʌstɪk/,adj.,"rustic, more rustic, most rustic","rusticity (n.), rustically (adv.)",characteristic of rural life｜鄉村的；田園的,The rustic charm of the countryside cottage was enhanced by its wooden beams and stone fireplace.,rustic charm; rustic setting; rustic appearance,C2
Rife,/ˈɹaɪf/,adj.,"rife, more rife, most rife",None,most frequent or common｜最常見的；普遍的,"Rumors were rife in the small town, with everyone having a different theory about the mysterious events.",rife with; rife in; rife throughout,C2
Ruminate,/ˈɹumɪˌneɪt/,v.,"ruminate, ruminates, ruminated, ruminated, ruminating","rumination (n.), ruminative (adj.)",to think deeply and carefully over a matter; to ponder or meditate at length｜深入思考；沈思,She continued to ruminate on the decision long after the meeting had ended.,ruminate on; ruminate about; ruminate over,C2
Robust,/ɹoʊˈbʌst/,adj.,"robust, more robust, most robust","robustly (adv.), robustness (n.)",Able to withstand adverse conditions.｜能抵禦逆境,"The robust economy showed resilience, withstanding the adverse effects of the global financial crisis.",robust economy; robust health; robust system,C2
Sacrosanct,/ˈsækɹoʊsæŋkt/,adj.,no changes,sacrosanctity (n.),must be kept sacred｜必須保持神聖不可侵犯,"In many cultures, the institution of marriage is considered sacrosanct, with traditions and rituals that reflect its sacred nature.",sacrosanct tradition; sacrosanct law; sacrosanct principle,C2
Sagacious,/səˈɡeɪʃiəs/,adj.,"sagacious, more sagacious, most sagacious","sagacity (n.), sagaciously (adv.)",acutely insightful and wise｜睿智的,"The sagacious old man offered advice that was both insightful and wise, drawing on years of experience and observation.",sagacious leader; sagacious decision; sagacious advice,C2
