word,ipa,pos,inflections,derivatives,definition,example,collocations,context_type
Imitate,/ˈɪməˌteɪt/,v.,"imitate, imitates, imitated, imitated, imitating","imitator (n.), imitation (n.), imitative (adj.)",reproduce someone's behavior or looks｜模仿某人的行為或外表,"And only a few species have learned vocal communication, the ability to imitate sounds.",imitate sounds; merely imitate; closely imitate,B2
Illustrate,/ˈɪləsˌtɹeɪt/,v.,"illustrate, illustrates, illustrated, illustrated, illustrating","illustrator (n.), illustration (n.), illustrative (adj.)",clarify by giving an example of｜透過舉例來闡明,This work illustrates how target free search can significantly increase the rate of unpredictable observations leading to new discoveries with potential applications in formulation chemistry.,clearly illustrate; illustrate a point; illustrate the concept,B2
Imply,/ɪmˈplaɪ/,v.,"imply, implies, implied, implied, implying","implication (n.), implicative (adj.)",express or state indirectly｜間接表達或陳述,His silence seemed to imply that he was not happy with the decision.,strongly imply; heavily imply; seem to imply,B2
Infant,/ˈɪnfənt/,n.,"infant, infants",infancy (n.),a very young child (birth to 1 year) who has not yet begun to walk or talk｜還不會走路或說話的嬰兒（出生至一歲）,Performing elective surgery on an infant who cannot give informed consent raises serious ethical questions.,newborn infant; infant care; infant development,B2
Identify,/aɪˈdɛntəˌfaɪ/,v.,"identify, identifies, identified, identified, identifying","identity (n.), identifiable (adj.), identification (n.)",recognize as being; establish the identity of someone or something｜確認為；確定某人或某事物的身份,Researchers used DNA analysis to identify the species of bird found at the ancient archaeological site.,identify challenges; correctly identify; identify whether,B2
Informative,/ɪˈnfɔɹmətɪv/,adj.,"informative, more informative, most informative",inform (v.),tending to increase knowledge or dissipate ignorance｜傾向於增長知識或消除無知,The doctor's detailed explanation of the diagnosis was both reassuring and highly informative.,highly informative; informative guide; very informative,B2
Influential,/ˌɪnfluˈɛntʃəl/,adj.,"influential, more influential, most influential",influence (n.),having or exercising influence or power｜有影響力的，有權力的,The professor was one of the most influential voices in the field of environmental science.,highly influential; hugely influential; influential figure,B2
Innocence,/ˈɪnəsəns/,n. [U],no changes,innocent (adj.),"the state of not being guilty, or the quality of being pure and free from wrongdoing｜無辜的狀態，或純潔且免於惡行的品質","With the world’s attention focused on Ireland, the country feigned innocence.",plead innocence; proclaim innocence; symbol of innocence,B2
Impose,/ɪˈmpoʊz/,v.,"impose, imposes, imposed, imposed, imposing",imposition (n.),compel to behave in a certain way｜強迫以某種方式行事,"Courts now routinely impose steep sanctions on firms that fail to provide human-in-the-loop certification for AI-generated research, ending unvetted litigation.",impose restrictions; impose constraints; impose a ban,B2
Infection,/ɪˈnfɛkʃən/,n.,"infection, infections","infect (v.), infectious (adj.)",an illness or disease caused by harmful microorganisms entering the body｜由有害微生物進入人體引起的疾病,Where we see the greatest risk in all of these circumstances is from heavy bleeding or from an infection associated with it.,bacterial infection; combat infection; fight off infection,B2
Inflation,/ɪnˈfleɪʃən/,n. [U],no changes,"inflate (v.), inflationary (adj.)",a general and progressive increase in prices｜物價普遍且持續上漲,Rising inflation made everyday groceries noticeably more expensive by the end of the year.,inflation crisis; inflation process; let inflation,B2
Injure,/ˈɪndʒɚ/,v.,"injure, injures, injured, injured, injuring",injury (n.),cause injuries or bodily harm to｜使受傷或造成身體傷害,One study even found that kids were more likely to get seriously injured in traditional playgrounds— perhaps because adventure playgrounds encourage them to be more aware of their surroundings.,seriously injured; get injured; badly injured,B2
Ingredient,/ɪnˈɡɹidiənt/,n.,"ingredient, ingredients",None,a component of a mixture or compound｜混合物或化合物的成分,"Cooking with individual, whole ingredients for even a short period of time can lead to noticeable improvements in energy levels.",essential ingredient; secret ingredient; necessary ingredient,B2
Input,/ˈɪˌnpʊt/,n.,"input, inputs",None,"information or data that is put into a system, or advice and effort contributed to something｜輸入系統的資訊或資料，或對某事物的建議和努力",Unsupervised and local Hebbian-style online learning then allows the system to build up correlations between the internal dynamical transient states and the sensory input stream.,sensory input; input latency; input stream,B2
Initial,/ɪˈnɪʃəl/,adj.,no changes,"initially (adv.), initiate (v.)",occurring at the beginning｜發生在開始時的,Our initial plan had to be changed once we realized how much the project would actually cost.,initial response; initial instinct; initial success,B2
Inspection,/ɪnˈspɛkʃən/,n.,"inspection, inspections",inspect (v.),a formal or official examination｜正式或官方的檢查,"We successfully learn the hybrid system from an inspection scenario where an unmanned ground vehicle has to inspect, in a specific order, different areas of the environment.",carry out inspection; safety inspection; routine inspection,B2
Instinct,/ˈɪnstɪŋkt/,n. [U],no changes,None,"a natural tendency or ability that a person or animal is born with, rather than learned｜人或動物與生俱來的自然傾向或能力，而非後天學習",Her instinct told her something was wrong before she even opened the door.,natural instinct; killer instinct; trust your instinct,B2
Insert,/ɪˈnsɝt/,v.,"insert, inserts, inserted, inserted, inserting",insertion (n.),put or introduce into something｜放進或引進某物,Please insert your card into the machine and enter your PIN number.,insert a coin; insert a key; insert a comment,B2
Inspire,/ɪnˈspaɪɹ/,v.,"inspire, inspires, inspired, inspired, inspiring","inspirer (n.), inspiration (n.), inspiratory (adj.)",to fill someone with the urge or ability to do or feel something creative｜激發某人從事或感受創造性事物的衝動或能力,"Kurt Lewin, inspired by theoretical physics, tried to establish topological and vector psychology analyzing patterns of interaction between the individual and her/his environment.",truly inspire; inspire others; inspire millions,B2
Inspiration,/ˌɪnspɚˈeɪʃən/,n.,"inspiration, inspirations","inspire (v.), inspirational (adj.)",something or someone that gives you creative ideas or the enthusiasm to do something｜給予創意想法或做事熱情的人或事物,It depends on how it comes to you and where your inspiration arrives from.,draw inspiration; true inspiration; lose inspiration,B2
Install,/ɪnˈstɔl/,v.,"install, installs, installed, installed, installing","installing (n.), installment (n.), installation (n.)",set up for use｜安裝以供使用,It's pulled out and installed in the stadium.,install software; install automatically; install an app,B2
Instructor,/ɪnsˈtɹʌktɚ/,n.,"instructor, instructors","instruct (v.), instructorship (n.)",a person whose occupation is teaching｜以教學為職業的人,He practiced the guitar with his instructor every week.,martial arts instructor; fitness instructor; driving instructor,B2
Instruct,/ɪnsˈtɹʌkt/,v.,"instruct, instructs, instructed, instructed, instructing","instructor (n.), instruction (n.), instructive (adj.)",to teach someone a skill or how to do something｜教導某人某項技能或如何做某事,The coach will instruct the new players on the basic rules of the game.,instruct students; instruct someone to; instruct a class,B2
Insult,/ɪˈnsʌlt/,v.,"insult, insults, insulted, insulted, insulting",None,"treat, mention, or speak to rudely｜無禮地對待、提及或說話",Now they're stealing your women to insult you as well.,personal insult; direct insult; racial insult,B2
Intensive,/ɪˈntɛnsɪv/,adj.,"intensive, more intensive, most intensive",intensiveness (n.),"done with great effort, concentration, or force over a short period of time｜在短時間內以極大努力、專注或力量完成的",The soldiers underwent two weeks of intensive training before being deployed.,intensive care; labor-intensive; intensive training,B2
Intelligence,/ɪˈntɛlədʒəns/,n. [U],no changes,intelligent (adj.),the ability to comprehend; to understand and profit from experience｜理解的能力；從經驗中理解並獲益的能力,The intelligence of the child surprised the teachers from her very first week at school.,artificial intelligence; intelligence agency; emotional intelligence,B2
Insurance,/ɪˈnʃʊɹəns/,n. [U],no changes,insure (v.),promise of reimbursement in the case of loss; paid to people or companies so concerned about hazards that they have made prepayments to an insurance company｜補償損失的承諾；因擔心危險而預先向保險公司繳費的人或公司可獲得保障,"After the accident, she was relieved to discover that her insurance would cover most of the repair costs.",insurance costs; insurance doesn't cover; good insurance,B2
Intellectual,/ˌɪntəˈlɛktʃuəl/,adj.,"intellectual, more intellectual, most intellectual",intellect (n.),of or associated with or requiring the use of the mind｜智力的；與智力相關的；需要運用心智的,Reading widely from an early age helps develop the intellectual curiosity needed for success.,intellectual humility; intellectual endeavor; intellectual historian,B2
Intend,/ɪˈntɛnd/,v.,"intend, intends, intended, intended, intending","intent (n.), intention (n.)",have in mind as a purpose｜想要；打算,"In this work, we intend to research urban population mobility patterns, gauge their transient nature, and extend our knowledge of their visited locations.",originally intend; not intended for; intend to do,B2
Intensity,/ɪˈntɛnsəti/,n.,"intensity, intensities","intense (adj.), intensify (v.)","the quality or degree of being very strong, serious, or extreme｜強度；強烈；激烈","But in here, I want to show you how the intensity ramps up even more when there's a goal.",high intensity; light intensity; emotional intensity,B2
Intention,/ɪˈntɛntʃən/,n.,"intention, intentions","intend (v.), intentional (adj.)",an anticipated outcome that is intended or that guides your planned actions｜意圖；目的,"Projecting the states directly onto a robot's operating environment has the advantages of being direct, accurate, and more salient, eliminating mental inference about the robot's intention.",good intention; with the intention; clear intention,B2
Intense,/ɪˈntɛns/,adj.,"intense, more intense, most intense",intensity (n.),possessing or displaying a distinctive feature to a heightened degree｜強烈的；激烈的,The design concept of soft fascination uses specific spatial geometries to help the human brain recover from intense digital fatigue.,incredibly intense; emotionally intense; intense workout,B2
Intuition,/ˌɪntuˈɪʃən/,n.,"intuition, intuitions","intuitive (adj.), intuitively (adv.)",the ability to understand or know something immediately without conscious reasoning｜直覺,"The rise of 'Meta-Cognitive Controllers' allows AI agents to decide when to use fast intuition versus slow, deliberate logic, enabling systems to recognize their own limitations.",intuition around; incredible intuition; intuition versus slow,B2
Interfere,/ˌɪntɚˈfɪɹ/,v.,"interfere, interferes, interfered, interfered, interfering",interference (n.),come between so as to be hindrance or obstacle｜干擾；妨礙,Emotions matter when they're going to either help or interfere with our performance.,refuse to interfere; interfere with; not interfere,B2
Interact,/ˌɪntɚˈækt/,v.,"interact, interacts, interacted, interacted, interacting","interaction (n.), interactive (adj.)",act together or towards others or with others｜互動；相互作用,"The cavity mode, after getting split from beam splitter, interacts with two independent Bose-Einstein Condensates transversely trapped in the arms of the cavity along $x$-axis and $y$-axis.",humans interact; interact with each other; interact socially,B2
Interaction,/ˌɪntɚˈækʃən/,n. [U],no changes,"interact (v.), interactional (adj.)",a mutual or reciprocal action; interacting｜互動；相互作用,"Kurt Lewin, inspired by theoretical physics, tried to establish topological and vector psychology analyzing patterns of interaction between the individual and her/his environment.",physical interaction; interaction patterns; interaction between humans,B2
Interruption,/ˌɪntɚˈʌpʃən/,n.,"interruption, interruptions",interrupt (v.),an act of delaying or interrupting the continuity｜打斷；中斷,The speaker continued after a brief interruption.,without interruption; constant interruption; brief interruption,B2
Intimate,/ˈɪntəmət/,adj.,"intimate, more intimate, most intimate",intimacy (n.),"marked by close acquaintance, association, or familiarity｜親密的；熟悉的",Legend of the Condor Heroes” celebrates Chinese identity by exploring China’s culture and history with intimate humanity.,intimate conversations; deep intimate; intimate partner violence,B2
Invention,/ɪˈnvɛnʃən/,n.,"invention, inventions",invent (v.),the creation of something in the mind｜發明；創作,France would hold on to their little colonial invention for a long time.,remarkable invention; modern invention; brilliant invention,B2
Intermediate,/ˌɪntɚˈmidiɪt/,adj.,"intermediate, more intermediate, most intermediate","intermediator (n.), intermediation (n.)","situated or occurring between two stages, levels, places, or things｜中間的；居中的","The central role of emotions is to serve as an intermediate layer in the space of policies available to agents and animals, leading to a large dimensional reduction of complexity.",intermediate level; intermediate stage; intermediate step,B2
Interpret,/ɪˈntɝpɹət/,v.,"interpret, interprets, interpreted, interpreted, interpreting","interpreter (n.), interpreting (n.), interpretive (adj.), interpretation (n.), interpretative (adj.)",make sense of; assign a meaning to｜理解；詮釋,It can be difficult to interpret a poem correctly without understanding its historical context.,interpret the data; interpret the results; interpret the meaning,B2
Invasion,/ɪˈnveɪʒən/,n.,"invasion, invasions",invade (v.),the act of invading; the act of an army that invades for conquest or plunder｜入侵；侵略,And it is this world of religious authority and deeply-rooted traditions that is now being challenged by the wealth of oil and the Western invasion it has brought.,military invasion; foreign invasion; full-scale invasion,B2
Invade,/ɪˈnveɪd/,v.,"invade, invades, invaded, invaded, invading","invader (n.), invasion (n.), invasive (adj.)",march aggressively into another's territory by military force for the purposes of conquest and occupation｜侵略；入侵,"He heads to Afghanistan, where the Soviet Union is invading Afghanistan, trying to take it over.",attempt to invade; invade and occupy; plan to invade,B2
Invest,/ɪˈnvɛst/,v.,"invest, invests, invested, invested, investing","investor (n.), investing (n.), investment (n.), investiture (n.)",make an investment｜投資,"Meanwhile, with few places to invest their savings, families almost universally park their wealth in property, to the benefit of large developers and the local governments that sell the land.",invest money; invest heavily; invest in stocks,B2
Jealousy,/ˈdʒɛləsi/,n. [U],no changes,None,"a feeling of unhappiness or anger because someone else has what you want, or fear of losing something to another｜嫉妒；羨慕",Envy is not the same as jealousy.,overcome jealousy; driven by jealousy; overcome with jealousy,B2
Involve,/ɪˈnvɑlv/,v.,"involve, involves, involved, involved, involving","involution (n.), involvement (n.)",to include something as a necessary part; to engage or connect someone closely｜包含；使參與,The job involves preparing reports and meeting clients.,involve planning; involve several people; directly involve,B2
Isolation,/ˌaɪsəˈleɪʃən/,n. [U],no changes,isolate (v.),a state of separation between persons or groups｜人與人或團體之間的分離狀態,I've talked about this a couple times on different podcast episodes because of its relationship to social isolation.,stronger isolation; isolation means; strong isolation,B2
Kneel,/ˈnil/,v.,"kneel, kneels, knelt, knelt, kneeling","kneeler (n.), kneeling (n.)",rest one's weight on one's knees｜將身體重量置於膝蓋上,The knight was asked to kneel before the queen as a sign of loyalty and respect.,kneel before; kneel down; kneel in prayer,B2
Keen,/ˈkin/,adj.,"keen, keener, keenest",keenness (n.),having or demonstrating ability to recognize or draw fine distinctions｜具有或表現出識別或區分細微差異的能力,"They design their socks with a keen eye for detail, offering everything from dress socks to sports socks.",keen eye; keen interest; keen observer,B2
Kettle,/ˈkɛtəl/,n.,"kettle, kettles",None,a metal pot for stewing or boiling; usually has a lid｜用於燉煮或沸騰的金屬鍋，通常有蓋子,She filled the kettle with water and switched it on to make a pot of tea.,electric kettle; put the kettle on; kettle of fish,B2
Isolate,/ˈaɪsəˌleɪt/,v.,"isolate, isolates, isolated, isolated, isolating","isolable (adj.), isolation (n.)",place or set apart｜使分離或隔離,The heavy snowstorm isolated the small village from the rest of the country for three days.,feel isolated; isolate from others; become isolated,B2
Investigation,/ɪˌnvɛstəˈɡeɪʃən/,n.,"investigation, investigations",investigate (v.),an inquiry into unfamiliar or questionable activities｜對不熟悉或有問題的活動進行調查,Further investigation indicated that this negative correlation was owing to different spatial characteristics of functions and complementary functioning among highly accessible station areas.,criminal investigation; police investigation; murder investigation,B2
Issue,/ˈɪʃu/,n.,"issue, issues","issuer (n.), issuing (n.)",an important question that is in dispute and must be settled｜存在爭議且必須解決的重要問題,"But ironically, one of the issues they still deal with is dirt.",issue here; main issue; legal issue,B2
Lawful,/ˈlɔfəl/,adj.,"lawful, more lawful, most lawful",lawfulness (n.),conformable to or allowed by law｜符合或法律允許的,"It started when the US imposed a blockade of Iranian ports to cut off hundreds of millions of dollars a day in trade, which legal experts say is a lawful act of war.",lawful act; lawful immigration enforcement; lawful exercise,B2
Knob,/ˈnɑb/,n.,"knob, knobs",knobby (adj.),a circular rounded projection or protuberance｜圓形的突起或凸塊,She turned the volume knob slowly until the music was just loud enough to fill the room.,volume knob; control knob; turn a knob,B2
Landmark,/ˈlænˌdmɑɹk/,n.,"landmark, landmarks",None,the position of a prominent or well-known object in a particular landscape｜顯著或知名物體在特定景觀中的位置,The old bridge is considered a landmark in the city and is visited by many tourists each year.,significant landmark; familiar landmark; landmark referring,B2
Lab,/ˈlæb/,n.,"lab, labs",None,a workplace for the conduct of scientific research｜進行科學研究的場所,"Building on this, we developed Skill Lab, a novel game-based tool that simultaneously assesses a broad suite of cognitive abilities while providing an engaging narrative.",big lab; closed lab; wet lab,B2
Labor,/ˈleɪbɚ/,n. [U],no changes,"laborer (n.), laborious (adj.)","hard physical or mental work, especially work done for pay｜艱苦的體力或腦力工作，尤其是有報酬的工作",The renovation required weeks of labor before the building was ready to be opened.,blue collar labor; labor theory; say labor,B2
Lag,/ˈlæɡ/,v.,"lag, lags, lagged, lagged, lagging","lagger (n.), laggard (n.), lagging (n.)","hang (back) or fall (behind) in movement, progress, development, etc.｜在行動、進步、發展等方面落後或落伍",Older computers often lag behind newer models in performance.,lag behind; lag far behind; lag in development,B2
Launch,/ˈlɔntʃ/,v.,"launch, launches, launched, launched, launching",launcher (n.),"to introduce or start something new, such as a product, campaign, or attack｜推出或開始新事物，如產品、活動或攻擊",The company plans to launch its new product line in the spring.,launch a product; launch into; launch an attack,B2
Landscape,/ˈlændˌskeɪp/,n.,"landscape, landscapes","landscaping (n.), landscapist (n.)",the visible features of an area of land; the general situation or environment in a field｜一片陸地上的可見特徵；某領域的總體情況或環境,"Global value chains have entered an era of 'structural volatility,' where disruption is no longer a cyclical shock but a permanent feature of the landscape.",natural landscape; urban landscape; landscape view,B2
Lecturer,/ˈlɛktʃɚɚ/,n.,"lecturer, lecturers",lecture (v.),"a person who gives talks or lectures to an audience, especially at a college or university｜向聽眾發表演說或講座的人，尤指在大學或學院任教者","The work, led by Cal Poly Physics Department Lecturer Ian Powell, focused on how varying a magnetic field over time can cause matter to exhibit unusual and previously unseen properties.",guest lecturer; lecture series; public lecture,B2
Lean,/ˈlin/,v.,"lean, leans, leaned, leant, leaning","leaner (n.), leanness (n.)",to incline or bend from a vertical position｜使偏離垂直位置或彎曲,He leaned against the wall while waiting for the bus.,lean forward; lean against; lean to one side,B2
Lecture,/ˈlɛktʃɚ/,n.,"lecture, lectures","lecturer (n.), lectureship (n.)",a formal talk given to an audience or class to teach or explain something｜對聽眾或學生講授或解釋事物的正式演說,"But I was going for, to the extent that I had put thought into it, I was going for a longer form lecture Great Courses series on the Byzantines.",give a lecture; attend a lecture; deliver a lecture,B2
Liar,/ˈlaɪɚ/,n.,"liar, liars",None,a person who has lied or who lies repeatedly｜說謊或一再說謊的人,Everyone could tell he was a liar because his stories never matched the facts.,best liar; damn liar; damned liar,B2
Largely,/ˈlɑɹdʒli/,adv.,"largely, more largely, most largely",None,in large part; mainly or chiefly｜大部分；主要地,"In the United States, public schools are largely funded by local property taxes — meaning wealthier areas have better teachers, facilities, and opportunities.",largely thanks; largely known; largely ignored,B2
Legend,/ˈlɛdʒənd/,n.,"legend, legends",legendary (adj.),"a well-known story from the past that may or may not be true, or a very famous person｜傳說；傳說中的名人","And legend has it that the pen already existed, but in the drawers of our master craftsmen, and then clients came and asked for a special pen for the Sunday use, the pen of the pens.",urban legend; asphalt legend; great legend,B2
Leisurely,/ˈlizɚli/,adj.,"leisurely, more leisurely, most leisurely","leisure (n.), leisureliness (n.)",not hurried or forced｜悠閒的；從容不迫的,"On Sunday afternoons, the family took leisurely walks through the nearby park.",leisurely stroll; leisurely pace; leisurely afternoon,B2
Lengthen,/ˈlɛŋθən/,v.,"lengthen, lengthens, lengthened, lengthened, lengthening",None,make longer｜使更長；延長,Those are the people whose phones will most likely die and won't survive the lengthened upgrade cycle.,lengthen their life; lengthen upgrade cycle; lengthen its timeline,B2
Learned,/ˈlɝnd/,adj.,"learned, more learned, most learned",learnedness (n.),having or showing profound knowledge｜博學的；有學問的,The learned professor wrote several books on ancient law.,highly learned; learned person; learned debate,B2
Lipstick,/ˈlɪpˌstɪk/,n.,"lipstick, lipsticks",None,makeup that is used to color the lips｜口紅；唇膏,"Water cooler and then storage for their water bottles, phones, lipstick, hair and makeup, anything they need when they're not on stage.",red lipstick; apply lipstick; lipstick stain,B2
Librarian,/laɪˈbɹɛɹiən/,n.,"librarian, librarians",librarianship (n.),a professional person trained in library science and engaged in library services｜圖書館員；圖書館管理員,"As the machine learning librarian at Hugging Face, I continue exploring opportunities for automatic metadata enrichment for machine learning artefacts hosted on the Hub.",school librarian; chief librarian; reference librarian,B2
Lifeguard,/ˈlaɪˌfɡɑɹd/,n.,"lifeguard, lifeguards",None,an attendant employed at a beach or pool to protect swimmers from accidents｜救生員,But I learned it when I did a lifeguard training.,lifeguard training; beach lifeguard; pool lifeguard,B2
Linen,/ˈlɪnən/,n.,"linen, linens",None,a fabric woven with fibers from the flax plant｜亞麻布；亞麻織品,She chose a light linen shirt for the summer trip because the fabric keeps you cool in the heat.,linen shirt; linen suit; bed linen,B2
Liquor,/ˈlɪkɚ/,n.,"liquor, liquors",None,an alcoholic beverage that is distilled rather than fermented｜烈酒；蒸餾酒,"You'd have to go down the street and go to a liquor store, that thing.",liquor stores; liquor beverages; malt liquor,B2
Lobster,/ˈlɑbstɚ/,n.,"lobster, lobsters",None,"a large sea creature with a hard shell, claws, and long antennae, often eaten as food｜龍蝦",The restaurant is known for its freshly caught lobster and other seafood dishes.,lobster roll; fresh lobster; lobster dinner,B2
Literary,/ˈlɪtɚˌɛɹi/,adj.,"literary, more literary, most literary",literature (n.),of or relating to or characteristic of literature｜文學的；文學性的,Her short story appeared in a respected literary magazine.,literary criticism; literary tradition; literary guide,B2
License,/ˈlaɪsəns/,n.,"license, licenses","licensee (n.), licenser (n.)",a legal document giving official permission to do something｜許可證；執照,"When they buy their fishing license, all of those funds go back to fisheries to fund conservation efforts, to fund stocking, to fund fish habitat.",driving license; license plate; license to operate,B2
Limitation,/ˌlɪmɪˈteɪʃən/,n.,"limitation, limitations",limit (v.),a principle that limits the extent of something｜限制；局限性,"The rise of 'Meta-Cognitive Controllers' allows AI agents to decide when to use fast intuition versus slow, deliberate logic, enabling systems to recognize their own limitations.",technical limitation; biggest limitation; limitation here,B2
Loosen,/ˈlusən/,v.,"loosen, loosens, loosened, loosened, loosening",loosening (n.),make loose or looser｜放鬆；鬆開；變鬆,Loosen the knot before trying to remove the rope.,loosen up; loosen restrictions; loosen the grip,B2
Literature,/ˈlɪtɚətʃɚ/,n. [U],no changes,literary (adj.),written works of artistic value; published writing and research on a subject｜文學；文獻,"For each of these challenges, we specify the exact meaning of the challenge, present some approaches from the literature, and specify some metrics for evaluating that challenge.",scientific literature; published literature; world literature,B2
Loan,/ˈloʊn/,n.,"loan, loans",None,an amount of money that is borrowed and must be paid back｜貸款；借款,"I unravel the basic long run dynamics of the broker call money market, which is the pile of cash that funds margin loans to retail clients.",student loan; bank loan; repay a loan,B2
Lousy,/ˈlaʊzi/,adj.,"lousy, lousier, lousiest","louse (n.), lousiness (n.)",very bad｜惡劣的；糟糕的,"And I feel lousy, get sleepy afterwards.",lousy tape; lousy game; lousy wages,B2
Logic,/ˈlɑdʒɪk/,n. [U],no changes,logician (n.),"a way of thinking or reasoning that is clear, sensible, and based on good judgment｜邏輯；邏輯思維","The rise of 'Meta-Cognitive Controllers' allows AI agents to decide when to use fast intuition versus slow, deliberate logic, enabling systems to recognize their own limitations.",applying logic; modal logic; basic logic,B2
Loyal,/ˈlɔɪəl/,adj.,"loyal, more loyal, most loyal",None,steadfast in allegiance or duty｜忠誠的；效忠的,"The side was seen as more loyal, more “Soviet,” and more hardworking.",loyal supporters; remain loyal; loyal friend,B2
Luxurious,/ləˈɡʒɝiəs/,adj.,"luxurious, more luxurious, most luxurious","luxuriously (adv.), luxury (n.)",displaying luxury and furnishing gratification to the senses｜奢華的；豪華的,"When you're holding it, it feels a little bit heavier and more luxurious.",luxurious hotel; luxurious lifestyle; luxurious car,B2
Logical,/ˈlɑdʒɪkəl/,adj.,"logical, more logical, most logical","logicality (n.), logicalness (n.)",capable of or reflecting the capability for correct and valid reasoning｜能夠進行正確有效推理的，或反映這種能力的,Post-humanist philosophers frame biological enhancement not as a break from nature but as the logical continuation of human information transmission.,logical backbone; logical expression; logical operations,B2
Loyalty,/ˈlɔɪəlti/,n.,"loyalty, loyalties",None,the quality of being loyal｜忠誠的品質,"And in return, Hezbollah proclaims loyalty to the Iranian Revolution and its supreme leader.",brand loyalty; loyalty program; show loyalty,B2
Machinery,/məˈʃinɚi/,n. [U],no changes,machine (v.),machines or machine systems collectively｜機器或機械系統的總稱,"He's considered one of the founding fathers of AI after he penned this paper, computing machinery and intelligence.",heavy machinery; government machinery; industrial machinery,B2
