"word","ipa","pos","inflections","derivatives","definition","example","collocations","context_type"
"Ape","/ˈeɪp/","n.","ape, apes","aper (n.), apery (n.)","any of various primates with short tails or no tail at all","Because the ape visual system was designed to.","great ape; ape studios; ape out","A2"
"Anytime","/ˈɛniˌtaɪm/","adv.","no changes","None","at any moment; whenever you want","You can call me anytime you need help.","anytime soon; call anytime; come by anytime","A2"
"Appetite","/ˈæpəˌtaɪt/","n.","appetite, appetites","None","the feeling of wanting to eat food","After the long walk, the children had a huge appetite for dinner.","good appetite; lose your appetite; healthy appetite","A2"
"Anyway","/ˈɛniˌweɪ/","adv.","no changes","None","used to say something is true or happens whatever else is the case","It was raining, but we went to the park anyway.","go anyway; try anyway; stay anyway","A2"
"Appearance","/əˈpɪɹəns/","n.","appearance, appearances","appear (v.)","the way that someone or something looks to other people","She always cares a lot about her appearance before a party.","personal appearance; neat appearance; change your appearance","A2"
"Admit","/əˈdmɪt/","v.","admit, admits, admitted, admitted, admitting","admission (n.), admissive (adj.), admittable (adj.), admittance (n.), admittible (adj.)","declare to be true or admit the existence or reality or truth of","He finally admitted that he had made a mistake.","admit scott admits; admit into; better than admit","A2"
"Affect","/əˈfɛkt/","v.","affect, affects, affected, affected, affecting","affection (n.), affective (adj.)","have an effect upon","It affects the revenues of a factory.","affect negatively; adhd affect; disproportionately affect","A2"
"Apply","/əˈplaɪ/","v.","apply, applies, applied, applied, applying","application (n.), applicable (adj.)","to ask for a job, a place, or money in a formal way","He decided to apply for a summer job at the local shop.","apply for a job; apply online; apply to a school","A2"
"Appreciate","/əˈpɹiʃiˌeɪt/","v.","appreciate, appreciates, appreciated, appreciated, appreciating","appreciator (n.), appreciative (adj.)","to be grateful for something or to enjoy its value","I really appreciate your help with my homework.","appreciate your help; greatly appreciate; appreciate the support","A2"
"Accept","/æˈksɛpt/","v.","accept, accepts, accepted, accepted, accepting","acceptant (adj.), acceptive (adj.), acceptable (adj.), acceptance (n.), acceptation (n.)","to agree to take or receive something that is offered to you","She was very happy to accept the job offer.","accept an offer; accept an invitation; accept help","A2"
"Arrange","/ɚˈeɪndʒ/","v.","arrange, arranges, arranged, arranged, arranging","arranger (n.), arrangement (n.)","to plan or organize something so it can happen","We need to arrange a meeting for next week with the team.","arrange a meeting; arrange a trip; arrange flowers","A2"
"Argue","/ˈɑɹɡju/","v.","argue, argues, argued, argued, arguing","arguer (n.), arguable (adj.), argument (n.), argumentation (n.), argumentative (adj.)","present reasons and arguments","My brothers often argue about which film to watch.","argue over; paper argue; technically we've argue","A2"
"Arrival","/ɚˈaɪvəl/","n.","arrival, arrivals","arrive (v.)","accomplishment of an objective","You can call an Uber to the end of the arrivals.","arrival rates; maximum constant arrival; new arrival","A2"
"Approach","/əˈpɹoʊtʃ/","n.","approach, approaches","approachable (adj.)","ideas or actions intended to deal with a problem or situation","There's this way you, you approach the world, this fearless, pragmatic approach.","quantitative approach; approach life; people approach","A2"
"Army","/ˈɑɹmi/","n.","army, armies","None","a permanent organization of the military land forces of a nation or state","Her father served in the army for ten years.","whole army; giant army; army through","A2"
"Asleep","/əˈslip/","adj.","no changes","None","in a state of sleep","If I fall asleep, I'm not getting back up.","fallen asleep; almost fell asleep; asleep meaning","A2"
"Arrow","/ˈæɹoʊ/","n.","arrow, arrows","None","a mark to indicate a direction or relation","See, he's laying down his bow and arrow.","verge arrow; arrow sql; arrow spins","A2"
"Article","/ˈɑɹtəkəl/","n.","article, articles","None","nonfictional prose forming an independent part of a publication","Otherwise, I put them all together in an article once where I compared them.","finished article; wikipedia article; single article","A2"
"Artist","/ˈɑɹtəst/","n.","artist, artists","art (n.), artistic (adj.)","a person whose creative work shows sensitivity and imagination","The artists and the engineers do it.","fake artist; artist over here; artist mike","A2"
"Attempt","/əˈtɛmpt/","n.","attempt, attempts","attempter (n.)","earnest and conscientious activity intended to do or accomplish something","There was an assassination attempt on his life.","first attempt; multiple attempt; deliberate attempt","A2"
"Badminton","/ˈbæˌdmɪntən/","n. [U]","no changes","None","a game played on a court with light long-handled rackets used to volley a shuttlecock over a net","The BWF now governs international badminton.","describes badminton; badminton a sport; summary of badminton","A2"
"Attention","/əˈtɛnʃən/","n. [U]","no changes","attend (v.)","the act of carefully watching, listening, or thinking about something","The teacher asked the students to pay attention during the lesson.","pay attention; full attention; attract attention","A2"
"Author","/ˈɔθɚ/","n.","author, authors","authorial (adj.), authorship (n.)","writes (books or stories or articles or the like) professionally (for pay)","The author wrote three books about wild animals.","author wanted; roman author; author since","A2"
"Average","/ˈævɚɪdʒ/","adj.","average, more average, most average","averageness (n.)","approximating the statistical norm or average or expected value","I have to wait six months on average.","weighted average; average below average; average length","A2"
"Attend","/əˈtɛnd/","v.","attend, attends, attended, attended, attending","attender (n.), attendant (n.), attention (n.), attentive (adj.), attendance (n.)","be present at (meetings, church services, university), etc.","He shows up, he attends a meeting.","attend college; lisa sue attend; students attend","A2"
"Available","/əˈveɪləbəl/","adj.","available, more available, most available","avail (v.), availability (n.), availableness (n.)","obtainable or accessible and ready for use or service","There'd be a lot of money available.","commercially available; available information; available everywhere","A2"
"Backpack","/ˈbæˌkpæk/","n.","backpack, backpacks","backpacker (n.)","a bag you carry on your back with two straps","He put his books into his backpack.","a heavy backpack; carry a backpack; a school backpack","A2"
"Backward","/ˈbækwɚd/","adj.","backward, more backward, most backward","backwardness (n.)","moving or facing in the direction behind you","He took a quick backward step to let the car pass.","backward step; backward glance; backward motion","A2"
"Bake","/ˈbeɪk/","v.","bake, bakes, baked, baked, baking","baker (n.)","cook and make edible by putting in a hot oven","I'm not I remember that from watching baking shows.","bake goods; bake soda; bake slightly","A2"
"Bakery","/ˈbeɪkɚi/","n.","bakery, bakeries","None","a workplace where baked goods (breads and cakes and pastries) are produced or sold","I think it's the best bakery in LA.","bakery now; local bakery; bakery next door","A2"
"Avoid","/əˈvɔɪd/","v.","avoid, avoids, avoided, avoided, avoiding","avoidable (adj.), avoidance (n.)","to stay away from someone or something, or to stop something happening","Try to avoid sugary drinks if you want to stay healthy.","avoid trouble; avoid traffic; avoid contact","A2"
"Balcony","/ˈbælkəni/","n.","balcony, balconies","None","an upper floor projecting from the rear over the main floor in an auditorium","Then you get up here, there's these balconies.","balcony railing; onto my balcony; marble balcony","A2"
"Balloon","/bəˈlun/","n.","balloon, balloons","balloonist (n.)","large tough nonrigid bag filled with gas or heated air","You've been in a hot air balloon.","water balloon; balloon launches; balloon rather","A2"
"Barber","/ˈbɑɹbɚ/","n.","barber, barbers","None","United States composer (1910-1981)","There's a barber, there's food, there's hammam, there's shisha.","barber shop; male barber; joseph barber","A2"
"Barbecue","/ˈbɑɹbɪˌkju/","n.","barbecue, barbecues","None","meat that has been barbecued or grilled in a highly seasoned sauce","We're buying some meat for the barbecue.","korean barbecue; barbecue together; barbecue feels different","A2"
"Balance","/ˈbæləns/","n.","balance, balances","balancer (n.)","a state of equilibrium","I think of balance it's a scale.","perfect balance; balance incredible balance; balance against iran","A2"
"Bar","/ˈbɑɹ/","n.","bar, bars","None","a room or establishment where alcoholic drinks are served over a counter","We met our friends at a small bar near the station.","top bar; bar here; monkey bar","A2"
"Bark","/ˈbɑɹk/","n.","bark, barks","barky (adj.), barker (n.)","the loud sound that a dog makes","The dog gave a loud bark when the stranger walked past.","loud bark; sharp bark; dog's bark","A2"
"Beard","/ˈbɪɹd/","n.","beard, beards","None","the hair growing on the lower part of a man's face","It's it's got all his beard products.","beard now; full beard; beard oil","A2"
"Base","/ˈbeɪs/","n.","base, bases","baseness (n.)","installation from which a military force initiates operations","We're at the edge in radio base stations.","american base; base stations; chinese base","A2"
"Bathe","/ˈbeɪð/","v.","bathe, bathes, bathed, bathed, bathing","bather (n.), bathing (n.)","cleanse the entire body","They bathed, but they also would brush their teeth.","feed bathe; organic matter bathe; disgusting shared bathe","A2"
"Basics","/ˈbeɪsɪks/","n.","basics, basicses","None","a statement of fundamental facts or principles","I'm very grateful that it taught me the basics of programming.","basics podcast; network traffic basics; basics quote","A2"
"Being","/ˈbiɪŋ/","n.","being, beings","None","the state or fact of existing","It's a human talking about being human.","a human creature; every living thing; a strange creature","A2"
"Basis","/ˈbeɪsəs/","n.","basis, bases","None","a relation that provides the foundation for something","The thing that brings you joy on a moment by moment basis.","regular basis; weekly basis; basis legislation","A2"
"Beg","/ˈbɛɡ/","v.","beg, begs, begged, begged, begging","beggary (n.)","call upon in supplication; entreat","That alone should beg the question, why.","beg pardon; beg good; joseph beg","A2"
"Beer","/ˈbɪɹ/","n. [U]","no changes","beery (adj.)","an alcoholic drink made from grain and usually served cold","My uncle likes to drink a cold beer after work.","cold beer; glass of beer; draft beer","A2"
"Basic","/ˈbeɪsɪk/","adj.","basic, more basic, most basic","None","pertaining to or constituting a base or basis","It's pretty easy to learn basic stuff.","basic income; basic principles; basic stuff","A2"
"Beauty","/ˈbjuti/","n. [U]","no changes","beautify (v.), beauteous (adj.), beautician (n.)","the quality of being very pleasing to look at","We admired the beauty of the mountains.","natural beauty; the beauty of; great beauty","A2"
"Battle","/ˈbætəl/","n.","battle, battles","battler (n.)","a fight between two armies or groups in a war","The soldiers fought a long battle near the river.","win the battle; a fierce battle; fight a battle","A2"
"Beat","/ˈbit/","v.","beat, beats, beat, beaten, beating","beater (n.), beating (n.), beatable (adj.)","to win against someone in a game, race, or fight","Our team managed to beat the other school in the final match.","beat the team; beat an opponent; beat the record","A2"
"Biscuit","/ˈbɪskət/","n.","biscuit, biscuits","None","small round bread leavened with baking-powder or soda","She ate a chocolate biscuit with her cup of tea.","chocolate biscuit; cheese biscuit; water biscuit","A2"
"Beginner","/bɪˈɡɪnɚ/","n.","beginner, beginners","begin (v.)","a person who has just started to learn or do something","As a beginner, she found the first lesson quite easy.","complete beginner; beginner class; beginner level","A2"
"Behave","/bɪˈheɪv/","v.","behave, behaves, behaved, behaved, behaving","None","behave in a certain manner; show a certain behavior; conduct or comport oneself","They're going to behave erratically."" They didn't discuss this.","behave himself; frequently patients behave; leaders behave","A2"
"Bill","/ˈbɪl/","n.","bill, bills","None","a statute in draft before it becomes law","We asked the waiter for the bill after dinner.","electricity bill; bill moving forward; bill murray","A2"
"Beyond","/bɪˈɑnd/","prep.","no changes","None","on or to the far side of something; further than; more than a particular level or point","The small farm lies just beyond the green hills.","beyond anything; beyond yourself; beyond simply","A2"
"Belief","/bɪˈlif/","n.","belief, beliefs","believe (v.)","a strong feeling that something is true or real","She has a strong belief that hard work brings success.","strong belief; religious belief; common belief","A2"
"Billion","/ˈbɪljən/","n.","billion, billions","None","the number that is represented as a one followed by 12 zeros; in the United Kingdom the usage followed in the United States is frequently seen","You said a billion, and you didn't say forever.","eight billion; boring billion; billion bits","A2"
"Bend","/ˈbɛnd/","v.","bend, bends, bent, bent, bending","bender (n.), bendable (adj.)","form a curve","You could get the bends from that.","bend towards justice; bend test; bend sheet bend","A2"
"Blame","/ˈbleɪm/","v.","blame, blames, blamed, blamed, blaming","blamable (adj.), blameable (adj.), blameworthy (adj.)","put or pin the blame on","He can blame NATO for not want to join him.","blame someone else; blame donald trump; scent by blame","A2"
"Birth","/ˈbɝθ/","n.","birth, births","None","the time when a baby is born","The new baby's birth made the whole family very happy.","give birth; the birth of; birth date","A2"
"Blank","/ˈblæŋk/","adj.","blank, blanker, blankest","blankness (n.)","with nothing written, printed, or drawn on it","She gave me a blank sheet of paper for my notes.","a blank page; a blank screen; a blank space","A2"
"Board","/ˈbɔɹd/","n.","board, boards","boarder (n.)","a flat piece of wood used for writing, games, or cutting","The teacher wrote the new words on the board.","on the board; cutting board; notice board","A2"
"Blackboard","/ˈblæˌkbɔɹd/","n.","blackboard, blackboards","None","a dark board on a classroom wall that you write on with chalk","The teacher wrote the new words on the blackboard.","a clean blackboard; write on the blackboard; a large blackboard","A2"
"Bit","/ˈbɪt/","n.","bit, bits","bitty (adj.)","a small piece or quantity of something","We've been a little bit lost in May.","bit complicated; every bit; tiny bit","A2"
"Blanket","/ˈblæŋkət/","n.","blanket, blankets","None","a thick warm cover that you put over you in bed","He pulled the warm blanket over his cold feet.","a warm blanket; a soft blanket; a wool blanket","A2"
"Boil","/ˈbɔɪl/","v.","boil, boils, boiled, boiled, boiling","boiler (n.)","come to the boiling point and change from a liquid to vapor","Ruby boils almost all of it away.","boil over; boil away; boil almost","A2"
"Blood","/ˈblʌd/","n. [U]","no changes","bloody (adj.)","the fluid (red in vertebrates) that is pumped through the body by the heart and contains plasma, blood cells, and platelets","This vial over here, this improves blood flow to an injured area.","blood tests; red blood; blood supply","A2"
"Bookstore","/ˈbʊkˌstɔɹ/","n.","bookstore, bookstores","None","a shop where you can buy books","I bought two new books at the bookstore today.","local bookstore; go to the bookstore; online bookstore","A2"
"Brain","/ˈbɹeɪn/","n.","brain, brains","brainy (adj.)","that part of the central nervous system that includes all the higher nervous centers; enclosed within the skull; continuous with the spinal cord","Your brain peaked at the age of two.","brain peaked; brain doesn't require; brain called","A2"
"Brand","/ˈbɹænd/","n.","brand, brands","None","a name given to a product or service","Mangjaro is the brand name for Tzepide.","citibank brand; brand never; brand identify","A2"
"Border","/ˈbɔɹdɚ/","n.","border, borders","None","the line that separates two countries or areas","They drove across the border into the next country.","a national border; cross the border; a border town","A2"
"Bone","/ˈboʊn/","n.","bone, bones","boney (adj.), bonelet (n.)","rigid connective tissue that makes up the skeleton of vertebrates","You got some meat on the bones now.","collar bone; bone inside; bone here","A2"
"Bun","/ˈbʌn/","n.","bun, buns","None","a small round piece of bread, often sweet","She ate a warm bun for breakfast this morning.","sweet bun; a warm bun; bun and butter","A2"
"Branch","/ˈbɹæntʃ/","n.","branch, branches","branchy (adj.)","a division of some larger or more complex organization","That is the branch that we face now.","judicial branch; olive branch; legislative branch","A2"
"Brow","/ˈbɹaʊ/","n.","brow, brows","None","the part of the face above the eyes","Conor's Connor's brow really sorrowed the moment you say that.","brow beaten; brow but up; big strong brow","A2"
"Bother","/ˈbɑðɚ/","v.","bother, bothers, bothered, bothered, bothering","botheration (n.)","to annoy someone or make them feel worried","The loud music started to bother the neighbors.","bother someone; really bother; bother to ask","A2"
"Brief","/ˈbɹif/","adj.","brief, briefer, briefest","briefing (n.), briefness (n.)","of short duration or distance","She gave a brief reply and walked away quickly.","brief review; brief two-minute quiz; brief survey","A2"
"Broad","/ˈbɹɔd/","adj.","broad, broader, broadest","broadness (n.)","having great (or a certain) extent from one side to the other","You're shaping the landscape, the broader global landscape of innovation.","broad context; broad category; broad strokes","A2"
"Brilliant","/ˈbɹɪljənt/","adj.","brilliant, more brilliant, most brilliant","brilliance (n.), brilliancy (n.)","of surpassing excellence","I might as well start programming our game."" Which- - Brilliant.","brilliant lights; brilliant along; butterflies brilliant","A2"
"Burger","/ˈbɝɡɚ/","n.","burger, burgers","None","United States jurist appointed chief justice of the United States Supreme Court by Richard Nixon (1907-1995)","I know I got those down the burgers.","laughter burger; burger now; cook burger","A2"
"Businessman","/ˈbɪznəˌsmæn/","n.","businessman, businessmans","None","a person engaged in commercial or industrial business (especially an owner or executive)","I was going to become a businessman.","lebanese businessman; saudi businessman; businessman you're involved","A2"
"Brush","/ˈbɹʌʃ/","n.","brush, brushes","brushy (adj.)","a dense growth of bushes","I think teeth of brush is better.","different brush; broad brush; arm side brush","A2"
"Building","/ˈbɪldɪŋ/","n.","building, buildings","build (v.)","a structure that has a roof and walls and stands more or less permanently in one place","You got this rich, these rich buildings, rich gold everywhere.","building relationships; building operation; building blocks","A2"
"Burst","/ˈbɝst/","v.","burst, bursts, burst, burst, bursting","burster (n.)","to break open or apart suddenly","The balloon burst with a loud bang at the party.","burst open; a pipe bursts; burst into tears","A2"
"Camel","/ˈkæməl/","n.","camel, camels","None","cud-chewing mammal used as a draft or saddle animal in desert regions","In other words, one the pace of a camel.","camel meat; eating camel; camel i've never","A2"
"Calendar","/ˈkæləndɚ/","n.","calendar, calendars","calendric (adj.)","a chart that shows the days, weeks, and months of a year","I marked my birthday on the calendar with a red pen.","a wall calendar; check the calendar; mark the calendar","A2"
"Cabbage","/ˈkæbədʒ/","n.","cabbage, cabbages","None","any of various types of cabbage","Cabbage is pretty boring on its own.","preparation cabbage; wild cabbage; cabbage frequently","A2"
"Burn","/ˈbɝn/","v.","burn, burns, burned, burned, burning","burner (n.), burnable (adj.)","destroy by fire","I was burning too bright for too long.","burn up; burn crusade; burn alive","A2"
"Cage","/ˈkeɪdʒ/","n.","cage, cages","None","an enclosure made or wire or metal bars in which birds or animals can be kept","The bird sang happily inside its small cage.","cage place; cage came along; cage leaving las","A2"
"Burden","/ˈbɝdən/","n.","burden, burdens","None","a heavy load or a hard duty that is difficult to carry","Paying for the house was a heavy burden for them.","a heavy burden; carry a burden; share the burden","A2"
"Cafe","/kəˈfeɪ/","n.","cafe, cafes","None","a small restaurant where drinks and snacks are sold","He thinks that we're going to a cafe now.","cafe now; maid cafe; using cafe","A2"
"Candle","/ˈkændəl/","n.","candle, candles","None","a stick of wax with a string that you burn to give light","She lit a small candle when the lights went out.","light a candle; a burning candle; a birthday candle","A2"
"Cartoon","/kɑˈɹtun/","n.","cartoon, cartoons","cartoonist (n.)","a humorous or satirical drawing published in a newspaper or magazine","There's some good cartoons in this one.","cartoon characters; cartoon mommy; enjoy your cartoon","A2"
"Calm","/ˈkɑm/","adj.","calm, calmer, calmest","calmness (n.)","not agitated; without losing self-possession","He was calm, the snake was calm.","stay calm; calm way; pretty calm","A2"
"Capital","/ˈkæpətəl/","n.","capital, capitals","capitalise (v.), capitalist (n.), capitalize (v.)","assets available for use in the production of further assets","Berlin was not yet the capital of Germany.","goon capital; capital chips into; allocate capital","A2"
"Cause","/ˈkɑz/","n.","cause, causes","causal (adj.), causation (n.), causative (adj.)","events that provide the generative force that is the origin of something","The only thing that would cause it to go back.","cause anxiety; cause gender segregation; cause substantial drops","A2"
"Cancel","/ˈkænsəl/","v.","cancel, cancels, canceled, canceled, canceling","cancellation (n.)","postpone indefinitely or annul something that was scheduled","This is the forcing Yeah, they get the cancel taste.","attempt cancel; included cancel; cancel christmas","A2"
"Centimeter","/ˈsɛntəˌmitɚ/","n.","centimeter, centimeters","None","a metric unit of length equal to one hundredth of a meter","You could see , less than a centimeter coming out of a hillside.","centimeter scale imaging; want centimeter; centimeter accurate positioning","A2"
"Cancer","/ˈkænsɚ/","n.","cancer, cancers","cancerous (adj.)","any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream","They discovered the genes that cause breast cancer.","pancreatic cancer; cancer patients; thyroid cancer","A2"
"Castle","/ˈkæsəl/","n.","castle, castles","castling (n.)","a large old building with thick walls, built to be strong","We visited an old stone castle on the hill.","an old castle; a stone castle; build a castle","A2"
"Cash","/ˈkæʃ/","n. [U]","no changes","cashable (adj.)","money in the form of bills or coins","I paid for the meal in cash because the machine was broken.","cash cow businesses; cash faster; cash cows","A2"
"Cereal","/ˈsɪɹiəl/","n.","cereal, cereals","None","grass whose starchy grains are used as food: wheat; rice; rye; oats; maize; buckwheat; millet","We are ranting about the cereals here.","eating cereal; cereal grains; cereal cultivation","A2"
"Ceiling","/ˈsilɪŋ/","n.","ceiling, ceilings","None","the top inside surface of a room, above your head","A bright lamp hangs from the ceiling in my room.","high ceiling; on the ceiling; white ceiling","A2"
"Chapter","/ˈtʃæptɚ/","n.","chapter, chapters","None","a subdivision of a written work; usually numbered and titled","You can research that, and that's- that's- that's also a chapter.","lonely chapter; each chapter; vietnam war chapter","A2"
"Cell","/ˈsɛl/","n.","cell, cells","cellular (adj.)","the smallest living part that makes up plants and animals","Our bodies are made of millions of tiny cells.","a living cell; a blood cell; a plant cell","A2"
"Century","/ˈsɛntʃɚi/","n.","century, centuries","None","a period of 100 years","Planet earth will tell us what it thinks of that this century.","coming century; century later; century during","A2"
"Central","/ˈsɛntɹəl/","adj.","central, more central, most central","center (n.), centrality (n.)","serving as an essential component","I've been fixating on when I said the dream was dead about the one central model.","central role; central mongolia; central park","A2"
"Chalk","/ˈtʃɑk/","n. [U]","no changes","chalky (adj.)","a soft whitish calcite","It's not quite, again, it's not quite following the chalk.","chalk full; chalk home soak; chalk outside","A2"
"Chart","/ˈtʃɑɹt/","n.","chart, charts","chartist (n.)","a visual display of information","I believe that statistically it's off the charts.","org chart; chart represents; next chart","A2"
"Chain","/ˈtʃeɪn/","n.","chain, chains","None","a series of things depending on each other as if linked together","I don't care what the chain of command is.","chain there; hidden chain; short chain","A2"
"Challenge","/ˈtʃæləndʒ/","n.","challenge, challenges","challenger (n.), challengeable (adj.)","something difficult that needs a lot of effort to do","Learning a new language was a big challenge for him.","a big challenge; face a challenge; a real challenge","A2"
"Channel","/ˈtʃænəl/","n.","channel, channels","channelize (v.), channelisation (n.), channelization (n.)","a path over which electrical signals can pass","The radio sends its signal through a clear channel.","channel randomly; channel state information; new channel","A2"
"Cheer","/ˈtʃɪɹ/","v.","cheer, cheers, cheered, cheered, cheering","cheerful (adj.)","to shout loudly to show you are happy or to support someone","The fans began to cheer when their team scored a goal.","cheer loudly; cheer the team; cheer for someone","A2"
"Charge","/ˈtʃɑɹdʒ/","n.","charge, charges","charger (n.)","an impetuous rush toward someone or something","There is no charge for children under six years old.","charge face mask; positive charge; impeachment charge","A2"
"Cheat","/ˈtʃit/","v.","cheat, cheats, cheated, cheated, cheating","cheater (n.), cheating (n.)","to act in a dishonest way to win or get something","He tried to cheat on the test by copying answers.","cheat on a test; cheat in a game; cheat someone","A2"
"Character","/ˈkɛɹɪktɚ/","n.","character, characters","characterise (v.), characterize (v.), characteristic (adj.)","a person in a story, film, or play","My favourite character in the book is the brave young girl.","main character; favourite character; cartoon character","A2"
"Chess","/ˈtʃɛs/","n. [U]","no changes","None","weedy annual native to Europe but widely distributed as a weed especially in wheat","He's a US national master chess player.","chess connect four; larger chess; chess rating","A2"
"Chase","/ˈtʃeɪs/","v.","chase, chases, chased, chased, chasing","chaser (n.)","go after with the intent to catch","The dog likes to chase the ball across the garden.","constantly chase; chase money; trash chase","A2"
"Childish","/ˈtʃaɪldɪʃ/","adj.","childish, more childish, most childish","childishness (n.)","indicating a lack of maturity","It feels childish almost you should be more mature than this.","childish drama; silly frivolous childish; childish way","A2"
