"word","ipa","pos","inflections","derivatives","definition","example","collocations","context_type"
"Immigrant","/ˈɪməɡɹənt/","n.","immigrant, immigrants","immigrate (v.)","a person who comes to a country where they were not born in order to settle there","The British were getting ready to leave this region and were struggling to contain the growing conflict between native Arabs and all these Jewish immigrants.","recent immigrant; block immigrant; serbian immigrant","B2"
"Imaginary","/ɪˈmædʒəˌnɛɹi/","adj.","imaginary, more imaginary, most imaginary","None","not based on fact; unreal","They share secrets, play games, and rule over imaginary kingdoms.","imaginary friends; imaginary audience; imaginary magnetic flux","B2"
"Imitation","/ˌɪməˈteɪʃən/","n.","imitation, imitations","imitate (v.)","the doctrine that representations of nature or human behavior should be accurate imitations","The fly fishing I dryfly fishing where you try to trick a trout into taking a floating imitation insect off of the top of the water.","motion imitation; use imitation; supervised imitation","B2"
"Immigration","/ˌɪməˈɡɹeɪʃən/","n.","immigration, immigrations","immigrate (v.)","migration into a place (especially migration to a country of which you are not a native in order to settle there)","Americans do not what Donald Trump has done on immigration since he's come back for another term.","illegal immigration; immigration seems; hardcore immigration","B2"
"Impact","/ɪˈmpækt/","n.","impact, impacts","impaction (n.)","the striking of one body against another","Agentic AI governance models implement human-in-the-loop protocols to ensure clear accountability for autonomous decisions that impact financial outcomes.","huge impact; profound impact; incredible impact","B2"
"Impression","/ɪmˈpɹɛʃən/","n.","impression, impressions","impress (v.), impressionistic (adj.)","a vague idea in which some confidence is placed","In its present form, it is a collection of irrelevant stories based on impressions and on the unscientific use of data.","strong impression; overall impression; misleading impression","B2"
"Incident","/ˈɪnsədənt/","n.","incident, incidents","incidence (n.)","a single distinct event","Since the incident, the company says it has improved its show operation software and its workflow protocols, including adding individual geoence bubbles to each drone.","individual incident; incident problem; certain past incident","B2"
"Incredible","/ɪnˈkɹɛdəbəl/","adj.","incredible, more incredible, most incredible","incredibility (n.), incredibleness (n.)","beyond belief or understanding","That this incredible courage to do this, and some horror at what they did on the other end when they arrived.","incredible amount; absolutely incredible; incredible impact","B2"
"Indication","/ˌɪndəˈkeɪʃən/","n.","indication, indications","indicate (v.)","something that serves to indicate or suggest","Even though you execute the same repetitions at the same exact intensity, initial indications are the mind body connection are going to result in more growth than not.","intensity initial indication; increasing indication; certain indication","B2"
"Immigrate","/ˈɪməˌɡɹeɪt/","v.","immigrate, immigrates, immigrated, immigrated, immigrating","immigrant (n.), immigration (n.)","migrate to a new environment","Her mother immigrated to the US from southern India, landing in Berkeley, California for the same reason as her father: education.","west immigrate; mother immigrate; process while immigrate","B2"
"Hush","/ˈhʌʃ/","v.","hush, hushes, hushed, hushed, hushing","None","become quiet or still; fall silent","Brigham Young also did this, but in a hush way for a bit.","hush up; hush way; called ace hush","B2"
"Including","/ɪnˈkludɪŋ/","prep.","no changes","None","containing as part of a whole; which also comprises or involves the mentioned items","Six modes of self-propelled droplets motion were identified and classified using a time-temperature phase diagram and probed using a variety of techniques including NMR.","including myself; including ours; years including","B2"
"Imitate","/ˈɪməˌteɪt/","v.","imitate, imitates, imitated, imitated, imitating","imitator (n.), imitation (n.), imitative (adj.)","reproduce someone's behavior or looks","And only a few species have learned vocal communication, the ability to imitate sounds.","merely imitate; imitate sounds; imitate real-world computational","B2"
"Illustrate","/ˈɪləsˌtɹeɪt/","v.","illustrate, illustrates, illustrated, illustrated, illustrating","illustrator (n.), illustration (n.), illustrative (adj.)","clarify by giving an example of","This work illustrates how target free search can significantly increase the rate of unpredictable observations leading to new discoveries with potential applications in formulation chemistry.","article illustrate; paper illustrate; illustrate using","B2"
"Imply","/ɪmˈplaɪ/","v.","imply, implies, implied, implied, implying","implication (n.), implicative (adj.)","express or state indirectly","Point cloud analysis is very challenging, as the shape implied in irregular points is difficult to capture.","name imply; imply threat; heavily imply","B2"
"Infant","/ˈɪnfənt/","n.","infant, infants","infancy (n.)","a very young child (birth to 1 year) who has not yet begun to walk or talk","You're you're doing elective surgery on an infant who cannot possibly have informed consent.","psychologists reveal infant; infant develops basic; infant time","B2"
"Identify","/aɪˈdɛntəˌfaɪ/","v.","identify, identifies, identified, identified, identifying","identity (n.), identifiable (adj.), identification (n.)","recognize as being; establish the identity of someone or something","AI-augmented living meta-analyses now integrate automated extraction with bibliometric mapping, enabling researchers to identify gaps in real-time.","identify challenges; correctly identify; identify whether","B2"
"Informative","/ɪˈnfɔɹmətɪv/","adj.","informative, more informative, most informative","inform (v.)","tending to increase knowledge or dissipate ignorance","I imagine their periods features about their menstrual cycle are still very informative about their general health.","informative indexes yielding; informative state-action pair; informative trials","B2"
"Influential","/ˌɪnfluˈɛntʃəl/","adj.","influential, more influential, most influential","influence (n.)","having or exercising influence or power","The following is a conversation with Jensen Huang, CEO of NVIDIA, one of the most important and influential companies in the history of human civilization.","influential theories; hugely influential; persuasive influential","B2"
"Innocence","/ˈɪnəsəns/","n. [U]","no changes","innocent (adj.)","the quality of innocent naivete","With the world’s attention focused on Ireland, the country feigned innocence.","own innocence; certain innocence; innocence vitality","B2"
"Impose","/ɪˈmpoʊz/","v.","impose, imposes, imposed, imposed, imposing","imposition (n.)","compel to behave in a certain way","Courts now routinely impose steep sanctions on firms that fail to provide human-in-the-loop certification for AI-generated research, ending unvetted litigation.","limited interference impose; beyond limitations impose; impose constraints","B2"
"Infection","/ɪˈnfɛkʃən/","n.","infection, infections","infect (v.), infectious (adj.)","the pathological state resulting from the invasion of the body by pathogenic microorganisms","Where we see the greatest risk in all of these circumstances is from heavy bleeding or from an infection associated with it.","bacterial infection; combat infection; fight off infection","B2"
"Inflation","/ɪnˈfleɪʃən/","n. [U]","no changes","inflate (v.), inflationary (adj.)","a general and progressive increase in prices","I'm going to go with silicon, VRAM, inflation, the cost of putting your products on a plane or a boat, getting them somewhere.","inflation crisis; inflation process; let inflation","B2"
"Injure","/ˈɪndʒɚ/","v.","injure, injures, injured, injured, injuring","injury (n.)","cause injuries or bodily harm to","One study even found that kids were more likely to get seriously injured in traditional playgrounds— perhaps because adventure playgrounds encourage them to be more aware of their surroundings.","get injure; vaccine injure; gets injure","B2"
"Ingredient","/ɪnˈɡɹidiənt/","n.","ingredient, ingredients","None","a component of a mixture or compound","But when you eat that way for a short period of time, that cleaner and more or less individual ingredients, Mhm.","essential ingredient; secret ingredient; necessary ingredient","B2"
"Input","/ˈɪˌnpʊt/","n.","input, inputs","None","signal going into an electronic system","Unsupervised and local Hebbian-style online learning then allows the system to build up correlations between the internal dynamical transient states and the sensory input stream.","sensory input; input latency; input stream","B2"
"Initial","/ɪˈnɪʃəl/","adj.","no changes","initially (adv.), initiate (v.)","occurring at the beginning","Our initial plan had to be changed once we realized how much the project would actually cost.","initial response; initial instinct; initial success","B2"
"Inspection","/ɪnˈspɛkʃən/","n.","inspection, inspections","inspect (v.)","a formal or official examination","We successfully learn the hybrid system from an inspection scenario where an unmanned ground vehicle has to inspect, in a specific order, different areas of the environment.","inspection port inspection; restoration energy inspection; targeted inspection","B2"
"Instinct","/ˈɪnstɪŋkt/","n. [U]","no changes","None","inborn pattern of behavior often responsive to specific stimuli","It's it's a it's a great instinct.","natural instinct; charitable instinct; natural body instinct","B2"
"Insert","/ɪˈnsɝt/","v.","insert, inserts, inserted, inserted, inserting","insertion (n.)","put or introduce into something","There's patches, there's pills, there's vaginal inserts, there's vaginal cream, often helps some of the symptoms they're having.","insert song; objects insert; expected format insert","B2"
"Inspire","/ɪnˈspaɪɹ/","v.","inspire, inspires, inspired, inspired, inspiring","inspirer (n.), inspiration (n.), inspiratory (adj.)","heighten or intensify","Kurt Lewin, inspired by theoretical physics, tried to establish topological and vector psychology analyzing patterns of interaction between the individual and her/his environment.","truly inspire; super inspire; inspire millions","B2"
"Inspiration","/ˌɪnspɚˈeɪʃən/","n.","inspiration, inspirations","inspire (v.), inspirational (adj.)","arousal of the mind to special unusual activity or creativity","It depends on how it comes to you and where your inspiration arrives from.","draw inspiration; true inspiration; lose inspiration","B2"
"Install","/ɪnˈstɔl/","v.","install, installs, installed, installed, installing","installing (n.), installment (n.), installation (n.)","set up for use","It's pulled out and installed in the stadium.","install whatever; install anything; automatically install","B2"
"Instructor","/ɪnsˈtɹʌktɚ/","n.","instructor, instructors","instruct (v.), instructorship (n.)","a person whose occupation is teaching","I had one guy who he would go to his music lesson and practice with guitar with his instructor each week.","martial arts instructor; first chief instructor; associate part-time instructor","B2"
"Instruct","/ɪnsˈtɹʌkt/","v.","instruct, instructs, instructed, instructed, instructing","instructor (n.), instruction (n.), instructive (adj.)","to teach someone a skill or how to do something","The coach will instruct the new players on the basic rules of the game.","instruct students; instruct someone to; instruct a class","B2"
"Insult","/ɪˈnsʌlt/","v.","insult, insults, insulted, insulted, insulting","None","treat, mention, or speak to rudely","Now they're stealing your women to insult you as well.","containing descriptions insult; tiger insult; tremendously insult","B2"
"Intensive","/ɪˈntɛnsɪv/","adj.","intensive, more intensive, most intensive","intensiveness (n.)","characterized by a high degree or intensity; often used as a combining form","I it's it's hard to really draw up too general a plan because it does seem to differ quite a bit from game to game in terms of what that path tracing looks and in terms of how intensive it is.","intensive bandwidth intensive; intensive organisations; intensive simulation","B2"
"Intelligence","/ɪˈntɛlədʒəns/","n. [U]","no changes","intelligent (adj.)","the ability to comprehend; to understand and profit from experience","Organizations BIMCO are embedding artificial intelligence into digital platforms to streamline the drafting of charterparties and identify potential legal inconsistencies.","intelligence meaning; intelligence estimate; entire intelligence","B2"
"Insurance","/ɪˈnʃʊɹəns/","n. [U]","no changes","insure (v.)","promise of reimbursement in the case of loss; paid to people or companies so concerned about hazards that they have made prepayments to an insurance company","I know I can say your insurance doesn't cover it.","insurance costs; insurance doesn't cover; good insurance","B2"
"Intellectual","/ˌɪntəˈlɛktʃuəl/","adj.","intellectual, more intellectual, most intellectual","intellect (n.)","of or associated with or requiring the use of the mind","The Metabrain debate explores whether a biological self still owns intellectual property if a digital auxiliary brain performs ninety percent of the cognitive labor.","intellectual humility; intellectual endeavor; intellectual historian","B2"
"Intend","/ɪˈntɛnd/","v.","intend, intends, intended, intended, intending","intent (n.), intention (n.)","have in mind as a purpose","In this work, we intend to research urban population mobility patterns, gauge their transient nature, and extend our knowledge of their visited locations.","intend purpose; samsung intend; intend goals","B2"
"Intensity","/ɪˈntɛnsəti/","n.","intensity, intensities","intense (adj.), intensify (v.)","the amount of energy transmitted (as by acoustic or electromagnetic radiation)","But in here, I want to show you how the intensity ramps up even more when there's a goal.","say intensity; intensity color grading; light intensity","B2"
"Intention","/ɪˈntɛntʃən/","n.","intention, intentions","intend (v.), intentional (adj.)","an anticipated outcome that is intended or that guides your planned actions","Projecting the states directly onto a robot's operating environment has the advantages of being direct, accurate, and more salient, eliminating mental inference about the robot's intention.","best intention; intention leading straight; intention here","B2"
"Intense","/ɪˈntɛns/","adj.","intense, more intense, most intense","intensity (n.)","possessing or displaying a distinctive feature to a heightened degree","The design concept of soft fascination uses specific spatial geometries to help the human brain recover from intense digital fatigue.","incredibly intense; emotionally intense; intense workout","B2"
"Intuition","/ˌɪntuˈɪʃən/","n.","intuition, intuitions","intuitive (adj.), intuitively (adv.)","instinctive knowing (without the use of rational processes)","The rise of 'Meta-Cognitive Controllers' allows AI agents to decide when to use fast intuition versus slow, deliberate logic, enabling systems to recognize their own limitations.","intuition around; incredible intuition; intuition versus slow","B2"
"Interfere","/ˌɪntɚˈfɪɹ/","v.","interfere, interferes, interfered, interfered, interfering","interference (n.)","come between so as to be hindrance or obstacle","Emotions matter when they're going to either help or interfere with our performance.","until atoms interfere; effectively avoid interfere; interfere signal","B2"
"Interact","/ˌɪntɚˈækt/","v.","interact, interacts, interacted, interacted, interacting","interaction (n.), interactive (adj.)","act together or towards others or with others","The cavity mode, after getting split from beam splitter, interacts with two independent Bose-Einstein Condensates transversely trapped in the arms of the cavity along $x$-axis and $y$-axis.","humans interact; really interact; interact spins","B2"
"Interaction","/ˌɪntɚˈækʃən/","n. [U]","no changes","interact (v.), interactional (adj.)","a mutual or reciprocal action; interacting","Kurt Lewin, inspired by theoretical physics, tried to establish topological and vector psychology analyzing patterns of interaction between the individual and her/his environment.","physical interaction; interaction patterns; interaction between humans","B2"
"Interruption","/ˌɪntɚˈʌpʃən/","n.","interruption, interruptions","interrupt (v.)","an act of delaying or interrupting the continuity","There are a lot of interruptions, some people do not.","interruption employing; power network interruption; ad interruption","B2"
"Intimate","/ˈɪntəmət/","adj.","intimate, more intimate, most intimate","intimation (n.)","marked by close acquaintance, association, or familiarity","Legend of the Condor Heroes” celebrates Chinese identity by exploring China’s culture and history with intimate humanity.","intimate conversations; deep intimate; intimate partner violence","B2"
"Invention","/ɪˈnvɛnʃən/","n.","invention, inventions","invent (v.)","the creation of something in the mind","France would hold on to their little colonial invention for a long time.","little colonial invention; innovation invention; invention almost","B2"
"Intermediate","/ˌɪntɚˈmidiɪt/","adj.","intermediate, more intermediate, most intermediate","intermediator (n.), intermediation (n.)","lying between two extremes in time or space or state","The central role of emotions is to serve as an intermediate layer in the space of policies available to agents and animals, leading to a large dimensional reduction of complexity.","intermediate time scales; intermediate representations; intermediate boundary regimes","B2"
"Interpret","/ɪˈntɝpɹət/","v.","interpret, interprets, interpreted, interpreted, interpreting","interpreter (n.), interpreting (n.), interpretive (adj.), interpretation (n.), interpretative (adj.)","make sense of; assign a meaning to","I've done that because I found out that YAML is nice for humans to read but it's not really efficient for Python programming to be interpreted.","interpret the data; interpret the results; interpret the meaning","B2"
"Invasion","/ɪˈnveɪʒən/","n.","invasion, invasions","invade (v.)","the act of invading; the act of an army that invades for conquest or plunder","And it is this world of religious authority and deeply-rooted traditions that is now being challenged by the wealth of oil and the Western invasion it has brought.","american invasion; alien invasion; chinese invasion","B2"
"Invade","/ɪˈnveɪd/","v.","invade, invades, invaded, invaded, invading","invader (n.), invasion (n.), invasive (adj.)","march aggressively into another's territory by military force for the purposes of conquest and occupation","He heads to Afghanistan, where the Soviet Union is invading Afghanistan, trying to take it over.","allowed invade; doth invade; invade state","B2"
"Invest","/ɪˈnvɛst/","v.","invest, invests, invested, invested, investing","investor (n.), investing (n.), investment (n.), investiture (n.)","make an investment","Meanwhile, with few places to invest their savings, families almost universally park their wealth in property, to the benefit of large developers and the local governments that sell the land.","invest money; invest heavily; invest in stocks","B2"
"Jealousy","/ˈdʒɛləsi/","n. [U]","no changes","None","a feeling of jealous envy (especially of a rival)","Envy is not the same as jealousy.","jealousy study; jealousy researcher; jealousy we know","B2"
"Involve","/ɪˈnvɑlv/","v.","involve, involves, involved, involved, involving","involution (n.), involvement (n.)","connect closely and often incriminatingly","Aura farming involves deliberately curating ones vibe and aesthetic on social media to appear cooler or more based to followers.","involve engagement; deeply involve; now involve","B2"
"Isolation","/ˌaɪsəˈleɪʃən/","n. [U]","no changes","isolate (v.)","a state of separation between persons or groups","I've talked about this a couple times on different podcast episodes because of its relationship to social isolation.","stronger isolation; isolation means; strong isolation","B2"
"Kneel","/ˈnil/","v.","kneel, kneels, knelt, knelt, kneeling","kneeler (n.), kneeling (n.)","rest one's weight on one's knees","It was called the ""Market Moon"" and the ""Kneeling Terrace"", as a reminder of when to hold the annual harvest festival, Ayri Huay.","kneel before; rushes kneel; kneel style known","B2"
"Keen","/ˈkin/","adj.","keen, keener, keenest","keenness (n.)","having or demonstrating ability to recognize or draw fine distinctions","They design their socks with a keen eye for detail, offering everything from dress socks to sports socks.","keen eye; t too keen; always keen","B2"
"Kettle","/ˈkɛtəl/","n.","kettle, kettles","None","a metal pot for stewing or boiling; usually has a lid","These aren't the exercise physiologists I'm referring to, but you got four PhDs in kettle bells and nutrition and that you've given yourself through YouTube.","different kettle; kettle potato chips; really those kettle","B2"
"Isolate","/ˈaɪsəˌleɪt/","v.","isolate, isolates, isolated, isolated, isolating","isolable (adj.), isolation (n.)","place or set apart","Frontier models now treat text, audio, and video as peers within a single context window, enabling systems to sense the world continuously across every channel rather than as isolated attachments.","feeling isolate; isolate incidents; isolate islands","B2"
"Investigation","/ɪˌnvɛstəˈɡeɪʃən/","n.","investigation, investigations","investigate (v.)","an inquiry into unfamiliar or questionable activities","Further investigation indicated that this negative correlation was owing to different spatial characteristics of functions and complementary functioning among highly accessible station areas.","investigation itself; french investigation; investigation reveals","B2"
"Issue","/ˈɪʃu/","n.","issue, issues","issuer (n.), issuing (n.)","an important question that is in dispute and must be settled","But ironically, one of the issues they still deal with is dirt.","issue here; main issue; legal issue","B2"
"Lawful","/ˈlɔfəl/","adj.","lawful, more lawful, most lawful","lawfulness (n.)","conformable to or allowed by law","It started when the US imposed a blockade of Iranian ports to cut off hundreds of millions of dollars a day in trade, which legal experts say is a lawful act of war.","lawful act; lawful immigration enforcement; lawful exercise","B2"
"Knob","/ˈnɑb/","n.","knob, knobs","knobby (adj.)","a circular rounded projection or protuberance","The United States can only give China, quote, “permission” to invade by adjusting the latter two knobs.","drive mode knob; cute little knob; mental knob","B2"
"Landmark","/ˈlænˌdmɑɹk/","n.","landmark, landmarks","None","the position of a prominent or well-known object in a particular landscape","JWST achieved landmark breakthroughs in mapping the cosmic web of dark matter and the environments surrounding supermassive black holes.","significant landmark; familiar landmark; landmark referring","B2"
"Lab","/ˈlæb/","n.","lab, labs","None","a workplace for the conduct of scientific research","Building on this, we developed Skill Lab, a novel game-based tool that simultaneously assesses a broad suite of cognitive abilities while providing an engaging narrative.","big lab; closed lab; wet lab","B2"
"Labor","/ˈleɪbɚ/","n. [U]","no changes","laborer (n.), laborious (adj.)","a social class comprising those who do manual labor or work for wages","The Metabrain debate explores whether a biological self still owns intellectual property if a digital auxiliary brain performs ninety percent of the cognitive labor.","blue collar labor; labor theory; say labor","B2"
"Lag","/ˈlæɡ/","v.","lag, lags, lagged, lagged, lagging","lagger (n.), laggard (n.), lagging (n.)","hang (back) or fall (behind) in movement, progress, development, etc.","I really when jet lag wakes me up early.","lag measure; own lag; lag different","B2"
"Launch","/ˈlɔntʃ/","v.","launch, launches, launched, launched, launching","launcher (n.)","set up or found","It was an actual picture and it said when the Challenger space shuttle blew up, we all listened to it with our teachers because we were listening to that space shuttle launch.","launch into; launch out; warriors launch","B2"
"Landscape","/ˈlændˌskeɪp/","n.","landscape, landscapes","landscaping (n.), landscapist (n.)","an expanse of scenery that can be seen in a single view","Global value chains have entered an era of 'structural volatility,' where disruption is no longer a cyclical shock but a permanent feature of the landscape.","vast landscape; landscape around; internal landscape","B2"
"Lecturer","/ˈlɛktʃɚɚ/","n.","lecturer, lecturers","lecture (v.)","a public lecturer at certain universities","The work, led by Cal Poly Physics Department Lecturer Ian Powell, focused on how varying a magnetic field over time can cause matter to exhibit unusual and previously unseen properties.","lecturer teaching assistants; guest lecturer; lecturer ian powell","B2"
"Lean","/ˈlin/","v.","lean, leans, leaned, leant, leaning","leaner (n.), leanness (n.)","to incline or bend from a vertical position","Specular likewise leans on screen space reflections which work fine for the most part but are unspectacular.","lean programming language; anybody lean; lean developers","B2"
"Lecture","/ˈlɛktʃɚ/","n.","lecture, lectures","lecturer (n.), lectureship (n.)","a speech that is open to the public","But I was going for, to the extent that I had put thought into it, I was going for a longer form lecture Great Courses series on the Byzantines.","nietzsche lecture; gave lecture; nobel prize lecture","B2"
"Liar","/ˈlaɪɚ/","n.","liar, liars","None","a person who has lied or who lies repeatedly","Threat Interactive also admitted on Twitter that quote, ""We will DMCA strike liars and those who are wait and those who are spread misinformation that dumbs down the public on purpose.","best liar; damn liar; damned liar","B2"
"Largely","/ˈlɑɹdʒli/","adv.","largely, more largely, most largely","None","in large part; mainly or chiefly","In the United States, public schools are largely funded by local property taxes — meaning wealthier areas have better teachers, facilities, and opportunities.","largely thanks; largely known; largely ignored","B2"
"Legend","/ˈlɛdʒənd/","n.","legend, legends","legendary (adj.)","a story about mythical or supernatural beings or events","And legend has it that the pen already existed, but in the drawers of our master craftsmen, and then clients came and asked for a special pen for the Sunday use, the pen of the pens.","urban legend; asphalt legend; great legend","B2"
"Leisurely","/ˈlizɚli/","adj.","leisurely, more leisurely, most leisurely","leisure (n.), leisureliness (n.)","not hurried or forced","Most of the time, Mhler cruises around leisurely.","nature leisurely; leisurely thought prayer; cruises around leisurely","B2"
"Lengthen","/ˈlɛŋθən/","v.","lengthen, lengthens, lengthened, lengthened, lengthening","None","make longer","Those are the people whose phones will most likely die and won't survive the lengthened upgrade cycle.","lengthen their life; lengthen upgrade cycle; lengthen its timeline","B2"
"Learned","/ˈlɝnd/","adj.","learned, more learned, most learned","learnedness (n.)","having or showing profound knowledge","And I learned a lot of things I didn't expect as someone who's worked mostly in studio environments.","learned quite; always learned; learned over","B2"
"Lipstick","/ˈlɪpˌstɪk/","n.","lipstick, lipsticks","None","makeup that is used to color the lips","Water cooler and then storage for their water bottles, phones, lipstick, hair and makeup, anything they need when they're not on stage.","lipstick fool; pig with lipstick; lipstick hair","B2"
"Librarian","/laɪˈbɹɛɹiən/","n.","librarian, librarians","librarianship (n.)","a professional person trained in library science and engaged in library services","As the machine learning librarian at Hugging Face, I continue exploring opportunities for automatic metadata enrichment for machine learning artefacts hosted on the Hub.","librarian tv series; chief librarian; librarian tells","B2"
"Lifeguard","/ˈlaɪˌfɡɑɹd/","n.","lifeguard, lifeguards","None","an attendant employed at a beach or pool to protect swimmers from accidents","But I learned it when I did a lifeguard training.","lifeguard training; presidential lifeguard; county lifeguard","B2"
"Linen","/ˈlɪnən/","n.","linen, linens","None","a fabric woven with fibers from the flax plant","Lightweight cashmere sweaters, short sleeve Mongolian cashmere polos, linen bottoms and shorts.","linen yoga pants; go buy linen; linen bottoms","B2"
"Liquor","/ˈlɪkɚ/","n.","liquor, liquors","None","an alcoholic beverage that is distilled rather than fermented","You'd have to go down the street and go to a liquor store, that thing.","liquor stores; liquor beverages; malt liquor","B2"
"Lobster","/ˈlɑbstɚ/","n.","lobster, lobsters","None","flesh of a lobster","Maybe you're into a bit of a lobster.","space lobster; lobster stuff online; lobster stuff walking","B2"
"Literary","/ˈlɪtɚˌɛɹi/","adj.","literary, more literary, most literary","literature (n.)","of or relating to or characteristic of literature","I was trying to get short stories published in literary magazines, and you had to send envelope with return self-address stamp.","common literary; literary guide; oxford illustrated literary","B2"
"License","/ˈlaɪsəns/","n.","license, licenses","licensee (n.), licenser (n.)","a legal document giving official permission to do something","When they buy their fishing license, all of those funds go back to fisheries to fund conservation efforts, to fund stocking, to fund fish habitat.","license holder; general public license; fuel plant license","B2"
"Limitation","/ˌlɪmɪˈteɪʃən/","n.","limitation, limitations","limit (v.)","a principle that limits the extent of something","The rise of 'Meta-Cognitive Controllers' allows AI agents to decide when to use fast intuition versus slow, deliberate logic, enabling systems to recognize their own limitations.","technical limitation; biggest limitation; limitation here","B2"
"Loosen","/ˈlusən/","v.","loosen, loosens, loosened, loosened, loosening","loosening (n.)","make loose or looser","Loosening the ties to the sense of self.","loosen one's grip; loosen that's fear; own way loosen","B2"
"Literature","/ˈlɪtɚətʃɚ/","n. [U]","no changes","literary (adj.)","creative writing of recognized artistic value","For each of these challenges, we specify the exact meaning of the challenge, present some approaches from the literature, and specify some metrics for evaluating that challenge.","literature showing; neuroscience literature; world literature","B2"
"Loan","/ˈloʊn/","n.","loan, loans","None","the temporary provision of money (usually at interest)","I unravel the basic long run dynamics of the broker call money market, which is the pile of cash that funds margin loans to retail clients.","subsequent loan; loan against; loan thus proving","B2"
"Lousy","/ˈlaʊzi/","adj.","lousy, lousier, lousiest","louse (n.), lousiness (n.)","very bad","And I feel lousy, get sleepy afterwards.","lousy tape; lousy game; lousy wages","B2"
"Logic","/ˈlɑdʒɪk/","n. [U]","no changes","logician (n.), logistician (n.)","the branch of philosophy that analyzes inference","The rise of 'Meta-Cognitive Controllers' allows AI agents to decide when to use fast intuition versus slow, deliberate logic, enabling systems to recognize their own limitations.","applying logic; modal logic; logic arabic logic","B2"
"Loyal","/ˈlɔɪəl/","adj.","loyal, loyaller, loyallest","None","steadfast in allegiance or duty","The side was seen as more loyal, more “Soviet,” and more hardworking.","loyal supporters; famously loyal; foremost loyal","B2"
