word,ipa,pos,inflections,derivatives,definition,example,collocations,context_type
Attorney,/əˈtɝni/,n.,"attorney, attorneys",attorneyship (n.),a professional person authorized to practice law; conducts lawsuits or gives legal advice｜獲準執業的專業人員；承辦訴訟或提供法律諮詢,Her attorney advised her to read every clause of the contract before signing it.,trial attorney; defense attorney; plaintiff's attorney,C1
Assumption,/əˈsʌmpʃən/,n.,"assumption, assumptions",assume (v.),a statement that is assumed to be true and from which a conclusion can be drawn｜被假定為真並可據以推導出結論的陳述,The model rests on the false assumption that prices will remain stable.,fundamental assumption; implicit assumption; make an assumption,C1
Authorize,/ˈɔθɚˌaɪz/,v.,"authorize, authorizes, authorized, authorized, authorizing","authorizer (n.), authorization (n.)",grant authorization or clearance for｜授予授權或許可,Alabama has the death penalty with authorized methods of execution that include the electric chair and the gas chamber.,authorize users; authorize payment; authorize transaction,C1
Banner,/ˈbænɚ/,n.,"banner, banners",None,long strip of cloth or paper used for decoration or advertising｜用於裝飾或廣告的長條布或紙,"The Hoof and Horn symbol is removed from the green banner, and Old Major's skull is reburied.",black banner; under banner; with banner,C1
Attribute,/ˈætɹəˌbjut/,v.,"attribute, attributes, attributed, attributed, attributing","attribution (n.), attributable (adj.)",attribute or credit to｜歸因於；歸功於,Historians attribute much of the city's wealth to its position on the trade route.,attribute to nature; attribute to action; attribute decline,C1
Backyard,/ˈbæˌkjɑɹd/,n.,"backyard, backyards",None,the grounds in back of a house｜房屋後方的庭院,And I got to meet someone who recreated an Egyptian style loaf of bread in his backyard.,in the backyard; own backyard; backyard barbecue,C1
Awe,/ˈɑ/,n. [U],no changes,"awesome (adj.), awestruck (adj.)",an overwhelming feeling of wonder or admiration｜一種強烈的驚嘆或敬佩之情,The music behind 'amazing' had a sense of awe to it.,in awe; of awe; with awe,C1
Ballot,/ˈbælət/,v.,"ballot, ballots, balloted, balloted, balloting",None,vote by ballot｜投票,Union members will ballot next week on whether to accept the proposed contract.,ballot members; ballot on a proposal; ballot for strike action,C1
Autonomy,/ɔˈtɑnəmi/,n. [U],no changes,autonomous (adj.),immunity from arbitrary exercise of authority: political independence｜免於專斷行使權力的豁免權：政治獨立,Aeschylus and Sophocles used the myth of Antigone to illustrate the conflict between laws imposed by the state and personal autonomy.,complete autonomy; full autonomy; give autonomy,C1
Barren,/ˈbæɹən/,adj.,"barren, more barren, most barren",barrenness (n.),lacking in vegetation or fertility; empty and unable to support life｜缺乏植被或肥沃；空無一物且無法維持生命,"This leads to extreme suffering for the mother and for the piglets, which are held in a barren area, separated by metal bars and taken away at three weeks old.",barren women; barren valleys; barren cow,C1
Belongings,/bɪˈlɔŋɪŋz/,n. [U],no changes,belong (v.),something owned; any tangible or intangible possession that is owned by someone｜擁有的東西；任何人所擁有有形或無形的財產,They got their belongings taken and they decided they were never coming back to San Francisco.,personal belongings; replace belongings; cover belongings,C1
Ban,/ˈbæn/,v.,"ban, bans, banned, banned, banning",None,prohibit officially by law or authority｜以法律或權力正式禁止,"A total of 25 of the 67 counties are ""Dry county"" which ban the sale of alcohol, and there are many dry municipalities in counties which permit alcohol sales.",ban phones; ban recordings; ban workers,C1
Beloved,/bɪˈlʌvd/,adj.,"beloved, more beloved, most beloved",None,dearly loved｜親愛的；心愛的,"After receiving the news of the death of Patroclus from Antilochus, the son of Nestor, Achilles grieves over his beloved companion's death.",beloved actor; beloved author; beloved wife,C1
Betray,/bɪˈtɹeɪ/,v.,"betray, betrays, betrayed, betrayed, betraying",betrayal (adj.),"be disloyal to someone or something, or reveal something unintentionally｜對某人或某事不忠誠，或無意中透露","In a sense, anarchists always remain liberals and socialists, and whenever they reject what is good in either they betray anarchism itself.",betray country; betray leader; betray intentions,C1
Behalf,/bɪˈhæf/,n. [U],no changes,None,"the interest or representation of someone, as in 'on someone's behalf'｜代表某人或為某人的利益","The attorney signed the legal documents on behalf of her client, who was unable to attend the hearing.",on behalf of; act on behalf; speak on behalf,C1
Beware,/bɪˈwɛɹ/,v.,"beware, beware, beware, beware, beware",None,be on one's guard; be cautious or wary about; be alert to｜保持警覺；謹慎或警惕,"But beware that the screenshot will only be taken at the end of the whole action, it won't see intermediate states.",beware of man; beware of philosophers; beware power,C1
Beneficial,/ˌbɛnəˈfɪʃəl/,adj.,"beneficial, more beneficial, most beneficial","beneficially (adv.), benefit (n.)",promoting or enhancing well-being｜促進或增進福祉,"Aristotle believed that although communal arrangements may seem beneficial to society, and that although private property is often blamed for social strife, such evils in fact come from human nature.",necessarily beneficial; beneficial effects; beneficial bacteria,C1
Batch,/ˈbætʃ/,n.,"batch, batches",None,a quantity of things produced or processed at one time｜一次性生產或加工的數量,The brood feed as a batch for about seven minutes at intervals of approximately three days which gives the skin an opportunity to regenerate.,new batch; batch key; bad batch,C1
Bid,/ˈbɪd/,n.,"bid, bids","bidder (n.), bidding (n.), biddable (adj.)","an offer to pay a stated price, especially at an auction｜對特定價格的報價，常見於拍賣場合",The company submitted the highest bid for the construction contract.,proposed bid; minimum bid; successful bid,C1
Bias,/ˈbaɪəs/,v.,"bias, biases, biased, biassed, biasing",None,influence in an unfair way｜以不公平的方式影響,Selective reporting can bias the public against a policy before debate begins.,bias the results; bias public opinion; unfairly bias,C1
Blast,/ˈblæst/,n.,"blast, blasts",blaster (n.),"a sudden powerful burst of air, energy, or sound from an explosion｜爆炸所產生的強烈氣流、能量或聲響",The blast shattered windows several blocks from the factory.,blast radius; full blast; powerful blast,C1
Blush,/ˈblʌʃ/,v.,"blush, blushes, blushed, blushed, blushing",blusher (n.),"turn red, as if in embarrassment or shame｜臉紅；因尷尬或羞恥而變紅",He began to blush when the host praised his performance.,blush with embarrassment; blush with shame; blush on cheeks,C1
Blur,/ˈblɝ/,n.,"blur, blurs",blurry (adj.),a hazy or indistinct representation｜模糊的呈現或影像,"Through the rain, the city lights became a blur of red and gold.",a complete blur; motion blur; become a blur,C1
Biological,/ˌbaɪəˈlɑdʒɪkəl/,adj.,no changes,biology (n.),pertaining to biology or to life and living things｜關於生物學或生命及生物的,One of the earliest criticisms is that anarchism defies and fails to understand the biological inclination to authority.,biological response; biological rhythms; biological systems,C1
Bizarre,/bəˈzɑɹ/,adj.,"bizarre, more bizarre, most bizarre","bizarreness (n.), bizarrely (adv.)",conspicuously or grossly unconventional or unusual｜非常規的或不尋常的；古怪的,"What REM sleep normally does is it creates all kinds of bizarre ideas, but all kinds of creative ideas as well.",a bizarre coincidence; bizarre behavior; a bizarre situation,C1
Bodyguard,/ˈbɑdiˌɡɑɹd/,n.,"bodyguard, bodyguards",None,someone who escorts and protects a prominent person｜護衛並保護重要人物的隨從,Prime Minister Pedro Pires sent Revolutionary Armed Forces of the People soldiers to Angola where they served as the personal bodyguards of Angolan President José Eduardo dos Santos.,strong bodyguard; tall bodyguard; need bodyguard,C1
Bolt,/ˈboʊlt/,n.,"bolt, bolts",None,a discharge of lightning accompanied by thunder｜伴隨雷聲的閃電,A sudden bolt of lightning lit up the sky just before the heavy storm began.,bolt anchors; metal bolt; bolt of lightning,C1
Boredom,/ˈbɔɹdəm/,n. [U],no changes,None,the feeling of being bored by something tedious｜因無聊事物而感到厭煩的感覺,She turned to painting as a way to relieve the boredom of long winter evenings spent at home.,relieve boredom; sheer boredom; escape boredom,C1
Booth,/ˈbuθ/,n.,"booth, booths",None,a table (in a restaurant or bar) surrounded by two high-backed benches｜餐廳或酒吧中由兩張高背長椅環繞的桌位,The couple sat in a corner booth at the back of the restaurant.,corner booth; restaurant booth; sit in a booth,C1
Bonus,/ˈboʊnəs/,n.,"bonus, bonuses",None,an extra benefit or advantage beyond what is expected｜超出預期的額外利益或好處,I think most people get joy wrong because they think it's a bonus level of happiness.,added bonus; exploration bonus; get bonus,C1
Boom,/ˈbum/,v.,"boom, booms, boomed, boomed, booming",booming (v.),"make a resonant sound, like artillery｜發出像砲聲般的共鳴聲",Thunder boomed across the valley as the storm approached.,voice booms; cannon booms; boom loudly,C1
Boost,/ˈbust/,v.,"boost, boosts, boosted, boosted, boosting",booster (n.),increase｜增加；提高,"In 1960, the establishment of NASA's Marshall Space Flight Center in Huntsville helped boost Alabama's economic growth by developing a local aerospace industry.",boost confidence; boost productivity; boost creativity,C1
Boxer,/ˈbɑksɚ/,n.,"boxer, boxers",box (v.),someone who fights with his fists for sport｜以拳擊為運動的人,She trained for years before stepping into the ring as a professional boxer.,professional boxer; heavyweight boxer; champion boxer,C1
Bound,/ˈbaʊnd/,n.,"bound, bounds","bounder (n.), boundary (n.)",a line determining the limits of an area｜界定區域範圍的界線,The river marks the eastern bound of the protected area.,upper bound; lower bound; outer bound,C1
Breakthrough,/ˈbɹeɪkˌθɹu/,n.,"breakthrough, breakthroughs",None,a productive insight｜富有成效的見解；突破性發現,Patience means understanding that there's no such thing as an overnight breakthrough.,massive breakthrough; significant breakthrough; breakthrough therapy,C1
Briefcase,/ˈbɹiˌfkeɪs/,n.,"briefcase, briefcases",None,a case with a handle; for carrying papers or files or books｜有提把的箱子；用於裝載文件或書籍,The security officer was handcuffed to a briefcase containing the confidential documents.,carry a briefcase; leather briefcase; open a briefcase,C1
Boundary,/ˈbaʊndɚi/,n.,"boundary, boundaries",bound (v.),the line or plane indicating the limit or extent of something｜標示某物界限或範圍的線或面,"The legislature also changed the boundaries of Tuskegee, Alabama to a 28-sided figure designed to fence out blacks from the city limits.",set boundaries; push boundaries; have boundaries,C1
Bronze,/ˈbɹɑnz/,adj.,"bronze, more bronze, most bronze",None,having a reddish-brown color like bronze metal｜呈現金屬般紅褐色的,"After the long summer, her skin had a healthy bronze glow.",bronze skin; bronze color; bronze tan,C1
Bruise,/ˈbɹuz/,n.,"bruise, bruises",bruiser (n.),an injury that doesn't break the skin but results in some discoloration｜未破皮但導致顏色變化的傷害,"When the surgeon opened her chest, her lungs were gray and scarred, almost blue-black, and showed evidence of a massive internal bruise.",old emotional bruise; huge bruise; bruise on chest,C1
Bully,/ˈbʊli/,n.,"bully, bullies",bullying (v.),a cruel and brutal fellow｜殘忍粗暴的人,The new pupil refused to be intimidated by the bully who ruled the playground.,inner bully; hypocritical bully; biggest bully,C1
Bureau,/ˈbjʊɹoʊ/,n.,"bureau, bureaus",None,an administrative unit of government｜政府行政單位,Bureau of Labour Statistics gets a lot of media attention and strongly affects the stock markets.,government bureau; federal bureau; information bureau,C1
Burial,/ˈbɛɹiəl/,n.,"burial, burials",None,the ritual placing of a corpse in a grave｜將遺體置入墓穴的儀式,"In his Notes on the State of Virginia, Jefferson describes how he visited an ancient Indian burial mound and observed the artifacts inside.",actual burial; deliberate burial; single burial,C1
Browse,/ˈbɹaʊz/,v.,"browse, browses, browsed, browsed, browsing",browser (n.),shop around; not necessarily buying｜逛街；不一定購買,"She spent the afternoon browsing through the antique market, searching for unusual items to add to her collection.",browse the web; browse through; browse online,C1
Butcher,/ˈbʊtʃɚ/,n.,"butcher, butchers","butchery (n.), butcherly (adj.)",a retailer of meat｜肉類零售商,The result was that the city was forced to negotiate with the local butchers over the price and supply of meat.,label butcher; little butcher; miserable butcher,C1
Bulk,/ˈbʌlk/,n. [U],no changes,bulky (adj.),the property resulting from being or relating to the greater in number of two parts; the main part｜較大或占多數部分的特性；主要部分,The bulk of the funding will be spent on schools and public transport.,in bulk; bulk of population; bulk of compute,C1
