"word","ipa","pos","inflections","derivatives","definition","example","collocations","context_type"
"Material","/məˈtɪɹiəl/","n.","material, materials","materiality (n.)","the tangible substance that goes into the makeup of a physical object","I have some bonus materials on some MoE models.","enriched material; reference material; material support","A2"
"Meaning","/ˈminɪŋ/","n.","meaning, meanings","mean (v.)","the message that is intended or expressed or signified","I might find some meaning in that.","meaning behind; full meaning; double meaning","A2"
"Means","/ˈminz/","n. [U]","no changes","None","a way of doing or achieving something","The bus is a cheap means of travel for students.","means of transport; by means of; effective means","A2"
"Melody","/ˈmɛlədi/","n.","melody, melodies","melodize (v.), melodious (adj.)","a tune or series of musical notes that sound pleasant","The song has a simple melody that is easy to remember.","simple melody; beautiful melody; catchy melody","A2"
"Medical","/ˈmɛdəkəl/","adj.","no changes","medicine (n.)","relating to the study or practice of medicine","There's a human element to the medical profession, which I think is sometimes unappreciated.","harvard medical; medical training; trained medical","A2"
"Membership","/ˈmɛmbɚˌʃɪp/","n.","membership, memberships","member (n.)","the body of members of an organization or group","I need to get a gym membership.","lifetime membership; membership fees; patreon membership","A2"
"Message","/ˈmɛsədʒ/","n.","message, messages","None","a piece of written or spoken information you send to someone","She sent me a short message to say she was late.","send a message; text message; leave a message","A2"
"Memory","/ˈmɛmɚi/","n.","memory, memories","memorize (v.)","something that is remembered","They didn't seem to be having memory problems and on.","memory files; memory management; memory makes up","A2"
"Metal","/ˈmɛtəl/","n. [U]","no changes","metallic (adj.)","any of several chemical elements that are usually shiny solids that conduct heat or electricity and can be formed into sheets etc.","They understand the power of sharpened metal.","bare metal; metal inside; metal poles","A2"
"Metro","/ˈmɛˌtɹoʊ/","n.","metro, metros","None","an electric railway operating below the surface of the ground (usually in a city)","We took the metro to the city center this morning.","metro tunnels instead; metro exodus large; metro exodus style","A2"
"Meter","/ˈmitɚ/","n.","meter, meters","None","the basic unit of length adopted under the Systeme International d'Unites (approximately 1.094 yards)","It gets to six, seven meters long.","meter away; meter high; meter off","A2"
"Lower","/ˈloʊɚ/","v.","lower, lowers, lowered, lowered, lowering","lowering (n.)","move something or somebody to a lower position","That was super dangerous with much lower levels of technology.","lower interest rates; way lower; lower levels","A2"
"Marry","/ˈmɛɹi/","v.","marry, marries, married, married, marrying","married (n.), marriage (n.)","to become someone's husband or wife","They plan to marry in the spring next year.","marry someone; get married; marry young","A2"
"Manage","/ˈmænədʒ/","v.","manage, manages, managed, managed, managing","manager (n.), manageable (adj.), management (n.)","be successful; achieve a goal","He managed to finish all his homework before dinner.","manage inventory; everything from manage; manage everything","A2"
"Mention","/ˈmɛnʃən/","v.","mention, mentions, mentioned, mentioned, mentioning","mentioner (n.)","make reference to","By the way, I should mention one thing.","mention something; mention one thing; mention nvidia","A2"
"Measure","/ˈmɛʒɚ/","v.","measure, measures, measured, measured, measuring","measurer (n.), measuring (n.), measurable (adj.), measurement (n.)","determine the measurements of something or somebody, take measurements of","Let's say I measure your brain in my brain.","measure success; security measure; measure everything","A2"
"Maintain","/meɪˈnteɪn/","v.","maintain, maintains, maintained, maintained, maintaining","maintainer (n.), maintenance (n.), maintainable (adj.)","keep in a certain state, position, or activity; e.g.,","I'm glad you maintained that same spirit of Denny's the, the work.","either maintain; help maintain; officially maintain","A2"
"Midnight","/ˈmɪˌdnaɪt/","n. [U]","no changes","None","12 o'clock at night; the middle of the night","At midnight, there are only two options.","operation midnight; midnight there; midnight she's now","A2"
"Method","/ˈmɛθəd/","n.","method, methods","methodical (adj.)","a way of doing something, especially a systematic way; implies an orderly logical arrangement (usually in steps)","The vitality is there, but it's- - The methods have changed.","path searching method; different installation method; method free cash","A2"
"Minority","/maɪˈnɔɹəti/","n.","minority, minorities","minor (adj.)","a group of people who differ racially or politically from a larger group of which it is a part","Only a small minority of the students were late today.","help minority; minority communities; numerical minority","A2"
"Mile","/ˈmaɪl/","n.","mile, miles","miler (n.)","a unit for measuring distance, equal to about 1.6 kilometers","We walked nearly five miles along the river yesterday.","a few miles; miles away; walk a mile","A2"
"Military","/ˈmɪləˌtɛɹi/","adj.","no changes","militarise (v.), militarize (v.), militaristic (adj.)","of or relating to the study of the principles of warfare","Here's a guy who was a student of all the great military generals of the past.","united states military; military operations; military containment","A2"
"Minor","/ˈmaɪnɚ/","adj.","minor, more minor, most minor","minority (n.)","small and not very important or serious","He made a minor mistake in his homework today.","minor problem; minor injury; minor change","A2"
"Mirror","/ˈmɪɹɚ/","n.","mirror, mirrors","None","a piece of glass that shows you your own image","She looked in the mirror before she left the house.","look in the mirror; a bathroom mirror; a broken mirror","A2"
"Mix","/ˈmɪks/","v.","mix, mixes, mixed, mixed, mixing","mixer (n.), mixing (n.), mixable (adj.), mixture (n.)","mix together different elements","You should mix the flour and the sugar together.","mix bag; mix together; mix race","A2"
"Mop","/ˈmɑp/","v.","mop, mops, mopped, mopped, mopping","mopper (n.), mopping (n.)","to wash or wipe with or as if with a mop","Again, the mop is clean after the scraper got it all off.","mop pad; start mop; mop shield","A2"
"Mixture","/ˈmɪkstʃɚ/","n.","mixture, mixtures","mix (v.)","something made by mixing two or more things together","For example, a mixture of- - Perfect.","continuous mixture; mixture over; novel mixture","A2"
"Motion","/ˈmoʊʃən/","n.","motion, motions","motional (adj.)","the use of movements (especially of the hands) to communicate familiar or prearranged signals","The slow motion of the boat made me feel sleepy.","constant motion; motion vectors; motion capture","A2"
"Mood","/ˈmud/","n.","mood, moods","moody (adj.)","a characteristic (habitual or relatively temporary) state of feeling","See, I'm in a good mood now, I think.","mood after; mood boost; mood now","A2"
"Motorcycle","/ˈmoʊtɚˌsaɪkəl/","n.","motorcycle, motorcycles","motorcycling (n.)","a motor vehicle with two wheels and a strong frame","I was , I should do that on the motorcycle.","motorcycle race; jump your motorcycle; motorcycle through bombed","A2"
"Model","/ˈmɑdəl/","n.","model, models","modeler (n.), modeling (n.), modeller (n.), modelling (n.)","a hypothetical description of a complex entity or process","It's not my mental model of what I'm doing.","mental model; predictive model; particular model","A2"
"Mug","/ˈmʌɡ/","n.","mug, mugs","muggee (n.), mugger (n.), mugging (n.)","the quantity that can be held in a mug","This is the mug that's on her desk.","favorite mug; mug i'm today; steel mule mug","A2"
"Musical","/ˈmjuzɪkəl/","adj.","musical, more musical, most musical","music (n.), musicality (n.), musicalness (n.)","characterized by or capable of producing music","I want to see Seadog the musical.","musical though; musical notation now; musical symphony","A2"
"Musician","/mjuˈzɪʃən/","n.","musician, musicians","music (n.), musicianship (n.)","someone who plays a musical instrument (as a profession)","My brother is a talented musician who plays the piano.","jazz musician; best musician; recruited working musician","A2"
"Nail","/ˈneɪl/","n.","nail, nails","nailer (n.)","horny plate covering and protecting part of the dorsal surface of the digits","The nails do not match the vibe tonight.","skin nail; final nail; nail technicians","A2"
"Narrow","/ˈnɛɹoʊ/","adj.","narrow, narrower, narrowest","narrowing (n.), narrowness (n.)","not wide","The old town has many narrow streets.","pretty narrow; narrow space; narrow range","A2"
"Necessary","/ˈnɛsəˌsɛɹi/","adj.","necessary, more necessary, most necessary","necessity (n.)","absolutely essential","It was I think it was necessary.","really necessary; necessary take; necessary stuff","A2"
"Naughty","/ˈnɔti/","adj.","naughty, naughtier, naughtiest","naughtiness (n.)","suggestive of sexual impropriety","A naughty version of the TV show.","mentioned naughty; really naughty; anything naughty","A2"
"Nation","/ˈneɪʃən/","n.","nation, nations","None","a politically organized body of people under a single government","We established technology leadership for our nation.","nation there; own nation; island nation","A2"
"Necklace","/ˈnɛkləs/","n.","necklace, necklaces","None","a piece of jewelry worn around the neck","She wore a beautiful gold necklace to the party.","gold necklace; wear a necklace; diamond necklace","A2"
"Nephew","/ˈnɛfju/","n.","nephew, nephews","None","a son of your brother or sister","I would happily be the godp parentent of some of my nieces and nephews.","young nephew; little nephew; favorite nephew","A2"
"Natural","/ˈnætʃɚəl/","adj.","natural, more natural, most natural","naturalness (n.)","existing in or made by nature, not made by people","We hiked through a beautiful area of natural forest and clean rivers.","natural beauty; natural resources; natural light","A2"
"Needle","/ˈnidəl/","n.","needle, needles","None","a thin, sharp metal tool used for sewing","She put thread through the needle to fix her shirt.","sewing needle; thread a needle; sharp needle","A2"
"Nearly","/ˈnɪɹli/","adv.","nearly, more nearly, most nearly","None","almost but not completely","We have nearly finished cleaning the whole house.","nearly finished; nearly all; nearly every day","A2"
"Nearby","/ˈnɪˈɹbaɪ/","adj.","nearby, nearbier, nearbiest","None","close at hand","There was one coffee shop open nearby.","located nearby; nearby village; nearby shows","A2"
"Negative","/ˈnɛɡətɪv/","adj.","negative, more negative, most negative","negate (v.), negativity (n.), negativeness (n.)","bad or harmful; not good or hopeful","Too much screen time can have a negative effect on sleep.","a negative answer; a negative result; feel negative","A2"
"Noodle","/ˈnudəl/","n.","noodle, noodles","None","a ribbonlike strip of pasta","I could the owner of the noodle shop.","noodle shop; noodle rubbish food; nuggets pot noodle","A2"
"Nerve","/ˈnɝv/","n.","nerve, nerves","nervy (adj.), nervous (adj.)","any bundle of nerve fibers running to various organs and tissues of the body","Makes my nerves comes down a bit.","peripheral nerve; nerve gas; nerve explains things","A2"
"Nervous","/ˈnɝvəs/","adj.","nervous, more nervous, most nervous","nerve (n.), nervousness (n.)","easily agitated","I am excited also, but a little bit nervous.","always nervous; nervous energy; nervous talking","A2"
"Niece","/ˈnis/","n.","niece, nieces","None","a daughter of your brother or sister","Taking my wife and my niece, my daughter.","niece who went; niece worked; niece every week","A2"
"Neighbor","/ˈneɪbɚ/","n.","neighbor, neighbors","neighborly (adj.), neighborhood (n.)","a person who lives (or is located) near another","Human beings have a similar brain to all our neighbors in the animal kingdom.","arab neighbor; annoying neighbor; christian neighbor","A2"
"None","/ˈnʌn/","n.","none, nones","None","a canonical hour that is the ninth hour of the day counting from sunrise","I needed for none of that to happen.","electromagnetic spectrum none; baby needs none; none come","A2"
"Neither","/ˈniðɚ/","n. [U]","no changes","None","Not either one of two.","Neither Europe could do anything about it.","place neither; neither necessary; neither considered","A2"
"Network","/ˈnɛˌtwɝk/","n.","network, networks","None","an interconnected system of things or people","The phone could not connect to the network at home.","large network; network based; network installation","A2"
"Nod","/ˈnɑd/","v.","nod, nods, nodded, nodded, nodding","None","to move your head up and down to say yes or agree","She gave a small nod to show that she agreed.","nod your head; nod in agreement; give a nod","A2"
"Obey","/oʊˈbeɪ/","v.","obey, obeys, obeyed, obeyed, obeying","None","to do what a rule or person tells you to do","All drivers must obey the traffic rules on the road.","obey the rules; obey the law; obey orders","A2"
"Nut","/ˈnʌt/","n.","nut, nuts","nutty (adj.)","a small hard fruit or seed with a shell that you can eat","I like to eat a few nuts as a healthy snack.","eat nuts; crack a nut; mixed nuts","A2"
"Northern","/ˈnɔɹðɚn/","adj.","no changes","northernness (n.)","in or characteristic of a region of the United States north of (approximately) the Mason-Dixon line","They keep it in their northern sagas.","northern coast; northern tip; northern flank","A2"
"Notebook","/ˈnoʊˌtbʊk/","n.","notebook, notebooks","None","a book with blank pages for recording notes or memoranda","Maybe your notebook is in front of you.","notebook full; original notebook; personal notebook","A2"
"Novel","/ˈnɑvəl/","n.","novel, novels","novelist (n.), novelette (n.)","an extended fictional work in prose; usually in the form of a story","Or something truly novel in the lyrics.","novel ways; first novel; historical novel","A2"
"Nor","/ˈnɔɹ/","conj.","no changes","None","used after 'neither' or a negative statement to introduce a second negative alternative","I don't see it happening nor being helpful.","nor norway nor; nor denmark nor; nor belgium nor","A2"
"Ocean","/ˈoʊʃən/","n.","ocean, oceans","oceanic (adj.)","a large body of water constituting a principal part of the hydrosphere","Even animals at the bottom of the ocean.","indian ocean; ocean today whether; red ocean","A2"
"Obvious","/ˈɑbviəs/","adj.","obvious, more obvious, most obvious","obviousness (n.)","easy to see or understand; very clear","It was obvious that she was very tired after work.","obvious answer; obvious reason; obvious choice","A2"
"Object","/ˈɑbdʒɛkt/","n.","object, objects","objector (n.), objectify (v.), objection (n.)","a tangible and visible entity; an entity that can cast a shadow","We think of them as an object to get around.","gameplay object; object orientation; target object","A2"
"Occur","/əˈkɝ/","v.","occur, occurs, occurred, occurred, occurring","None","come to pass","I didn't even this didn't even occur to me.","occur because; neural circuits occur; phenomenon occur","A2"
"Official","/əˈfɪʃəl/","adj.","official, more official, most official","office (n.), officialdom (n.)","having official authority or sanction","The official start time of the game is three o'clock.","official status; official capacity; israeli official","A2"
"Origin","/ˈɔɹədʒən/","n.","origin, origins","originate (v.)","the place or point where something begins or comes from","The origin of this old story is still a mystery to many people.","country of origin; the origin of; ethnic origin","A2"
"Offer","/ˈɔfɚ/","v.","offer, offers, offered, offered, offering","offerer (n.), offeror (n.), offering (n.)","to ask someone if they want something you can give","She offered me a cup of tea when I arrived.","offer help; offer advice; offer a job","A2"
"Organization","/ˌɔɹɡənəˈzeɪʃən/","n.","organization, organizations","organize (v.)","a group of people who work together","It almost indirectly says what you should do with the organization.","single organization; different organization; lobby organization","A2"
"Operate","/ˈɑpɚˌeɪt/","v.","operate, operates, operated, operated, operating","operation (n.), operator (n.)","direct or control; projects, businesses, etc.","It's that you are getting the answers about how to operate in the world.","operate manual; operate within; operate conditions","A2"
"Ordinary","/ˈɔɹdəˌnɛɹi/","adj.","ordinary, more ordinary, most ordinary","ordinariness (n.)","not exceptional in any way especially in quality or ability or size or degree","I'll read some of them from ordinary citizens.","feel ordinary; ordinary code; ordinary family","A2"
"Opinion","/əˈpɪnjən/","n.","opinion, opinions","opine (v.)","what you think or believe about something","In my opinion, this is the best movie of the year.","in my opinion; give an opinion; honest opinion","A2"
"Operator","/ˈɑpɚˌeɪtɚ/","n.","operator, operators","operate (v.)","a person whose job is to use a machine or equipment","The machine operator checked all the buttons before starting.","machine operator; phone operator; skilled operator","A2"
"Ourselves","/aʊɚˈsɛlvz/","n. [U]","no changes","None","used to talk about us as the people doing and receiving an action","We made the cake all by ourselves and shared it with our friends.","by ourselves; enjoy ourselves; for ourselves","A2"
"Organ","/ˈɔɹɡən/","n.","organ, organs","organic (adj.), organist (n.)","a part of the body that does a special job, like the heart","The heart is an important organ in the human body.","vital organ; internal organ; organ in the body","A2"
"Pajamas","/pəˈdʒɑməz/","n.","pajamas, pajamases","None","a pair of loose trousers tied by a drawstring around the waist; worn by men and women in some Asian countries","You get socks,    You get pajamas.","pajamas i'll never; pajamas because; pajamas became","A2"
"Pale","/ˈpeɪl/","adj.","pale, paler, palest","paleness (n.)","having very light skin colour, often because of being ill or afraid","Her face turned pale when she heard the scary news.","pale face; go pale; pale skin","A2"
"Papaya","/pəˈpaɪə/","n.","papaya, papayas","None","tropical American shrub or small tree having huge deeply palmately cleft leaves and large oblong yellow fruit","It's spicy noodles and papaya spicy noodles and papaya salad.","papaya for acres; plant papaya; choose papaya","A2"
"Pan","/ˈpæn/","n.","pan, pans","None","cooking utensil consisting of a wide metal vessel","The recipe calls for some chopped almonds on the bottom of the pan.","titanium always pan; frying pan; pan pro almost","A2"
"Owner","/ˈoʊnɚ/","n.","owner, owners","own (v.), ownership (n.)","a person who owns something, such as a house, car, or shop","The owner of the small shop greets every customer with a warm smile.","the owner of; dog owner; business owner","A2"
"Painting","/ˈpeɪntɪŋ/","n.","painting, paintings","paint (v.)","graphic art consisting of an artistic composition made by applying paints to a surface","We paint a painting, anything we do.","painting because; execute creative painting; actual painting","A2"
"Pain","/ˈpeɪn/","n. [U]","no changes","None","an unpleasant feeling in your body when you are hurt or sick","She felt a sharp pain in her back after lifting the heavy box.","feel pain; back pain; ease the pain","A2"
"Pardon","/ˈpɑɹdən/","v.","pardon, pardons, pardoned, pardoned, pardoning","pardoner (n.)","to forgive someone for a small mistake or something they said","Please pardon me for stepping on your foot in the crowd.","pardon me; pardon the interruption; beg your pardon","A2"
"Panda","/ˈpændə/","n.","panda, pandas","None","large black-and-white herbivorous mammal of bamboo forests of China and Tibet; in some classifications considered a member of the bear family or of a separate family Ailuropodidae","The baby panda was eating bamboo at the zoo.","training panda; panda express; panda genetics","A2"
"Painful","/ˈpeɪnfəl/","adj.","painful, more painful, most painful","painfulness (n.)","causing pain or making you feel hurt and unhappy","The cut on my finger was very painful for the whole day.","painful experience; painful memory; deeply painful","A2"
"Participate","/pɑˈɹtɪsəˌpeɪt/","v.","participate, participates, participated, participated, participating","participant (n.), participation (n.), participatory (adj.)","to take part in an activity or event with other people","Many students wanted to participate in the school sports day.","participate in; actively participate; participate fully","A2"
"Particular","/pɚˈtɪkjəlɚ/","adj.","particular, more particular, most particular","particularity (n.)","unique or specific to a person or thing or category","She likes this particular song more than the others.","particular case; particular perceptions; particular experiences particular","A2"
"Paste","/ˈpeɪst/","n.","paste, pastes","pasty (adj.), paster (n.)","any mixture of a soft and malleable consistency","I copy and paste that and send it as my response.","counterfeit paste; paste comes; url paste","A2"
"Partner","/ˈpɑɹtnɚ/","n.","partner, partners","partnership (n.)","a person's partner in marriage","I'm heavy first of all Amazing training partner.","huge partner; bed partner; important partner","A2"
"Password","/ˈpæˌswɝd/","n.","password, passwords","None","a secret word or phrase known only to a restricted group","I'm glad that we now use one password.","strong password; secure password; called enterprise password","A2"
"Peace","/ˈpis/","n. [U]","no changes","None","the state prevailing during the absence of war","After the long trip, she just wanted some peace and rest.","nobel peace; peace means peace; peace accords","A2"
"Peaceful","/ˈpisfəl/","adj.","peaceful, more peaceful, most peaceful","peacefulness (n.)","quiet and calm, without any worry or trouble","We spent a peaceful afternoon reading books in the garden.","a peaceful place; feel peaceful; a peaceful evening","A2"
"Path","/ˈpæθ/","n.","path, paths","None","a course of conduct","The Cg path took us to eventually CUDA.","dark path; really narrow path; path took","A2"
"Patient","/ˈpeɪʃənt/","n.","patient, patients","patience (n.)","a person who requires medical care","You have more patients in the hospital.","tell patient; infinitely patient; too many patient","A2"
"Pattern","/ˈpætɚn/","n.","pattern, patterns","None","a perceptual structure","The amount of different pattern they have.","pattern recognition; pattern we've named; general pattern","A2"
"Pear","/ˈpɛɹ/","n.","pear, pears","None","sweet juicy gritty-textured fruit available in many varieties","You've already combined the base ingredients, now grate the pear and gently combine it with the base sauce.","pear sitting; pear grape salad; banana pear","A2"
"Peach","/ˈpitʃ/","n.","peach, peaches","peachy (adj.)","a round, soft, sweet fruit with a furry skin and a large seed","She picked a ripe peach from the tree and ate it.","a ripe peach; a juicy peach; peach juice","A2"
"Peak","/ˈpik/","n.","peak, peaks","peaky (adj.)","the pointed top of a mountain, or the highest point of something","Snow covered the high peak of the mountain all winter.","a mountain peak; reach the peak; a snowy peak","A2"
"Pillow","/ˈpɪloʊ/","n.","pillow, pillows","None","a cushion to support the head of a sleeping person","I'll bring all the pillows with me.","pillow out; safety pillow; look at pillow","A2"
"Per","/ˈpɝ/","prep.","no changes","None","for each one, used to show a rate or amount","The apples cost two dollars per kilogram at the market.","per person; per hour; per day","A2"
"Personality","/ˌpɝsəˈnælɪti/","n. [U]","no changes","personal (adj.)","the complex of all the attributes--behavioral, temperamental, emotional and mental--that characterize a unique individual","I'm not I have no personality now.","split personality; narcissistic personality; personality now","A2"
"Period","/ˈpɪɹiəd/","n.","period, periods","periodical (adj.)","a length of time","They lived in the small town for a long period of time.","a short period; a long period; over a period","A2"
"Phrase","/ˈfɹeɪz/","n.","phrase, phrases","phrasal (adj.), phrasing (n.)","an expression consisting of one or more words forming a grammatical constituent of a sentence","That phrase was not in the original.","favorite phrase; common phrase; phrase cultural phrase","A2"
"Personal","/ˈpɝsɪnɪl/","adj.","personal, more personal, most personal","personality (n.)","concerning or affecting a particular person or his or her private life and personality","Incogni removes your personal data from the internet.","personal lives; personal life; deeply personal","A2"
"Pizza","/ˈpitsə/","n.","pizza, pizzas","None","Italian open pie made of thin bread dough spread with a spiced mixture of e.g. tomato sauce and cheese","We ordered a large pizza with cheese for the party.","pizza express; pizza hut; independently owned pizza","A2"
"Perfect","/pɚˈfɛkt/","adj.","no changes","perfecter (n.), perfection (n.), perfectible (adj.)","having no faults or mistakes; as good as it can be","The weather was perfect for a long walk in the park.","perfect weather; a perfect day; perfect for","A2"
"Plain","/ˈpleɪn/","adj.","plain, plainer, plainest","plainness (n.)","simple and without decoration; easy to see or understand","She wore a plain white dress to the party.","plain food; a plain color; plain clothes","A2"
"Poem","/ˈpoʊəm/","n.","poem, poems","None","a piece of writing with carefully chosen words, often in short lines","The teacher asked us to write a short poem about spring.","write a poem; a short poem; read a poem","A2"
"Platform","/ˈplæˌtfɔɹm/","n.","platform, platforms","None","a raised horizontal surface","As it turns out, we're a computing platform company.","computing platform; platform because; platform yet","A2"
"Pleasant","/ˈplɛzənt/","adj.","pleasant, more pleasant, most pleasant","please (v.), pleasance (n.), pleasantness (n.)","enjoyable, nice, and giving you a good feeling","We had a pleasant walk along the beach in the morning.","a pleasant day; a pleasant smile; a pleasant surprise","A2"
"Pork","/ˈpɔɹk/","n. [U]","no changes","None","meat from a domestic hog or pig","I got you the best pork rib here Wow, look at that.","roast pork; pork chop; minced pork","A2"
"Playground","/ˈpleɪˌɡɹaʊnd/","n.","playground, playgrounds","None","an area where many people go for recreation","This was the playground of the rich and famous here.","traditional playground; playground song; little playground","A2"
"Poet","/ˈpoʊət/","n.","poet, poets","poetic (adj.), poetise (v.), poetize (v.)","a writer of poems (the term is usually reserved for writers of good poetry)","He's also a poet as far as I'm aware.","great poet; poet society; dead poet","A2"
"Poetry","/ˈpoʊətɹi/","n. [U]","no changes","poetic (adj.), poetical (adj.)","literature in metrical form","He's the god of poetry, you need to read, et cetera.","poetry book; own poetry; crappy at poetry","A2"
"Poison","/ˈpɔɪzən/","n.","poison, poisons","poisoner (n.), poisoning (n.), poisonous (adj.)","a substance that can harm or kill you if you eat or drink it","Some wild mushrooms contain a dangerous poison.","rat poison; a deadly poison; drink poison","A2"
"Plus","/ˈplʌs/","prep.","no changes","None","used to show that one number or amount is added to another","Three plus four equals seven in my notebook.","two plus two; plus tax; plus more","A2"
"Policy","/ˈpɑləsi/","n. [U]","no changes","None","a plan or set of rules used by a group or government","The school has a clear policy about being late for class.","a company policy; a new policy; change a policy","A2"
"Population","/ˌpɑpjəˈleɪʃən/","n.","population, populations","populate (v.)","the people who inhabit a territory or state","That's more than the population of Australia.","general population; population here; human population","A2"
"Pop","/ˈpɑp/","n.","pop, pops","popper (n.), popping (n.)","a popular kind of modern music with a catchy tune","My sister loves to listen to pop on the radio.","pop music; a pop song; a pop star","A2"
"Positive","/ˈpɑzətɪv/","adj.","positive, more positive, most positive","positivity (n.), positiveness (n.)","characterized by or displaying affirmation or acceptance or certainty etc.","I'm trying to make this a positive thing.","positive view; positive side; positive ways","A2"
"Port","/ˈpɔɹt/","n.","port, ports","porter (n.), portage (n.)","a place (seaport or airport) where people and merchandise can enter or leave a country","The big ship came into the port early in the morning.","trunk port; port city; usb port","A2"
"Postcard","/ˈpoʊsˌtkɑɹd/","n.","postcard, postcards","None","a card for sending messages by post without an envelope","This is a, I don't know, this is a postcard.","postcard paradise; file pan-slavic postcard; physical postcard","A2"
"Position","/pəˈzɪʃən/","n.","position, positions","posit (v.), positioner (n.), positioning (n.)","the particular portion of space occupied by something","I'm all the time in this position.","leadership position; different position; privileged position","A2"
"Possibility","/ˌpɑsəˈbɪləti/","n.","possibility, possibilities","possible (adj.)","a future prospect or potential","I don't think this is a possibility.","anatomical possibility; real possibility; possibility here","A2"
