"word","ipa","pos","inflections","derivatives","definition","example","collocations","context_type"
"Moon","/ˈmun/","n.","moon, moons","moony (adj.)","the natural satellite of the Earth","The moon was bright in the night sky.","flower moon; moon pack; silver moon","A1"
"More","/ˈmɔɹ/","adj.","no changes","None","(comparative of `much' used with mass nouns) a quantifier meaning greater in size or amount or extent or degree","Can I have some more rice, please?","see people more; more people listen; little bit more","A1"
"Most","/ˈmoʊst/","adv.","no changes","None","used to form the superlative","This is the most fun game in the box.","single most; most terrifying offense; most societies","A1"
"Morning","/ˈmɔɹnɪŋ/","n.","morning, mornings","None","the early part of the day, from sunrise until noon","I drink a cup of coffee every morning before work.","early morning; this morning; morning coffee","A1"
"Mother","/ˈmʌðɚ/","n.","mother, mothers","motherly (adj.), motherhood (n.)","a woman who has a child or children","My mother makes a warm breakfast for us every day.","my mother; a loving mother; mother and father","A1"
"Mean","/ˈmin/","v.","mean, means, meant, meant, meaning","meaning (n.), meanness (n.)","mean or intend to express or convey","What does this long new word mean?","money doesn't mean; mean normandy; mean anymore","A1"
"Mountain","/ˈmaʊntən/","n.","mountain, mountains","mountaineer (n.), mountainous (adj.)","a land mass that projects well above its surroundings; higher than a hill","He said he saw clouds and mountains and there's land there.","actual mountain; mountain ranges; mountain climber","A1"
"Meet","/ˈmit/","v.","meet, meets, met, met, meeting","meeter (n.), meeting (n.)","come together","We knew we met you for a reason.","meet up; never meet; meet your family","A1"
"Mud","/ˈmʌd/","n. [U]","no changes","muddy (adj.)","water soaked soil; soft wet earth","They stood on mud, and then they didn't, whatever.","mud hut; mud flats; mud lead decay","A1"
"Mouse","/ˈmaʊs/","n.","mouse, mice","mousy (adj.), mousey (adj.)","any of numerous small rodents typically resembling diminutive rats having pointed snouts and small ears on elongated bodies with slender usually hairless tails","A small mouse ran across the kitchen floor.","normal mouse; magic mouse; took mouse","A1"
"Miss","/ˈmɪs/","v.","miss, misses, missed, missed, missing","None","fail to perceive or to catch with the senses or the mind","No huge dramas or things going missing or stuff not being sent.","miss out; probably miss; miss pieces","A1"
"Must","/ˈmʌst/","aux./n.","no changes","musty (adj.)","used to say something is necessary or required; expressing certainty about something; something that is essential","You reason about why it, it must exist.","must-have; must-see; must-read","A1"
"Mouth","/ˈmaʊθ/","n.","mouth, mouths","None","the part of your face that you use to eat and speak","She put the food in her mouth and smiled.","open your mouth; a wide mouth; cover the mouth","A1"
"Music","/ˈmjuzɪk/","n. [U]","no changes","musical (adj.), musician (n.)","an artistic form of auditory communication incorporating instrumental or vocal tones in a structured and continuous manner","Or you might hear music and it triggers a visual experience.","music now; rock music; music together","A1"
"Make","/ˈmeɪk/","v.","make, makes, made, made, making","maker (n.)","engage in","This is going to make a difference.","make changes; make money; make clear","A1"
"Museum","/mjuˈziəm/","n.","museum, museums","None","a depository for collecting and displaying objects having scientific or historical or artistic value","We saw old bones at the museum.","british museum; holocaust museum; burke museum","A1"
"Move","/ˈmuv/","v.","move, moves, moved, moved, moving","mover (n.), moveable (adj.), movement (n.)","change location; move, travel, or proceed, also metaphorically","Locals from the village came rushing to tell us we needed to move.","move away; risky move; move elsewhere","A1"
"Much","/ˈmʌtʃ/","adj.","much, more, most","muchness (n.)","a large amount of something","We do not have much time before the train leaves.","too much; how much; much better","A1"
"Name","/ˈneɪm/","n.","name, names","namer (n.)","a language unit by which a person or thing is known","Please write your name at the top.","public domain name; template name; host name","A1"
"Neck","/ˈnɛk/","n.","neck, necks","necker (n.), necking (n.)","the part of the body that joins the head to the shoulders","She wears a warm scarf around her neck in winter.","a long neck; around the neck; a stiff neck","A1"
"Need","/ˈnid/","v.","need, needs, needed, needing","needy (adj.)","to have to have something because it is important","I need a glass of water because I am thirsty.","need help; really need; need to know","A1"
"Nature","/ˈneɪtʃɚ/","n. [U]","no changes","None","the essential qualities or characteristics by which something is recognized","It's synthetic because it didn't come out of nature.","prescribe nature; nature pulls; structured nature","A1"
"Near","/ˈnɪɹ/","prep.","no changes","nearness (n.)","at or within a short distance; close in space, time, or relationship; to approach or come close to something","I wasn't near them."" in this narrow view, I was very good.","commercial ships near; everybody near; near beirut international","A1"
"Net","/ˈnɛt/","n.","net, nets","netting (n.)","a computer network consisting of a worldwide network of computer networks that use the TCP/IP network protocols to facilitate data transmission and exchange","Probably nets out better in the long term.","net result; net positive without; net between","A1"
"National","/ˈnæʃənəl/","adj.","no changes","nationality (n.)","of or relating to or belonging to a nation or country","Technology leadership is important for national security.","national anthem; national borders; own national","A1"
"Never","/ˈnɛvɚ/","adv.","no changes","None","at no time; not at any time","She never eats meat because she loves animals.","never again; almost never; never late","A1"
"News","/ˈnuz/","n. [U]","no changes","newsy (adj.)","information about recent and important events","I suppose the good news is it can be done.","great news; news today; breaking news","A1"
"Nope","/ˈnoʊp/","adv.","nope, noper, nopest","None","an informal word used to say no","I asked if he was tired, and he just said nope.","said nope; just nope; nope again","A1"
"New","/ˈnu/","adj.","new, newer, newest","newness (n.)","not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered","It's not too late to seek a newer world.","new york times; new roadways; new product new","A1"
"Newspaper","/ˈnuˌzpeɪpɚ/","n.","newspaper, newspapers","None","printed sheets of paper with news, stories and pictures","My father reads the newspaper at breakfast every day.","a daily newspaper; read the newspaper; newspaper article","A1"
"Noon","/ˈnun/","n.","noon, noons","None","the middle of the day","They tell themselves a nice sentence and by noon they're in chaos.","noon because; high noon; until noon","A1"
"Next","/ˈnɛkst/","adj.","no changes","None","immediately following in time or order","They, they worry about the next point.","next week; next morning; happens next","A1"
"Night","/ˈnaɪt/","n.","night, nights","nightly (adj.)","the dark part of the day, when the sun is down","We can see many bright stars at night.","last night; at night; a long night","A1"
"Nice","/ˈnaɪs/","adj.","nice, nicer, nicest","niceness (n.)","pleasant or pleasing or agreeable in nature or appearance","We had a nice walk in the park.","nice house; nice voice; nice side effect","A1"
"Nobody","/ˈnoʊˌbɑˌdi/","pron./n.","no changes","None","no person; not a single person; a person considered to have no importance or influence in a given situation","No, nobody agrees with me on this.","nobody knew; nobody thinks; nobody wanted","A1"
"Not","/ˈnɑt/","adv.","not, notter, nottest","None","negation of a word or group of words","He's not a duke, and it's not clear.","not going; not everything; not sure","A1"
"North","/ˈnɔɹθ/","n.","north, norths","None","the region of the United States lying to the north of the Mason-Dixon line","The cold wind comes from the north.","rich men north; further north; north england","A1"
"Notice","/ˈnoʊtəs/","v.","notice, notices, noticed, noticed, noticing","notify (v.), noticer (n.), noticeable (adj.)","to see or become aware of something","I did not notice the small spider on the wall.","notice a change; barely notice; suddenly notice","A1"
"Noise","/ˈnɔɪz/","n. [U]","no changes","noisy (adj.)","sound of any kind (especially unintelligible or dissonant sound)","That's why the noise doesn't affect me.","brown noise; noise levels; noise pink noise","A1"
"Nose","/ˈnoʊz/","n.","nose, noses","nosey (adj.)","the organ of smell and entrance to the respiratory tract; the prominent part of the face of man or other mammals","You got to punch him in the nose.","long nose; ear nose; nose bleeds","A1"
"Noisy","/ˈnɔɪzi/","adj.","noisy, noisier, noisiest","noise (n.), noisiness (n.)","full of or characterized by loud and nonmusical sounds","The class was very noisy before the lesson.","noisy link; noisy agents' behavior; performance under noisy","A1"
"Nurse","/ˈnɝs/","n.","nurse, nurses","nurser (n.), nursery (n.), nursing (n.)","one skilled in caring for young children or the sick (usually under the supervision of a physician)","The nurse gave the sick child some water.","paul nurse; nurse gave; fertility nurse","A1"
"Now","/ˈnaʊ/","adv.","now, nower, nowest","None","at the present time; at this moment","We need to leave now or we will be late.","right now; do it now; now and then","A1"
"Nothing","/ˈnʌθɪŋ/","pron./n.","no changes","None","not anything; not a single thing","There is nothing in the empty box.","nothing new; nothing wrong; almost nothing","A1"
"Note","/ˈnoʊt/","n.","note, notes","None","a brief written record","I to think of it as connecting notes.","note from underground; show note; first note","A1"
"Number","/ˈnʌmbɚ/","n.","number, numbers","numbering (n.)","the property possessed by a sum or total or indefinite quantity of units or individuals","I think number one, it's a great story.","huge number; subscriber number; tremendous number","A1"
"Office","/ˈɔfəs/","n.","office, offices","official (adj.), officiate (v.)","a room or building where people work at desks","My father works in a small office near our home.","go to the office; an office building; a busy office","A1"
"Of","/ˈʌv/","prep.","no changes","None","used to show what something belongs to or is part of","The pages of the book are old and yellow.","a cup of tea; the end of; a piece of cake","A1"
"Officer","/ˈɔfəsɚ/","n.","officer, officers","None","any person in the armed services who holds a position of authority or command","The police officer helped us find the way.","officer corps; admissions officer; corrections officer","A1"
"Often","/ˈɔfən/","adv.","no changes","None","many times; on many occasions","We often eat dinner together as a family.","how often; very often; often go","A1"
"Off","/ˈɔf/","adv.","off, offer, offest","None","away from a place, or not connected or working","Please turn off the lights before you leave.","turn off; take off; day off","A1"
"On","/ˈɑn/","prep.","no changes","None","resting above and in contact with a surface; operating or active; attached; happening at a particular time","I want you to have no clothes on.","on top; linger on; reflect on","A1"
"Once","/ˈwʌns/","adv.","once, oncer, oncest","None","one time only","I clean my whole room once a week.","once a week; once more; at once","A1"
"Oil","/ˈɔɪl/","n. [U]","no changes","oily (adj.), oiler (n.)","a slippery or viscous liquid or liquefiable substance not miscible with water","We have the ingredients what made it up, naphtha and oil and things that.","oil reserves; oil fields; oil money","A1"
"Old","/ˈoʊld/","adj.","old, older, oldest","oldness (n.)","(used especially of persons) having lived for a relatively long time or attained a specific age","We need a lot of storage in the old world.","old days; old enough; old norse","A1"
"Outside","/ˈaʊˈtsaɪd/","prep.","no changes","None","beyond the boundaries of a place; on or to the outer side of something; the external surface or area","That's where I stick electrodes on the outside.","go outside; play outside; outside world","A1"
"Only","/ˈoʊnli/","adv.","no changes","None","and nothing more","Only the elite would know how to do that.","only going; only compounds; only issue","A1"
"Online","/ˈɔˌnlaɪn/","adj.","no changes","None","on a regular route of a railroad or bus or airline system","If you look online, you can probably find a version of everything.","selling stuff online; beautiful online; online services","A1"
"Open","/ˈoʊpən/","adj.","open, more open, most open","opener (n.), opening (n.), openness (n.)","affording unobstructed entrance and exit; not shut or closed","You might as well put it on open source.","open up; open doors; open weights","A1"
"Order","/ˈɔɹdɚ/","n.","order, orders","orderer (n.), orderly (adj.), ordering (n.)","(often plural) a command given by a superior (e.g., a military or law enforcement officer) that must be obeyed","The waiter took our order for lunch.","short order; combine question order; order via","A1"
"Orange","/ˈɔɹəndʒ/","adj.","orange, more orange, most orange","orangeness (n.)","of the color between red and yellow; similar to the color of a ripe orange","We covered the orange revolution when it happened.","orange glow there; big orange; shown orange","A1"
"Other","/ˈʌðɚ/","adj.","no changes","otherness (n.)","different from the one or ones already named","I want to read the other book.","the other day; on the other hand; other people","A1"
"Or","/ˈɔɹ/","conj.","no changes","None","used to connect alternatives; introducing another possibility; otherwise; used to indicate a consequence","Or the men who've sworn an oath.","pakistan or; norway or; or dubai","A1"
"Out","/ˈaʊt/","adv.","out, outer, outest","None","away from home","He's been kicked out of enough places.","turns out; find out; please check out","A1"
"Over","/ˈoʊvɚ/","prep.","no changes","None","above and across; more than a particular amount; finished; during a period of time; covering a surface","They will come from all over the place.","over time; gets taken over; go over","A1"
"Pack","/ˈpæk/","n.","pack, packs","packer (n.), package (n.), packing (n.)","a large indefinite number","He bought a pack of cards at the shop.","save america pack; pack abs; eight pack","A1"
"Own","/ˈoʊn/","adj.","no changes","owner (n.)","belonging to or on behalf of a specified person (especially yourself); preceded by a possessive","Many of them built their own PCs anyways.","own employees; own data; own eyes","A1"
"Page","/ˈpeɪdʒ/","n.","page, pages","pager (n.)","one side of one leaf (of a book or magazine or newspaper or letter etc.) or the written or pictorial matter it contains","Please turn to the next page in your book.","first page; eight page; page headlines","A1"
"Package","/ˈpækədʒ/","n.","package, packages","pack (v.), packaging (n.)","a collection of things wrapped or boxed together","A big package came in the mail today.","whole package; package managers; pb package","A1"
"Pants","/ˈpænts/","n.","pants, pantses","None","underpants worn by women","You showed up in your plaid pants, dressed up.","cargo pants; white pants; pants because","A1"
"Paint","/ˈpeɪnt/","n. [U]","no changes","painter (n.), painting (n.)","a substance used as a coating to protect or decorate a surface (especially a mixture of pigment suspended in a liquid); dries to form a hard coating","We paint a painting, anything we do.","paint fumes; paint job; white paint","A1"
"Parent","/ˈpɛɹənt/","n.","parent, parents","parental (adj.), parentage (n.), parenthood (n.)","a father or mother; one who begets or one who gives birth to or nurtures and raises a child; a relative who plays the role of guardian","Bringing sorry and being the child of accomplished parents.","accomplished parent; parent taught; parent navigate","A1"
"Pair","/ˈpɛɹ/","n.","pair, pairs","pairing (n.)","a set of two similar things considered as a unit","I'm not going to put on a pair of jeans.","pair programmer; perfect pair; single pair","A1"
"Paper","/ˈpeɪpɚ/","n. [U]","no changes","papery (adj.), paperer (n.), papering (n.)","a material made of cellulose pulp derived mainly from wood or rags or certain grasses","It looked good on paper, but it was unwieldy.","position paper; thermal paper; paper introduces","A1"
"Past","/ˈpæst/","adj.","past, paster, pastest","pastness (n.)","earlier than the present time; no longer current","Forget the past and keep- - That's.","get past; walked past; past few months","A1"
"Part","/ˈpɑɹt/","n.","part, parts","partial (adj.), parting (n.), partitive (adj.)","a piece or section of something bigger","This part of the city is very quiet at night.","a part of; take part; main part","A1"
"Party","/ˈpɑɹti/","n.","party, parties","None","an organization to gain political power","Aren't you going to a party or something.","war party; demo party; major party","A1"
"Pencil","/ˈpɛnsəl/","n.","pencil, pencils","None","a thin wooden tool for writing or drawing","She drew a picture with a yellow pencil.","a pencil case; sharp pencil; colored pencil","A1"
"Park","/ˈpɑɹk/","n.","park, parks","parking (n.)","a large area of land preserved in its natural state as public property","We haven't even entered the park yet.","central park; lincoln park; amusement park","A1"
"Pass","/ˈpæs/","v.","pass, passes, passed, passed, passing","passer (n.), passage (n.), passing (n.)","go across or through","I suggest doing it in multiple passes.","pass intelligence; constantly pass; mother pass","A1"
"Pen","/ˈpɛn/","n.","pen, pens","penning (n.)","a writing implement with a point from which ink flows","It's really pen on paper a lot.","pen comment; pen tapping pen; pen light","A1"
"Pay","/ˈpeɪ/","v.","pay, pays, paid, paid, paying","payee (n.), payer (n.), payment (n.)","to give money for something you buy","I will pay for the coffee today.","pay for; pay the bill; pay money","A1"
"People","/ˈpipəl/","n.","people, peoples","None","more than one person; men, women, and children","Many people come to the park on sunny days.","many people; young people; other people","A1"
"Perhaps","/pɚˈhæps/","adv.","no changes","None","by chance","Perhaps we can go to the beach tomorrow.","perhaps before; ancestors perhaps; ridiculous definition perhaps","A1"
"Piano","/piˈænoʊ/","n.","piano, pianos","pianist (n.), pianistic (adj.)","a large musical instrument with black and white keys","My sister plays the piano every evening.","play the piano; piano lesson; grand piano","A1"
"Person","/ˈpɝsən/","n.","person, people","personify (v.), personhood (n.)","a man, woman, or child","She is a very kind and friendly person.","a young person; every person; one person","A1"
"Picnic","/ˈpɪˌknɪk/","n.","picnic, picnics","picnicker (n.)","a day devoted to an outdoor social gathering","We had a nice picnic by the river.","raw facts picnic; picnic versus; happy picnic","A1"
"Photo","/ˈfoʊˌtoʊ/","n.","photo, photos","None","a representation of a person or scene in the form of a print or transparent slide; recorded by a camera on light-sensitive material","I took a photo of the big tree.","photo here; wonderful photo; stock photo","A1"
"Phone","/ˈfoʊn/","n.","phone, phones","phoner (n.), phonic (adj.), phonate (v.), phonetic (adj.)","electronic equipment that converts sound into electrical signals that can be transmitted over distances and then converts received signals back into sounds","She left her phone on the kitchen table.","phone calls; phone take; phone numbers","A1"
"Pet","/ˈpɛt/","n.","pet, pets","petter (n.), petting (n.)","a domesticated animal kept for companionship or amusement","Look, kids, pets didn't ask for this.","pet parrot; pet didn't ask; pet feeder","A1"
"Pick","/ˈpɪk/","v.","pick, picks, picked, picked, picking","picker (n.), picking (n.), pickings (n.)","select carefully from a group","Picking up the chip is still adorable.","go pick; pick fights; get pick","A1"
"Pig","/ˈpɪɡ/","n.","pig, pigs","piggy (adj.), piglet (n.)","a pink farm animal kept for its meat","The pink pig slept in the mud.","a pink pig; a fat pig; baby pig","A1"
"Pie","/ˈpaɪ/","n.","pie, pies","None","dish baked in pastry-lined pan often with a pastry top","By the end she put pie in my face.","pie charts representing; generated pie; put pie","A1"
"Picture","/ˈpɪktʃɚ/","n.","picture, pictures","pictural (adj.), picturing (n.)","a visual representation (of an object or scene or person or abstraction) produced on a surface","You're seeing it a picture or a movie.","clear picture; full picture; best picture","A1"
"Piece","/ˈpis/","n.","piece, pieces","None","a part of something, or one single item of something","She cut the cake into eight pieces.","a piece of cake; a piece of paper; a small piece","A1"
"Pin","/ˈpɪn/","n.","pin, pins","None","a piece of jewelry that is pinned onto the wearer's garment","She used a pin to hold the cloth.","humane pin; pin cover; pin comment","A1"
"Pink","/ˈpɪŋk/","adj.","pink, pinker, pinkest","pinkify (v.)","of a light shade of red","The sky is pink and blue in the sky for sunset.","pink blob; dragon fruit pink; pink elephants","A1"
"Plan","/ˈplæn/","n.","plan, plans","planner (n.), planning (n.)","a series of steps to be carried out or goals to be accomplished","The plan is to find the plan or for the plan to find us.","flat rate plan; plan mode; military plan","A1"
"Place","/ˈpleɪs/","n.","place, places","placement (n.)","a point located with respect to surface features of some region","Seems not to be the safest place.","first place; good place; place preference","A1"
"Pipe","/ˈpaɪp/","n.","pipe, pipes","piper (n.)","a tube with a small bowl at one end; used for smoking tobacco","Water came out of the broken pipe.","lead pipe; pipe smoke; knot broadcast pipe","A1"
"Pond","/ˈpɑnd/","n.","pond, ponds","None","a small lake","Ducks swim in the small pond near my home.","small pond; fish pond; garden pond","A1"
"Plane","/ˈpleɪn/","n.","plane, planes","planar (adj.), planer (n.), planation (n.), planeness (n.)","a flying machine with wings that carries people","Wait, a plane crashes into the hospital.","a big plane; by plane; get on a plane","A1"
"Plant","/ˈplænt/","n.","plant, plants","plantal (adj.), planter (n.), planting (n.), plantlet (n.)","a living thing with leaves that grows in soil","I water the small plant every morning.","a green plant; water a plant; a small plant","A1"
"Planet","/ˈplænət/","n.","planet, planets","planetal (adj.), planetary (adj.)","a large round object in space that moves around a star like the sun","Earth is the only planet that we know has life on it.","a distant planet; save the planet; explore a planet","A1"
"Plate","/ˈpleɪt/","n.","plate, plates","plater (n.), plating (n.)","(baseball) base consisting of a rubber slab where the batter stands; it must be touched by a base runner in order to score","This is the top with the cold plate.","plate repository; metal plate; plate command","A1"
"Player","/ˈpleɪɚ/","n.","player, players","play (v.)","a person who participates in or is skilled at some game","Each player gets five cards to start.","player gameplay experience; player who's playing; player back","A1"
"Please","/ˈpliz/","v.","please, pleases, pleased, pleased, pleasing","pleaser (n.), pleasant (adj.), pleasing (n.), pleasure (n.)","give pleasure to or be pleasing to","She tries hard to please her teacher.","please check out; please let; please allow","A1"
"Play","/ˈpleɪ/","v.","play, plays, played, played, playing","player (n.), playing (n.), playlet (n.)","to take part in a game or do something for fun","The children love to play in the park after school.","play a game; play outside; play with friends","A1"
"Class","/ˈklæs/","n.","class, classes","classy (adj.), classify (v.)","a collection of things sharing a common attribute","Peptides are a structural class of medications.","workout class; weight class; managerial class","A1"
"Popcorn","/ˈpɑˌpkɔɹn/","n. [U]","no changes","None","corn having small ears and kernels that burst when exposed to dry heat","It's the same popcorn they bag it.","eating popcorn; popcorn man; popcorn pour","A1"
"Pleasure","/ˈplɛʒɚ/","n.","pleasure, pleasures","please (v.)","a fundamental feeling that is hard to define but that people desire to experience","This was an honor and a pleasure.","pleasure out; pleasure isn't worth; achieve pleasure","A1"
"Pool","/ˈpul/","n.","pool, pools","None","a large hole filled with water where people swim","We like to swim in the pool on hot summer days.","a swimming pool; jump in the pool; a deep pool","A1"
"Poor","/ˈpʊɹ/","adj.","poor, poorer, poorest","poorness (n.)","deserving or inciting pity; - Galsworthy","The poor old man had no warm coat.","poor countries; poor border; poor nations","A1"
"Potato","/pəˈteɪˌtoʊ/","n.","potato, potatoes","None","an edible tuber native to South America; a staple food of Ireland","I think you've got two bowls of potatoes.","mashed potato; potato baked potato; kettle potato","A1"
"Pot","/ˈpɑt/","n.","pot, pots","None","metal or earthenware cooking vessel that is usually round and deep; often has a handle and lid","She cooked the soup in a big pot.","pot pans; favorite pot; deck moving pot","A1"
"Possible","/ˈpɑsəbəl/","adj.","possible, more possible, most possible","possibility (n.), possibleness (n.)","capable of happening or existing","I don't know how he possible did.","possible ways; simplest possible; possible offense","A1"
"Popular","/ˈpɑpjəlɚ/","adj.","popular, more popular, most popular","popularity (n.)","regarded with great favor, approval, or affection especially by the general public","It means that, that it's a popular song.","popular today; popular support; popular front","A1"
"Power","/ˈpaʊɚ/","n. [U]","no changes","None","the energy that makes machines or lights work","The storm cut the power, so all the lights went off.","electric power; lose power; power supply","A1"
"Present","/ˈpɹɛzənt/","n.","present, presents","presence (n.), presenter (n.), presentment (n.), presentness (n.), presentation (n.)","the period of time that is happening now; any continuous stretch of time including the moment of speech","He is present at the point of action.","present themselves; hence present; always present","A1"
