word,ipa,pos,inflections,derivatives,definition,example,collocations,context_type
Passionate,/ˈpæʃənət/,adj.,"passionate, more passionate, most passionate",passionateness (n.),having or expressing strong emotions｜具有或表達強烈情感,"Rather, ""the passionate concerns and interests that humans vest in their social life"" are ""so much a part of all classificatory disputes about art.",extremely passionate; incredibly passionate; passionate community,C1
Patch,/ˈpætʃ/,v.,"patch, patches, patched, patched, patching","patchy (adj.), patching (n.)",to join or unite the pieces of｜連接或接合碎片,She patched the torn sleeve of her jacket with a small square of denim.,patch a hole; patch up a quarrel; patch the code,C1
Pathetic,/pəˈθɛtɪk/,adj.,"pathetic, more pathetic, most pathetic",pathos (n.),deserving or arousing pity; pitifully inadequate｜令人同情或激起同情；可悲地不足,The damaged shelter offered pathetic protection against the winter wind.,pathetic excuse; pathetic attempt; utterly pathetic,C1
Peasant,/ˈpɛzənt/,n.,"peasant, peasants",peasanthood (n.),a country person｜鄉村居民,The painting shows a weary peasant resting beside a field at the end of the day.,peasant protest; random peasant; for peasants,C1
Patrol,/pəˈtɹoʊl/,n.,"patrol, patrols",patroller (n.),a detachment used for security or reconnaissance｜用於保安或偵察的分遣隊,We use police patrol hour assignment as an illustrative example and provide detailed simulation results based on real-world data.,ranger patrol; on patrol; send patrols,C1
Pedal,/ˈpɛdəl/,n.,"pedal, pedals","pedaler (n.), pedaller (n.)","a foot-operated lever on a vehicle, bicycle, instrument, or machine｜車輛、腳踏車、樂器或機器上的腳踏桿","An IMU collects the vehicle dynamics, and we read speed, gas/brake pedal, steering angle, turn signal and gear from the vehicle’s CAN interface.",brake pedal; accelerator pedal; press the pedal,C1
Patron,/ˈpeɪtɹən/,n.,"patron, patrons","patronise (v.), patronize (v.)","a regular customer or a person who supports, protects, or sponsors someone｜常客或支持、保護、贊助他人的人","Apollo is an important Pastoral farming deity, and he was the patron of herdsmen and shepherds.",patron of the arts; wealthy patron; regular patron,C1
Penetrate,/ˈpɛnəˌtɹeɪt/,v.,"penetrate, penetrates, penetrated, penetrated, penetrating","penetrator (n.), penetration (n.), penetrative (adj.)","pass into or through, often by overcoming resistance｜穿透或進入，通常透過克服阻力",Ultraviolet light can penetrate thin fabrics and reach the skin even on overcast days.,penetrate networks; penetrate radar; penetrate tissues,C1
Pedestrian,/pəˈdɛstɹiən/,adj.,"pedestrian, more pedestrian, most pedestrian",None,lacking wit or imagination｜缺乏機智或想像力,Her pedestrian prose made the lecture hard to follow despite its fascinating subject matter.,pedestrian view; pedestrian effort; pedestrian prose,C1
Pension,/ˈpɛnʃən/,n.,"pension, pensions","pensioner (n.), pensionary (n.)",a regular payment to a person that is intended to allow them to subsist without working｜定期支付給個人的款項，旨在讓他們不工作也能維持生計,"After thirty years of service, she began receiving a modest pension that covered her basic living expenses.",pension funds; public pension; private pensions,C1
Personnel,/ˌpɝsəˈnɛl/,n. [U],no changes,None,group of people willing to obey orders｜願意服從命令的一群人,Expecting every hospital’s IT personnel to invent new neural-network architectures is unrealistic.,personnel changes; military personnel; protect personnel,C1
Performer,/pɚˈfɔɹmɚ/,n.,"performer, performers",perform (v.),an entertainer who performs a dramatic or musical work for an audience｜為觀眾表演戲劇或音樂作品的表演者,"Beginning with the second ceremony, performers received separate nominations for individual films; no performer has received multiple nominations in the same category since the 3rd Academy Awards.",amazing performer; top performer; high performers,C1
Pessimism,/ˈpɛsəˌmɪzəm/,n. [U],no changes,"pessimist (n.), pessimistic (adj.)",the feeling that things will turn out badly｜事情會變糟的感覺,Widespread pessimism about the economy discouraged new investment.,deep pessimism; pessimism about the future; widespread pessimism,C1
Perceive,/pɚˈsiv/,v.,"perceive, perceives, perceived, perceived, perceiving","perceiver (n.), perception (n.), perceptive (adj.), percipient (adj.), perceptible (adj.)",to become aware of through the senses｜透過感官察覺,"As long as your emotional stability is based on how you perceive yourself and others perceive you, it's going to fluctuate wildly and you're going to lose control of your own actions.",perceive world; perceive situation; perceive environment,C1
Perception,/pɚˈsɛpʃən/,n.,"perception, perceptions","perceptive (adj.), perceive (v.)",the representation of what is perceived; basic component in the formation of a concept｜所知覺事物的表徵；概念形成的基本要素,"Anarchist perception of human nature, rejection of the state, and commitment to social revolution has been criticised by academics as naive, overly simplistic, and unrealistic, respectively.",intuitive perception; actual perception; change perception,C1
Petition,/pəˈtɪʃən/,n.,"petition, petitions","petitioner (n.), petitionary (adj.)",a formal message requesting something that is submitted to an authority｜提交給當局的正式請求訊息,Residents submitted a petition to the city council requesting better lighting along the main street.,sign petition; file petition; official petition,C1
Persist,/pɚˈsɪst/,v.,"persist, persists, persisted, persisted, persisting","persistent (adj.), persistence (n.), persistency (n.)",continue to exist｜繼續存在,"And homeostatic upregulation is this innate, deeply hardwired drive of all living species to persist and to flourish.",persist across sessions; persist for decades; persist despite costs,C1
Phase,/ˈfeɪz/,v.,"phase, phases, phased, phased, phasing",None,arrange in phases or stages｜分階段安排,The company phased out the older model gradually over two years as customers adopted the new design.,phase out; phase in; phase down,C1
Petty,/ˈpɛti/,adj.,"petty, pettier, pettiest",pettiness (n.),inferior in rank or status｜級別或地位較低,The reform reduced the authority of petty officials who held minor administrative posts.,petty criminals; petty failings; petty grievances,C1
Perspective,/pɚˈspɛktɪv/,n.,"perspective, perspectives",None,a way of regarding situations or topics etc.｜看待情況或話題等的方式,And it also turns out that mom has a different experience and perspective than I do.,military perspective; outsider perspective; different perspectives,C1
Photographic,/ˌfoʊtəˈɡɹæfɪk/,adj.,no changes,"photograph (n.), photography (n.)",relating to photography or obtained by using photography｜與攝影相關或透過攝影獲得,"By subverting the need for supervised labels, such approaches are able to utilize the numerous unlabeled images that exist on the Internet and in photographic datasets.",photographic memory; photographic archives; photographic lab,C1
Pickup,/ˈpɪˌkʌp/,n.,"pickup, pickups",None,a light truck with an open body and low sides and a tailboard｜帶有開放式車身、低側邊和尾板的輕型卡車,He loaded the timber into the back of his pickup and drove it straight to the building site.,pickup truck; drive a pickup; pickup bed,C1
Pier,/ˈpɪɹ/,n.,"pier, piers",None,a platform built out from the shore into the water and supported by piles; provides access to ships and boats｜從岸邊延伸入水、由樁支撐的平台；提供船隻和船艇的通道,"Similar findings were found at Trident Pier near Port Canaveral, where strong currents, that eventually head toward Chesapeake Bay, override the wind's influence.",new pier; big pier; deep pier,C1
Pitcher,/ˈpɪtʃɚ/,n.,"pitcher, pitchers",pitch (v.),"a container, typically with a handle and spout, used for holding and pouring liquids｜一種帶把手和壺嘴的容器，用於盛裝和傾倒液體",She poured water from a glass pitcher into each guest's cup.,water pitcher; glass pitcher; fill a pitcher,C1
Pillar,/ˈpɪlɚ/,n.,"pillar, pillars",None,a fundamental principle or practice｜基本原則或做法,"Poetry has always been one of the major educational pillars in the region, to the level that it has integrated itself into culture.",major pillar; key pillars; main pillars,C1
Pirate,/ˈpaɪɹət/,n.,"pirate, pirates","piracy (n.), piratical (adj.)",a person who attacks and robs ships at sea｜在海上攻擊並搶劫船隻的人,"The pirates attacked merchant vessels off the coast, stealing cargo and demanding ransom for the crews.",sea pirates; pirate ship; pirate treasure,C1
Plea,/ˈpli/,n.,"plea, pleas",None,a humble request for help from someone in authority｜向有權威的人提出的卑微請求,"In response to their pleas, Apollo killed the man with his arrows.",plea bargain deals; guilty plea; accept plea,C1
Plead,/ˈplid/,v.,"plead, pleads, pleaded, pleaded, pleading","pleader (n.), pleading (n.)",appeal or request earnestly｜懇切地呼籲或請求,"The father pleaded with the judge for leniency, explaining the difficult circumstances that had led to the offence.",plead guilty; plead ignorance; plead for chance,C1
Placement,/ˈpleɪsmənt/,n.,"placement, placements",place (v.),the spatial property of the way in which something is placed｜某物放置方式的空間屬性,Its placement above lithium is primarily due to its electron configuration.,text placement; enemy placement; optimal placement,C1
Pipeline,/ˈpaɪˌplaɪn/,n.,"pipeline, pipelines",None,"a long pipe that transports liquid or gas, or a sequence of processing stages｜運輸液體或氣體的長管道，或一系列加工階段",The Trans-Alaska Pipeline carries oil from Prudhoe Bay to the southern coast.,oil pipeline; build a pipeline; pipeline system,C1
Pledge,/ˈplɛdʒ/,n.,"pledge, pledges",pledger (n.),a solemn promise or commitment｜莊嚴的承諾或誓言,Every new member was asked to make a pledge to uphold the organization's values and code of conduct.,pledge support; pledge of allegiance; make pledge,C1
Plural,/ˈplʊɹəl/,adj.,"plural, more plural, most plural",plurality (n.),"composed of more than one member, set, or kind｜由多於一個成員、集合或種類組成",English nouns take plural forms by adding -s or -es in most cases.,books plural; plural character; plural form,C1
