word,ipa,pos,inflections,derivatives,definition,example,collocations,context_type
Hut,/ˈhʌt/,n.,"hut, huts",None,"a small, simple shelter or house, often made of wood or mud｜小而簡陋的棚屋或房子，常用木材或泥土建造",They built a small wooden hut at the edge of the forest.,mud hut; small hut; beach hut,B1
Icy,/ˈaɪsi/,adj.,"icy, icier, iciest",None,"covered with ice, or extremely cold｜覆蓋著冰的，或極度寒冷的",The icy road made it dangerous to drive home last night.,icy road; icy cold; icy wind,B1
Humor,/ˈhjumɚ/,n. [U],no changes,"humoral (adj.), humoring (n.), humorist (n.), humorous (adj.)","the quality of being funny, or the ability to laugh at things｜幽默的特質，或對事物發笑的能力",His warm humor made everyone at the party feel relaxed and welcome.,humor about; dark humor; understand humor,B1
Hug,/ˈhʌɡ/,v.,"hug, hugs, hugged, hugged, hugging","hugger (n.), hugging (n.)","squeeze (someone) tightly in your arms, usually with fondness｜張開雙臂緊緊抱住（某人），通常帶有喜愛之情",She bent down to hug her little daughter at the school gate.,warm hug; bear hug; tight hug,B1
Hunger,/ˈhʌŋɡɚ/,n. [U],no changes,hungry (adj.),a physiological need for food; the consequence of food deprivation｜對食物的生理需求；食物缺乏的結果,The charity works hard to fight hunger in poor countries.,extreme hunger; pangs of hunger; feel hunger,B1
Dragonfly,/ˈdɹæɡənfli/,n.,"dragonfly, dragonflies",None,"a large insect with a long, slender body and two pairs of transparent wings, often seen near water｜一種大型昆蟲，身體細長，有兩對透明的翅膀，常見於水邊",A bright blue dragonfly rested gently on the leaf by the pond.,a colorful dragonfly; a dragonfly's wings; watch a dragonfly,B1
Imagination,/ɪˌmædʒəˈneɪʃən/,n. [U],no changes,imagine (v.),the formation of a mental image of something that is not perceived as real and is not present to the senses｜對某事物的心理圖像的形成，該事物被認為不是真實的，也不是感官所能感知到的,She used her imagination to create a whole world in her story.,human imagination; active imagination; use imagination,B1
Immediate,/ɪˈmidiət/,adj.,"immediate, more immediate, most immediate",immediateness (n.),"happening now or without delay; nearest in time, place, or relationship｜正在發生或沒有延遲的；在時間、地點或關係上最接近的","Together, these quantities characterize human AI systems in terms of both immediate hybrid performance and long term cognitive sustainability.",immediate aftermath; immediate impact; immediate response,B1
Inferior,/ɪˈnfɪɹiɚ/,adj.,"inferior, more inferior, most inferior",inferiority (n.),"lower in quality, rank, or importance compared to something or someone else｜與其他事物或人相比，品質、等級或重要性較低的",The cheaper shoes were of inferior quality and soon fell apart.,inferior performance; inferior information; getting really inferior,B1
Indoors,/ˈɪˌndɔɹz/,adv.,no changes,None,"inside a building, not outside｜在建築物內，不是在外面",We stayed indoors all afternoon because the heavy rain would not stop.,stay indoors; play indoors; keep indoors,B1
Inform,/ɪˈnfɔɹm/,v.,"inform, informs, informed, informed, informing","informer (n.), informant (n.), informing (n.), information (n.), informative (adj.), informatory (adj.)","impart knowledge of some fact, state or affairs, or event to｜告知（某人）某個事實、狀態、事務或事件",It is important to inform your teacher if you will miss a class.,inform the public; inform a decision; keep informed,B1
Indoor,/ˈɪˌndɔɹ/,adj.,no changes,None,"located, suited for, or taking place within a building｜位於建築物內、適合在建築物內進行或在建築物內發生的","On rainy days, the children played indoor games instead of going outside.",indoor plant; indoor swimming pool; indoor activities,B1
Impress,/ɪmˈpɹɛs/,v.,"impress, impresses, impressed, impressed, impressing","impression (n.), impressive (adj.), impressible (adj.), impressment (n.)",to make someone admire or respect you｜使（某人）欽佩或尊敬你,He wanted to impress his new boss with his hard work.,impress your friends; deeply impress; impress the judges,B1
Industrial,/ɪˈndʌstɹiəl/,adj.,no changes,None,of or relating to or resulting from industry｜關於工業的、起源於工業的或由工業產生的,"Humanoid robots have entered mass production, transitioning from warehouse pilots to unsupervised roles in complex, real-world industrial environments.",industrial base; industrial facilities; industrial espionage,B1
Import,/ɪˈmpɔɹt/,n.,"import, imports","importee (n.), importer (n.), importing (n.), importation (n.)",a product brought into a country to be sold there｜從外國帶入一個國家銷售的產品,Coffee is a popular import that comes from warmer countries.,a cheap import; food imports; an import tax,B1
Inn,/ˈɪn/,n.,"inn, inns",None,a hotel providing overnight lodging for travelers｜為旅客提供住宿的旅館,They stopped at a local inn and stayed the night before continuing their journey.,local inn; stay at an inn; cozy roadside inn,B1
Innocent,/ˈɪnəsənt/,adj.,"innocent, more innocent, most innocent",innocence (n.),free from evil or guilt｜沒有邪惡或罪惡的,The judge declared the young man innocent after new evidence was presented in court.,innocent children; innocent mistake; innocent victim,B1
Inspector,/ɪnˈspɛktɚ/,n.,"inspector, inspectors","inspect (v.), inspectorship (n.)",a person whose job is to examine something and ensure that rules or standards are met｜其工作是檢查某事物並確保其符合規則或標準的人,A building inspector visited the new school to make sure it was safe to open.,building inspector; weapons inspector; health inspector,B1
Information,/ˌɪnfɚˈmeɪʃən/,n. [U],no changes,inform (v.),a message received and understood｜收到並理解的消息,The librarian helped the student find the information she needed for her report.,consumer information; personal information; information transmission,B1
Inspect,/ɪnˈspɛkt/,v.,"inspect, inspects, inspected, inspected, inspecting","inspector (n.), inspection (n.)",look over carefully｜仔細檢查,An officer came to inspect the building before it could open.,inspect the building; closely inspect; inspect for damage,B1
Injury,/ˈɪndʒɚi/,n. [U],no changes,"injure (v.), injurious (adj.)",physical harm or damage done to a person's body｜對人體造成的身體傷害,The player had to leave the field after suffering an injury to his left knee.,serious injury; suffer an injury; prevent injury,B1
Inner,/ˈɪnɚ/,adj.,"inner, more inner, most inner",None,located on the inside or closer to the centre of something; relating to the mind or feelings｜位於內部的，靠近中心的；指內心或情感的,She found inner peace after spending a quiet weekend away from the city.,inner peace; inner strength; inner circle,B1
Intelligent,/ɪˈntɛlədʒənt/,adj.,"intelligent, more intelligent, most intelligent",intelligence (n.),having the capacity for thought and reason especially to a high degree｜具有高度的思考與推理能力,She is an intelligent student who always asks thoughtful questions.,emotionally intelligent; intelligent civilizations; incredibly intelligent,B1
Inventor,/ɪˈnvɛntɚ/,n.,"inventor, inventors",invent (v.),someone who is the first to think of or make something｜首位想到或發明某物的人,The brilliant inventor created a device that changed everyday life for millions.,brilliant inventor; famous inventor; prolific inventor,B1
Ivory,/ˈaɪvɚi/,n. [U],no changes,None,"a hard, creamy-white material that forms the tusks of elephants, or the pale white colour of this material｜大象長牙的堅硬奶油白物質，亦指其淡白色",The old piano had keys made of smooth white ivory.,ivory tower; ivory keys; carved in ivory,B1
Invitation,/ˌɪnvɪˈteɪʃən/,n.,"invitation, invitations","invite (v.), invitational (adj.)",a request (spoken or written) to participate or be present or take part in something｜口頭或書面邀請參加或出席某事物的請求,He sent a formal invitation to all his friends for the party.,formal invitation; wedding invitation; receive an invitation,B1
Interrupt,/ˌɪntɚˈʌpt/,v.,"interrupt, interrupts, interrupted, interrupted, interrupting","interrupter (n.), interruption (n.)",make a break in｜打斷,Please do not interrupt while another person is speaking.,interrupt a meeting; interrupt someone; rude to interrupt,B1
Jar,/ˈdʒɑɹ/,n.,"jar, jars",None,a glass or clay container with a wide opening and a lid｜有寬口和蓋子的玻璃或陶製容器,She opened the glass jar and spread the jam on her toast.,glass jar; mason jar; jam jar,B1
Jaw,/ˈdʒɔ/,n.,"jaw, jaws",None,the part of the skull of a vertebrate that frames the mouth and holds the teeth｜構成口腔並容納牙齒的頭骨部分,He felt a sharp pain in his jaw after eating the hard candy.,jaw muscles; jaw dropping; glass jaw,B1
Invent,/ɪˈnvɛnt/,v.,"invent, invents, invented, invented, inventing","inventor (n.), invention (n.), inventive (adj.)","come up with (an idea, plan, explanation, theory, or principle) after a mental effort｜經思考努力提出（想法、計劃、解釋、理論或原則）",Children often invent funny games to play together after school.,invent a machine; invent new ways; invent technology,B1
Jail,/ˈdʒeɪl/,n.,"jail, jails","jailer (n.), jailor (n.)",a place where people are kept locked up as a punishment or while waiting for a trial｜監獄,The judge sentenced the thief to six months in jail.,go to jail; jail time; send to jail,B1
Jeep,/ˈdʒip/,n.,"jeep, jeeps",None,a car suitable for traveling over rough terrain｜越野車,They drove a strong jeep across the rough desert road.,drive a jeep; old jeep; rugged jeep,B1
Jazz,/ˈdʒæz/,n. [U],no changes,jazzy (adj.),"a style of music developed in the United States, known for its rhythm, improvisation, and swing｜起源於美國的音樂風格，特點是節奏、即興和搖擺",She grew up listening to jazz and learned to play the trumpet at school.,jazz music; jazz concert; play jazz,B1
Investigate,/ɪˈnvɛstəˌɡeɪt/,v.,"investigate, investigates, investigated, investigated, investigating","investigator (n.), investigating (n.), investigation (n.), investigative (adj.), investigatory (adj.)",to look carefully into a situation or problem to find out the truth｜仔細調查情況或問題以查明真相,The police decided to investigate the incident at the school.,investigate a crime; investigate the cause; investigate further,B1
Jealous,/ˈdʒɛləs/,adj.,"jealous, more jealous, most jealous",None,"feeling upset or unhappy because someone else has something you want, or afraid of losing someone's attention or love｜因別人拥有想要的事物而感到不安或不快，或害怕失去某人的關注或愛",She felt jealous when she heard that her friend had won the art competition.,get jealous; feel jealous; jealous rage,B1
Jewel,/ˈdʒuəl/,n.,"jewel, jewels","jeweler (n.), jewelry (n.), jeweller (n.), jewellery (n.)","a valuable stone, such as a diamond, used to make rings and necklaces｜用於製作戒指和項鏈的貴重寶石，如鑽石",A bright red jewel shone on the ring she wore to the party.,precious jewel; shiny jewel; rare jewel,B1
Jelly,/ˈdʒɛli/,n.,"jelly, jellies",jellify (v.),"a soft, sweet food made from fruit juice and sugar spread on bread, or a wobbly dessert made with gelatine｜用果汁和糖製成的柔軟甜食，可塗抹於麵包，亦可指用明膠製成的晃動甜點",The children spread soft purple jelly on their warm toast.,strawberry jelly; peanut butter and jelly; fruit jelly,B1
Jewelry,/ˈdʒuəlɹi/,n. [U],no changes,jewel (v.),"decorative items such as rings, bracelets, and necklaces, often made of gold, silver, or gems｜戒指、手鍊、項鏈等裝飾品，常由黃金、白銀或寶石製成",She wore simple gold jewelry that matched her elegant dress.,fine jewelry; gold jewelry; wear jewelry,B1
Kangaroo,/ˌkæŋɡɚˈu/,n.,"kangaroo, kangaroos",None,"a large Australian animal that moves by jumping on its powerful back legs, with a pouch for carrying its young｜澳洲的大型動物，靠有力的後腿跳躍，腹部有育兒袋","A large kangaroo stood near the river, looking at us curiously.",large kangaroo; baby kangaroo; kangaroo pouches,B1
Joyful,/ˈdʒɔɪfəl/,adj.,"joyful, more joyful, most joyful",joyfulness (n.),full of or producing joy｜充滿喜悅的,I want to see you have lives of purpose and lives that are joyful.,joyful parts; joyful experience; joyful movement,B1
Juicy,/ˈdʒusi/,adj.,"juicy, juicier, juiciest","juice (n.), juiciness (n.)",full of juice and nice to eat｜多汁且好吃的,She bit into a sweet and juicy orange after lunch.,a juicy fruit; a juicy peach; juicy and sweet,B1
Junk,/ˈdʒʌŋk/,n. [U],no changes,None,old or unwanted things with little value; useless or worthless material｜舊或不想要的、價值不高的東西；無用或無價值的材料,We cleared out all the old junk from the dusty garage.,old junk; junk mail; clear out junk,B1
Junior,/ˈdʒunjɚ/,adj.,"junior, more junior, most junior",None,lower in rank or younger than others｜職位較低的或較年輕的,He started as a junior member of the team last year.,a junior member; a junior employee; junior staff,B1
Journey,/ˈdʒɝni/,n.,"journey, journeys","journeyer (n.), journeying (n.)",the act of traveling from one place to another｜從一地到另一地的旅行,It's a long journey and it's really exhausting.,long journey; journey home; embark on a journey,B1
Kilometer,/kəˈlɑmətɚ/,n.,"kilometer, kilometers",None,a metric unit of length equal to 1000 meters (or 0.621371 miles)｜長度單位，等於1000米（約0.621371英里）,The nearest shop is about one kilometer from our house.,several kilometers; kilometer away; run a kilometer,B1
Jungle,/ˈdʒʌŋɡəl/,n.,"jungle, jungles",jungly (adj.),"a thick, tropical forest full of wild plants, trees, and animals｜茂密的熱帶森林，充滿野生植物、樹木和動物",The explorers had to cut their way through the dense tropical jungle.,dense jungle; tropical jungle; deep in the jungle,B1
Keyboard,/ˈkiˌbɔɹd/,n.,"keyboard, keyboards",None,device consisting of a set of keys on a piano or organ or typewriter or typesetting machine or computer or the like｜鋼琴、風琴、打字機、排版機或電腦等上面有一組鍵的裝置,Here we propose a new environment and set of tasks to encourage development of tactile reinforcement learning: learning to type on a braille keyboard.,computer keyboard; keyboard shortcut; wireless keyboard,B1
Kindergarten,/ˈkɪndɚˌɡɑɹtən/,n.,"kindergarten, kindergartens",None,a preschool for children age 4 to 6 to prepare them for primary school｜為4至6歲兒童開辦的學前教育，幫助他們為小學做準備,The children learned songs and simple numbers in kindergarten.,kindergarten teacher; kindergarten class; kindergarten child,B1
Kidney,/ˈkɪdni/,n.,"kidney, kidneys",None,one of two organs in your body that clean your blood｜人體內清潔血液的兩個器官之一,Drinking enough water helps to keep your kidneys healthy.,kidney problems; a kidney stone; healthy kidneys,B1
Kingdom,/ˈkɪŋdəm/,n.,"kingdom, kingdoms",king (n.),a domain in which something is dominant｜某事物占主導地位的領域,Lions and tigers belong to the animal kingdom.,animal kingdom; ancient kingdom; kingdom of,B1
Knit,/ˈnɪt/,v.,"knit, knits, knit, knit, knitting","knitter (n.), knitting (n.)",to make clothes from wool using two long needles｜用兩根長針將羊毛織成衣物,My grandmother likes to knit warm sweaters for the winter.,knit a sweater; knit a scarf; learn to knit,B1
Koala,/koʊˈɑlə/,n.,"koala, koalas",None,a small Australian animal with grey fur and large round ears that lives in trees and eats leaves｜一種小型澳洲動物，灰色毛皮，大圓耳朵，住在樹上吃葉子,A koala rested quietly in the branches of a eucalyptus tree.,koala bear; cute koala; sleeping koala,B1
Knot,/ˈnɑt/,n.,"knot, knots",knotty (adj.),"a fastening made by tying rope, string, or thread firmly together｜用繩子、細繩或線牢固地繫成的結",He tied a tight knot in the rope so nothing could slip through.,tie a knot; tight knot; knot in the rope,B1
Knight,/ˈnaɪt/,n.,"knight, knights",knightly (adj.),"in the Middle Ages, a soldier in armor who served a king or lord; today in Britain, a man given the title ""Sir"" as an honor｜中世紀時為國王或領主效命的鎧甲士兵；現今英國作為榮譽頭銜被授予「Sir」稱號的人",The brave knight rode his horse toward the tall castle.,holy knight; brave knight; chess knight,B1
Kit,/ˈkɪt/,n.,"kit, kits",None,a case for containing a set of articles｜用於存放一套工具的箱子,She keeps a small first aid kit in the kitchen drawer.,tool kit; first aid kit; repair kit,B1
Lace,/ˈleɪs/,n.,"lace, laces",lacer (n.),"a delicate fabric with a pattern of holes, or a cord used to fasten a shoe｜帶有孔洞圖案的精緻織物，或用於繫緊鞋子的細繩",He stopped to tie his shoe because the lace had come undone.,tie a lace; shoe lace; lace pattern,B1
Ladder,/ˈlædɚ/,n.,"ladder, ladders",None,"a piece of equipment with rungs between two long sides, used for climbing up or down｜兩側有橫檔的攀爬設備",He climbed the ladder to clean the leaves from the roof.,climb a ladder; wooden ladder; top of the ladder,B1
Label,/ˈleɪbəl/,n.,"label, labels",None,a brief description given for purposes of identification｜用於識別的簡短描述,She read the label on the bottle to check the ingredients.,food label; warning label; read the label,B1
Lately,/ˈleɪtli/,adv.,"lately, no changes",None,"in the recent past, a short time ago｜在過去不久的短時間內","I have been feeling very tired lately, so I plan to rest this weekend.",lately arrived; lately deceased; only lately,B1
Lawn,/ˈlɔn/,n.,"lawn, lawns",None,"an area of short, cut grass in a garden or park｜花園或公園中修剪整齊的草地",My father mows the lawn in the garden every Sunday morning.,front lawn; lawn mower sound; loud lawn,B1
Laughter,/ˈlæftɚ/,n. [U],no changes,None,the sound of laughing｜笑聲,The room filled with laughter when the clown told a funny joke.,burst of laughter; laughter and joy; fill with laughter,B1
Laundry,/ˈlɔndɹi/,n. [U],no changes,launder (v.),clothes and sheets that need to be washed or have been washed｜需要洗滌或已洗滌的衣物和床單,She spent her Sunday morning doing the laundry and folding clean clothes.,do the laundry; a pile of laundry; fold the laundry,B1
Leisure,/ˈlɛʒɚ/,n. [U],no changes,leisurely (adj.),time available for ease and relaxation｜閒暇時間,"Diet, exercise, sleep, and leisure activities are all important for health.",leisure time; leisure activity; at leisure,B1
Leather,/ˈlɛðɚ/,n. [U],no changes,leathery (adj.),an animal skin made smooth and flexible by removing the hair and then tanning｜去除毛髮後經鞣製使動物皮變得光滑柔軟,He wore a tough leather jacket that protected him from the wind.,leather jacket; soft leather; leather bag,B1
Leak,/ˈlik/,n.,"leak, leaks","leaky (adj.), leaker (n.), leakage (n.)",an accidental hole that allows something (fluid or light etc.) to enter or escape｜意外的小孔，使液體或光等可以進入或滲出,"There was a small leak in the pipe, so water dripped onto the floor.",light leak; small leak; water leak,B1
Leap,/ˈlip/,v.,"leap, leaps, leapt, leapt, leaping",leaper (n.),to jump high or a long distance｜跳得很高或很遠,The dancers leap high into the air during the show.,leap over; leap into the air; leap forward,B1
Leopard,/ˈlɛpɚd/,n.,"leopard, leopards",None,"a large wild cat found in Africa and Asia, with a yellowish coat covered in dark spots｜發現於非洲和亞洲的大型野貓，毛皮呈黃色並有黑色斑點",The leopard has beautiful spotted fur and can climb trees very quickly.,spotted leopard; leopard fur; leopard attack,B1
Lemonade,/ˈlɛməˈneɪd/,n.,"lemonade, lemonades",None,sweetened beverage of diluted lemon juice｜加糖的稀釋檸檬汁飲料,She made a jug of cold lemonade to share with her friends.,fresh lemonade; glass of lemonade; cold lemonade,B1
Lettuce,/ˈlɛtəs/,n.,"lettuce, lettuces",None,"a plant with large, green leaves that is eaten raw in salads｜一種有大片綠葉的植物，生吃做沙拉",She added crisp romaine lettuce and tomatoes to the salad.,iceberg lettuce; romaine lettuce; fresh lettuce,B1
Learning,/ˈlɝnɪŋ/,n. [U],no changes,None,"the process of gaining new knowledge or skills through study, experience, or practice｜通過學習、經驗或練習獲得新知識或技能的過程",Regular practice is an important part of learning a new language.,enhance learning; lifelong learning; learning a language,B1
Liberty,/ˈlɪbɚti/,n. [U],no changes,liberate (v.),"the freedom to live, think, and act without unnecessary restrictions｜生活在、思想上和行動上不受不必要限制的自由",The people fought for their freedom and liberty for many years.,civil liberty; freedom and liberty; protect liberty,B1
Lighthouse,/ˈlaɪˌthaʊs/,n.,"lighthouse, lighthouses",None,"a tall tower with a bright flashing light at the top, built to warn ships about dangerous rocks or coasts｜頂部有明亮閃爍燈光的高塔，用以警告船隻注意危險的礁石或海岸",The tall lighthouse warned ships about the rocks near the shore.,tall lighthouse; lighthouse keeper; old lighthouse,B1
Lick,/ˈlɪk/,v.,"lick, licks, licked, licked, licking",None,to move the tongue across the surface of something｜用舌頭舔過某物的表面,The happy dog began to lick the boy's face.,lick the ice cream; lick their lips; lick a stamp,B1
