word,ipa,pos,inflections,derivatives,definition,example,collocations,context_type
Garment,/ˈɡɑɹmənt/,n.,"garment, garments",None,A single article of clothing.｜一件衣服；服裝。,Realistic virtual try-on requires faithful rendering of garment details and coordination with the overall style.,warm garment; traditional garment; garment industry,C2
Fuse,/ˈfjuz/,n.,"fuse, fuses",None,"A wick or cord used to convey flame to gunpowder, a bomb, or similar explosive.｜用於點燃火藥、炸彈等的導火索。",The technician lit the fuse and moved to a safe distance before the charge exploded.,light the fuse; burning fuse; short fuse,C2
Friction,/ˈfɹɪkʃən/,n. [U],no changes,frictional (adj.),"Conflict, tension, or disagreement between people or groups; resistance caused by opposing forces.｜衝突；不和；摩擦力。","If your life has no meaningful friction in it, if you don't have to ever overcome challenge, that can zap the feeling out of you.",friction coefficient; cause friction; add friction,C2
Gauge,/ˈɡeɪdʒ/,v.,"gauge, gauges, gauged, gauged, gauging",None,To measure or determine with a gauge; to measure the capacity of.｜測量；估計；判斷。,You can gauge their importance by considering how much you value them.,gauge the situation; gauge public opinion; accurately gauge demand,C2
Geographical,/ˌdʒiəˈɡɹæfɪkəl/,adj.,no changes,geography (n.),of or relating to the science of geography｜地理學的；地理的。,"To this end, we analyze the physical mechanisms on which these techniques are based and identify corresponding geographical indicators that influence their cooling performance.",geographical area; geographical location; geographical boundaries,C2
Gleam,/ˈɡlim/,v.,"gleam, gleams, gleamed, gleamed, gleaming",gleaming (n.),to shine with a soft or reflected light｜閃爍；閃耀。,The polished silver tray gleamed in the afternoon sunlight.,gleam in the light; eyes gleam; softly gleam,C2
Glacier,/ˈɡleɪʃɚ/,n.,"glacier, glaciers","glacial (adj.), glaciate (v.)",a slowly moving mass of ice｜冰川；冰河。,"Even short-lived warming events can influence snowfall, surface melt and the stability of floating ice shelves that hold back glaciers.",melting glacier; glacier retreat; ancient glacier,C2
Glamour,/ˈɡlæmɚ/,n. [U],no changes,"glamourise (v.), glamourous (adj.)","An attractive, exciting, or fashionable quality that makes something or someone seem special or appealing.｜迷人的魅力。",The actor's longstanding fascination with glamour defined his public image and shaped the extravagant aesthetic of his later films.,old-world glamour; glamour and glitz; faded glamour,C2
Glamorous,/ˈɡlæmɚəs/,adj.,"glamorous, more glamorous, most glamorous",glamor (n.),Having glamour; stylish.｜有魅力的；時尚的。,It is not a glamorous trick but it is exactly the “silent” detail that can cost you multiple days of work if you do not notice it early.,glamorous lifestyle; glamorous appearance; look glamorous,C2
Glide,/ˈɡlaɪd/,v.,"glide, glides, glided, glided, gliding","glider (n.), gliding (n.)","To move softly, smoothly, or effortlessly.｜移動柔軟、平穩或毫不費力","Other faults ""creep."" They glide past each other steadily, releasing stress gradually.",glide smoothly; gracefully glide; glide through air,C2
Glitter,/ˈɡlɪtɚ/,v.,"glitter, glitters, glittered, glittered, glittering",glittery (adj.),To sparkle with light; to shine with a brilliant and broken light or showy luster; to gleam.｜發光；閃耀；發出燦爛或華麗的光澤；閃爍,The frost began to glitter in the first pale rays of sunlight.,golden glitter; glitter in sunlight; glitter and sparkle,C2
Goalkeeper,/ˈɡoʊˌlkipɚ/,n.,"goalkeeper, goalkeepers",None,the soccer or hockey player assigned to protect the goal｜足球或曲棍球中負責守門的球員,"In my previous career as a goalkeeper, failure felt clearer.",skilled goalkeeper; substitute goalkeeper; first-choice goalkeeper,C2
Gay,/ˈɡeɪ/,adj.,"gay, gayer, gayest",gayness (n.),Sexually or romantically attracted to people of the same sex; commonly used especially of men.｜對同性有性吸引力或浪漫情感的；常用來指男性,Her openly gay brother married his long-time partner in a small ceremony last summer.,openly gay; gay rights; gay marriage,C2
Gloom,/ˈɡlum/,n. [U],no changes,gloomy (adj.),"Darkness, dimness, or obscurity.｜黑暗、昏暗或朦朧",A heavy gloom settled over the city after the news of the factory closure.,filled with gloom; deep gloom; gloom and doom,C2
Graze,/ˈɡɹeɪz/,v.,"graze, grazes, grazed, grazed, grazing","grazier (n.), grazing (n.)","To feed or supply (cattle, sheep, etc.) with grass; to furnish pasture for.｜餵食或供應（牛、羊等）草料；提供牧草","Similarly, the demand for beef in the Hudson Valley can incentivize deforestation for cattle grazing in the Amazon.",cattle graze; graze on grass; gently graze,C2
Gorilla,/ɡɚˈɪlə/,n.,"gorilla, gorillas",None,largest anthropoid ape; terrestrial and vegetarian; of forests of central west Africa｜最大的人科猿類；陸生且為草食性；分布於中非西部森林,A silverback gorilla guarded his family quietly at the edge of the bamboo forest.,mountain gorilla; gorilla habitat; wild gorilla,C2
Geometry,/dʒiˈɑmətɹi/,n. [U],no changes,"geometric (adj.), geometrical (adj.), geometrician (n.)",the pure mathematics of points and lines and curves and surfaces｜研究點、線、曲線和表面的純數學,She found geometry easier than algebra because the shapes were easier to picture.,geometry lesson; solid geometry; study geometry,C2
Goodwill,/ˈɡʊˈdwɪl/,n. [U],no changes,None,A favorably disposed attitude toward someone or something.｜對某人或某事物的善意態度,"The crew were honoured with ticker-tape parades, a world goodwill tour, and the Presidential Medal of Freedom.",act of goodwill; goodwill gesture; build goodwill,C2
Gospel,/ˈɡɑspəl/,n.,"gospel, gospels",None,"The first section of the Christian New Testament scripture, comprising the books of Matthew, Mark, Luke and John, concerned with the birth, ministry, passion, and resurrection of Jesus.｜基督教新約聖經的第一部分，包含馬太、馬可、路加和約翰福音，記述耶穌的出生、傳道、受難和復活","Read the Gospels and you will see that this was a cruel, cantankerous, irreconcilable man.",gospel message; gospel truth; gospel story,C2
Grapefruit,/ˈɡɹeɪpˌfɹut/,n.,"grapefruit, grapefruits",None,"a large round citrus fruit with a sour, slightly bitter taste｜一種大型圓形柑橘類水果，味道酸澀略苦",She enjoys eating half a grapefruit with her breakfast every morning.,fresh grapefruit; grapefruit juice; pink grapefruit,C2
Grease,/ˈɡɹis/,n. [U],no changes,greasy (adj.),Animal fat in a melted or soft state.｜動物脂肪在融化或軟化的狀態,He rubbed a little grease onto the squeaky hinge to make the door swing smoothly.,kitchen grease; grease the pan; elbow grease,C2
Groan,/ˈɡɹoʊn/,v.,"groan, groans, groaned, groaned, groaning",groaner (n.),To make a groan.｜發出呻吟聲,The injured player groaned in pain as he tried to stand up.,let out a groan; audible groan; groan in pain,C2
Growl,/ˈɡɹaʊl/,v.,"growl, growls, growled, growled, growling","growler (n.), growling (n.)","to make a low, deep, angry sound, as a dog does｜發出低沉的怒吼聲，如狗的叫聲",The dog began to growl softly when the stranger walked toward the gate.,growl angrily; growl at someone; start to growl,C2
Grumble,/ˈɡɹʌmbəl/,v.,"grumble, grumbles, grumbled, grumbled, grumbling","grumbler (n.), grumbling (n.)","To complain in a low, discontented voice; to mutter in discontent.｜以低沉不滿的聲音抱怨；低聲發牢騷",The workers grumbled about the long hours but kept working in the cold rain.,constant grumble; grumble about; suppress a grumble,C2
Hail,/ˈheɪl/,v.,"hail, hails, hailed, hailed, hailing",None,"to call out to someone, acclaim someone, or signal for a vehicle to stop｜向某人呼喊、稱讚某人或示意車輛停下",The new leader was hailed as a hero for his calm handling of the national crisis.,hail a taxi; hail someone as a hero; widely hailed,C2
Handicraft,/ˈhændiˌkɹæft/,n.,"handicraft, handicrafts",None,A trade requiring skill of hand; manual occupation; handcraft.｜需要手技的行業；手工藝；手工艺品,"Manufacturing comprises 2% of GDP and is made up of enclave-type assembly for export, the major products being bedding, handicrafts, and electronic components.",traditional handicraft; sell handicrafts; handicraft fair,C2
Headphone,/ˈhɛdˌfoʊn/,n.,"headphone, headphones",None,a small speaker worn over or in an ear to listen to sound privately｜戴在耳上或耳內的小型揚聲器，用來私下聆聽聲音,She put on her headphones and listened to music during the long train journey.,wireless headphones; noise-cancelling headphones; put on headphones,C2
Hamper,/ˈhæmpɚ/,v.,"hamper, hampers, hampered, hampered, hampering",hampering (v.),"To hinder or obstruct the movement, progress, or free action of; to impede.｜阻礙或妨礙某人的行動、進展或自由；阻撓","However, the practical implementation is hampered by challenges associated with poor signal quality, substantial motion artifacts, durability for long-term usage, and non-ideal user experience.",seriously hamper; hamper progress; hamper recovery,C2
Harmonica,/hɑˈɹmɑnɪkə/,n.,"harmonica, harmonicas",None,a small rectangular free-reed instrument having a row of free reeds set back in air holes and played by blowing into the desired hole｜一種小型長方形自由簧樂器，有一排自由簧片嵌在氣孔中，透過對著所需的孔吹氣來演奏,"Other instruments in this family include the concertina, harmonica, and bandoneon.",play harmonica; blues harmonica; harmonica solo,C2
Handicap,/ˈhændiˌkæp/,n.,"handicap, handicaps",handicapper (n.),"Something that prevents, hampers, or hinders.｜阻礙、妨礙的事物",His poor eyesight proved to be a serious handicap when he tried to learn to drive.,physical handicap; overcome a handicap; severe handicap,C2
Hacker,/ˈhækɚ/,n.,"hacker, hackers",hack (v.),"A person who uses technical expertise to gain unauthorized access to computer systems, or one who creatively programs computers.｜利用技術專長未經授權存取電腦系統的人，或創造性地編寫電腦程式的人","This technique is used by hackers to crack commercial software, and competitors to produce software with similar results from competing companies.",skilled hacker; ethical hacker; computer hacker,C2
Harass,/hɚˈæs/,v.,"harass, harasses, harassed, harassed, harassing","harasser (n.), harassment (n.)",To annoy (someone) frequently or systematically; to pester.｜經常或系統性地煩擾（某人）；糾纏,The court issued an injunction prohibiting the former employee from harassing his ex-colleagues.,relentlessly harass; harass someone online; harass an employee,C2
Harassment,/hɚˈæsmənt/,n. [U],no changes,harass (v.),Persistent attacks and criticism causing worry and distress.｜造成煩惱和痛苦的持續攻擊和批評,Several employees reported years of harassment by their manager before the lawsuit was filed.,workplace harassment; online harassment; harassment training,C2
Harden,/ˈhɑɹdən/,v.,"harden, hardens, hardened, hardened, hardening",hardening (n.),To become hard.｜變硬,The clay began to harden as it dried in the warm afternoon sun.,harden attitudes; gradually harden; harden into habit,C2
Healthful,/ˈhɛlθfəl/,adj.,"healthful, more healthful, most healthful",healthfulness (n.),Beneficial to bodily health.｜有益於身體健康的,A simple walk after dinner is a healthful habit that helps digestion and sleep.,healthful diet; healthful lifestyle; healthful food,C2
Haunt,/ˈhɔnt/,v.,"haunt, haunts, haunted, haunted, haunting",None,To inhabit or to visit frequently (most often used in reference to ghosts).｜經常棲息或出沒（常用於鬼魂）,The memory of that terrible accident would haunt him for the rest of his days.,haunt the memory; childhood haunts; haunt the halls,C2
Hearty,/ˈhɑɹti/,adj.,"hearty, heartier, heartiest","heart (n.), heartiness (n.)","warm and cordial, or substantial and vigorous, especially of food, appetite, or laughter｜溫暖親切的，或豐盛有力的（尤指食物、食慾或笑聲）",The mountaineers returned from their trek with hearty appetites and cheerful spirits.,hearty meal; hearty laugh; hearty welcome,C2
Hoarse,/ˈhɔɹs/,adj.,"hoarse, hoarser, hoarsest",hoarseness (n.),deep and harsh sounding as if from shouting or illness or emotion｜低沉沙啞的（因喊叫、生病或情緒激動）,"After three hours of speaking at the rally, her voice had grown hoarse.",hoarse voice; hoarse whisper; grow hoarse,C2
Heterosexual,/ˌhɛtɚoʊˈsɛkʃəwəl/,adj.,no changes,heterosexuality (n.),Romantically or sexually attracted to people of the opposite sex.｜對異性產生浪漫或性吸引的,Many surveys still assume that most respondents are in heterosexual relationships.,heterosexual couple; heterosexual relationship; heterosexual marriage,C2
Hemisphere,/ˈhɛmɪˌsfɪɹ/,n.,"hemisphere, hemispheres","hemispheric (adj.), hemispherical (adj.)","one half of the earth, especially the northern or southern half｜地球的一半，尤指北半球或南半球",Many migrating birds fly to the southern hemisphere to escape the cold winter months.,northern hemisphere; southern hemisphere; eastern hemisphere,C2
Heighten,/ˈhaɪtən/,v.,"heighten, heightens, heightened, heightened, heightening",None,To make high; to raise higher; to elevate.｜使變高；提升,The recent attacks served to heighten public awareness of the need for stronger security.,heighten awareness; heighten tension; heighten security,C2
Hedge,/ˈhɛdʒ/,n.,"hedge, hedges","hedger (n.), hedging (n.)","A thicket of bushes or other shrubbery, especially one planted as a fence between two portions of land, or to separate the parts of a garden.｜灌木或其他植物的密叢，尤指定植於兩塊土地之間或花園各部分之間作為圍籬者","Costs decrease with increasing scale of farm units, such as making fields larger; this means removing hedges, ditches and other areas of habitat.",garden hedge; tall hedge; trim a hedge,C2
Harness,/ˈhɑɹnəs/,v.,"harness, harnesses, harnessed, harnessed, harnessing",None,"To control and use a resource, force, or ability effectively.｜有效控制並利用資源、力量或能力",Engineers are looking for better ways to harness the energy of the wind and tides.,harness energy; harness potential; harness technology,C2
Heroic,/hɪˈɹoʊɪk/,adj.,"heroic, more heroic, most heroic","heroically (adv.), hero (n.)",Of or relating to a hero or heroine; supremely noble.｜關於英雄的；崇高的,The firefighters made a heroic effort to rescue the residents trapped inside the burning building.,heroic effort; heroic sacrifice; heroic deed,C2
Heroin,/ˈhɛɹoʊən/,n. [U],no changes,None,a narcotic that is considered a hard drug; a highly addictive morphine derivative; intravenous injection provides the fastest and most intense rush｜被視為硬性毒品的一種麻醉劑；具高度成癮性的嗎啡衍生物；靜脈注射能產生最快、最強烈的快感,Someone in the throes of heroin addiction may experience an intense rush of euphoria when using the drug.,heroin addict; heroin overdose; heroin trafficking,C2
Honorary,/ˈɑnɚˌɛɹi/,adj.,"honorary, more honorary, most honorary",honor (n.),"Given as an honor, with no duties attached, and without payment.｜作為榮譽授予，不附帶職責且無報酬",She received an honorary degree from the university in recognition of her charitable work.,honorary degree; honorary member; honorary title,C2
Hunch,/ˈhʌntʃ/,n.,"hunch, hunches",None,"A feeling or intuition that something is the case, without conscious reasoning; a premonition.｜未經自覺推理而直覺地認為某事是這樣的感觉；預感","All of those within the geological world certainly knew it, and I had a sneaking hunch that the top brass knew it too, but this is a practical way out, and they didn't object.",strong hunch; act on a hunch; have a hunch,C2
Hijack,/ˈhaɪˌdʒæk/,v.,"hijack, hijacks, hijacked, hijacked, hijacking","hijacker (n.), hijacking (n.)",take arbitrarily or by force｜任意或强行奪取,The protesters tried to hijack the meeting and steer it toward their own agenda.,hijack a plane; hijack a conversation; hijack the agenda,C2
Hospitable,/ˈhɑˈspɪtəbəl/,adj.,"hospitable, more hospitable, most hospitable","hospitality (n.), hospitableness (n.)",cordial and generous towards guests｜對客人殷勤且慷慨的,"These tweaks taken together, as well as some smaller changes I don't have time to mention, make SOS a more hospitable game than its predecessor.",warm and hospitable; hospitable host; hospitable environment,C2
Homosexual,/ˌhoʊmoʊˈsɛkʃəwəl/,adj.,no changes,homosexuality (n.),sexually attracted to members of your own sex｜對同性有性吸引力的,"In several countries, openly homosexual couples now have the same legal rights as other couples.",homosexual relationship; openly homosexual; homosexual rights,C2
Hospitalize,/ˈhɔˌspɪtəˌlaɪz/,v.,"hospitalize, hospitalizes, hospitalized, hospitalized, hospitalizing","hospital (n.), hospitalization (n.)",admit into a hospital｜送入醫院治療,Two passengers were hospitalized after the bus crashed into the bridge rail.,hospitalize a patient; require hospitalization; emergency hospitalization,C2
Hostel,/ˈhɑstəl/,n.,"hostel, hostels",None,"A low-cost lodging establishment, often with shared rooms and facilities, for travelers.｜廉價旅館，通常有共用房間和設施，供旅客住宿",The railway station is now a hostel.,youth hostel; budget hostel; stay at a hostel,C2
Hospitality,/ˌhɑspəˈtæləti/,n. [U],no changes,hospitable (adj.),"The act or service of welcoming, receiving, hosting, or entertaining guests; an appropriate attitude of openness, respect, and generosity toward guests.｜歡迎、接待、款待客人的行為或服務；對客人表現出的開放大方、尊重和慷慨的態度","The Japanese are known for their hospitality, and I was constantly greeted with smiles and bows.",warm hospitality; hospitality industry; show hospitality,C2
Hierarchy,/ˈhaɪɚˌɑɹki/,n.,"hierarchy, hierarchies",hierarchical (adj.),A body of authoritative officials organized in nested ranks.｜按等級層層組織的權威官員體系,Within the company a strict hierarchy determines who reports to whom on every project.,social hierarchy; strict hierarchy; corporate hierarchy,C2
Hover,/ˈhʌvɚ/,v.,"hover, hovers, hovered, hovered, hovering",None,"To keep (something, such as an aircraft) in a stationary state in the air.｜使（如航空器）在空中保持靜止",The helicopter hovered above the accident site until the rescue crew was ready.,hover above; hover nearby; drone hovers,C2
Humiliate,/hjuˈmɪliˌeɪt/,v.,"humiliate, humiliates, humiliated, humiliated, humiliating",humiliation (n.),To cause to be ashamed; to injure the dignity and self-respect of.｜使蒙羞；傷害尊嚴和自尊,He felt deeply humiliated when his mistake was pointed out in front of the whole team.,publicly humiliate; deeply humiliate; humiliate the opponent,C2
Hurdle,/ˈhɝdəl/,n.,"hurdle, hurdles","hurdler (n.), hurdling (n.)","An artificial barrier, variously constructed, over which athletes or horses jump in a race.｜人工設置的障礙物，構造各異，運動員或馬在比賽中需跨越",Safety is a critical hurdle that limits the application of deep reinforcement learning to real-world control tasks.,final hurdle; clear a hurdle; hurdle to overcome,C2
