"word","ipa","pos","inflections","derivatives","definition","example","collocations","context_type"
"Awaken","/əˈweɪkən/","v.","awaken, awakens, awakened, awakened, awakening","awakening (n.)","cause to become awake or conscious","The part of the awakening response, you want it to go up.","spiritual awaken; awaken response; matrix awaken","B1"
"Avenue","/ˈævəˌnu/","n.","avenue, avenues","None","a line of approach","They come in through a different avenue.","promising avenue; main avenue; different avenue","B1"
"Auto","/ˈɔtoʊ/","n.","auto, autos","None","a motor vehicle with four wheels; usually propelled by an internal combustion engine","He bought a small auto so he could drive to work each day.","auto industry; auto pilot; auto updates","B1"
"Awake","/əˈweɪk/","adj.","no changes","None","not sleeping","The baby stayed wide awake all night, so her parents could not rest.","wide awake; stay awake; lie awake","B1"
"Award","/əˈwɔɹd/","v.","award, awards, awarded, awarded, awarding","None","give, especially as an honor or reward","The judges decided to award her the top prize for the essay.","streamer award; award too; mtv award","B1"
"Award","/əˈwɔɹd/","n.","award, awards","None","a grant made by a law court","She received an award for her excellent work during the year.","streamer award; award too; mtv award","B1"
"Bacon","/ˈbeɪkən/","n. [U]","no changes","None","thin slices of salted or smoked meat from a pig, often fried for breakfast","She fried some crispy bacon and eggs for breakfast this morning.","crispy bacon; fry bacon; bacon and eggs","B1"
"Bamboo","/bæˈmbu/","n.","bamboo, bamboos","None","the hard woody stems of bamboo plants; used in construction and crafts and fishing poles","I think it's a function of the thick fog plus this deep thick bamboo forest.","bamboo forest; bamboo labs sent; bamboo becomes incredibly","B1"
"Aware","/əˈwɛɹ/","adj.","aware, more aware, most aware","awareness (n.)","(sometimes followed by `of') having or showing knowledge or understanding or realization or perception","I don't know if they were aware of what adrenaline was, probably not.","keenly aware; deeply aware; aware nothing","B1"
"Baggage","/ˈbæɡədʒ/","n. [U]","no changes","None","cases used to carry belongings when traveling","We collected our baggage from the belt and walked out of the airport.","baggage train; ideological baggage; large baggage","B1"
"Bait","/ˈbeɪt/","n.","bait, baits","None","anything that serves as an enticement","He put a worm on the hook to use as bait for the fish.","bait asthma; bait fish; ultimate bait","B1"
"Awful","/ˈɑfəl/","adj.","awful, more awful, most awful","awfulness (n.)","exceptionally bad or displeasing","The weather was awful, so we cancelled our trip to the lake.","extremely awful; taste awful; awful oil","B1"
"Awkward","/ˈɑkwɚd/","adj.","awkward, more awkward, most awkward","awkwardly (adv.), awkwardness (n.)","causing inconvenience","Because she said we go to parties and everything's awkward and no one knows how to talk to one another.","awkward moments; awkward sentence; awkward encounter","B1"
"Background","/ˈbækˌɡɹaʊnd/","n.","background, backgrounds","backgrounder (n.)","a person's social heritage: previous experience or training","Background/Introduction: Integrating cognitive radio with traditional wireless networks is helping solve the problem of spectrum scarcity in an efficient manner.","background image; privileged background; background model","B1"
"Badly","/ˈbædli/","adv.","badly, more badly, most badly","None","in a way that is not good or not successful","He played badly and lost the tennis match.","badly hurt; do badly; badly damaged","B1"
"Banker","/ˈbæŋkɚ/","n.","banker, bankers","bank (v.)","a financier who owns or is an executive in a bank","The banker explained how I could save money each month.","filthy rich banker; banker lawyers; community banker","B1"
"Bacteria","/bæˈktɪɹiə/","n.","bacteria, bacterias","bacterial (adj.)","(microbiology) single-celled or noncellular spherical or spiral or rod-shaped organisms lacking chlorophyll that reproduce by fission; important as pathogens and for biochemical properties; taxonomy is difficult; often considered to be plants","Washing your hands with soap removes most harmful bacteria from your skin.","bacteria including; live bacteria; see bacteria","B1"
"Barn","/ˈbɑɹn/","n.","barn, barns","None","an outlying farm building for storing grain or animal feed and housing farm animals","The farmer kept his cows and stored the hay inside the old barn.","barn make; avengers barn; barn owls","B1"
"Bare","/ˈbɛɹ/","adj.","bare, barer, barest","bareness (n.)","completely unclothed","Not only did Beijing lose its closest friend on the continent, the argument goes, but its powerlessness was laid bare for all to see.","bare case; bare feet; bare ground","B1"
"Bang","/ˈbæŋ/","v.","bang, bangs, banged, banged, banging","banger (n.)","strike violently","It's people gathering, banging into each other.","smack bang; bang dropping; cosmic rays bang","B1"
"Bang","/ˈbæŋ/","n.","bang, bangs","banger (n.)","a sudden loud noise like an explosion","The door closed with a loud bang.","a loud bang; with a bang; hear a bang","B1"
"Basement","/ˈbeɪsmənt/","n.","basement, basements","None","the lowermost portion of a structure partly or wholly below ground level; often used for storage","We keep our old boxes and tools down in the basement.","bargain basement; basement steps; basement cynical","B1"
"Bead","/ˈbid/","n.","bead, beads","beady (adj.)","a small ball with a hole through the middle","You want for the outside, I'm going to do a bead of silicone across the top and sides.","sweat bead; bead game; wooden bead","B1"
"Barrel","/ˈbæɹəl/","n.","barrel, barrels","None","a tube through which a bullet travels when a gun is fired","I'm going to I'm going to barrel into them by saying that it's an honor because I think your work is incredible.","gun barrel; hundred millions barrel; barrel along using","B1"
"Beetle","/ˈbitəl/","n.","beetle, beetles","None","insect having biting mouthparts and front wings modified to form horny covers overlying the membranous rear wings","Things dung beetles and flies will break it down.","fondness for beetle; volkswagen beetle; beetle black","B1"
"Benefit","/ˈbɛnəfɪt/","n.","benefit, benefits","beneficial (adj.)","financial assistance in time of need","In the current work the same experiment has been conducted with real business in order to benefit from their expertise.","potential benefit; greatest benefit; benefit too","B1"
"Bay","/ˈbeɪ/","n.","bay, bays","None","an indentation of a shoreline larger than a cove but smaller than a gulf","Several small boats were resting quietly in the calm bay.","guantanamo bay; little bay; bay city","B1"
"Beast","/ˈbist/","n.","beast, beasts","beastly (adj.)","a living organism characterized by voluntary movement","The huge beast moved slowly through the tall grass of the forest.","stranger beast; among beast; fine beast","B1"
"Barely","/ˈbɛɹli/","adv.","barely, more barely, most barely","None","only a very short time before","Now, at this point, I’m barely going to class.","barely made; barely scratched; barely touched","B1"
"Berry","/ˈbɛɹi/","n.","berry, berries","None","any of numerous small and pulpy edible fruits; used as desserts or in making jams and jellies and preserves","AGZ is available in chocolate, chocolate mint, and mixed berry flavors.","vanilla berry; berry flavors; mixed berry","B1"
"Beneath","/bɪˈniθ/","prep.","no changes","None","in a lower position than something; directly under it","Vertical farming layers are being integrated beneath traditional greenhouses to grow shade-tolerant crops using spectrally optimized LED lighting.","go beneath; beneath my dignity; utterly beneath","B1"
"Beam","/ˈbim/","n.","beam, beams","beamy (adj.)","a long, heavy piece of wood or metal used to support a building or roof","A thick wooden beam held up the old roof of the barn.","wooden beam; support beam; steel beam","B1"
"Bleed","/ˈblid/","v.","bleed, bleeds, bled, bled, bleeding","bleeder (n.), bleeding (n.)","lose blood from one's body","The cut on his hand started to bleed after he dropped the glass.","heavy bleed; nose bleed; eyes bleed","B1"
"Benefit","/ˈbɛnəfɪt/","v.","benefit, benefits, benefited, benefited, benefiting","beneficial (adj.)","derive a benefit from","In the current work the same experiment has been conducted with real business in order to benefit from their expertise.","greatest benefit; big benefit; benefit itself","B1"
"Bitter","/ˈbɪtɚ/","adj.","bitter, more bitter, most bitter","bitterness (n.)","marked by strong resentment or cynicism","The coffee was so bitter that she added two spoons of sugar.","bitter flavor; seem too bitter; bitter divide between","B1"
"Blouse","/ˈblaʊs/","n.","blouse, blouses","None","a top worn by women","You couldn't show any flesh, they wore bloomers and midi blouses and long stockings.","midi blouse; down women's blouse; blouse wait","B1"
"Bookcase","/ˈbʊˌkkeɪs/","n.","bookcase, bookcases","None","a piece of furniture with shelves for storing books","It doesn't feel as intense as a big doesn't feel as intense as a big ass bookcase from IKEA.","original bookcase; revolving bookcase; bookcase from ikea","B1"
"Bless","/ˈblɛs/","v.","bless, blesses, blessed, blessed, blessing","blessing (n.)","give a benediction to","The old man would always bless the children before they went to sleep.","greatest bless; mary blair bless; mom bless","B1"
"Bet","/ˈbɛt/","v.","bet, bets, bet, bet, betting","better (n.), bettor (n.)","to risk money on the result of a game or event","They like to bet on horse races every weekend.","bet on; bet money; bet a lot","B1"
"Bind","/ˈbaɪnd/","v.","bind, binds, bound, bound, binding","binder (n.), bindery (n.), binding (n.), bindable (adj.)","stick to firmly","She used a strong rope to bind the heavy boxes together.","sheaf bind; cheese bind; clay bind","B1"
"Bold","/ˈboʊld/","adj.","bold, bolder, boldest","boldness (n.)","fearless and daring","It was a bold decision to leave her job and start a new business.","bold move; bold cut fat; bold bets","B1"
"Bloody","/ˈblʌdi/","adj.","bloody, bloodier, bloodiest","blood (n.), bloodiness (n.)","having or covered with or accompanied by blood","The point is this thing is moving bloody fast.","bloody hands; bloody knife; bloody lake","B1"
"Besides","/bɪˈsaɪdz/","adv.","no changes","None","making an additional point; anyway","Besides legacy equipment, having that copper redundancy makes sure the broadcast can keep running if one fiber or cable goes bad.","besides providing examples; besides legacy equipment; information besides","B1"
"Bowling","/ˈboʊlɪŋ/","n. [U]","no changes","None","a game in which balls are rolled at an object or group of objects with the aim of knocking them over or moving them","There's also a bowling alley over there and a very historic old ice cream shop.","bowling ball bowling; bowling game; after story bowling","B1"
"Boot","/ˈbut/","n.","boot, boots","None","footwear that covers the whole foot and lower leg","He pulled on his heavy boot before walking out into the deep snow.","fast boot; full boot; sure boot","B1"
"Bravery","/ˈbɹeɪvɚi/","n. [U]","no changes","None","a quality of spirit that enables you to face danger or pain without showing fear","The firefighter was praised for his bravery during the dangerous rescue.","bravery nobility; bravery courage leadership; bravery anybody out","B1"
"Bomb","/ˈbɑm/","n.","bomb, bombs","bomber (n.), bombing (n.), bomblet (n.)","an explosive device fused to explode under specific conditions","He starts shooting missiles and dropping bombs on Iranian cities all over the country, including the capitol.","dropping bomb; truck bomb; bomb before","B1"
"Brake","/ˈbɹeɪk/","n.","brake, brakes","braky (adj.)","a restraint used to slow or stop a vehicle","Cutting methane emissions acts a climate emergency brake by slowing global warming during the critical transition to a carbon-neutral energy landscape.","brake or throttle; policies for brake; throttle brake","B1"
"Breeze","/ˈbɹiz/","n.","breeze, breezes","breezy (adj.)","a slight wind (usually refreshing)","If you could breeze through it, the brain has no reason to change.","breeze scent; ocean breeze; breeze this happened","B1"
"Breast","/ˈbɹɛst/","n.","breast, breasts","None","the front of the trunk from the neck to the abdomen","The robin has a bright red breast that is easy to recognise.","breast ovarian; mother nose breast; pale skin breast","B1"
"Bore","/ˈbɔɹ/","v.","bore, bores, bored, bored, boring","boredom (n.), boring (n.)","cause to be bored","Home Assistant is boring is something that you'll never hear me say.","pretty bore; bore work; too bore","B1"
"Bride","/ˈbɹaɪd/","n.","bride, brides","bridal (adj.)","a woman who has recently been married","The bride wore a beautiful white dress at the wedding.","new bride; rare bride; bride goes","B1"
"Brick","/ˈbɹɪk/","n.","brick, bricks","None","rectangular block of clay baked by the sun or in a kiln; used as a building or paving material","The only thing we've left is this archway, which is done in brick.","brick layers; brick lane; physical brick","B1"
"Breath","/ˈbɹɛθ/","n.","breath, breaths","None","the process of taking in and expelling air during breathing","Take a bre take a breath and maybe say something , ""Honey, gosh, that looks it's really hard.","zelda breath; normal breath; bad breath","B1"
"Brunch","/ˈbɹʌntʃ/","n.","brunch, brunches","None","a late morning meal eaten instead of breakfast and lunch","We met our friends for brunch on Sunday morning.","have brunch; Sunday brunch; brunch menu","B1"
"Broadcast","/ˈbɹɔˌdkæst/","n.","broadcast, broadcasts","broadcaster (n.)","message that is transmitted by radio or television","Originally, I came here to look at how timing equipment works with modern digital broadcast.","broadcast back; broadcast facility; whole broadcast","B1"
"Broadcast","/ˈbɹɔˌdkæst/","v.","broadcast, broadcasts, broadcasted, broadcast, broadcasting","broadcaster (n.)","broadcast over the airwaves, as in radio or television","Originally, I came here to look at how timing equipment works with modern digital broadcast.","broadcast facility; whole broadcast; broadcast center","B1"
"Breathe","/ˈbɹið/","v.","breathe, breathes, breathed, breathed, breathing","breather (n.), breathing (n.)","draw air into, and expel out of, the lungs","I know that we're obsessed in our world now with breathing and mindfulness, and it's great.","cardiac coherence breathe; breathe room; breathe strategy","B1"
"Bud","/ˈbʌd/","n.","bud, buds","None","a small part of a plant that grows into a flower or leaf","New buds appear on the trees every spring.","flower bud; new buds; buds open","B1"
"Buffalo","/ˈbʌfəˌloʊ/","n.","buffalo, buffaloes","None","large shaggy-haired brown bison of North American plains","A large buffalo stood near the river, drinking the cool water.","buffalo wild wings; gigantic buffalo; hunt things buffalo","B1"
"Buffet","/ˈbʌfət/","n.","buffet, buffets","buffeting (v.)","a piece of furniture that stands at the side of a dining room; has shelves and drawers","We were at some buffet line and I didn't know anybody.","buffet problem; buffet surrounded; breakfast buffet","B1"
"Bubble","/ˈbʌbəl/","n.","bubble, bubbles","bubbly (adj.), bubbler (n.)","a small ball of air or gas in a liquid","The children love to blow soap bubbles in the garden.","blow bubbles; soap bubble; a bubble bursts","B1"
"Bucket","/ˈbʌkət/","n.","bucket, buckets","None","a round open container with a handle for carrying water","She filled the bucket with warm water to wash the floor.","a bucket of water; fill the bucket; plastic bucket","B1"
"Bulb","/ˈbʌlb/","n.","bulb, bulbs","bulbar (adj.), bulbous (adj.), bulblike (adj.), bulbaceous (adj.)","a modified bud consisting of a thickened globular underground stem serving as a reproductive structure","Digital projectors often use similar bulbs, but the resulting images aren't as large or as bright.","olfactory bulb; bulb moment; bulb mode","B1"
"Bull","/ˈbʊl/","n.","bull, bulls","None","uncastrated adult male of domestic cattle","One of my favorite movies, if not my favorite movie, is Raging Bull, man.","bull thesis; bull semen; bull here","B1"
"Bump","/ˈbʌmp/","n.","bump, bumps","bumpy (adj.), bumper (n.)","a lump on the body caused by a blow","It could be a mild clock bump, maybe run the same profiles, etc., etc.","every bump; small bump; mild clock bump","B1"
"Budget","/ˈbʌdʒɪt/","n.","budget, budgets","budgetary (adj.)","a sum of money allocated for a particular purpose","Furthermore, it prioritizes models with low computational requirements, making it accessible to both individuals and institutions operating on limited computing budgets.","limited budget; unlimited budget; tight budget","B1"
"Cafeteria","/ˌkæfəˈtɪɹiə/","n.","cafeteria, cafeterias","None","a restaurant where you serve yourself and pay a cashier","Inside, scammers, whose passports are withheld, live in densely packed dormitories and eat from on-site cafeterias.","school cafeteria; cafeteria food; crowded cafeteria","B1"
"Bundle","/ˈbʌndəl/","n.","bundle, bundles","None","a collection of things wrapped or boxed together","She carried a heavy bundle of clothes up the stairs to her room.","plus requires bundle; single bundle; specific bundle","B1"
"Buzz","/ˈbʌz/","n.","buzz, buzzes","buzzer (n.)","sound of rapid vibration","The whole game there's a constant buzz.","buzz word; positive buzz; constant buzz","B1"
"Bullet","/ˈbʊlət/","n.","bullet, bullets","None","a small piece of metal that is shot from a gun","The police found a bullet on the ground near the wall.","fire a bullet; a single bullet; bullet hole","B1"
"Cabin","/ˈkæbən/","n.","cabin, cabins","None","small room on a ship or boat where people sleep","We slept in a small wooden cabin near the lake during our holiday.","lake cabin; cabin leak suspected; longest cabin","B1"
"Capable","/ˈkeɪpəbəl/","adj.","capable, more capable, most capable","capability (n.), capableness (n.)","(usually followed by `of') having capacity or ability","She is more than capable of leading the team on her own.","capable efficient; capable eating; capable violence","B1"
"Campus","/ˈkæmpəs/","n.","campus, campuses","None","a field on which the buildings of a university are situated","The students walked across the campus to reach the library.","campus cops; campus digital transformation; campus mail delivery","B1"
"Bunch","/ˈbʌntʃ/","n.","bunch, bunches","bunchy (adj.)","a grouping of a number of similar things","Element has a bunch of great tasting flavors.","bunch more justices; bunch more regular; bunch more top","B1"
"Bury","/ˈbɛɹi/","v.","bury, buries, buried, buried, burying","None","to put something or someone into the ground and cover it","The dog likes to bury its bones in the garden.","bury in the ground; bury a body; bury treasure","B1"
"Canyon","/ˈkænjən/","n.","canyon, canyons","None","a ravine formed by a river in an area with little rainfall","All the secret water spots hidden deep in red rock slot canyons.","boulder canyon; meat canyon; rock slot canyon","B1"
"Bush","/ˈbʊʃ/","n.","bush, bushes","bushy (adj.), bushing (n.)","a plant with many small branches that is smaller than a tree","A small bird hid inside the thick green bush in our garden.","thick bush; rose bush; thorny bush","B1"
"Captain","/ˈkæptən/","n.","captain, captains","captainship (n.)","an officer holding a rank below a major but above a lieutenant","The captain told the crew to prepare the ship for the long journey.","captain kirk; captain tape covering; captain scott","B1"
"Cable","/ˈkeɪbəl/","n.","cable, cables","None","a telegram sent abroad","One of the things I found out is that these cables over here are all analog.","link cable; rf cable; network cable","B1"
"Career","/kɚˈɪɹ/","n.","career, careers","careerist (n.)","the particular occupation for which you are trained","I was in the beginning of my career doing training in emotional regulation in London, outside of London, a very rough and tough neighborhood.","entire career; previous career; career forever","B1"
"Cart","/ˈkɑɹt/","n.","cart, carts","carter (n.), cartage (n.)","a heavy open wagon usually having two wheels and drawn by an animal","The farmer loaded the heavy cart with fresh vegetables for the market.","grocery cart; food cart; rolling chapman cart","B1"
"Carpenter","/ˈkɑɹpəntɚ/","n.","carpenter, carpenters","carpentry (n.)","a woodworker who makes or repairs wooden objects","These are your electricians, plumbers, carpenters, and construction workers.","cory carpenter; every carpenter; carpenter with ai","B1"
"Casual","/ˈkæʒəwəl/","adj.","casual, more casual, most casual","casually (adv.), casualty (n.)","relaxed and not formal","He wore casual clothes to the party.","casual clothes; casual conversation; a casual meeting","B1"
