word,ipa,pos,inflections,derivatives,definition,example,collocations,context_type
Arm,/ˈɑɹm/,n.,"arm, arms",armlet (n.),the part of the body from the shoulder to the hand｜從肩膀到手的這段身體,She broke her arm when she fell off the bike.,upper arm; broken arm; robotic arm,A1
Allow,/əˈlaʊ/,v.,"allow, allows, allowed, allowed, allowing","allowable (adj.), allowance (n.)",to let someone do something or let something happen｜允許某人做某事或允許某事發生,My parents allow me to watch TV after dinner.,allow me to; not allowed to; allow people to,A1
Add,/ˈæd/,v.,"add, adds, added, added, adding","adder (n.), addable (adj.), addible (adj.), addition (n.), additive (adj.)",to put something together with something else to make it bigger or more｜將某物與他物放在一起使其變大或變多,Please add some sugar to my tea.,add sugar; add water; add a name,A1
Anyone,/ˈɛniˌwʌn/,pron.,no changes,None,Any person; anybody.｜任何人；任何人,That's a terrible attitude for anyone to have.,tell anyone; ask anyone; anyone else,A1
Attack,/əˈtæk/,n.,"attack, attacks",attacker (n.),a violent action against someone or something｜對某人或某物的暴力行為,The army launched a surprise attack at dawn.,sudden attack; under attack; physical attack,A1
Angry,/ˈæŋɡɹi/,adj.,"angry, angrier, angriest",angriness (n.),feeling or showing anger｜感到或表現憤怒的,Then they get angry and then they lash out.,angry letter; gets angry; feel angry,A1
As,/ˈæz/,prep.,no changes,None,used to say what role or function something has; to the same degree; while; because｜用於表示某物的角色或功能；程度相同；當...時；因為,He works as a teacher at the local primary school.,as well as; such as; as long as,A1
At,/ˈæt/,prep.,no changes,None,used to say where someone or something is; used to say when something happens｜用於表示某人或某物所在的位置；用於表示某事發生的時間,We will meet at the train station around noon.,at some point; at home; looking at,A1
Arrive,/ɚˈaɪv/,v.,"arrive, arrives, arrived, arrived, arriving","arrival (n.), arriver (n.)",reach a destination; arrive by movement or progress｜到達目的地；透過移動或進展到達,We always arrive at school before nine.,arrive home; arrive on time; arrive early,A1
Be,/ˈbi/,v.,"be, is, was, been, being",None,"used to describe what someone or something is, or to show a state or condition｜用於描述某人或某物是什麼，或表示一種狀態",The sky can be very blue on a sunny day.,be careful; be ready; be happy,A1
Art,/ˈɑɹt/,n. [U],no changes,"arty (adj.), artist (n.), artistic (adj.)",the making of beautiful things like paintings and drawings｜創作繪畫等美麗事物的行為,She studies modern art at the city university.,modern art; an art class; works of art,A1
Back,/ˈbæk/,n.,"back, backs","backer (n.), backing (n.)","the part of your body behind you, from your neck to your bottom｜從頸部到臀部的身體部位",My back hurts after the long walk.,a sore back; back pain; lie on your back,A1
Ask,/ˈæsk/,v.,"ask, asks, asked, asked, asking",asker (n.),to say something to someone because you want them to tell you something｜因想要某人告訴你某事而對他們說話,I want to ask my teacher a simple question.,ask a question; ask for help; ask politely,A1
Away,/əˈweɪ/,adv.,no changes,None,to or at a distance from a place or person; not here｜距離某地或某人有一定距離；不在這裡,They think I am running away from my company.,walk away; quite far away; strip away,A1
Band,/ˈbænd/,n.,"band, bands",None,a group of musicians who play together｜一起演奏的音樂家團體,My sister plays guitar in a local rock band.,rock band; local band; girl band,A1
Baby,/ˈbeɪbi/,n.,"baby, babies",babyhood (n.),a very young child (birth to 1 year) who has not yet begun to walk or talk｜還不會走路或說話的嬰幼兒（出生至一歲）,The baby slept peacefully in her mother's arms.,premature baby; a newborn baby; hold the baby,A1
Bad,/ˈbæd/,adj.,"bad, worse, worst",badness (n.),not good; of poor quality or unpleasant｜不好；品質惡劣或令人不愉快的,The weather was very bad on our trip.,a bad idea; bad weather; feel bad,A1
Bat,/ˈbæt/,n.,"bat, bats",None,a small flying mammal that comes out at night｜夜晚出沒的小型飛行哺乳動物,A bat flew out of the old cave at sunset.,vampire bat; fruit bat; baby bat,A1
Baseball,/ˈbeɪˈsbɔl/,n.,"baseball, baseballs",None,a ball game played with a bat and ball between two teams of nine players; teams take turns at bat trying to score runs｜兩支各九名球員的球隊使用球棒和球進行的運動；球隊輪流打擊以嘗試得分,He played baseball every summer as a child.,major league baseball; baseball classic; baseball mitt,A1
Basketball,/ˈbæskəˌtbɔl/,n.,"basketball, basketballs",None,a game in which two teams throw a ball through a high net｜兩隊將球投入高籃框的運動,We play basketball at school every week.,play basketball; a basketball team; a basketball game,A1
Aunt,/ˈænt/,n.,"aunt, aunts",None,the sister of your father or mother; the wife of your uncle｜父親或母親的姊妹；叔伯的妻子,Your aunt came and took care of her.,my aunt; aunt and uncle; great aunt,A1
Bank,/ˈbæŋk/,n.,"bank, banks","banker (n.), banking (n.), bankable (adj.)",a place that keeps and looks after people's money｜保管和管理民眾金錢的機構,My mother went to the bank to get some money.,bank account; local bank; go to the bank,A1
Because,/bɪˈkɔz/,conj.,no changes,None,for the reason that; used to introduce an explanation or cause｜因為；用於引出解釋或原因,She stayed at home because she felt very sick.,because of; just because; because then,A1
Ball,/ˈbɔl/,n.,"ball, balls",None,round object that is hit or thrown or kicked in games｜遊戲中用來擊打、投擲或踢的圓形物體,The children kicked the ball across the field.,soccer ball; yoga ball; small ball,A1
Beautiful,/ˈbjutəfəl/,adj.,"beautiful, more beautiful, most beautiful",None,delighting the senses or exciting intellectual or emotional admiration｜令人愉悅的；令人讚嘆的,It's the beginning of a beautiful friendship.,beautiful woman; beautiful place; absolutely beautiful,A1
Bell,/ˈbɛl/,n.,"bell, bells",None,a hollow device made of metal that makes a ringing sound when struck｜金屬製的中空裝置，敲擊時會發出鈴聲,The bell rings when the lesson is over.,school bell; ring a bell; church bell,A1
Banana,/bəˈnænə/,n.,"banana, bananas",None,a long curved yellow fruit with soft sweet flesh｜長而彎的黃色水果，果肉軟而甜,The monkey ate a long yellow banana.,banana bread; banana peel; banana split,A1
Bath,/ˈbæθ/,n.,"bath, baths",None,a large container filled with water that you wash your body in｜容納水用來清洗身體的大型容器,She had a warm bath before going to bed.,take a bath; bubble bath; bath time,A1
Before,/bɪˈfɔɹ/,prep.,no changes,None,earlier than a particular time or event｜在某個時間或事件之前,I always wash my hands before dinner.,before dinner; the night before; just before,A1
Beach,/ˈbitʃ/,n.,"beach, beaches",None,an area of sand sloping down to the water of a sea or lake｜向海邊或湖邊傾斜的沙地,The children played on the sandy beach all day.,sandy beach; on the beach; beach house,A1
Basket,/ˈbæskət/,n.,"basket, baskets",basketeer (n.),a container that is usually woven and has handles｜通常用編織材料製成並有提手的容器,She put the fresh bread in the basket.,traditional basket; basket case; laundry basket,A1
Bag,/ˈbæɡ/,n.,"bag, bags","bagger (n.), bagging (n.)",a flexible container with a single opening｜單一開口的有彈性容器,She put the groceries in a big bag.,a plastic bag; paper bag; bean bag,A1
Bear,/ˈbɛɹ/,n.,"bear, bears",None,a large strong wild animal with thick fur and sharp claws｜體型強壯、毛皮厚實、爪子銳利的野生動物,A big brown bear lives in the forest.,a brown bear; a polar bear; a teddy bear,A1
Bedroom,/ˈbɛˌdɹum/,n.,"bedroom, bedrooms",None,a room used primarily for sleeping｜主要用來睡覺的房間,You want the bedroom to be cool.,bedroom door; bedroom window; master bedroom,A1
Bed,/ˈbɛd/,n.,"bed, beds",None,a piece of furniture that you sleep on｜用來睡覺的家具,I go to bed early on school nights.,go to bed; make the bed; a comfortable bed,A1
Bee,/ˈbi/,n.,"bee, bees",None,a small flying insect that makes honey and can sting you｜會製造蜂蜜且會叮人的小型飛蟲,A bee flew around the bright flowers.,a busy bee; a honey bee; a bee sting,A1
Become,/bɪˈkʌm/,v.,"become, becomes, became, become, becoming",None,enter or assume a certain state or condition｜進入或呈現某種狀態或條件,I think my kids can become kind.,instantly become; become incredibly popular; eventually become,A1
Begin,/bɪˈɡɪn/,v.,"begin, begins, began, begun, beginning","beginner (n.), beginning (n.)",take the first step or steps in carrying out an action｜執行行動的第一步或最初幾步,The film will begin in five minutes.,begin to; begin with; begin construction,A1
Bathroom,/ˈbæˌθɹum/,n.,"bathroom, bathrooms",None,a room (as in a residence) containing a bathtub or shower and usually a washbasin and toilet｜（如住宅中的）含有浴缸或淋浴設備，通常還有洗臉盆和馬桶的房間,I really need to go to the bathroom.,go to the bathroom; use the bathroom; bathroom door,A1
Below,/bɪˈloʊ/,prep.,no changes,None,at a lower level or position than something; less than a number or amount｜在某物更低的位置或水平；在數量或金額上更少,The temperature dropped below zero late last night.,see below; fall below; just below,A1
Best,/ˈbɛst/,adj.,no changes,None,better than all the others; the very good one｜比所有其他都好的；最優秀的,She is my best friend at school.,the best friend; the best way; do your best,A1
Bean,/ˈbin/,n.,"bean, beans",None,"a seed that you can cook and eat, such as a green bean or kidney bean｜可以烹飪食用的種子，如四季豆或腎形豆",He ate rice and beans for lunch.,green bean; coffee bean; baked beans,A1
Believe,/bɪˈliv/,v.,"believe, believes, believed, believed, believing","belief (n.), believer (n.), believable (adj.)",accept as true; take to be true｜認為是正確的；當作真實的,I believe you can pass the test.,already believe; truly believe; cannot believe,A1
Between,/bɪˈtwin/,prep.,no changes,None,in the space separating two things or people; shared by two parties; at a point in a range｜在...之間；被...共有；處於某範圍內的一點,The shop is between the bank and the post office.,the difference between; travel between; distinguish between,A1
Bite,/ˈbaɪt/,v.,"bite, bites, bit, bitten, biting",biter (n.),"to grip, cut off, or tear with or as if with the teeth or jaws｜用牙齒或頜部咬住、切斷或撕裂","Be careful, the dog might bite your hand.",bite into an apple; bite your hand; bite hard,A1
Behind,/bɪˈhaɪnd/,prep.,no changes,None,at or toward the back of something; after someone in time or order; slower than expected｜在...的後面；在時間或順序上落後；比預期慢,The cat is hiding behind the door.,tech behind; philosophy behind; story behind,A1
Beside,/bɪˈsaɪd/,prep.,no changes,None,next to or at the side of something or someone｜在...旁邊,The cat sat quietly beside the warm open fire.,sits beside; property beside; coexist beside,A1
Block,/ˈblɑk/,n.,"block, blocks","blocky (adj.), blocker (n.), blockage (n.), blocking (n.)",a solid piece of hard material with flat sides｜一塊有平面的堅硬材料,He carved a small duck from a block of wood.,building block; city block; stumbling block,A1
Big,/ˈbɪɡ/,adj.,"big, bigger, biggest",bigness (n.),"large in size, amount, or degree｜大的（指尺寸、數量或程度）",They live in a big house near the park.,a big house; a big city; a big problem,A1
Beef,/ˈbif/,n. [U],no changes,None,the meat from a cow｜牛肉,We had roast beef and potatoes for dinner.,roast beef; ground beef; beef stew,A1
Bench,/ˈbɛntʃ/,n.,"bench, benches",None,a long seat for more than one person｜可容納多人乘坐的長座椅,They sat on a bench in the park.,park bench; wooden bench; on the bench,A1
Belong,/bɪˈlɔŋ/,v.,"belong, belongs, belonged, belonged, belonging",belongings (n.),to be owned by someone｜屬於某人所有,This red bike belongs to my brother.,belong to me; belong here; belong together,A1
Blue,/ˈblu/,adj.,"blue, bluer, bluest",blueness (n.),of the color intermediate between green and violet; having a color similar to that of a clear unclouded sky｜介於綠色和紫色之間的顏色；像晴朗天空的顏色,It will stain your nails blue and your hair blue.,blue sky; dark blue; clear blue,A1
Body,/ˈbɑdi/,n.,"body, bodies",None,"the entire structure of an organism (an animal, plant, or human being)｜整個生物體的結構（動物、植物或人）",My whole body felt tired after the long walk.,human body; whole body; body composition,A1
Bored,/ˈbɔɹd/,adj.,"bored, more bored, most bored",None,feeling tired and unhappy because something is not interesting｜因為無聊而感到疲倦和不開心,The children were bored at home all day.,feel bored; get bored; look bored,A1
Blow,/ˈbloʊ/,v.,"blow, blows, blew, blown, blowing","blowy (adj.), blower (n.), blowing (n.)",exhale hard｜用力呼氣,She blew out all the candles on her birthday cake.,blow out; blow up; blow away,A1
Bike,/ˈbaɪk/,n.,"bike, bikes",None,a vehicle with two wheels that you ride by pushing the pedals｜有兩個輪子的交通工具，用腳踩踏板前進,She rides her bike to school every day.,ride a bike; a new bike; a mountain bike,A1
Bird,/ˈbɝd/,n.,"bird, birds",birder (n.),an animal with feathers and wings that can usually fly｜有羽毛和翅膀、通常會飛的動物,A small bird sang in the tree.,a small bird; a baby bird; a wild bird,A1
Belt,/ˈbɛlt/,n.,"belt, belts",None,a band of leather or cloth that you wear around your waist｜繫在腰間的皮帶或布帶,He wears a brown belt with his jeans.,a leather belt; wear a belt; a seat belt,A1
Brave,/ˈbɹeɪv/,adj.,"brave, braver, bravest",braveness (n.),possessing or displaying courage; able to face and deal with danger or fear without flinching｜擁有或展現勇氣；能夠面對和應對危險或恐懼而不退縮,I don't know if I would have been brave.,incredibly brave; brave step; little brave,A1
Black,/ˈblæk/,adj.,"black, blacker, blackest",blackness (n.),being of the achromatic color of maximum darkness; having little or no hue owing to absorption of almost all incident light｜最暗的無彩色；幾乎吸收所有入射光而幾乎沒有色調,The cat has black fur and white paws.,black hair; black shoes; black coffee,A1
Bow,/ˈbaʊ/,n.,"bow, bows",None,"a knot with two loops, used to tie shoes or as a decoration｜帶有兩個環結的繩結，用於繫鞋或裝飾",She tied her hair with a pretty red bow.,a red bow; tie a bow; a hair bow,A1
Book,/ˈbʊk/,n.,"book, books","booker (n.), booking (n.), booklet (n.), bookable (adj.)",a written work or composition that has been published (printed on pages bound together)｜已出版的作品或文章（裝訂成冊）,She read the whole book in just one day.,first book; read a book; write a book,A1
Blind,/ˈblaɪnd/,adj.,no changes,"blinder (n.), blindness (n.)",not able to see｜看不見的；失明的,The old man was blind and could not read the sign.,go blind; blind eye; blind faith,A1
Boring,/ˈbɔɹɪŋ/,adj.,"boring, more boring, most boring",boringness (n.),not interesting and making you feel tired｜無聊的；令人厭倦的,The movie was so boring that I fell asleep.,a boring movie; a boring day; a boring job,A1
Boat,/ˈboʊt/,n.,"boat, boats","boater (n.), boating (n.)",a small vessel for travel on water｜小船；水上交通工具,We pull our tents off the boat.,fishing boat; a small boat; by boat,A1
Born,/ˈbɔɹn/,adj.,"born, no changes",None,brought into existence｜出生的；誕生的,She was born in a small town in the south.,born and raised; born into; first-born,A1
Box,/ˈbɑks/,n.,"box, boxes","boxy (adj.), boxer (n.), boxing (n.)","a container with four sides and a flat bottom, used to hold things｜盒子；箱子",She put all her toys in the box.,cardboard box; description box; light box,A1
Borrow,/ˈbɑˌɹoʊ/,v.,"borrow, borrows, borrowed, borrowed, borrowing",borrower (n.),get temporarily｜暫時借用,It's an interest rate on borrowed money.,borrow against; borrow heavily; borrow elements,A1
Both,/ˈboʊθ/,adj.,no changes,None,used to refer to two people or things considered together｜兩者；兩人的,Both children enjoy playing in the park after school.,both sides; both hands; both times,A1
Boy,/ˈbɔɪ/,n.,"boy, boys",boyhood (n.),a youthful male person｜男孩；年輕的男性,The boy kicked the ball to his friend.,a young boy; little boy; old boy,A1
Bowl,/ˈboʊl/,n.,"bowl, bowls",bowler (n.),a round vessel that is open at the top; used chiefly for holding food or liquids｜碗；缽,I think you've got two bowls of potatoes.,soup bowl; rice bowl; mixing bowl,A1
Bottle,/ˈbɑtəl/,n.,"bottle, bottles",bottler (n.),a glass or plastic vessel used for storing drinks or other liquids; typically cylindrical without handles and with a narrow neck that can be plugged or capped｜瓶子；玻璃瓶或塑膠瓶,This plastic water bottle is BPA free.,glass bottle; water bottle; a bottle of,A1
Boss,/ˈbɑs/,n.,"boss, bosses",bossy (adj.),the person who is in charge of you at work｜老闆；上司,My boss is kind and helps me with my work.,a good boss; my new boss; ask the boss,A1
Bright,/ˈbɹaɪt/,adj.,"bright, brighter, brightest",brightness (n.),emitting or reflecting light readily or in large amounts｜明亮的；光亮的,The bright lamp lit the entire room.,bright flash; bright sky; bright blue skies,A1
Break,/ˈbɹeɪk/,n.,"break, breaks","breaker (n.), breakage (n.), breakable (adj.)",a short time when you stop working to rest｜休息時間；休息,We took a short break for lunch.,a short break; take a break; a lunch break,A1
Bottom,/ˈbɑtəm/,n.,"bottom, bottoms",None,the lowest part of something｜底部；最下面,My keys were at the bottom of my bag.,the bottom of; at the bottom; bottom shelf,A1
Bus,/ˈbʌs/,n.,"bus, buses",None,a vehicle carrying many passengers; used for public transport｜公車；巴士,I take the bus to school every morning.,catch the bus; a bus stop; miss the bus,A1
Business,/ˈbɪznəs/,n. [U],no changes,None,a commercial or industrial enterprise and the people who constitute it｜商業；企業,My father runs a small business in town.,small business; family business; local business,A1
Busy,/ˈbɪzi/,adj.,"busy, busier, busiest",busyness (n.),having a lot of things to do; not free｜忙碌的；忙的,My mother is very busy at work today.,a busy day; too busy; busy week,A1
Bring,/ˈbɹɪŋ/,v.,"bring, brings, brought, brought, bringing",None,to take something or someone with you to a place｜帶來；攜帶,Please bring your books to class tomorrow.,bring a friend; bring food; bring a gift,A1
Bridge,/ˈbɹɪdʒ/,n.,"bridge, bridges",bridgeable (adj.),a structure that allows people or vehicles to cross an obstacle such as a river or canal or railway etc.｜橋梁；橋,We drove across the bridge to reach the other side of the river.,brooklyn bridge; suspension bridge; cross a bridge,A1
But,/ˈbʌt/,conj.,no changes,None,used to introduce a contrast or exception; however; except｜但是；然而；不過,"I wanted to go out, but it started to rain.",nothing but; but also; all but,A1
Brother,/ˈbɹʌðɚ/,n.,"brother, brothers","brotherly (adj.), brotherhood (n.)",a boy or man who has the same parents as you｜有相同父母的一名男孩或男子,My brother is two years older than me.,my older brother; a little brother; a baby brother,A1
Build,/ˈbɪld/,v.,"build, builds, built, built, building","builder (n.), building (n.)",make by combining materials and parts｜透過組合材料和零件來製作,Many of them built their own PCs anyways.,build a house; build up; build out,A1
Brown,/ˈbɹaʊn/,adj.,"brown, browner, brownest",brownness (n.),of a color similar to that of wood or earth｜類似木材或泥土顏色的,He wore a warm brown coat in winter.,brown feathers; brown shirt; light brown,A1
Car,/ˈkɑɹ/,n.,"car, cars",None,a motor vehicle with four wheels; usually propelled by an internal combustion engine｜有四個輪子的機動車輛；通常由內燃機驅動,I could not find a rental car place.,rental car; drive a car; car park,A1
Breakfast,/ˈbɹɛkfəst/,n.,"breakfast, breakfasts",None,the first meal you eat in the morning｜早上吃的第一餐,I eat eggs and bread for breakfast.,eat breakfast; have breakfast; breakfast time,A1
Bug,/ˈbʌɡ/,n.,"bug, bugs",buggy (adj.),a small insect｜小昆蟲,A small green bug landed on my arm.,a small bug; catch a bug; a tiny bug,A1
Bread,/ˈbɹɛd/,n. [U],no changes,None,food made from dough of flour or meal and usually raised with yeast or baking powder and then baked｜由麵粉或穀物製成的麵糰通常用酵母或泡打粉發酵後烘烤製成的食物,She bought a fresh loaf of bread from the bakery.,since sliced bread; bread basket; bake bread,A1
By,/ˈbaɪ/,prep.,no changes,None,near or next to; using a particular method; before a certain time; through the action of｜在旁邊；使用某種方法；在某個時間之前；透過某人的行為,This long letter was written by my grandmother.,written by; made by; followed by,A1
Call,/ˈkɔl/,v.,"call, calls, called, called, calling","caller (n.), calling (n.), callable (adj.)",to speak to someone on the phone; to shout or say something loudly; to give someone a name｜透過電話與某人交談；大聲喊叫或說話；給某人取名,Please call me when you get home.,phone call; make a call; roll call,A1
Buy,/ˈbaɪ/,v.,"buy, buys, bought, bought, buying","buyer (n.), buying (n.)",to get something by paying money for it｜透過支付金錢來獲得某物,I want to buy a new pair of shoes today.,buy a gift; buy food; buy a ticket,A1
Button,/ˈbʌtən/,n.,"button, buttons",buttony (adj.),a small round thing you push or use to close clothes｜用來按壓或扣緊衣物的小圓形物品,She pushed the button to start the machine.,push a button; press the button; shirt button,A1
Cent,/ˈsɛnt/,n.,"cent, cents",None,a small amount of money; one hundred cents make a dollar｜小額金錢；一百美分等於一美元,This little candy costs only one cent.,ten cents; fifty cents; every cent,A1
Can,/ˈkæn/,v.,no changes,None,to be able to do something｜能夠做某事,My little sister can swim very well now.,can swim; can help; can come,A1
Butter,/ˈbʌtɚ/,n. [U],no changes,buttery (adj.),"a soft, yellow food made from cream that you spread on bread or use in cooking｜由奶油製成的柔軟黃色食品，常塗在麵包上或用於烹飪",She spread butter on a slice of warm fresh bread.,peanut butter; melted butter; spread butter,A1
Careful,/ˈkɛɹfəl/,adj.,"careful, more careful, most careful",carefulness (n.),exercising caution or showing care or attention｜表現出謹慎或關心和注意的,Be careful when you cross the busy road.,careful analysis; bit more careful; be careful,A1
Camp,/ˈkæmp/,n.,"camp, camps","campy (adj.), camper (n.), camping (n.)","a place where people stay in tents for a short time, often outdoors｜人們短期住在帳篷裡的地方，通常在戶外",We set up our tent at the camp by the lake.,summer camp; a camp site; set up camp,A1
Cake,/ˈkeɪk/,n.,"cake, cakes",None,"a sweet baked food made from flour, sugar, and eggs, often with icing on top｜由麵粉、糖和雞蛋製成的甜味烘焙食品，頂部常覆蓋糖霜",She made a chocolate cake for her friend's birthday.,birthday cake; chocolate cake; bake a cake,A1
Camera,/ˈkæmɚə/,n.,"camera, cameras",None,a device that you use to take photos or videos｜用來拍攝照片或影片的裝置,She took a photo of the cat with her camera.,a new camera; a digital camera; use a camera,A1
Care,/ˈkɛɹ/,n.,"care, cares",None,the work of providing treatment for or attending to someone or something｜為他人或某事提供治療或照顧的工作,The nurse showed great care when helping the patient.,take care; health care; medical care,A1
