"word","ipa","pos","inflections","derivatives","definition","example","collocations","context_type"
"Assassinate","/əˈsæsəˌneɪt/","v.","assassinate, assassinates, assassinated, assassinated, assassinating","assassin (n.), assassinator (n.), assassination (n.)","To murder someone, especially an important person, by a sudden or obscure attack, especially for ideological or political reasons.","The essential goals of the mission were to spy on sabotage, and in some cases even tried to assassinate members of the Nazi atomic bomb project.","attempt to assassinate; assassinate a leader; assassinated in cold blood","C2"
"Applicable","/ˈæpləkəbəl/","adj.","applicable, more applicable, most applicable","apply (v.), applicability (n.)","Suitable for application, relevant.","The framework scales in real-world scenarios, is compatible with downstream feature-based modeling, and is applicable in both supervised and unsupervised learning settings.","broadly applicable; widely applicable; applicable skills","C2"
"Ascend","/əˈsɛnd/","v.","ascend, ascends, ascended, ascended, ascending","ascent (n.), ascender (n.), ascendant (adj.), ascendent (adj.), ascension (n.), ascensive (adj.)","To move upward, to fly, to soar.","These networks have implications for evolution in rugged landscapes, allowing adaptation to proceed after a local fitness peak has been ascended.","ascend to power; slowly ascend; ascend the throne","C2"
"Aspire","/əˈspaɪɹ/","v.","aspire, aspires, aspired, aspired, aspiring","aspirer (n.), aspirant (adj.), aspiration (n.)","To have a strong desire or ambition to achieve something.","I hear from a lot of aspiring writers and authors who come to me for advice.","aspiring writer; aspiring musician; aspire for greatness","C2"
"Archive","/ˈɑˌɹkaɪv/","n.","archive, archives","archival (adj.), archivist (n.)","A place for storing earlier, and often historical, material. An archive usually contains documents (letters, records, newspapers, etc.) or other types of media kept for historical interest.","Alabama State Archives Alabama's slaves were freed by the 13th Amendment in 1865.","national archive; public archive; archive footage","C2"
"Approximate","/əˈpɹɑksəmət/","adj.","approximate, more approximate, most approximate","approximative (adj.)","close to a number or amount but not exact","The approximate cost of the trip is about three hundred dollars.","approximate value; approximate cost; approximate number","C2"
"Arithmetic","/ˌɛɹɪˈθmɛtɪk/","n. [U]","no changes","arithmetical (adj.), arithmetician (n.)","The mathematics of numbers (integers, rational numbers, real numbers, or complex numbers) under the operations of addition, subtraction, multiplication, and division.","The term ""arithmetic mean"" is preferred in some contexts in mathematics and statistics because it helps to distinguish it from other types of means, such as geometric mean and harmonic mean.","basic arithmetic; simple arithmetic; mental arithmetic","C2"
"Asthma","/ˈæzmə/","n. [U]","no changes","asthmatic (adj.)","A long-term respiratory condition, in which the airways may unexpectedly and suddenly narrow, often in response to an allergen, cold air, exercise, or emotional stress. Symptoms include wheezing, shortness of breath, chest tightness, and coughing.","E-cigarettes unnecessarily expose minors to health risks, these include respiratory health problems, such as exacerbations of asthma, bronchitis, and respiratory-tract irritation.","asthma attack; suffer from asthma; asthma symptoms","C2"
"Astray","/əsˈtɹeɪ/","adv.","no changes","None","Away from the proper path; in a wrong or unknown direction.","All he would describe would be a clever young intellectual who later was corrupted by Hollywood and went astray after spooks.","go astray; lead astray; stray from the path","C2"
"Astronaut","/ˈæstɹəˌnɑt/","n.","astronaut, astronauts","astronautic (adj.), astronautical (adj.)","a person trained to travel in a spacecraft","It's true that if a big one of those happens in the direction where astronauts are unprotected from the Earth's magnetic field, they could die.","trained astronaut; astronaut mission; space astronaut","C2"
"Attainment","/əˈteɪnmənt/","n. [U]","no changes","attain (v.)","The act of attaining; the act of arriving at or reaching; the act of obtaining by effort or exertion.","Every great accomplishment, every great attainment, every great achievement in science, in the arts, in sports, in business, it was always years in the making.","educational attainment; academic attainment; attainment gap","C2"
"Attendant","/əˈtɛndənt/","n.","attendant, attendants","attend (v.), attendance (n.)","One who attends; one who works with or watches over someone or something.","But classic locomotion models fail when collective cooperation is called for, notably when an agent, say a first-aid attendant, needs to forge a path through a densely packed group.","flight attendant; gas station attendant; on-duty attendant","C2"
"Astronomer","/əsˈtɹɑnəmɚ/","n.","astronomer, astronomers","None","a physicist who studies astronomy","My name is Michelle Thaller and I am an astronomer.","professional astronomer; amateur astronomer; astronomer discovers","C2"
"Auditorium","/ˌɔdəˈtɔɹiəm/","n.","auditorium, auditoriums","None","A large room for public meetings or performances.","Grauman's Chinese Theatre in Hollywood then hosted the awards from 1944 to 1946, followed by the Shrine Auditorium and Expo Hall in Los Angeles from 1947 to 1948.","packed auditorium; school auditorium; auditorium seats","C2"
"Astronomy","/əsˈtɹɑnəmi/","n. [U]","no changes","astronomic (adj.), astronomical (adj.)","the branch of physics that studies celestial bodies and the universe as a whole","This is work a day astronomy you nothing all that incredible or sexy about it but it helps you understand stars better.","study astronomy; astronomy club; astronomy observation","C2"
"Attain","/əˈteɪn/","v.","attain, attains, attained, attained, attaining","attainable (adj.), attainment (n.)","To come to or reach (a place) by motion or progression.","Those outcomes, they're wonderful and we should want to attain them.","attain a goal; attain success; attain high status","C2"
"Aviation","/ˌeɪviˈeɪʃən/","n. [U]","no changes","aviate (v.)","The art or science of making and flying aircraft.","But he was obsessed with solving the problem of aviation safety.","civil aviation; aviation industry; aviation safety","C2"
"Avert","/əˈvɝt/","v.","avert, averts, averted, averted, averting","aversion (n.), avertable (adj.), avertible (adj.)","To turn aside or away.","While network reciprocity promotes collaborative efforts, chances of averting the impending social decline are slim if the temptation to defect is strong.","avert a crisis; avert disaster; avert one's eyes","C2"
"Awhile","/əˈwaɪl/","adv.","no changes","None","for a short period of time","Please sit down and rest awhile before we continue the journey.","wait awhile; stay awhile; rest awhile","C2"
"Bachelor","/ˈbætʃəlɚ/","n.","bachelor, bachelors","bachelorhood (n.)","a man who has never been married","My uncle is a happy bachelor who enjoys living on his own.","confirmed bachelor; eligible bachelor; lifelong bachelor","C2"
"Audit","/ˈɔdɪt/","n.","audit, audits","auditor (n.)","A judicial examination.","The provision of natural language explanations for the predictions of deep-learning-based vehicle controllers is critical as it enhances transparency and easy audit.","financial audit; conduct an audit; annual audit","C2"
"Badge","/ˈbædʒ/","n.","badge, badges","None","A distinctive mark, token, sign, emblem or cognizance, worn on one’s clothing, as an insignia of some rank, or of the membership of an organization.","The United States Air Force also presents an Astronaut Badge to its pilots who exceed in altitude.","new badge; digital badge; verified badge","C2"
"Batter","/ˈbætɚ/","v.","batter, batters, battered, battered, battering","bat (v.)","To hit or strike violently and repeatedly.","Fierce waves continued to batter the old wooden pier throughout the long stormy night.","batter down the door; storm battered; batter with rain","C2"
"Banquet","/ˈbæŋkwət/","n.","banquet, banquets","None","A large celebratory meal; a feast.","For this book, I attended an authentic Roman banquet and ate strange foods of all kinds, everything from caterpillars to walruses.","formal banquet; banquet hall; state banquet","C2"
"Barbarian","/bɑˈɹbɛɹiən/","n.","barbarian, barbarians","None","a member of an uncivilized people","In one famous example, he counsels Alexander to be ""a leader to the Greeks and a despot to the barbarians""","ancient barbarian; barbarian invasion; barbarian tribe","C2"
"Bass","/ˈbæs/","n.","bass, basses","None","A low spectrum of sound tones.","Hitchcock preferred to work with the best talent of his day—film poster designers such as Bill Gold and Saul Bass—who would produce posters that accurately represented his films.","bass guitar; deep bass; bass note","C2"
"Backbone","/ˈbæˌkboʊn/","n.","backbone, backbones","None","The series of vertebrae, separated by disks, that encloses and protects the spinal cord, and runs down the middle of the back in vertebrate animals.","This study enhances Re:PolyWorld's performance on complex urban residential structures by incorporating attention-based backbones and additional area segmentation loss.","form the backbone; backbone of society; strong backbone","C2"
"Beautify","/ˈbjutɪˌfaɪ/","v.","beautify, beautifies, beautified, beautified, beautifying","beauty (n.), beautification (n.)","make more beautiful","The farmers complained that something was wrong with an electoral system which produced parliamentarians who spent money beautifying vampire-cities instead of developing the interior.","beautify the city; beautify with flowers; efforts to beautify","C2"
"Beep","/ˈbip/","n.","beep, beeps","beeper (n.)","a short high tone produced as a signal or warning","How to detect consciousness in people, animals and maybe even AI The researchers played a series of repetitive beeps interspersed with tones of a different pitch to three of the participants.","loud beep; a short beep; beep to signal","C2"
"Awesome","/ˈɑsəm/","adj.","awesome, more awesome, most awesome","None","Causing awe or terror; inspiring wonder or excitement.","And it's awesome to see someone else coming up who's dancing and singing, and seeing how all these kids relate to her.","an awesome sight; truly awesome; an awesome responsibility","C2"
"Bilateral","/baɪˈlætɚəl/","adj.","no changes","bilaterality (n.)","having identical parts on each side of an axis","We estimate a vector autoregressive model for prove the bilateral causality and impacts of macroeconomic and macroprudential policies.","bilateral agreement; bilateral talks; bilateral relations","C2"
"Beverage","/ˈbɛvɚɪdʒ/","n.","beverage, beverages","None","any liquid suitable for drinking","The Alabama Alcoholic Beverage Control Board controls the sale and distribution of alcoholic beverages in the state.","alcoholic beverage; hot beverage; soft beverage","C2"
"Blaze","/ˈbleɪz/","n.","blaze, blazes","None","A fire, especially a fast-burning fire producing a lot of flames and light.","The sun blazes harsh and wrong somehow.","blaze a trail; house ablaze; blazing fire","C2"
"Blond","/ˈblɑnd/","n. [U]","no changes","blondness (n.)","A pale yellowish (golden brown) color, especially said of hair color.","Amalric was light-skinned with blond receding hair and, although he did not eat or drink excessively, considerably overweight.","blond hair; natural blond; a blond child","C2"
"Beforehand","/bɪˈfɔˌɹhænd/","adv.","no changes","None","At an earlier or preceding time.","If you had told me beforehand, I would have prepared the documents in advance.","prepare beforehand; know beforehand; plan everything beforehand","C2"
"Blonde","/ˈblɑnd/","n. [U]","no changes","None","Alternative form of blond (“person with fair hair”). (Used especially of a woman. See the usage notes in the entry blond.)","The film concerns the hunt for a Jack the Ripper-style serial killer who, wearing a black cloak and carrying a black bag, is murdering young blonde women in London, and only on Tuesdays.","bleach blonde; natural blonde; dye hair blonde","C2"
"Blot","/ˈblɑt/","n.","blot, blots","blotter (n.)","A blemish, spot or stain made by a coloured substance.","Cell lysate collection, western blot and antibodies Confluent cells were washed with cold PBS and scrapped in lysis buffer.","blot out the sun; ink blot; blot dry","C2"
"Bleach","/ˈblitʃ/","v.","bleach, bleaches, bleached, bleached, bleaching","bleacher (n.)","To treat with bleach, especially so as to whiten (fabric, paper, etc.) or lighten (hair).","However, warming oceans still remain a most severe concern for coral reef survival, as anomalously high temperatures can cause fatal coral bleaching, a major driver of coral reef decline.","household bleach; bleach clothing; bleach solution","C2"
"Boulevard","/ˈbʊləˌvɑɹd/","n.","boulevard, boulevards","None","a wide street or thoroughfare","On August 12, 2011, a plaque was unveiled on the Wolff building at Third Avenue and La Mesa Boulevard commemorating Dwan and the Flying A Studios origins in La Mesa, California.","tree-lined boulevard; wide boulevard; stroll along the boulevard","C2"
"Blunt","/ˈblʌnt/","adj.","blunt, blunter, bluntest","bluntness (n.), bluntly (adv.)","Having a thick edge or point; not sharp.","To be blunt, they were no coincidence.","blunt remark; blunt instrument; blunt force","C2"
"Booklet","/ˈbʊklɪt/","n.","booklet, booklets","book (n.)","a small book usually having a paper cover","He was also upset about a booklet for propagandists the Ministry of Information had put out.","instruction booklet; slim booklet; information booklet","C2"
"Bosom","/ˈbʊzəm/","n.","bosom, bosoms","bosomy (adj.)","a person's chest, especially a woman's","The frightened child rested safely against her mother's bosom.","warm bosom; mother's bosom; bosom friend","C2"
"Bodily","/ˈbɑdəli/","adj.","no changes","None","Of, relating to, or concerning the body.","I was also starting to sweat and there was blood and bodily fluids coming out of this deer skull that I was working on.","bodily changes; bodily functions; bodily odor","C2"
"Boycott","/ˈbɔɪˌkɑt/","v.","boycott, boycotts, boycotted, boycotted, boycotting","None","To abstain, either as an individual or a group, from using, buying, or dealing with someone or some organization as an expression of protest.","With his colleague Brian Boycott, he found behavioural evidence of short- and long-term memories in octopuses — as other scientists at the time were documenting in humans.","organize a boycott; call for boycott; consumer boycott","C2"
"Breakup","/ˈbɹeɪˌkʌp/","n.","breakup, breakups","None","The act of breaking up; disintegration or division.","The sudden breakup of the partnership left both founders searching for new investors.","painful breakup; relationship breakup; breakup fee","C2"
"Boxing","/ˈbɑksɪŋ/","n. [U]","no changes","box (v.)","fighting with the fists","He challenged the young and sturdy men to a boxing match, only to behead them when they were defeated; he hung the decapitated heads to an oak tree.","boxing match; boxing ring; boxing champion","C2"
"Bra","/ˈbɹɑ/","n.","bra, bras","None","An item of clothing, usually underwear worn to support the breasts.","Returning in 1886, Bell started building an estate on a point across from Baddeck, overlooking Bras d'Or Lake.","a sports bra; a lace bra; a comfortable bra","C2"
"Brace","/ˈbɹeɪs/","v.","brace, braces, braced, braced, bracing","bracer (n.), bracing (n.)","To prepare for something bad, such as an impact or blow.","It added the brace (punctuation) and vertical bar characters.","brace for impact; knee brace; brace oneself","C2"
"Breadth","/ˈbɹɛdθ/","n. [U]","no changes","None","The extent or measure of how broad or wide something is; width.","Despite the breadth of methods available to address psychological research questions, social network analysis is not yet a standard practice in psychological research.","full breadth; incredible breadth; impressive breadth","C2"
"Breakdown","/ˈbɹeɪˌkdaʊn/","n.","breakdown, breakdowns","None","A failure, particularly one which is mechanical in nature.","In the past, their self-identification was often overlooked as the state tried to impose a binary breakdown of society into white and black.","mental breakdown; system breakdown; detailed breakdown","C2"
"Bribe","/ˈbɹaɪb/","v.","bribe, bribes, bribed, bribed, bribing","briber (n.), bribery (n.), bribable (adj.)","To give a bribe to; specifically, to ask a person to do something against their original will, in exchange for some type of reward or relief from potential trouble.","Some teachers may reportedly demand payment or bribes directly from their pupils.","offer a bribe; accept a bribe; bribery and corruption","C2"
"Broth","/ˈbɹɔθ/","n. [U]","no changes","None","Water in which food (meat, vegetable, etc.) has been boiled.","4 grams per litre to preserve Broth (broth).","chicken broth; bone broth; vegetable broth","C2"
"Broil","/ˈbɹɔɪl/","v.","broil, broils, broiled, broiled, broiling","broiler (n.)","cook under a broiler","Most popular were ""broiling, roasting, boiling and steaming"", followed by ""pickling in salt, wine, sauce and the like""","broil fish; broil at high heat; broil until golden","C2"
"Brook","/ˈbɹʊk/","n.","brook, brooks","None","A body of running water smaller than a river; a small stream.","A shallow brook wound through the meadow, its clear water glittering in the afternoon sun.","babbling brook; clear brook; flow of the brook","C2"
"Brink","/ˈbɹɪŋk/","n.","brink, brinks","None","The edge, margin, or border of a steep place, as of a precipice; a bank or edge.","The fragile ceasefire held, pulling both nations back from the brink of full-scale war.","on the brink; brink of collapse; brink of war","C2"
