"word","ipa","pos","inflections","derivatives","definition","example","collocations","context_type"
"Syndrome","/ˈsɪnˌdɹoʊm/","n.","syndrome, syndromes","None","a complex of concurrent things","It has been proposed that he could have had a rare genetic disorder such as Marfan syndrome or multiple endocrine neoplasia type 2B.","turner syndrome; irritable bowel syndrome; down syndrome","C1"
"Symptom","/ˈsɪmptəm/","n.","symptom, symptoms","symptomatic (adj.)","(medicine) any sensation or change in bodily function that is experienced by a patient and is associated with a particular disease","A persistent cough can be an early symptom of a more serious respiratory illness.","depression symptom; first symptom; experience symptoms","C1"
"Temptation","/tɛˈmteɪʃən/","n.","temptation, temptations","tempt (v.)","something that seduces or has the quality to seduce","And how can you try to short circuit that temptation in the future.","resist temptation; great temptation; constant temptation","C1"
"Submit","/səˈbmɪt/","v.","submit, submits, submitted, submitted, submitting","submitter (n.), submission (n.), submissive (adj.)","refer for judgment or consideration","The remaining portion of the ThyssenKrupp plant had final bids submitted by ArcelorMittal and Nippon Steel for $1.","submit forms; simply submit; submit papers","C1"
"Tangle","/ˈtæŋɡəl/","v.","tangle, tangles, tangled, tangled, tangling","None","force into some kind of situation, condition, or course of action","Specifically, across a wide suite of gaits, the agent displays neural trajectories in the recurrent layers are less tangled than those in the input-driven actuation layers.","huge tangle; tangle of wires; hopeless tangle","C1"
"Suspend","/səˈspɛnd/","v.","suspend, suspends, suspended, suspended, suspending","suspender (n.), suspension (n.)","hang freely","You can build it out of clouds of atoms that are suspended in a magnetic field and held in place and cooled down to near absolute zero by laser beams.","suspend operations; suspend elections; temporarily suspend","C1"
"Substitute","/ˈsʌbstəˌtut/","v.","substitute, substitutes, substituted, substituted, substituting","substituting (n.), substitution (n.)","put in the place of another; switch seemingly equivalent items","We need to be looking already for substitutes that can take the place of lithium or whatever.","substitute for sugar; substitute for meat; easily substitute","C1"
"Terminal","/ˈtɝmənəl/","n.","terminal, terminals","None","station where transport vehicles load or unload passengers or goods","The company also operates terminals in Mobile, Melvin, and Moundville.","bloomberg terminal; transit terminal; screw terminal","C1"
"Tempt","/ˈtɛmpt/","v.","tempt, tempts, tempted, tempted, tempting","tempter (n.), temptable (adj.), temptation (n.)","dispose or incline or entice to","The low prices in the shop window were designed to tempt passers-by into buying more.","tempt fate; tempt customers; sorely tempted","C1"
"Swap","/ˈswɑp/","v.","swap, swaps, swapped, swapped, swapping","None","exchange or give (something) in exchange for","Due to design and manufacturing delays in the LM, Apollo 8 and Apollo 9 swapped prime and backup crews, and Armstrong's crew became the backup for Apollo 8.","silently swap; swap places; swap out","C1"
"Supervise","/ˈsupɚˌvaɪz/","v.","supervise, supervises, supervised, supervised, supervising","supervisor (n.), supervising (n.), supervision (n.), supervisory (adj.)","watch and direct","Both networks are trained end-to-end in a supervised fashion using costs computed from traditional motion planners.","supervise staff; supervise children; closely supervise","C1"
"Testify","/ˈtɛstəˌfaɪ/","v.","testify, testifies, testified, testified, testifying","testifier (n.), testimony (n.)","give testimony in a court of law","Finally, the universality of this mechanism is testified for different neighborhood sizes, different topology structures and different game models.","testify against; testify in court; testify before congress","C1"
"Tackle","/ˈtækəl/","v.","tackle, tackles, tackled, tackled, tackling","tackler (n.)","accept as a challenge","Today on Big Think, we're going to tackle three big ideas on excellence.","tackle the problem; tackle challenges; tackle issues","C1"
"Terminal","/ˈtɝmənəl/","adj.","no changes","None","of or relating to or situated at the ends of a delivery route","The ambiguity this caused was sometimes intentional, such as when a character would be used slightly differently on a terminal link or in a data stream.","terminal command; terminal application; terminal commands","C1"
"Theology","/θiˈɑlədʒi/","n.","theology, theologies","theologist (n.), theological (adj.)","the rational and systematic study of religion and its influences and of the nature of religious truth","Christian theology at university and I was told theology at university and I was told that humankind was made.","systematic theology; liberation theology; moral theology","C1"
"Sustain","/səˈsteɪn/","v.","sustain, sustains, sustained, sustained, sustaining","sustainer (n.), sustenance (n.), sustainable (adj.), sustainment (n.)","lengthen or extend in duration or space","We get to decide what matters in our lives and they sustain us through hardship and challenges and when things go wrong.","sustain operations; sustain engagement; sustain advantage","C1"
"Texture","/ˈtɛkstʃɚ/","n.","texture, textures","None","the way a surface or material feels when you touch it","This silk scarf has a wonderfully soft and smooth texture.","smooth texture; rough texture; soft texture","C1"
"Theft","/ˈθɛft/","n.","theft, thefts","None","the act of taking something from someone unlawfully","At the same time, burning with rage over Agamemnon's theft, Achilles Homeric prayer to Thetis to convince Zeus to help the Trojans gain ground in the war, so that he may regain his honour.","identity theft; petty theft; car theft","C1"
"Terrify","/ˈtɛɹəˌfaɪ/","v.","terrify, terrifies, terrified, terrified, terrifying","terror (n.)","fill with terror; frighten greatly","He did not change his mind, even when Ares produced a terrifying sound and threatened to hurl mountain peaks into the river.","terrify children; terrify the audience; absolutely terrify","C1"
"Therapy","/ˈθɛɹəpi/","n. [U]","no changes","therapist (n.), therapeutic (adj.), therapeutical (adj.)","(medicine) the act of caring for someone (as by medication or remedial training etc.)","An Occupational Therapist's role in prosthetics includes therapy, training, and evaluations.","physical therapy; speech therapy; gene therapy","C1"
"Texture","/ˈtɛkstʃɚ/","v.","texture, textures, textured, textured, texturing","None","to give a surface a particular feel or rough finish","The artist textured the wall to make it look like old stone.","texture the surface; texture the paint; texture the wall","C1"
"Thigh","/ˈθaɪ/","n.","thigh, thighs","None","the part of the leg between the hip and the knee","The exoskeleton supports the shoulder, waist, and thigh, and assists movement for lifting and holding heavy items, while lowering back stress.","thigh bone; inner thigh; thigh muscle","C1"
"Thriller","/ˈθɹɪlɚ/","n.","thriller, thrillers","thrill (v.)","an exciting story, film, or play full of suspense and tension","We watched a gripping thriller about a detective chasing a clever criminal.","a gripping thriller; a psychological thriller; watch a thriller","C1"
"Therapist","/ˈθɛɹəpəst/","n.","therapist, therapists","therapy (n.)","a person skilled in a particular type of therapy","She saw a therapist every week to help her cope with the stress of her demanding job.","expert therapist; different therapist; expensive therapist","C1"
"Theoretical","/ˌθiɚˈɛtɪkəl/","adj.","theoretical, more theoretical, most theoretical","None","concerned primarily with theories or hypotheses rather than practical considerations","It was later expanded upon in the theoretical work of Peter Kropotkin, whose specific style would go onto become the dominating view of anarchists by the late 19th century.","theoretical guarantees; theoretical computer science; theoretical results","C1"
"Thrill","/ˈθɹɪl/","n.","thrill, thrills","thriller (n.)","the swift release of a store of affective force","Design for thrill seekers and rev-heads the facility currently host South Australia's second Supercars motoring event during a round in August.","thrill ride; thrill of exploration; big thrill","C1"
"Thesis","/ˈθisəs/","n.","thesis, theses","None","an unproved statement put forward as a premise in an argument","I could easily do a whole a thesis on that whole era and genre of punk rock.","bullish thesis; bearish thesis; extended mind thesis","C1"
"Throne","/ˈθɹoʊn/","n.","throne, thrones","None","the chair of state for a monarch, bishop, etc.","During the time of the Almohad Dynasty Abd al-Mu'min's tribe, the Koumïa, were the main supporters of the throne and the most important body of the empire.","rightful throne; heir to the throne; ascend the throne","C1"
"Thrill","/ˈθɹɪl/","v.","thrill, thrills, thrilled, thrilled, thrilling","thriller (n.)","cause to be thrilled by some perceptual input","Design for thrill seekers and rev-heads the facility currently host South Australia's second Supercars motoring event during a round in August.","thrill the crowd; thrill the audience; thrill fans","C1"
"Thrust","/ˈθɹʌst/","n.","thrust, thrusts","thruster (n.), thrusting (n.)","the force used in pushing","Artificial Intelligence is reframed as a cognitive engine driving a novel productivity revolution distinct from the Industrial Revolution's physical thrust.","broad thrust; general thrust; thrust of story","C1"
"Thrust","/ˈθɹʌst/","v.","thrust, thrusts, thrust, thrust, thrusting","thruster (n.), thrusting (n.)","push forcefully","Artificial Intelligence is reframed as a cognitive engine driving a novel productivity revolution distinct from the Industrial Revolution's physical thrust.","thrust into spotlight; thrust into world; thrust up","C1"
"Thrive","/ˈθɹaɪv/","v.","thrive, thrives, thrived, thrived, thriving","None","grow vigorously","An anthropology of the state has developed into a thriving field today.","thrive on challenges; thrive in adversity; thrive under pressure","C1"
"Threshold","/ˈθɹɛˌʃoʊld/","n.","threshold, thresholds","None","the starting point for a new state or experience","In early 1865, Congress reduced the threshold for ten-percent taxation to incomes above $5000.","threshold values; pain threshold; minimum threshold","C1"
"Thereby","/ˈðɛˈɹbaɪ/","adv.","no changes","None","by that means or because of that","The direct (albedo) effect is generally to cool the planet; the indirect effect (the particles act as cloud condensation nuclei and thereby change cloud properties) is less certain.","thereby advancing; thereby contribute; thereby opening up","C1"
"Tick","/ˈtɪk/","n.","tick, ticks","ticker (n.), ticking (n.)","a metallic tapping sound","My book is called 'On Time', the physics that makes the universe tick.","tick of the clock; steady tick; faint tick","C1"
"Tick","/ˈtɪk/","v.","tick, ticks, ticked, ticked, ticking","ticker (n.), ticking (n.)","make a clicking or ticking sound","We could hear the old clock tick steadily through the long and silent night.","tick away; tick steadily; the clock ticks","C1"
"Toll","/ˈtoʊl/","v.","toll, tolls, tolled, tolled, tolling","toller (n.)","ring slowly","The great bell began to toll slowly to mark the passing of the old king.","bells toll; toll the bell; toll for the dead","C1"
"Toll","/ˈtoʊl/","n.","toll, tolls","toller (n.)","a fee levied for the use of roads or bridges (used for maintenance)","Drivers must pay a small toll before crossing the bridge into the city centre.","toll road; toll booth; pay a toll","C1"
"Tin","/ˈtɪn/","v.","tin, tins, tinned, tinned, tinning","tinny (adj.), tinning (n.)","plate with tin","The tin, the tin's a bit of a problem.","tin the wires; molten tin; tin plating","C1"
"Tin","/ˈtɪn/","n.","tin, tins","tinny (adj.), tinning (n.)","a silvery malleable metallic element that resists corrosion; used in many alloys and to coat other metals to prevent corrosion; obtained chiefly from cassiterite where it occurs as tin oxide","The tin, the tin's a bit of a problem.","tin can; tin foil; tin roof","C1"
"Tile","/ˈtaɪl/","n.","tile, tiles","tiler (n.)","a flat thin rectangular slab (as of fired clay or rubber or linoleum) used to cover surfaces","The remaining 5% of bitumen is used mainly for sealing and insulating purposes in a variety of building materials, such as pipe coatings, carpet tile backing and paint.","roof tile; ceramic tile; floor tile","C1"
"Torment","/ˈtɔˌɹmɛnt/","n.","torment, torments","tormenter (n.), tormentor (n.)","unbearable physical pain","The power of love works in two ways: it torments sinners.","endless torment; mental torment; the torment of guilt","C1"
"Tile","/ˈtaɪl/","v.","tile, tiles, tiled, tiled, tiling","tiler (n.)","cover with tiles","The remaining 5% of bitumen is used mainly for sealing and insulating purposes in a variety of building materials, such as pipe coatings, carpet tile backing and paint.","tile the floor; tile the bathroom; tile the wall","C1"
"Torment","/ˈtɔˌɹmɛnt/","v.","torment, torments, tormented, tormented, tormenting","tormenter (n.), tormentor (n.)","torment emotionally or mentally","Tormenter and tormented are one.","torment the prisoners; torment her conscience; torment innocent people","C1"
"Torch","/ˈtɔɹtʃ/","v.","torch, torches, torched, torched, torching","None","burn maliciously, as by arson","If I shine a torch out into space, and then a friend jumps in a rocket and flies, let's say, at three quarters of the light speed.","torch a building; torch the car; torch the house","C1"
"Torch","/ˈtɔɹtʃ/","n.","torch, torches","None","a light usually carried in the hand; consists of some flammable substance","If I shine a torch out into space, and then a friend jumps in a rocket and flies, let's say, at three quarters of the light speed.","carry a torch; flaming torch; lit torch","C1"
"Traitor","/ˈtɹeɪtɚ/","n.","traitor, traitors","traitorous (adj.)","someone who betrays his country by committing treason","In later years, detractors denounced Crowley as a traitor to Britain for this action.","branded a traitor; called a traitor; a traitor to the cause","C1"
"Tournament","/ˈtʊɹnəmənt/","n.","tournament, tournaments","None","a sporting competition in which contestants play a series of games to decide the winner","This paper aims at extending PD Tournaments to the case of infinite, finite or infinitesimal payoffs using Sergeyev's Infinity Computing.","win the tournament; tennis tournament; knockout tournament","C1"
"Transit","/ˈtɹænzɪt/","n. [U]","no changes","transition (n.)","a surveying instrument for measuring horizontal and vertical angles, consisting of a small telescope mounted on a tripod","Urban design significantly impacts sustainability, particularly in the context of public transit efficiency and carbon emissions reduction.","transit terminal; taking public transit; help ships transit","C1"
"Transit","/ˈtɹænzɪt/","v.","transit, transits, transited, transited, transiting","transition (n.)","make a passage or journey from one place to another","Urban design significantly impacts sustainability, particularly in the context of public transit efficiency and carbon emissions reduction.","transit terminal; taking public transit; in transit","C1"
"Trait","/ˈtɹeɪt/","n.","trait, traits","None","a distinguishing feature of your personal nature","Patience is a valuable trait in anyone who works closely with young children.","key trait; positive trait; multiple complex trait","C1"
"Transaction","/tɹæˈnzækʃən/","n.","transaction, transactions","transact (v.)","the act of transacting within or between groups (as carrying on commercial activities)","Every transaction is recorded carefully so that the accounts remain accurate and clear.","financial transaction; monetary transaction; business transaction","C1"
"Toxic","/ˈtɑksɪk/","adj.","toxic, more toxic, most toxic","toxin (n.), toxicity (n.)","of or relating to or caused by a toxin or poison","A vividly coloured skin usually indicates that the species is toxic and is a warning sign to predators.","toxic positivity; highly toxic; toxic waste","C1"
"Transformation","/ˌtɹænsfɚˈmeɪʃən/","n.","transformation, transformations","transform (v.)","a qualitative change","The old factory underwent a remarkable transformation into a modern art gallery.","physical transformation; digital transformation; radical transformation","C1"
"Tribute","/ˈtɹɪbjut/","n.","tribute, tributes","None","something given or done as an expression of esteem","The species, named Pikelinia floydmuraria, pays tribute to the legendary band Pink Floyd while also reflecting where the spider lives.","pay tribute; fitting tribute; tribute band","C1"
"Transition","/tɹæˈnzɪʃən/","n.","transition, transitions","transit (v.)","the act of passing from one state or place to the next","It also saw a transition from its previous revolutionary nature to provocative anti-capitalist reformism.","green transition; smooth transition; energy transition","C1"
"Treaty","/ˈtɹiti/","n.","treaty, treaties","None","a written agreement between two states or sovereigns","Spain kept a claim on its former Spanish West Florida territory in what would become the coastal counties until the Adams–Onís Treaty officially ceded it to the U.","versailles treaty; treaty organization; peace treaty","C1"
"Transmission","/tɹænˈsmɪʃən/","n.","transmission, transmissions","transmit (v.)","the act of sending a message; causing a message to be transmitted",""" What follows is an overview of the transmission and influence of his texts and ideas into the modern era.","data transmission; disease transmission; signal transmission","C1"
"Trauma","/ˈtɹɔmə/","n.","trauma, traumas","traumatic (adj.), traumatise (v.), traumatize (v.)","any physical damage to the body caused by violence or accident or fracture etc.","Survivors of the accident were offered counselling to help them recover from the trauma.","childhood trauma; emotional trauma; head trauma","C1"
"Trim","/ˈtɹɪm/","adj.","trim, trimmer, trimmest","trimmer (n.), trimming (n.), trimness (n.)","thin and fit","Sequencing reads were trimmed to remove adapter sequences and low-quality bases using Trim Galore.","trim figure; neat and trim; trim physique","C1"
"Transparent","/tɹænˈspɛɹənt/","adj.","transparent, more transparent, most transparent","transparence (n.), transparency (n.), transparentness (n.)","transmitting light; able to be seen through with clarity","The animators' drawings are traced or photocopied onto transparent acetate sheets called cels, which are filled in with paints in assigned colors or tones on the side opposite the line drawings.","fully transparent; transparent way; really transparent","C1"
"Trim","/ˈtɹɪm/","v.","trim, trims, trimmed, trimmed, trimming","trimmer (n.), trimming (n.), trimness (n.)","remove the edges from and cut down to the desired size","All whiskers one side of the face were trimmed with scissors.","trim the hedge; trim the budget; trim the edges","C1"
"Trigger","/ˈtɹɪɡɚ/","n.","trigger, triggers","None","lever that activates the firing mechanism of a gun","The level of empathy concern then triggers activation in specific brain regions, urging the individual to engage in heroic behaviours.","trigger words; trigger warning; initial trigger","C1"
"Trigger","/ˈtɹɪɡɚ/","v.","trigger, triggers, triggered, triggered, triggering","None","put in motion or move to act","D11202 (2007) (""The forcing is maximum coincidentally with snowmelt onset, triggering strong snow-albedo feedback in local springtime.","trigger increases; trigger release; trigger crisis","C1"
"Trophy","/ˈtɹoʊfi/","n.","trophy, trophies","None","an award for success in war or hunting","Shumway & Sons Foundry in Batavia, Illinois, Illinois, which also contributed to casting the molds for the Vince Lombardi Trophy and Emmy Awards statuettes.","win a trophy; trophy cabinet; lift the trophy","C1"
"Tuna","/ˈtunə/","n.","tuna, tunas","None","tropical American prickly pear of Jamaica","Tuna and the food chains of both oceans.","tuna consumption; canned tuna; bluefin tuna","C1"
"Trivial","/ˈtɹɪviəl/","adj.","trivial, more trivial, most trivial","trivia (n.), triviality (n.), trivialize (v.)","(informal) small and of little importance","He refused to waste time arguing over such a trivial and unimportant detail.","trivial matter; trivial detail; seemingly trivial","C1"
"Tuition","/tjuˈɪʃən/","n.","tuition, tuitions","None","a fee paid for instruction (especially for higher education)","Ronald Reagan took their ideas public he Ronald Reagan took their ideas public he said that tuition fees would allow.","raise tuition; tuition revenue; dependent on tuition","C1"
"Triple","/ˈtɹɪpəl/","v.","triple, triples, tripled, tripled, tripling","tripling (n.), triplicate (n.)","increase threefold","There was a prostyle porch, which is called Tuscan order, and a triple cella 18.","triple in size; triple the amount; nearly triple","C1"
"Tumor","/ˈtumɚ/","n.","tumor, tumors","None","an abnormal new mass of tissue that serves no purpose","Blue argon lasers are used in surgery to weld arteries, destroy tumors, and correct eye defects.","brain tumor; malignant tumor; benign tumor","C1"
"Underline","/ˈʌndɚˌlaɪn/","n.","underline, underlines","None","a line drawn underneath (especially under written matter)","To underline the general applicability of the method, we keep the hyper-parameter settings and reward definitions constant across experiments and rely exclusively on-board sensing.","bold underline; underline italics; really underline","C1"
"Underline","/ˈʌndɚˌlaɪn/","v.","underline, underlines, underlined, underlined, underlining","None","give extra weight to (a communication)","To underline the general applicability of the method, we keep the hyper-parameter settings and reward definitions constant across experiments and rely exclusively on-board sensing.","bold underline; underline italics; really underline","C1"
"Undergraduate","/ˌʌndɚˈɡɹædʒəwət/","n.","undergraduate, undergraduates","None","a university student who has not yet received a first degree","And there's a wonderful, very, very popular hypothetical that's often used in undergraduate philosophy classes to make the point that I'm making about happiness.","undergraduate classes; undergraduate degree; undergraduate student","C1"
"Ultimate","/ˈʌltəmət/","n.","ultimate, ultimates","ultimateness (n.)","the finest or most superior quality of its kind","And to me, excellence is the ultimate antidote, the pursuit of excellence.","ultimate destination; ultimate example; ultimate question","C1"
"Ultimate","/ˈʌltəmət/","adj.","no changes","ultimateness (n.)","furthest or highest in degree or order; utmost or extreme","And to me, excellence is the ultimate antidote, the pursuit of excellence.","ultimate destination; ultimate example; ultimate question","C1"
"Undertake","/ˈʌndɚˌteɪk/","v.","undertake, undertakes, undertook, undertaken, undertaking","undertaking (n.)","enter upon an activity or enterprise","He was under a lot of danger and a lot of pressure and easily could have died undertaking this mission.","undertake research; undertake a project; undertake a study","C1"
"Undergo","/ˌʌndɚˈɡoʊ/","v.","undergo, undergoes, underwent, undergone, undergoing","None","pass through","They could be quite severe and serious at the time that you were undergoing a stressor.","undergo surgery; undergo treatment; undergo changes","C1"
"Undermine","/ˈʌndɚˌmaɪn/","v.","undermine, undermines, undermined, undermined, undermining","None","destroy property or hinder normal operations","Constant criticism can slowly undermine a young person's confidence and self-esteem.","actively undermine; undermine confidence; undermine authority","C1"
"Undo","/əˈndu/","v.","undo, undoes, undid, undone, undoing","undoer (n.), undoing (n.)","cancel, annul, or reverse an action or its effect","It places ""beside every possible motive for committing a wrong a more powerful motive for leaving it undone, in the inescapable punishment.","undo the damage; undo a mistake; undo the knot","C1"
"Undoubtedly","/əˈndaʊtɪdli/","adv.","undoubtedly, more undoubtedly, most undoubtedly","None","without doubt; certainly","Although the reason for such a hardship can be multi-fold, one reason has undoubtedly been students' lack of a holistic view on how the two mainstream economic schools of thought differ.","undoubtedly true; undoubtedly the best; undoubtedly important","C1"
"Uncover","/əˈnkʌvɚ/","v.","uncover, uncovers, uncovered, uncovered, uncovering","None","make visible","And this is where you start to uncover a lot of the deep core sensitivities that you're probably avoiding dealing with.","uncover the truth; uncover evidence; uncover secrets","C1"
"Unemployment","/ˌʌnɪmˈplɔɪmənt/","n. [U]","no changes","None","the state of being unemployed or not having a job","As of May 2025, the unemployment rate was 3.","unemployment rate; unemployment benefits; high unemployment","C1"
"Unprecedented","/ənˈpɹɛsɪˌdɛntɪd/","adj.","no changes","None","having no precedent; novel","This coincided with its failure to gain traction in Northern Europe and its unprecedented height in Latin America.","unprecedented opportunities; unprecedented accuracy; unprecedented amounts","C1"
"Unlock","/əˈnlɑk/","v.","unlock, unlocks, unlocked, unlocked, unlocking","None","open the lock of","Peterson (Ingrid Bergman), who falls in love with him while trying to unlock his repressed past.","unlock potential; unlock power; unlock ability","C1"
"Unfold","/əˈnfoʊld/","v.","unfold, unfolds, unfolded, unfolded, unfolding","unfolding (n.)","develop or come to a promising stage","And that's where much of excellence unfolds.","events unfold; watch it unfold; story unfolds","C1"
"Upgrade","/əpˈɡɹeɪd/","v.","upgrade, upgrades, upgraded, upgraded, upgrading","None","rate higher; raise in value or esteem","Bituminous sands are mined using enormous (100-ton capacity) power shovels and loaded into even larger (400-ton capacity) dump trucks for movement to an upgrading facility.","huge upgrade; upgrade over; significant upgrade","C1"
"Update","/əˈpdeɪt/","n.","update, updates","updating (n.)","news that updates your information","The manager sent a brief update on the project's progress to the whole team.","minor update; software update; constantly update","C1"
"Utilize","/ˈjutəˌlaɪz/","v.","utilize, utilizes, utilized, utilized, utilizing","utility (n.), utilizer (n.), utilizable (adj.), utilization (n.)","put into service; make work or employ for a particular purpose or for its inherent or natural purpose","Skilled engineers learn to utilize every available resource as efficiently as possible.","heavily utilize; utilize space; fully utilize","C1"
"Update","/əˈpdeɪt/","v.","update, updates, updated, updated, updating","updating (n.)","modernize or bring up to date","In his lineage, many researchers, including Emmanuel and Charles d'Hooghvorst, are updating alchemical studies in France and Belgium.","constantly update; regularly update; update the system","C1"
"Upgrade","/əpˈɡɹeɪd/","n.","upgrade, upgrades","None","an upward slope or grade (as in a road)","The Audi Cabriolet continued on (based on the Audi 80 platform) until 1999, gaining the engine upgrades along the way.","significant upgrade; major upgrade; free upgrade","C1"
"Variable","/ˈvɛɹiəbəl/","n.","variable, variables","variability (n.), variableness (n.)","something that can change and may affect a result or situation","The weather is an important variable when planning an outdoor wedding.","key variable; control a variable; an important variable","C1"
"Vacuum","/ˈvækjum/","v.","vacuum, vacuums, vacuumed, vacuumed, vacuuming","None","clean with a vacuum cleaner","Vacuum distillation separates it from the other components in crude oil (such as naphtha, gasoline and Diesel fuel).","vacuum tubes; vacuum holder; vacuum table","C1"
"Vacuum","/ˈvækjum/","n.","vacuum, vacuums","None","the absence of matter","Vacuum distillation separates it from the other components in crude oil (such as naphtha, gasoline and Diesel fuel).","vacuum tubes; vacuum holder; vacuum table","C1"
"Vein","/ˈveɪn/","n.","vein, veins","veinal (adj.)","a blood vessel that carries blood from the capillaries toward the heart","Herophilus also distinguished between veins and arteries, noting that the latter pulse while the former do not.","varicose vein; jugular vein; in the same vein","C1"
"Variation","/ˌvɛɹiˈeɪʃən/","n. [U]","no changes","None","an instance of change; the rate or magnitude of change","There is considerable variation in climate between the coast and the inland regions.","great variation; tremendous variation; higher variation","C1"
